;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (GBP/USD)
2011.0;22993.0;6004.0;10067.0;6004.0;4207.0;3461.0;623.0;10136.0;74384.0;10943.0;59845.0;14524.0;7788.0;-7653.0;-689.0;-559.0;2764.0;16990.0;26.11;;;;;;-22.0;16990.0;2054.0;3871.0;1996.0;43.78;26.11;-1797.0;18.29;739.0;15.05;5.59;5.56;619.0;;616.0;4712.0;5327.0;3546.0;513.0;750.0;51229.0;7656.0;803.0;8460.0;951.0;;3609.0;64247.0;;2757.0;4732.0;1013.0;418.0;3035.0;32456.0;;6037.0;10409.0;48903.0;;324.0;;667.0;19482.0;-22714.0;17089.0;74369.0;14.0;74384.0;;3461.0;1996.0;;40.0;297.0;;;;;1994.0;-5024.0;;-2745.0;18.0;-184.0;-4614.0;29.0;-5.0;-1375.0;5276.0;-5.0;548.0;1108.0;;1.6;23.16;3.49;2.78;1.39;5.06;14.63;619.0;15.1;0.9;2.6;14343.0;26.1;1245.0;2159.0;17.6;15.1;-503.0;20246.0;9060.0;10.5;10.9;23.8;60.3;48.9;1.603
2012.0;22145.0;17393.0;9893.0;5666.0;4097.0;3260.0;657.0;8679.0;75783.0;9636.0;60980.0;14792.0;6769.0;-3796.0;-3042.0;-69.0;1406.0;4752.0;78.54;11585.0;;;;;11585.0;16337.0;30.0;3746.0;2052.0;44.67;25.59;-1569.0;18.5;834.0;14.72;4.99;4.96;654.0;;532.0;2682.0;3213.0;3156.0;556.0;1755.0;53955.0;7646.0;874.0;8521.0;948.0;;3681.0;67104.0;;2450.0;3990.0;784.0;488.0;2709.0;32873.0;2493.0;5985.0;9993.0;51344.0;;331.0;;676.0;19687.0;-23624.0;18053.0;75772.0;11.0;75783.0;;3260.0;2052.0;;38.0;-570.0;;;;-570.0;1988.0;-5363.0;;-21.0;885.0;378.0;-3064.0;21.0;-6.0;-1611.0;1619.0;;479.0;548.0;;1.6;21.16;3.12;1.34;1.54;5.13;14.14;654.0;18.6;1.2;2.7;13832.0;25.6;1282.0;2036.0;20.4;14.7;-598.0;20533.0;9239.0;9.4;10.3;22.0;50.6;113.6;1.601
2013.0;21827.0;18095.0;9885.0;5706.0;4439.0;3489.0;675.0;14556.0;83157.0;11317.0;67602.0;15548.0;5700.0;-9318.0;4127.0;531.0;549.0;3732.0;82.9;7778.0;;;;;7778.0;11510.0;30.0;3379.0;2069.0;45.29;26.14;-1268.0;20.34;949.0;15.98;5.19;5.17;672.0;;1020.0;6751.0;7771.0;4423.0;430.0;1932.0;55623.0;7643.0;895.0;8538.0;987.0;;3452.0;68601.0;;3090.0;5241.0;550.0;;2985.0;37466.0;2507.0;6196.0;10116.0;56285.0;;296.0;;658.0;19962.0;-24112.0;19039.0;83149.0;8.0;83157.0;;3489.0;2069.0;;30.0;-1332.0;;;;-1332.0;1444.0;-5152.0;;-4569.0;278.0;-141.0;-1839.0;29.0;-9.0;-1231.0;7178.0;21.0;985.0;455.0;;1.52;21.38;3.42;0.54;1.21;5.05;15.23;672.0;18.9;1.1;1.9;14359.0;26.1;1361.0;2295.0;21.4;16.0;2131.0;24647.0;10228.0;8.6;9.4;22.4;64.7;220.8;1.52
2014.0;24675.0;19311.0;8997.0;6223.0;4579.0;4126.0;687.0;12478.0;87282.0;12215.0;67423.0;19846.0;6696.0;-2216.0;-4952.0;-515.0;1493.0;5363.0;78.26;8613.0;;;;;8613.0;13976.0;37.0;2038.0;2361.0;36.46;25.22;-1645.0;18.56;473.0;16.72;6.03;6.01;684.0;;590.0;4525.0;5115.0;4757.0;358.0;2248.0;61948.0;7655.0;1115.0;8769.0;1058.0;;3029.0;74804.0;;3236.0;5850.0;523.0;373.0;2756.0;37388.0;2674.0;6801.0;8344.0;55208.0;;283.0;;731.0;24818.0;-27277.0;21574.0;87269.0;13.0;87282.0;;4126.0;2361.0;;33.0;-886.0;;;;-886.0;1063.0;-5204.0;;-7.0;2866.0;-170.0;-3652.0;23.0;-8.0;-1765.0;450.0;-43.0;565.0;1080.0;;1.67;21.66;3.62;1.31;1.55;4.57;17.42;684.0;21.4;1.2;2.0;14809.0;25.2;1417.0;2476.0;10.3;16.7;158.0;22439.0;11911.0;7.9;7.6;20.8;57.2;117.2;1.666
2015.0;22522.0;17927.0;7786.0;5600.0;3894.0;2991.0;694.0;8936.0;81620.0;10925.0;63879.0;17723.0;7418.0;-2965.0;-4820.0;-330.0;2554.0;4594.0;79.6;8321.0;;;;;8321.0;12915.0;41.0;1667.0;2214.0;34.57;24.87;-1707.0;17.29;914.0;13.28;4.33;4.32;690.0;;176.0;1825.0;2002.0;4202.0;410.0;2322.0;60335.0;7623.0;1188.0;8811.0;960.0;;2578.0;72684.0;;3037.0;4486.0;563.0;350.0;3052.0;33902.0;2442.0;6366.0;10244.0;52954.0;;301.0;;656.0;22031.0;-26552.0;21587.0;81602.0;18.0;81620.0;;2991.0;2214.0;;30.0;-15.0;;;;-15.0;2199.0;-4864.0;;;1714.0;-121.0;-4206.0;34.0;-511.0;-1883.0;1747.0;36.0;172.0;502.0;;1.48;22.02;2.92;2.5;1.84;4.75;17.33;690.0;25.4;1.3;2.5;15201.0;24.9;1494.0;2019.0;23.5;13.3;-1343.0;22882.0;11962.0;6.0;6.8;16.9;37.0;92.4;1.482
2016.0;21702.0;18406.0;8214.0;5865.0;4353.0;3720.0;691.0;9063.0;84617.0;11086.0;65141.0;19462.0;7707.0;-5795.0;-1907.0;11.0;2498.0;3297.0;84.81;8677.0;;;;;8677.0;11973.0;32.0;1548.0;2317.0;37.85;27.03;-1512.0;20.06;629.0;17.14;5.4;5.38;688.0;;182.0;2801.0;2984.0;3549.0;482.0;2047.0;62262.0;7631.0;1274.0;8905.0;1262.0;;3126.0;75555.0;;2926.0;5185.0;590.0;395.0;2580.0;35512.0;2587.0;6653.0;9303.0;54055.0;;349.0;;642.0;23411.0;-27583.0;22993.0;84603.0;14.0;84617.0;;3720.0;2317.0;;32.0;56.0;;;;;1582.0;-5209.0;;-728.0;;-174.0;-1286.0;23.0;-392.0;-1920.0;1668.0;6.0;178.0;167.0;;1.44;21.96;3.76;2.53;1.94;5.27;19.69;688.0;19.9;0.9;2.6;15115.0;27.0;1614.0;2591.0;14.4;17.1;-1409.0;24733.0;13555.0;6.9;7.0;19.1;48.4;91.6;1.436
2017.0;18861.0;15871.0;13453.0;4024.0;2740.0;9779.0;693.0;17029.0;82596.0;13186.0;57025.0;25552.0;6560.0;-5412.0;87.0;1273.0;2145.0;2991.0;84.14;11137.0;;;;;11137.0;14128.0;35.0;1347.0;1858.0;71.33;21.34;-1285.0;14.53;469.0;51.85;14.17;14.11;690.0;;1426.0;9323.0;10750.0;3888.0;376.0;2015.0;49960.0;7647.0;1158.0;8805.0;3993.0;;2809.0;65568.0;;2678.0;6895.0;305.0;374.0;3239.0;29032.0;1295.0;5619.0;7893.0;43839.0;;386.0;;563.0;28329.0;-21540.0;18199.0;82576.0;20.0;82596.0;;9779.0;1858.0;;40.0;-1001.0;;;;-1001.0;-4116.0;-4415.0;;-7197.0;6842.0;-922.0;-2027.0;23.0;-245.0;-1835.0;4171.0;20.0;1429.0;156.0;;1.25;21.79;11.3;2.48;2.12;5.1;29.52;690.0;5.7;0.2;3.3;15035.0;21.3;1481.0;7795.0;17.1;51.8;3063.0;23142.0;20368.0;13.8;14.0;38.3;81.2;95.9;1.254
2018.0;;;6.0;4895.0;;;695.0;9363.0;82390.0;-12189.0;-55975.0;26393.0;49.0;6531.0;-8108.0;-1528.0;49.0;;;21861.0;;;;;21861.0;;;1598.0;;inf;inf;;;;;7.19;7.15;692.0;;461.0;3776.0;4237.0;;478.0;4649.0;55854.0;7630.0;1260.0;8890.0;-153.0;;8436.0;73027.0;;;;;;-12189.0;;;;-43786.0;-43786.0;;;;;30271.0;;;-29581.0;111971.0;82390.0;;;;;;-12203.0;;;;21552.0;12252.0;;11028.0;;;2434.0;;;;;-8108.0;;;;;1.4;;;0.05;;;27.21;692.0;inf;inf;;;inf;;;;;15378.0;;18832.0;;-0.0;;;;1.401
2019.0;19459.0;15357.0;5813.0;3740.0;2399.0;1969.0;680.0;10354.0;82047.0;11896.0;56807.0;25214.0;5627.0;-3954.0;-1777.0;-100.0;491.0;4102.0;78.92;8653.0;;;;;8653.0;12755.0;93.0;1333.0;2069.0;29.87;19.22;-1341.0;12.33;442.0;10.12;2.91;2.89;677.0;;328.0;1708.0;2037.0;;369.0;7949.0;57223.0;7648.0;1413.0;9060.0;-267.0;73.0;5603.0;71693.0;;3133.0;5827.0;417.0;;2936.0;31611.0;1341.0;5167.0;6793.0;44911.0;;352.0;;597.0;28426.0;-24971.0;21162.0;82021.0;26.0;82047.0;;1969.0;2069.0;;35.0;-251.0;;;;;1805.0;-5136.0;;-116.0;1095.0;-195.0;-2566.0;22.0;-3.0;-1512.0;2280.0;4.0;328.0;429.0;;1.3;22.05;2.23;0.56;1.71;5.82;28.57;677.0;24.4;1.0;3.1;14933.0;19.2;1588.0;1511.0;18.4;10.1;-1183.0;24258.0;19349.0;4.4;4.6;7.8;23.2;303.7;1.303
2020.0;18056.0;14835.0;5543.0;3452.0;2178.0;1570.0;696.0;7204.0;83311.0;10635.0;58992.0;24292.0;5735.0;-3968.0;-1994.0;-222.0;-350.0;3221.0;82.16;10727.0;;;;;10727.0;13948.0;84.0;1341.0;2037.0;30.7;19.12;-1274.0;12.06;596.0;8.69;2.27;2.25;692.0;;91.0;2481.0;2572.0;;517.0;4115.0;60563.0;7740.0;1608.0;9348.0;-571.0;81.0;6687.0;76107.0;;2738.0;5057.0;358.0;;2840.0;33183.0;1469.0;5196.0;8509.0;48357.0;;913.0;;584.0;26959.0;-25420.0;22169.0;83284.0;27.0;83311.0;;1570.0;2037.0;;24.0;10.0;;;;;2095.0;-6085.0;;-134.0;87.0;1771.0;-4040.0;20.0;-7.0;-1108.0;3141.0;5.0;91.0;313.0;;1.24;21.01;1.83;-0.41;1.29;7.08;28.26;692.0;32.1;0.8;2.2;14540.0;19.1;1640.0;1264.0;27.4;8.7;-2763.0;26722.0;19562.0;3.5;4.2;6.5;29.4;-312.8;1.242
2021.0;20364.0;17085.0;6528.0;3989.0;2870.0;2260.0;705.0;13694.0;92617.0;12908.0;65252.0;27336.0;6147.0;-7049.0;1033.0;116.0;-451.0;3279.0;83.9;13080.0;23.0;;;;13057.0;16360.0;55.0;1356.0;2304.0;32.06;19.59;-1119.0;14.09;609.0;11.1;3.21;3.19;705.0;;216.0;3227.0;3443.0;;478.0;9772.0;64821.0;6322.0;1988.0;8310.0;-992.0;;6785.0;78923.0;;2983.0;5149.0;296.0;;4776.0;37869.0;1615.0;6635.0;6225.0;52344.0;;944.0;;653.0;31916.0;-26193.0;20959.0;92588.0;29.0;92617.0;;2260.0;2304.0;;37.0;430.0;;;;;1116.0;-6597.0;;-849.0;401.0;-591.0;-2291.0;22.0;-3.0;-1947.0;5253.0;-10.0;216.0;101.0;;1.38;20.98;2.33;-0.46;2.01;6.8;28.16;705.0;27.2;0.9;3.2;14779.0;19.6;1672.0;1640.0;21.2;11.1;570.0;27483.0;19839.0;4.2;4.6;8.3;13.8;-427.8;1.378
