;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1995.0;9888.0;-8672.0;20889.0;2329.0;2329.0;1385.0;642.0;;471448.0;447705.0;453127.0;18320.0;11428.0;-8803.0;894.0;3408.0;10901.0;18560.0;-87.7;26120.0;;7560.0;7560.0;;18560.0;44680.0;;18560.0;;211.25;23.56;;23.56;944.0;14.01;2.16;2.16;642.0;;;;;;;;5920.0;;;;32254.0;710.0;;;471448.0;;;;;447705.0;5423.0;;;;5423.0;;;;1628.0;8796.0;-2871.0;10767.0;471447.0;1.0;471448.0;;1385.0;;;;-13486.0;;;;;23529.0;-526.0;;;;-8277.0;;;878.0;-604.0;621.0;-111.0;3408.0;;;1.28;;;;;;;;;;;;;;;;;;;;;;;;;
1996.0;10646.0;-9242.0;23022.0;3135.0;3135.0;1422.0;644.0;;568035.0;542319.0;549001.0;19033.0;9234.0;-6891.0;865.0;3361.0;7013.0;19888.0;-86.81;27398.0;;7510.0;7510.0;;19888.0;47286.0;;19888.0;;216.25;29.44;;29.44;1713.0;13.36;2.21;2.21;644.0;;;;;;;;6651.0;;;;35515.0;1230.0;;;568035.0;;;;;542319.0;6683.0;;;;6683.0;;;;1604.0;9608.0;-2999.0;10820.0;568034.0;1.0;568035.0;;1422.0;;;;-19008.0;;;;;26820.0;-2222.0;;;;-4669.0;;;78.0;-575.0;1363.0;153.0;3361.0;;;1.25;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;10429.0;-10825.0;22403.0;1149.0;1149.0;573.0;684.0;;586105.0;560804.0;568074.0;18031.0;5921.0;-9717.0;2000.0;-1723.0;3658.0;21254.0;-103.79;30535.0;;9281.0;9281.0;;21254.0;51790.0;;21254.0;;214.81;11.01;;11.01;576.0;5.49;0.84;0.84;684.0;;;;;;;;6479.0;;;;37492.0;702.0;;;586105.0;;;;;560804.0;7271.0;;;;7271.0;;;;1494.0;8674.0;-3337.0;11200.0;586105.0;;586105.0;;573.0;;;;-21615.0;;;;;26963.0;-2263.0;;;;-7454.0;;;1095.0;-506.0;1411.0;73.0;-1723.0;;;1.1;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;13391.0;-12854.0;30971.0;4727.0;4727.0;2023.0;686.0;;734568.0;705463.0;713887.0;20681.0;27384.0;-15942.0;231.0;11609.0;25380.0;26245.0;-95.99;34911.0;;8666.0;8666.0;;26245.0;61157.0;;26245.0;;231.28;35.3;;35.3;2702.0;15.11;2.95;2.95;686.0;;;;;;;;6850.0;;;;53116.0;2171.0;;;734568.0;;;;;705463.0;8424.0;;;;8424.0;;;;1598.0;10566.0;-3892.0;12409.0;734568.0;;734568.0;;2023.0;;;;-11506.0;;;;;36866.0;-2003.0;;;;-13939.0;;;135.0;-573.0;669.0;-63.0;11609.0;;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;16870.0;-8222.0;29209.0;4118.0;4118.0;2590.0;794.0;828447.0;846164.0;807223.0;822843.0;23321.0;30540.0;-35011.0;6147.0;1717.0;24524.0;25092.0;-48.74;37844.0;;12752.0;12752.0;;25092.0;62936.0;;25092.0;;173.15;24.41;;24.41;1527.0;15.35;3.26;3.26;794.0;;;;;;;828447.0;9117.0;;8600.0;8600.0;70733.0;;-70733.0;17717.0;;;;;;807223.0;15620.0;;;;15620.0;;;;1585.0;11101.0;-3918.0;14553.0;846164.0;;846164.0;;2590.0;;;;-28443.0;;;;;56393.0;-6017.0;;;;-28994.0;;;3408.0;-605.0;3343.0;40.0;1717.0;;;1.01;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;32583.0;;55087.0;;6492.0;12770.0;801.0;859141.0;877911.0;845440.0;836630.0;41281.0;-31503.0;-2340.0;28381.0;-2901.0;-33548.0;;;;;16565.0;16565.0;;;;52099.0;45458.0;3138.0;169.07;;;19.92;-6278.0;39.19;16.15;15.95;791.0;;52197.0;;52197.0;8643.0;;798300.0;9813.0;;;8957.0;;;;18771.0;;9925.0;91465.0;;;744051.0;145989.0;;;-131467.0;14522.0;;;;1491.0;22048.0;;17742.0;877911.0;;877911.0;;12770.0;3138.0;-7874.0;;-38761.0;;;;;-777.0;-2045.0;-1036.0;-52413.0;93152.0;-42043.0;-38151.0;;;-667.0;67199.0;2561.0;8034.0;10935.0;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;26436.0;;45962.0;;1609.0;149.0;798.0;802732.0;819468.0;650489.0;783598.0;35870.0;-11790.0;13751.0;-568.0;1683.0;-15082.0;;;;;14603.0;14603.0;;;;47870.0;40177.0;4361.0;173.86;;;6.09;1276.0;0.56;0.19;0.19;798.0;;43172.0;;43172.0;5272.0;;754289.0;8751.0;;;7984.0;;;;16736.0;;6625.0;32279.0;;;611586.0;152595.0;;;-20848.0;131747.0;264856.0;;;1420.0;20186.0;;14264.0;819468.0;;819468.0;;149.0;4361.0;-142.0;;-16523.0;;;;;365.0;-3292.0;;-73612.0;39156.0;48207.0;-20423.0;;;-715.0;20571.0;290.0;9271.0;7588.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;27900.0;;36812.0;;3730.0;416.0;810.0;403009.0;797064.0;17069.0;765542.0;31521.0;-823.0;24844.0;-24835.0;-1481.0;-2605.0;;;;;12735.0;12735.0;;;;37607.0;30054.0;2990.0;131.94;;;13.37;3351.0;1.49;0.52;0.51;797.0;;36439.0;;36439.0;4422.0;;362148.0;9336.0;;;10282.0;374436.0;;;394054.0;1191118.0;4905.0;12164.0;;;;109366.0;;;;109366.0;857839.0;;;1673.0;23214.0;-3075.0;9710.0;797064.0;;797064.0;;416.0;2990.0;2606.0;;-5221.0;;;;;-1614.0;-1782.0;;-43031.0;40628.0;27246.0;-28589.0;;;-841.0;4595.0;-666.0;9437.0;10918.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;26725.0;;34826.0;;3463.0;1715.0;758.0;436260.0;1009824.0;32776.0;974385.0;35439.0;-11082.0;9385.0;-23.0;-2944.0;-12327.0;;;;;13326.0;13326.0;;;;34661.0;27313.0;3860.0;130.31;;;12.96;1938.0;6.42;2.39;2.26;718.0;;26747.0;;26747.0;4539.0;;404974.0;7271.0;;;9873.0;556421.0;;;573564.0;1583388.0;4767.0;28010.0;;;;122494.0;;;;122494.0;1064102.0;;;1872.0;25743.0;-4964.0;12788.0;1009824.0;;1009824.0;;1715.0;3860.0;338.0;;-17864.0;;;;;869.0;-1245.0;;-25059.0;33311.0;1132.0;-40672.0;;;-950.0;41598.0;-1224.0;8339.0;11283.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;29695.0;;38810.0;;5459.0;3349.0;700.0;498950.0;1138123.0;27256.0;1103028.0;35095.0;-40578.0;-986.0;43248.0;1278.0;-41651.0;;;;;14201.0;14201.0;;;;37966.0;30945.0;2406.0;130.69;;;18.38;2109.0;11.28;5.3;4.78;632.0;;34775.0;;34775.0;;;464175.0;7079.0;;;10089.0;622004.0;;;639173.0;1777295.0;;27256.0;;;;144787.0;;;;144787.0;1220559.0;;;1886.0;26844.0;-6606.0;12971.0;1138123.0;;1138123.0;;3349.0;2406.0;1135.0;;-48411.0;;;;;942.0;-1073.0;;-51591.0;45998.0;4607.0;-34917.0;;;-1122.0;79288.0;-406.0;10269.0;8990.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;30342.0;;51233.0;;7233.0;4177.0;656.0;482409.0;1174125.0;24318.0;1138699.0;35426.0;-75691.0;-58743.0;132664.0;-1193.0;-76521.0;;;;;13009.0;13009.0;;;;49357.0;42255.0;1744.0;168.85;;;23.84;3057.0;13.77;6.98;6.37;598.0;;21933.0;;21933.0;;;460475.0;6010.0;;;9755.0;675950.0;;;691716.0;1865841.0;;24318.0;;;;134380.0;;;;134380.0;1248761.0;;;1681.0;26778.0;-2860.0;9827.0;1174125.0;;1174125.0;;4177.0;1744.0;1141.0;;-81203.0;;;;;-1549.0;-830.0;;-66919.0;59150.0;-50974.0;-47119.0;;;-1027.0;180810.0;576.0;7776.0;8969.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;36590.0;;76528.0;;10724.0;7901.0;657.0;873425.0;1486511.0;108179.0;1443208.0;43303.0;-67286.0;-46206.0;114583.0;578.0;-68566.0;;;;;16695.0;16695.0;;;;72609.0;63749.0;2055.0;209.15;;;29.31;2823.0;21.59;13.65;11.84;579.0;;34950.0;29109.0;64059.0;102159.0;;707208.0;5476.0;9429.0;1672.0;11102.0;596508.0;;;613086.0;2099597.0;82054.0;26125.0;9280.0;;;174880.0;;;;174880.0;1509909.0;;;1773.0;33089.0;-2895.0;11337.0;1486511.0;;1486511.0;;7901.0;2055.0;111.0;;-76050.0;;;;-53418.0;-1303.0;-1280.0;-2566.0;-36127.0;27814.0;-34047.0;-56682.0;48915.0;-51506.0;-1635.0;175491.0;-513.0;9251.0;8673.0;;1.32;47.87;10.34;-89.71;2.14;1.68;56.66;579.0;10.7;0.6;1.9;27722.0;;1557.0;5986.0;26.3;21.6;579776.0;132495.0;32808.0;4.0;5.0;18.2;79.3;-6.2;1.32
2007.0;42667.0;;101114.0;;12765.0;9446.0;639.0;2186853.0;2947689.0;275173.0;2891567.0;54047.0;24497.0;-6402.0;-4915.0;12757.0;23512.0;;;;;27207.0;26570.0;638.0;;;98491.0;85872.0;2530.0;236.98;;;29.92;3267.0;22.14;15.47;14.79;610.0;;44130.0;56403.0;100534.0;239976.0;;1846343.0;3515.0;10551.0;3138.0;13690.0;743632.0;;;760836.0;3708526.0;197248.0;77925.0;6587.0;;;261972.0;;3099.0;;265071.0;2881465.0;;;1981.0;36644.0;1653.0;13769.0;2945614.0;2075.0;2947689.0;;9446.0;2530.0;-1339.0;;16186.0;;;;-71293.0;-2325.0;-985.0;-945.0;-38656.0;32069.0;2116.0;-4098.0;58532.0;-60619.0;-2925.0;4195.0;-422.0;38077.0;25319.0;;1.46;47.9;10.6;26.4;3.28;1.11;60.68;610.0;12.2;0.7;2.5;29244.0;;1734.0;6474.0;25.6;22.1;1310267.0;179556.0;37044.0;2.7;3.3;17.5;69.0;21.3;1.459
2008.0;17249.0;;55180.0;;-8026.0;-5361.0;649.0;2708811.0;3078987.0;217660.0;3034372.0;42923.0;51890.0;-1075.0;4502.0;54754.0;50577.0;;;;;21261.0;20676.0;584.0;;;75823.0;58850.0;4270.0;319.91;;;-46.53;-2579.0;-31.08;-8.26;-8.26;649.0;;104242.0;31753.0;135995.0;160668.0;;2412148.0;5189.0;10531.0;3277.0;13808.0;351179.0;;;370176.0;3449164.0;162977.0;54683.0;3291.0;;;216197.0;;5290.0;;221487.0;3038198.0;;;2042.0;28063.0;-6782.0;19599.0;3077294.0;1693.0;3078987.0;;-5361.0;4270.0;-2132.0;;56188.0;;;;180587.0;-1076.0;-1313.0;-34.0;-54103.0;54279.0;95.0;-921.0;33056.0;-30387.0;-3179.0;5933.0;-562.0;91239.0;36485.0;;1.4;19.01;-5.91;55.75;3.5;1.45;47.31;649.0;-14.1;-0.7;4.2;12338.0;;3054.0;-3835.0;32.1;-31.1;1781939.0;154647.0;30703.0;1.2;1.7;-12.5;159.3;;1.398
2009.0;40428.0;;30774.0;;7448.0;7120.0;844.0;1772535.0;2148651.0;225375.0;2094287.0;52471.0;-19739.0;574.0;-1460.0;-19637.0;-20586.0;;;;;24873.0;24475.0;398.0;;;38461.0;20753.0;2551.0;76.12;;;18.42;349.0;17.61;8.81;8.44;809.0;;81010.0;24511.0;105521.0;144678.0;;1522337.0;3976.0;10624.0;3936.0;14560.0;357579.0;;;376115.0;2524766.0;163955.0;61420.0;3065.0;;;211368.0;;3088.0;;214456.0;2083368.0;;;2275.0;34443.0;-5412.0;21165.0;2146758.0;1893.0;2148651.0;;7120.0;2551.0;-424.0;;-31521.0;;;;5530.0;2534.0;-848.0;-29.0;-22640.0;26538.0;-2448.0;-2073.0;25931.0;-27545.0;-442.0;2669.0;988.0;73808.0;93445.0;;1.43;34.92;6.15;-17.78;0.38;0.73;45.32;809.0;8.9;0.1;0.7;28236.0;;1782.0;4973.0;4.7;17.6;1080570.0;147624.0;36647.0;1.4;1.3;13.6;93.8;-10.0;1.432
2010.0;40901.0;;28639.0;;5318.0;3091.0;929.0;2100033.0;2549542.0;247635.0;2482123.0;65347.0;-4918.0;10003.0;12164.0;19806.0;-6086.0;;;;;26676.0;26220.0;456.0;;;38320.0;17655.0;5693.0;70.02;;;13.0;2201.0;7.56;3.5;3.33;885.0;;146546.0;66416.0;212962.0;149756.0;;1737315.0;7762.0;14398.0;6465.0;20863.0;420883.0;;;449509.0;2999051.0;160684.0;86950.0;3660.0;;;248197.0;;3087.0;;251283.0;2485771.0;;;3184.0;34784.0;-3480.0;30859.0;2547470.0;2072.0;2549542.0;;3091.0;5693.0;421.0;;-14757.0;;;;-7860.0;634.0;-1168.0;11479.0;-19041.0;20180.0;-1446.0;-306.0;31546.0;-20626.0;-622.0;2173.0;2557.0;88774.0;68967.0;;1.34;34.55;2.61;-5.14;0.53;0.99;55.19;885.0;22.9;1.1;0.9;30571.0;;4255.0;2310.0;41.4;7.6;1384557.0;185512.0;48843.0;0.6;0.9;4.7;79.9;169.2;1.338
2011.0;43313.0;;34079.0;;6977.0;5349.0;1125.0;2410689.0;2801431.0;270232.0;2730674.0;69113.0;10100.0;15424.0;-4091.0;20185.0;9072.0;;;;;27825.0;27295.0;531.0;;;44958.0;22567.0;4786.0;78.68;;;16.11;1377.0;12.35;4.9;4.74;1090.0;;230328.0;53397.0;283725.0;168229.0;;1958735.0;7131.0;14205.0;6251.0;20456.0;363155.0;;;390742.0;3192174.0;185629.0;84603.0;3267.0;;;231064.0;;2316.0;;233380.0;2693822.0;;;3081.0;38989.0;-2564.0;29608.0;2799787.0;1644.0;2801431.0;;5349.0;4786.0;-501.0;;-790.0;;;;3689.0;1256.0;-1028.0;450.0;-26159.0;42614.0;-453.0;-926.0;15830.0;-17898.0;-894.0;-203.0;-1248.0;106079.0;85894.0;;1.29;30.69;3.79;6.43;0.63;0.73;48.97;1090.0;12.8;0.8;1.3;33459.0;;3697.0;4132.0;19.7;12.3;1653501.0;178497.0;53390.0;0.9;1.0;7.7;83.3;32.6;1.294
2012.0;44266.0;;22537.0;;1034.0;313.0;1128.0;2243336.0;2655067.0;264811.0;2583278.0;71252.0;-32255.0;-3490.0;-3112.0;-38805.0;-33065.0;;;;;29483.0;28987.0;496.0;;;42358.0;21574.0;;50.91;;;2.34;650.0;0.71;0.28;0.28;1097.0;;194523.0;59980.0;254503.0;137115.0;;1851719.0;6548.0;12266.0;6494.0;18761.0;386422.0;;;411731.0;3066798.0;173694.0;91118.0;2097.0;;;225292.0;;1920.0;;227211.0;2545678.0;;;3140.0;38524.0;-1706.0;31294.0;2654530.0;537.0;2655067.0;;313.0;;950.0;;-39298.0;;;;-67222.0;5780.0;-810.0;127.0;-29270.0;27131.0;-668.0;-934.0;15065.0;-16073.0;-909.0;-261.0;53.0;69315.0;108120.0;;1.32;30.58;0.22;-22.84;0.63;0.56;49.22;1097.0;180.3;12.1;1.6;33550.0;;;237.0;62.9;0.7;1499564.0;170753.0;54003.0;0.4;0.8;0.4;-190.7;-5.8;1.319
