;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF
1995.0;7.0;3.0;1.0;1.0;1.0;0.0;5.0;4.0;6.0;1.0;2.0;4.0;0.0;-0.0;-0.0;;;4.0;40.0;2.0;;2.0;2.0;;0.0;6.0;;0.0;0.0;12.86;8.57;-0.0;7.14;0.0;4.29;0.06;0.06;5.0;;0.0;;0.0;1.0;2.0;0.0;2.0;;;;;;1.0;2.0;;1.0;0.0;;;0.0;1.0;;;0.0;1.0;;;;;1.0;-2.0;6.0;6.0;;6.0;;0.0;0.0;;;3.0;;;;3.0;-3.0;-0.0;;;;;;;;;-0.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1996.0;8.0;3.0;1.0;1.0;1.0;1.0;5.0;4.0;6.0;1.0;1.0;5.0;1.0;-0.0;-0.0;;1.0;5.0;38.75;2.0;;2.0;2.0;;0.0;7.0;;0.0;0.0;15.0;10.0;;10.0;0.0;6.25;0.11;0.11;5.0;;1.0;;1.0;1.0;2.0;0.0;2.0;;;;;;1.0;2.0;;0.0;0.0;;;0.0;1.0;;;0.0;1.0;;;;;1.0;-3.0;6.0;6.0;;6.0;;1.0;0.0;-0.0;;0.0;;0.0;;3.0;0.0;-0.0;;;;;;;;;-0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;9.0;4.0;2.0;1.0;1.0;1.0;5.0;4.0;6.0;1.0;1.0;5.0;2.0;-1.0;-1.0;;1.0;5.0;43.18;2.0;;2.0;2.0;;0.0;7.0;;;0.0;19.32;15.91;-0.0;14.77;1.0;9.09;0.17;0.16;5.0;;1.0;;1.0;1.0;1.0;1.0;2.0;;1.0;1.0;;;0.0;2.0;;0.0;;;;1.0;;;;0.0;0.0;;;;;2.0;-3.0;7.0;6.0;;6.0;;1.0;0.0;;;;;0.0;;3.0;0.0;-0.0;;-0.0;;;;;;-0.0;-1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;9.0;4.0;2.0;2.0;2.0;1.0;5.0;5.0;7.0;1.0;1.0;6.0;1.0;-1.0;-0.0;;1.0;4.0;50.0;3.0;;2.0;2.0;;1.0;7.0;;;1.0;25.0;18.18;;18.18;1.0;11.36;0.21;0.2;5.0;;1.0;;1.0;1.0;1.0;1.0;2.0;;0.0;0.0;;;0.0;2.0;;0.0;;;;1.0;;;;0.0;0.0;;;;;2.0;-3.0;7.0;7.0;;7.0;;1.0;1.0;-0.0;;1.0;;0.0;;4.0;-1.0;-0.0;;-0.0;;;;;;-0.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;9.0;5.0;3.0;2.0;2.0;1.0;5.0;6.0;8.0;1.0;1.0;7.0;2.0;-1.0;-0.0;1.0;2.0;5.0;49.45;2.0;;2.0;2.0;;0.0;7.0;;;0.0;27.47;23.08;0.0;24.18;1.0;15.38;0.28;0.28;5.0;;2.0;1.0;3.0;1.0;1.0;0.0;1.0;;0.0;0.0;;;0.0;2.0;;0.0;;;;1.0;;;;0.0;0.0;;;;1.0;3.0;-3.0;7.0;8.0;;8.0;;1.0;0.0;;;1.0;;-0.0;;5.0;-1.0;-0.0;;-1.0;;;;;;-0.0;;;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;10.0;6.0;4.0;3.0;3.0;2.0;5.0;8.0;9.0;1.0;1.0;8.0;2.0;-2.0;-0.0;0.0;2.0;5.0;54.41;3.0;;2.0;2.0;;0.0;7.0;;0.0;0.0;35.05;29.95;0.0;32.22;1.0;19.65;0.42;0.42;5.0;;2.0;3.0;5.0;1.0;1.0;0.0;1.0;;0.0;0.0;;;0.0;2.0;;0.0;0.0;;;1.0;;;0.0;;0.0;;;;0.0;5.0;-4.0;7.0;9.0;;9.0;;2.0;0.0;-0.0;;2.0;;-0.0;;7.0;-2.0;-0.0;;-2.0;;;;0.0;;-0.0;-0.0;;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;10.0;5.0;3.0;3.0;3.0;2.0;5.0;10.0;11.0;1.0;1.0;10.0;2.0;-2.0;-0.0;-1.0;2.0;5.0;51.44;2.0;;2.0;2.0;;;7.0;;0.0;0.0;32.42;27.06;0.0;29.55;1.0;19.73;0.39;0.39;5.0;;2.0;5.0;7.0;1.0;1.0;1.0;1.0;;0.0;0.0;;;0.0;1.0;;0.0;;;;1.0;;;0.0;;0.0;;;;0.0;6.0;-4.0;7.0;11.0;;11.0;;2.0;0.0;-0.0;;2.0;;0.0;;9.0;-1.0;-0.0;;-2.0;0.0;0.0;;0.0;;-0.0;-0.0;;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;9.0;4.0;2.0;2.0;2.0;1.0;5.0;11.0;12.0;1.0;1.0;11.0;2.0;0.0;-0.0;2.0;2.0;5.0;46.14;2.0;;2.0;2.0;;;7.0;;;0.0;25.75;20.81;0.0;22.92;1.0;15.64;0.29;0.29;5.0;;3.0;5.0;8.0;1.0;1.0;1.0;1.0;;0.0;0.0;;;0.0;1.0;;0.0;;;;1.0;;;0.0;;0.0;;;;0.0;7.0;-0.0;3.0;12.0;;12.0;;1.0;0.0;0.0;;1.0;;0.0;;10.0;-1.0;-0.0;;-0.0;0.0;0.0;;0.0;;-0.0;;;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;11.0;6.0;4.0;4.0;4.0;2.0;5.0;13.0;14.0;1.0;1.0;13.0;3.0;-3.0;-0.0;-0.0;3.0;5.0;54.64;2.0;;2.0;2.0;;;8.0;;;0.0;35.98;32.64;0.0;34.16;1.0;22.15;0.5;0.5;5.0;;3.0;8.0;10.0;1.0;1.0;0.0;1.0;;0.0;0.0;;;0.0;1.0;;0.0;;;;1.0;;;0.0;;0.0;;;;0.0;9.0;-0.0;3.0;14.0;;14.0;;2.0;0.0;0.0;;2.0;;-0.0;;12.0;-2.0;-0.0;;-6.0;3.0;0.0;;0.0;;-0.0;;;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;11.0;6.0;4.0;3.0;4.0;2.0;5.0;13.0;14.0;1.0;1.0;13.0;2.0;1.0;-2.0;1.0;2.0;5.0;54.4;3.0;;3.0;3.0;;;8.0;;;0.0;35.0;31.13;0.0;33.11;1.0;22.25;0.5;0.5;5.0;;4.0;7.0;10.0;1.0;1.0;1.0;1.0;;;;;;0.0;1.0;;0.0;;;;1.0;;;0.0;;0.0;;;;0.0;9.0;-0.0;3.0;14.0;;14.0;;2.0;0.0;0.0;;0.0;;-0.0;;12.0;-1.0;-0.0;;-2.0;3.0;0.0;;0.0;;-2.0;;;4.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;
