;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (BRL/USD)
2009.0;20720.0;1551.0;891.0;525.0;377.0;268.0;1088.0;3108.0;6385.0;1450.0;3594.0;2771.0;792.0;-826.0;388.0;351.0;492.0;19168.0;7.49;1026.0;;876.0;405.0;470.0;151.0;20195.0;97.0;264.0;252.0;4.3;2.53;-148.0;1.82;107.0;1.29;0.36;0.36;1088.0;;1083.0;245.0;1328.0;1129.0;541.0;110.0;2175.0;437.0;59.0;496.0;17.0;271.0;318.0;3277.0;;512.0;608.0;83.0;;330.0;1906.0;;7.0;231.0;2144.0;;9.0;;;1279.0;-3.0;;6365.0;20.0;6385.0;;268.0;252.0;15.0;;345.0;23.0;217.0;27.0;17.0;-87.0;-300.0;-764.0;-1362.0;206.0;1372.0;-8.0;;;-139.0;536.0;-3.0;1083.0;732.0;;0.57;33.21;0.43;0.79;0.22;0.48;4.44;1088.0;9.7;0.1;5.3;36116.0;2.5;439.0;467.0;28.5;1.3;2890.0;3323.0;4829.0;9.3;10.0;9.7;48.0;28.3;0.574
2010.0;25595.0;1903.0;1279.0;798.0;639.0;461.0;1072.0;3891.0;7826.0;1517.0;4708.0;3105.0;909.0;-544.0;93.0;455.0;361.0;23692.0;7.44;1105.0;;1159.0;458.0;702.0;-54.0;24797.0;161.0;320.0;320.0;5.0;3.12;-159.0;2.5;178.0;1.8;0.43;0.43;1072.0;;1592.0;336.0;1928.0;1258.0;683.0;21.0;2412.0;430.0;380.0;811.0;21.0;33.0;659.0;3936.0;;567.0;494.0;141.0;9.0;447.0;2794.0;4.0;;393.0;3191.0;;3.0;;;;-11.0;;7813.0;13.0;7826.0;;461.0;320.0;81.0;;-158.0;-64.0;-79.0;13.0;-108.0;205.0;-547.0;-0.0;-79.0;20.0;-81.0;-7.0;;;-204.0;304.0;-2.0;1592.0;1137.0;;0.6;39.64;0.71;0.56;0.32;0.85;4.81;1072.0;9.1;0.4;4.9;42482.0;3.1;531.0;765.0;27.8;1.8;3940.0;4638.0;5153.0;11.0;12.3;14.9;55.7;56.6;0.603
2011.0;26112.0;1890.0;1260.0;779.0;620.0;455.0;1072.0;3528.0;7374.0;2199.0;4382.0;2979.0;918.0;-782.0;-593.0;-457.0;343.0;24222.0;7.24;1111.0;;1150.0;426.0;724.0;-39.0;25333.0;173.0;332.0;311.0;4.83;2.98;-159.0;2.37;161.0;1.74;0.43;0.42;1068.0;;961.0;492.0;1453.0;1351.0;703.0;22.0;2296.0;379.0;447.0;826.0;48.0;44.0;632.0;3846.0;;577.0;1237.0;80.0;11.0;375.0;1796.0;5.0;20.0;362.0;2183.0;;23.0;;;;-2.0;;7360.0;14.0;7374.0;;455.0;311.0;46.0;;-216.0;-174.0;-88.0;83.0;-25.0;321.0;-575.0;1.0;-263.0;;-142.0;-4.0;;;-269.0;-319.0;0.0;961.0;1418.0;;0.54;45.56;0.79;0.6;0.47;1.0;5.2;1068.0;10.7;0.7;5.5;48661.0;3.0;580.0;849.0;26.0;1.7;2478.0;3347.0;5551.0;13.6;12.9;15.3;40.9;78.6;0.537
2012.0;26307.0;2011.0;1255.0;834.0;706.0;493.0;1072.0;3501.0;7465.0;1829.0;4530.0;2923.0;1195.0;-767.0;-302.0;126.0;531.0;24296.0;7.65;1185.0;;1217.0;446.0;772.0;-33.0;25481.0;105.0;212.0;340.0;4.77;3.17;-128.0;2.68;209.0;1.88;0.46;0.46;1068.0;;1000.0;469.0;1470.0;1371.0;598.0;63.0;2294.0;393.0;568.0;960.0;81.0;227.0;402.0;3963.0;;640.0;801.0;89.0;9.0;380.0;2243.0;5.0;311.0;142.0;2700.0;;21.0;;1804.0;;1103.0;16.0;7452.0;12.0;7465.0;;493.0;340.0;52.0;;86.0;-120.0;22.0;100.0;-7.0;224.0;-664.0;-76.0;;;-318.0;-1216.0;;;-268.0;1182.0;-0.0;1000.0;874.0;;0.49;50.49;0.95;1.02;0.51;1.27;5.61;1068.0;11.5;0.8;4.7;53919.0;3.2;696.0;1011.0;29.6;1.9;3427.0;4598.0;5990.0;11.4;12.3;16.9;45.7;50.4;0.488
2013.0;25796.0;2021.0;1296.0;908.0;763.0;519.0;2363.0;3346.0;6933.0;1594.0;4162.0;2760.0;898.0;-545.0;-245.0;108.0;388.0;23775.0;7.84;1134.0;;1172.0;429.0;743.0;-38.0;24909.0;100.0;205.0;330.0;5.02;3.52;-145.0;2.96;242.0;2.01;0.22;0.22;2363.0;;963.0;486.0;1450.0;1194.0;620.0;82.0;2057.0;336.0;582.0;918.0;75.0;159.0;378.0;3587.0;;410.0;775.0;97.0;8.0;401.0;2176.0;4.0;284.0;105.0;2568.0;;19.0;;1565.0;;1175.0;20.0;6922.0;11.0;6933.0;;519.0;330.0;39.0;;-107.0;-4.0;-127.0;-139.0;-9.0;118.0;-510.0;-12.0;;;-253.0;-324.0;;;-301.0;380.0;0.0;963.0;856.0;;0.42;25.79;0.52;0.39;0.3;0.51;2.76;2363.0;23.8;1.4;2.4;60940.0;3.5;779.0;1225.0;31.8;2.0;4139.0;5140.0;6520.0;12.4;14.0;18.8;41.9;77.6;0.423
2014.0;25482.0;2043.0;1291.0;860.0;686.0;467.0;1099.0;3575.0;7329.0;2141.0;4422.0;2896.0;997.0;-579.0;-203.0;207.0;503.0;23439.0;8.02;1197.0;;1237.0;425.0;812.0;-40.0;24636.0;136.0;274.0;334.0;5.07;3.38;-174.0;2.69;216.0;1.83;0.43;0.42;1091.0;;1064.0;542.0;1606.0;1219.0;685.0;64.0;1916.0;548.0;640.0;1188.0;76.0;174.0;400.0;3754.0;;481.0;1295.0;103.0;9.0;356.0;1856.0;3.0;292.0;130.0;2280.0;;18.0;;1444.0;;1420.0;32.0;7318.0;11.0;7329.0;;467.0;334.0;8.0;;-20.0;-80.0;-69.0;72.0;-41.0;208.0;-495.0;-7.0;;;-307.0;-350.0;;;-295.0;442.0;-7.0;1064.0;856.0;;0.38;62.07;1.14;1.22;0.72;1.2;7.05;1091.0;10.0;0.6;6.3;67736.0;3.4;888.0;1242.0;31.4;1.8;3810.0;4933.0;7698.0;12.7;13.1;16.1;36.9;58.6;0.376
2015.0;19095.0;1697.0;1065.0;747.0;567.0;379.0;1096.0;2502.0;5292.0;968.0;3279.0;2005.0;808.0;-202.0;-636.0;-31.0;451.0;17399.0;8.88;943.0;;969.0;334.0;635.0;-26.0;18342.0;107.0;247.0;253.0;5.58;3.91;-180.0;2.97;185.0;1.99;0.35;0.35;1088.0;;682.0;203.0;885.0;966.0;586.0;64.0;1373.0;368.0;464.0;831.0;144.0;141.0;301.0;2790.0;;369.0;277.0;97.0;6.0;316.0;1970.0;3.0;240.0;99.0;2312.0;;12.0;;969.0;;1121.0;-84.0;5284.0;7.0;5292.0;;379.0;253.0;4.0;;-126.0;-155.0;-155.0;46.0;1.0;297.0;-357.0;-10.0;;;11.0;-714.0;;-98.0;-210.0;386.0;-1.0;682.0;714.0;;0.25;69.56;1.38;1.64;0.76;1.3;7.31;1088.0;7.0;0.3;7.9;75655.0;3.9;1003.0;1503.0;32.7;2.0;6078.0;7804.0;7945.0;12.7;15.4;18.9;44.7;68.2;0.252
2016.0;23755.0;2153.0;1389.0;954.0;697.0;480.0;1091.0;3996.0;7419.0;1685.0;4791.0;2619.0;772.0;-568.0;285.0;483.0;260.0;21602.0;9.06;1223.0;;1258.0;444.0;814.0;-35.0;22826.0;156.0;356.0;339.0;5.85;4.01;-256.0;2.94;215.0;2.02;0.44;0.44;1083.0;;1313.0;434.0;1746.0;1364.0;778.0;108.0;1777.0;447.0;589.0;1035.0;48.0;128.0;434.0;3424.0;;556.0;760.0;96.0;7.0;362.0;2746.0;4.0;226.0;131.0;3106.0;;15.0;;1179.0;;1538.0;-98.0;7410.0;10.0;7419.0;;480.0;339.0;-31.0;;-58.0;-100.0;-81.0;77.0;-16.0;43.0;-512.0;-15.0;;;-241.0;-251.0;;;-268.0;804.0;-7.0;1313.0;830.0;;0.31;71.44;1.44;0.78;0.81;1.54;7.88;1083.0;6.8;0.3;8.2;77353.0;4.0;1104.0;1562.0;30.8;2.0;7525.0;8942.0;8528.0;12.7;14.2;18.3;44.1;103.1;0.307
2017.0;24154.0;2195.0;1404.0;866.0;729.0;475.0;1091.0;4589.0;8556.0;2118.0;5621.0;2832.0;688.0;-577.0;103.0;220.0;65.0;21959.0;9.09;1275.0;;1347.0;476.0;871.0;-72.0;23234.0;175.0;321.0;355.0;5.81;3.58;-137.0;3.02;253.0;1.97;0.44;0.44;1084.0;;1510.0;387.0;1898.0;1592.0;1054.0;45.0;1995.0;476.0;649.0;1125.0;71.0;165.0;611.0;3967.0;;673.0;1058.0;94.0;6.0;382.0;3045.0;4.0;272.0;183.0;3504.0;;15.0;;1561.0;;1367.0;-96.0;8453.0;103.0;8556.0;;475.0;355.0;-25.0;;-125.0;-201.0;-183.0;125.0;-56.0;8.0;-623.0;13.0;;;-209.0;-745.0;;;-284.0;1132.0;6.0;1510.0;1290.0;;0.3;73.83;1.45;0.2;0.87;1.91;8.66;1084.0;7.8;0.3;7.6;80007.0;3.6;1176.0;1574.0;34.8;2.0;8187.0;10087.0;9381.0;10.8;12.4;16.8;40.3;437.5;0.302
2018.0;23364.0;1587.0;896.0;489.0;456.0;296.0;1091.0;4176.0;7857.0;1632.0;5332.0;2434.0;744.0;-819.0;-206.0;-274.0;379.0;21777.0;6.79;1017.0;;1107.0;419.0;688.0;-90.0;22794.0;163.0;225.0;209.0;3.83;2.09;-33.0;1.95;165.0;1.27;0.27;0.27;1084.0;;1015.0;735.0;1750.0;1514.0;864.0;48.0;1875.0;393.0;217.0;610.0;85.0;132.0;977.0;3681.0;;705.0;586.0;83.0;7.0;335.0;3331.0;3.0;225.0;140.0;3700.0;;12.0;;1332.0;;1197.0;-96.0;7766.0;91.0;7857.0;;296.0;209.0;42.0;;-50.0;-117.0;43.0;148.0;-5.0;247.0;-365.0;-34.0;;;-481.0;-957.0;;;-208.0;959.0;7.0;1015.0;1289.0;;0.26;83.66;1.06;1.36;0.75;1.31;8.71;1084.0;7.3;0.3;9.6;90698.0;2.1;812.0;1150.0;36.1;1.3;9875.0;12932.0;9448.0;7.2;8.8;12.2;29.7;54.9;0.258
2019.0;22217.0;1520.0;728.0;324.0;194.0;93.0;1092.0;3746.0;7761.0;1293.0;5314.0;2353.0;728.0;-457.0;-727.0;-454.0;419.0;20697.0;6.84;1024.0;;1079.0;429.0;649.0;-54.0;21721.0;110.0;256.0;285.0;3.28;1.46;-129.0;0.88;94.0;0.42;0.09;0.09;1086.0;;526.0;769.0;1295.0;1499.0;924.0;28.0;2377.0;232.0;207.0;439.0;171.0;163.0;866.0;4015.0;;672.0;329.0;108.0;7.0;285.0;3647.0;;222.0;153.0;4022.0;;395.0;;1287.0;;1119.0;-53.0;7668.0;94.0;7761.0;;93.0;285.0;-24.0;2.0;-90.0;93.0;-89.0;-8.0;-25.0;462.0;-309.0;-20.0;;;-166.0;-738.0;;;-148.0;159.0;2.0;526.0;980.0;;0.25;82.19;0.34;1.55;0.55;1.14;8.71;1086.0;16.2;0.7;9.9;89298.0;1.5;1145.0;374.0;48.4;0.4;9863.0;14658.0;9458.0;3.6;5.8;3.9;-59.7;35.4;0.249
2020.0;15639.0;1080.0;691.0;349.0;289.0;172.0;1093.0;3367.0;6978.0;1779.0;5070.0;1835.0;604.0;-411.0;-114.0;105.0;383.0;14558.0;6.91;746.0;;786.0;296.0;490.0;-40.0;15305.0;99.0;165.0;244.0;4.42;2.23;-60.0;1.85;110.0;1.1;0.16;0.16;1087.0;;512.0;969.0;1481.0;1120.0;740.0;25.0;1955.0;179.0;164.0;343.0;220.0;188.0;905.0;3612.0;;778.0;677.0;88.0;4.0;321.0;3021.0;;167.0;104.0;3292.0;;353.0;;996.0;;919.0;-79.0;6906.0;72.0;6978.0;;172.0;244.0;-13.0;2.0;111.0;26.0;-24.0;221.0;-5.0;89.0;-222.0;-6.0;;;-220.0;-607.0;;;-55.0;548.0;26.0;512.0;407.0;;0.19;74.74;0.82;1.83;0.26;1.06;8.77;1087.0;4.6;0.1;6.9;81241.0;2.2;1267.0;893.0;38.1;1.1;8248.0;15693.0;9534.0;5.4;6.5;9.4;68.1;14.3;0.193
2021.0;19697.0;880.0;514.0;321.0;181.0;153.0;1097.0;4492.0;7002.0;2269.0;5123.0;1807.0;464.0;130.0;-602.0;1.0;234.0;18817.0;4.47;599.0;;631.0;284.0;347.0;-33.0;19415.0;74.0;164.0;164.0;2.61;1.63;-140.0;0.92;34.0;0.78;0.14;0.14;1091.0;;409.0;324.0;733.0;1063.0;703.0;1992.0;1290.0;147.0;117.0;264.0;82.0;103.0;772.0;2511.0;;1039.0;548.0;76.0;1.0;680.0;2633.0;;146.0;75.0;2854.0;;242.0;;928.0;;960.0;-82.0;6930.0;72.0;7002.0;;153.0;164.0;51.0;;-177.0;-172.0;-292.0;435.0;-8.0;274.0;-230.0;-4.0;;363.0;-41.0;-490.0;;;-127.0;15.0;9.0;479.0;478.0;;0.18;100.63;0.78;1.2;0.65;1.17;9.23;1091.0;4.3;0.1;19.1;109733.0;1.6;914.0;850.0;18.7;0.8;12384.0;14671.0;10067.0;6.1;5.1;8.4;17.0;54.1;0.179
