;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (BRL/USD)
2007.0;9931.0;1819.0;1255.0;928.0;665.0;308.0;216.0;3705.0;11736.0;3327.0;8166.0;3234.0;1345.0;-2009.0;857.0;193.0;573.0;8112.0;18.32;891.0;;;;;891.0;9003.0;;;736.0;12.64;9.35;-263.0;6.7;212.0;3.1;1.42;1.42;216.0;;1062.0;217.0;1278.0;905.0;1272.0;250.0;4721.0;1351.0;97.0;1448.0;;222.0;1640.0;8031.0;;1667.0;663.0;;;997.0;4046.0;;36.0;757.0;4839.0;;;;2607.0;-55.0;570.0;113.0;11400.0;336.0;11736.0;;308.0;736.0;58.0;;529.0;;16.0;;-4.0;-286.0;-772.0;;-756.0;;-482.0;;1.0;-34.0;-25.0;915.0;;1062.0;869.0;;0.56;81.68;2.53;4.71;0.2;6.35;26.6;216.0;6.6;0.4;1.2;17678.0;9.3;1310.0;548.0;31.8;3.1;673.0;7201.0;5757.0;4.4;4.6;9.5;92.0;10.1;0.562
2008.0;7759.0;1218.0;-408.0;516.0;-1172.0;-1077.0;254.0;3349.0;9807.0;3285.0;8218.0;1590.0;1244.0;-931.0;-1.0;312.0;517.0;6541.0;15.69;702.0;;504.0;291.0;213.0;198.0;7243.0;60.0;242.0;546.0;-5.26;6.65;-1688.0;-15.11;-120.0;-13.88;-4.24;-4.24;254.0;;1128.0;146.0;1274.0;747.0;1274.0;54.0;4440.0;;1028.0;1028.0;11.0;283.0;697.0;6458.0;;;927.0;46.0;21.0;2337.0;4251.0;;10.0;671.0;4932.0;;;;2322.0;-860.0;-2229.0;2356.0;9807.0;;9807.0;;-1077.0;546.0;-130.0;;730.0;213.0;-294.0;;882.0;1175.0;-727.0;-257.0;;;-67.0;-2816.0;1.0;-81.0;-130.0;3024.0;;1128.0;817.0;;0.43;70.77;-9.82;4.72;1.19;6.63;14.5;254.0;-1.4;-0.1;8.8;17960.0;6.6;1265.0;-2492.0;10.3;-13.9;147.0;9840.0;3680.0;-13.1;-9.7;-67.7;112.1;;0.432
2009.0;8748.0;1482.0;1916.0;815.0;942.0;440.0;260.0;4043.0;12735.0;4192.0;10100.0;2635.0;783.0;-484.0;-165.0;134.0;297.0;7266.0;16.94;667.0;;673.0;366.0;307.0;-6.0;7933.0;105.0;366.0;609.0;21.91;9.31;127.0;10.77;501.0;5.04;2.02;2.02;260.0;;1528.0;268.0;1796.0;1099.0;1101.0;47.0;5762.0;1194.0;146.0;1340.0;27.0;558.0;1004.0;8692.0;;155.0;1045.0;672.0;17.0;2975.0;4555.0;;487.0;866.0;5908.0;;;;3140.0;-699.0;-3332.0;3527.0;12735.0;;12735.0;;440.0;609.0;;;113.0;-145.0;609.0;33.0;-628.0;-380.0;-486.0;1.0;-3.0;;-5.0;-1664.0;;;-1.0;1500.0;;1528.0;1394.0;;0.57;58.63;2.95;1.99;0.0;3.26;17.66;260.0;3.0;0.0;0.0;15248.0;9.3;1061.0;768.0;53.2;5.0;-259.0;7939.0;4593.0;7.2;10.3;16.7;99.9;0.2;0.574
2010.0;15361.0;2460.0;2647.0;1937.0;1137.0;1142.0;358.0;5290.0;20773.0;5098.0;14502.0;6260.0;1639.0;-1439.0;-234.0;-35.0;611.0;12901.0;16.02;863.0;47.0;815.0;584.0;231.0;;13763.0;161.0;539.0;968.0;17.23;12.61;-800.0;7.4;-1.0;7.43;3.19;3.19;358.0;;1581.0;142.0;1724.0;1725.0;1817.0;25.0;11668.0;1243.0;612.0;1855.0;119.0;685.0;1156.0;15483.0;;141.0;1039.0;235.0;30.0;3889.0;6630.0;;1326.0;1447.0;9403.0;;;;4846.0;;940.0;474.0;20762.0;11.0;20773.0;;1142.0;968.0;;;452.0;112.0;-230.0;107.0;477.0;-923.0;-1028.0;-566.0;;154.0;-9.0;-6033.0;2268.0;-0.0;-0.0;3531.0;-2.0;1581.0;1617.0;;0.6;71.3;5.3;2.84;0.0;4.77;29.06;358.0;3.2;0.2;0.0;25495.0;12.6;1606.0;1895.0;-0.1;7.4;318.0;11004.0;10390.0;10.7;8.1;18.2;100.0;-371.2;0.603
2011.0;17802.0;2070.0;2368.0;1036.0;-470.0;-282.0;399.0;5458.0;20044.0;4862.0;14704.0;5224.0;1490.0;-1538.0;265.0;155.0;276.0;15732.0;11.63;1046.0;53.0;993.0;808.0;184.0;;16778.0;413.0;1918.0;924.0;13.3;5.82;-1505.0;-2.64;-192.0;-1.58;-0.71;-0.71;399.0;;1603.0;91.0;1694.0;1764.0;1944.0;56.0;11069.0;1107.0;511.0;1619.0;40.0;664.0;1194.0;14586.0;;3674.0;747.0;177.0;10.0;431.0;7390.0;117.0;1040.0;1294.0;9842.0;;;;;;487.0;;19929.0;116.0;20044.0;;-282.0;924.0;;;279.0;196.0;-205.0;712.0;9.0;569.0;-1215.0;-332.0;;;3.0;-3242.0;;-1.0;-357.0;3865.0;-63.0;1603.0;1448.0;;0.54;83.14;-1.32;1.29;1.67;5.67;24.4;399.0;-17.5;-1.1;7.2;33176.0;5.8;1721.0;-525.0;40.9;-1.6;1110.0;13772.0;9736.0;5.7;7.2;-5.4;226.6;;0.537
2012.0;17327.0;1612.0;699.0;751.0;-895.0;-357.0;398.0;6057.0;20084.0;6122.0;15857.0;4184.0;1255.0;-1383.0;309.0;164.0;-116.0;15715.0;9.3;1011.0;52.0;960.0;487.0;472.0;;16727.0;107.0;504.0;939.0;4.03;4.33;-1645.0;-5.16;-387.0;-2.06;-1.27;-1.27;398.0;;1604.0;84.0;1688.0;2341.0;1971.0;56.0;10332.0;1005.0;430.0;1435.0;78.0;1003.0;1179.0;14027.0;;4341.0;896.0;167.0;116.0;769.0;7648.0;100.0;1043.0;943.0;9735.0;;;;3924.0;-276.0;560.0;-24.0;20041.0;43.0;20084.0;;-357.0;939.0;;;152.0;-305.0;-276.0;1057.0;144.0;521.0;-1370.0;;-0.0;;-20.0;-2680.0;;-18.0;-235.0;3242.0;-18.0;1604.0;1440.0;;0.49;13.31;-0.35;395.22;500.49;1695.65;;1.0;-34.6;-2.3;4119.3;18.0;0.1;1721.0;-0.0;;-2.6;7387.0;;;-0.0;-0.0;-inf;142771.9;;0.524
2012.0;17327.0;1612.0;699.0;751.0;-895.0;-357.0;398.0;6057.0;20084.0;6122.0;15857.0;4184.0;1255.0;-1383.0;309.0;164.0;-116.0;15715.0;9.3;1011.0;52.0;960.0;487.0;472.0;;16727.0;107.0;504.0;939.0;4.03;4.33;-1645.0;-5.16;-387.0;-2.06;-1.27;-1.27;398.0;;1604.0;84.0;1688.0;2341.0;1971.0;56.0;10332.0;1005.0;430.0;1435.0;78.0;1003.0;1179.0;14027.0;;4341.0;896.0;167.0;116.0;769.0;7648.0;100.0;1043.0;943.0;9735.0;;;;3924.0;-276.0;560.0;-24.0;20041.0;43.0;20084.0;;-357.0;939.0;;;152.0;-305.0;-276.0;1057.0;144.0;521.0;-1370.0;;-0.0;;-20.0;-2680.0;;-18.0;-235.0;3242.0;-18.0;1604.0;1440.0;;0.49;89.2;-1.84;-0.59;1.21;7.05;21.54;398.0;-6.6;-0.4;10.0;35513.0;4.3;1924.0;-731.0;43.3;-2.1;-132.0;15676.0;8576.0;-1.0;-1.2;-8.5;165.9;;0.488
2013.0;17342.0;2179.0;1792.0;1160.0;408.0;216.0;398.0;6332.0;20465.0;5755.0;17213.0;3193.0;1040.0;-2097.0;1530.0;444.0;-1365.0;15163.0;12.57;929.0;49.0;880.0;456.0;424.0;;16092.0;119.0;513.0;870.0;10.33;6.69;-752.0;2.35;193.0;1.24;0.54;0.54;398.0;;1835.0;37.0;1872.0;2303.0;2131.0;27.0;10758.0;872.0;361.0;1233.0;60.0;1123.0;958.0;14133.0;;4412.0;540.0;189.0;126.0;678.0;9338.0;65.0;1013.0;1043.0;11459.0;;;;3405.0;;-191.0;-21.0;20407.0;58.0;20465.0;;216.0;870.0;;;-312.0;-209.0;-393.0;314.0;61.0;267.0;-2405.0;-0.0;;303.0;-6.0;-3090.0;;;-0.0;4620.0;-29.0;1835.0;1392.0;;0.42;102.92;1.28;-8.1;0.0;14.27;18.95;398.0;8.4;0.5;0.0;40969.0;6.7;2056.0;510.0;47.4;1.2;1365.0;22059.0;7544.0;3.3;4.5;6.8;100.0;-0.0;0.423
2014.0;17317.0;2247.0;1789.0;1343.0;443.0;325.0;398.0;5553.0;18592.0;5298.0;16375.0;2272.0;1426.0;-1872.0;336.0;-129.0;-579.0;15070.0;12.98;942.0;52.0;890.0;455.0;435.0;;16012.0;106.0;520.0;774.0;10.33;7.75;-899.0;2.56;170.0;1.88;0.82;0.82;398.0;;1502.0;34.0;1536.0;1960.0;2019.0;37.0;10910.0;775.0;292.0;1067.0;64.0;327.0;671.0;13039.0;;4083.0;544.0;77.0;38.0;634.0;10256.0;33.0;227.0;561.0;11077.0;;;;3026.0;;-736.0;-18.0;18647.0;-54.0;18592.0;;325.0;774.0;;;-65.0;54.0;-102.0;-158.0;-84.0;393.0;-2006.0;-0.0;;130.0;-7.0;-2518.0;;;-181.0;3036.0;-19.0;1502.0;1631.0;;0.38;115.64;2.17;-3.87;1.21;13.4;15.17;398.0;4.6;0.3;12.2;46031.0;7.8;2056.0;864.0;38.4;1.9;678.0;27261.0;6039.0;4.7;5.4;14.3;44.2;-31.3;0.376
2015.0;11934.0;2620.0;2211.0;1780.0;1151.0;793.0;398.0;4417.0;15134.0;4211.0;14797.0;511.0;2051.0;-1028.0;-25.0;870.0;1022.0;9314.0;21.95;662.0;45.0;618.0;335.0;283.0;;9976.0;100.0;465.0;534.0;18.52;14.91;-629.0;9.64;419.0;6.64;1.99;1.99;398.0;;1878.0;0.0;1878.0;1091.0;1393.0;55.0;8572.0;520.0;209.0;729.0;33.0;814.0;569.0;10718.0;;2953.0;573.0;188.0;30.0;654.0;9814.0;8.0;185.0;579.0;10586.0;;;;2030.0;;-1507.0;-13.0;15307.0;-173.0;15134.0;;793.0;534.0;;;-154.0;-10.0;-41.0;-557.0;29.0;878.0;-1029.0;;;1.0;-5.0;-1665.0;;-0.0;-122.0;1763.0;-128.0;1878.0;1008.0;;0.25;118.79;7.89;10.17;1.21;10.24;5.08;398.0;0.9;0.0;17.4;47283.0;14.9;2115.0;3140.0;36.4;6.6;816.0;38884.0;2023.0;9.6;11.0;155.3;84.6;11.9;0.252
2016.0;14638.0;3907.0;1546.0;1828.0;-43.0;-126.0;398.0;4882.0;15914.0;7046.0;15386.0;841.0;1458.0;-872.0;-847.0;-81.0;575.0;10730.0;26.69;2011.0;50.0;887.0;454.0;433.0;1075.0;12742.0;155.0;659.0;824.0;10.56;12.49;-1871.0;-0.29;189.0;-0.86;-0.34;-0.34;398.0;;2058.0;366.0;2424.0;816.0;1609.0;34.0;9009.0;632.0;230.0;863.0;28.0;508.0;625.0;11033.0;;2010.0;4002.0;192.0;62.0;971.0;6866.0;50.0;157.0;1268.0;8340.0;;;;2470.0;;-1614.0;-15.0;16227.0;-313.0;15914.0;;-126.0;824.0;;;-318.0;310.0;265.0;-1307.0;238.0;1078.0;-883.0;;-1.0;12.0;-11.0;-1649.0;;;-614.0;1416.0;180.0;2082.0;2163.0;;0.31;119.84;-1.03;4.71;5.02;7.23;6.89;398.0;-10.8;-0.5;45.1;47664.0;12.5;2683.0;-411.0;-440.0;-0.9;-7046.0;22357.0;2739.0;42.5;4.4;-15.0;585.6;;0.307
2017.0;14872.0;3950.0;3592.0;2825.0;1589.0;1167.0;398.0;5259.0;15920.0;5605.0;14268.0;1902.0;743.0;-726.0;-902.0;-884.0;57.0;10922.0;26.56;991.0;51.0;874.0;433.0;441.0;67.0;11913.0;182.0;1131.0;884.0;24.16;19.0;-1236.0;10.69;410.0;7.85;3.09;3.09;398.0;;1140.0;695.0;1835.0;1378.0;1936.0;111.0;8985.0;622.0;202.0;823.0;34.0;352.0;467.0;10661.0;;1527.0;3292.0;270.0;107.0;679.0;7312.0;;304.0;1048.0;8663.0;;;;2428.0;-66.0;-298.0;-162.0;16170.0;-250.0;15920.0;;1167.0;884.0;;;-1933.0;-483.0;-408.0;-496.0;55.0;625.0;-686.0;-184.0;-4.0;136.0;12.0;-2977.0;;;-302.0;2376.0;2.0;1140.0;2023.0;;0.3;123.62;9.7;0.47;2.51;5.7;15.81;398.0;2.1;0.1;12.6;49261.0;19.0;2929.0;3865.0;25.8;7.8;-1145.0;24219.0;6300.0;19.0;16.7;61.4;74.2;530.1;0.302
2018.0;14941.0;2980.0;2226.0;2139.0;929.0;728.0;398.0;5418.0;15149.0;5865.0;13692.0;1682.0;2383.0;-641.0;-1186.0;457.0;1686.0;11961.0;19.95;961.0;51.0;915.0;517.0;398.0;-6.0;12922.0;137.0;537.0;770.0;14.9;14.32;-1211.0;6.22;190.0;4.88;1.86;1.86;398.0;;1429.0;607.0;2036.0;1127.0;2186.0;69.0;8181.0;530.0;176.0;706.0;20.0;284.0;539.0;9731.0;;2149.0;2903.0;129.0;39.0;773.0;6855.0;;255.0;718.0;7828.0;;;;2072.0;-66.0;-185.0;-139.0;15375.0;-226.0;15149.0;;728.0;770.0;-134.0;;-21.0;34.0;-396.0;346.0;-82.0;1039.0;-697.0;1.0;-1.0;21.0;35.0;-1908.0;;;-386.0;1108.0;-99.0;1429.0;972.0;;0.26;145.73;7.1;16.44;3.77;6.8;16.41;398.0;3.5;0.1;15.3;58000.0;14.3;2991.0;2828.0;20.4;4.9;-1732.0;26611.0;6531.0;12.2;9.5;43.3;47.0;22.9;0.258
2019.0;13018.0;1603.0;363.0;;-1145.0;-632.0;398.0;5819.0;16951.0;4035.0;15969.0;1215.0;564.0;-663.0;407.0;313.0;-104.0;11415.0;12.32;1534.0;62.0;997.0;553.0;444.0;476.0;12949.0;176.0;580.0;904.0;2.79;;-1214.0;-8.8;-488.0;-4.86;-1.59;-1.59;398.0;;1693.0;420.0;2113.0;1140.0;1897.0;670.0;8688.0;512.0;175.0;687.0;18.0;662.0;1075.0;11131.0;;2268.0;558.0;89.0;89.0;1120.0;10475.0;;235.0;1224.0;11934.0;;666.0;;2001.0;;-652.0;-134.0;17185.0;-234.0;16951.0;;-632.0;904.0;-474.0;;-70.0;223.0;216.0;70.0;-920.0;836.0;-667.0;;;;4.0;-5543.0;;;-166.0;6116.0;5.0;1693.0;1380.0;;0.25;131.47;-6.38;-1.05;1.68;6.74;12.27;398.0;-3.0;-0.1;8.7;52324.0;;3632.0;-2541.0;42.6;-4.9;7173.0;42104.0;4885.0;-2.4;-3.1;-52.0;126.3;;0.249
2020.0;11270.0;2158.0;-436.0;-14.0;-1864.0;-1288.0;398.0;6582.0;16571.0;5465.0;17315.0;-424.0;1211.0;-524.0;418.0;1359.0;680.0;9111.0;19.15;2070.0;48.0;726.0;369.0;357.0;1296.0;11182.0;93.0;595.0;770.0;-3.87;-0.12;-1850.0;-16.54;-514.0;-11.43;-3.24;-3.24;398.0;;2669.0;698.0;3367.0;1528.0;1614.0;73.0;7475.0;396.0;148.0;545.0;11.0;1642.0;317.0;9990.0;;1915.0;1911.0;238.0;55.0;1583.0;9727.0;74.0;371.0;1679.0;11851.0;;618.0;;1548.0;-872.0;-997.0;-104.0;16892.0;-320.0;16571.0;;-1288.0;770.0;-60.0;;-490.0;-421.0;-49.0;-578.0;731.0;2279.0;-531.0;;;;7.0;-1990.0;;;-0.0;2409.0;253.0;2669.0;1310.0;;0.19;147.14;-16.82;8.88;0.01;6.94;-5.54;398.0;-0.6;-0.0;0.1;58543.0;-0.1;4002.0;-6692.0;27.6;-11.4;5803.0;50529.0;-2202.0;-7.6;-7.1;303.9;100.0;;0.193
