;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2007.0;33.0;13.0;-6.0;6.0;-8.0;-8.0;9.0;53.0;66.0;19.0;45.0;21.0;-4.0;-2.0;17.0;11.0;-5.0;19.0;41.11;19.0;5.0;;;;15.0;39.0;0.0;;2.0;-19.14;18.31;-14.0;-24.95;-0.0;-24.32;-0.86;-0.86;9.0;;26.0;2.0;27.0;18.0;6.0;2.0;6.0;4.0;0.0;4.0;;;3.0;13.0;;8.0;3.0;;1.0;7.0;19.0;;;7.0;26.0;;2.0;;2.0;-12.0;-5.0;36.0;66.0;0.0;66.0;;-8.0;2.0;-0.0;;-1.0;;-1.0;;0.0;3.0;-1.0;;-0.0;;-1.0;;1.0;;;17.0;-0.0;26.0;14.0;;1.46;2.43;-0.59;-0.36;;0.06;1.58;9.0;-11.0;-0.6;;22.0;18.3;1.0;-5.0;2.5;-24.3;23.0;13.0;15.0;-16.9;-12.4;-37.4;100.0;;1.459
2008.0;32.0;13.0;6.0;7.0;2.0;2.0;10.0;50.0;61.0;20.0;37.0;24.0;-6.0;-1.0;0.0;-5.0;-8.0;20.0;39.47;19.0;6.0;13.0;5.0;8.0;;39.0;1.0;2.0;2.0;18.67;20.4;-5.0;4.79;-1.0;6.93;0.24;0.24;10.0;;19.0;2.0;21.0;22.0;6.0;2.0;5.0;3.0;0.0;4.0;;;3.0;11.0;;7.0;5.0;0.0;1.0;7.0;14.0;1.0;;2.0;17.0;;3.0;;2.0;-9.0;-5.0;36.0;61.0;;61.0;;2.0;2.0;-0.0;;-4.0;;-0.0;;0.0;-7.0;-2.0;;-1.0;;1.0;-1.0;1.0;;;1.0;2.0;19.0;24.0;;1.4;2.41;0.17;-0.6;;0.12;1.79;10.0;18.0;0.8;;23.0;20.4;2.0;2.0;-44.5;6.9;21.0;10.0;17.0;12.4;5.7;9.3;100.0;10.5;1.398
2009.0;36.0;15.0;-6.0;5.0;-11.0;-11.0;11.0;48.0;58.0;22.0;40.0;18.0;-5.0;1.0;1.0;-3.0;-6.0;20.0;42.89;20.0;5.0;15.0;5.0;9.0;;40.0;0.0;2.0;3.0;-17.84;12.87;-16.0;-30.92;0.0;-31.21;-1.06;-1.06;11.0;;17.0;2.0;18.0;22.0;5.0;2.0;5.0;3.0;0.0;4.0;;;2.0;10.0;;6.0;8.0;0.0;1.0;7.0;15.0;0.0;;2.0;18.0;;3.0;;2.0;-21.0;-4.0;41.0;58.0;;58.0;;-11.0;3.0;-0.0;;-1.0;;-0.0;;1.0;5.0;-1.0;;-0.0;;2.0;-4.0;4.0;;;2.0;0.0;17.0;20.0;;1.43;2.37;-0.74;-0.42;;0.07;1.2;11.0;-3.2;-0.0;;25.0;12.9;2.0;-8.0;-0.9;-31.2;18.0;11.0;13.0;-25.0;-15.5;-61.7;100.0;;1.432
2010.0;32.0;13.0;-11.0;5.0;-16.0;-17.0;13.0;40.0;48.0;20.0;36.0;12.0;-5.0;-1.0;1.0;-6.0;-6.0;19.0;39.88;18.0;4.0;13.0;4.0;9.0;;37.0;0.0;3.0;2.0;-35.47;16.1;-21.0;-49.68;1.0;-53.64;-1.31;-1.31;13.0;;10.0;2.0;12.0;22.0;5.0;1.0;4.0;3.0;0.0;3.0;;;1.0;8.0;;6.0;6.0;0.0;1.0;7.0;13.0;0.0;;3.0;17.0;;2.0;;2.0;-36.0;-5.0;50.0;48.0;;48.0;;-17.0;2.0;0.0;;1.0;;-0.0;;;9.0;-1.0;;-1.0;;0.0;-11.0;12.0;;;-0.0;-0.0;10.0;16.0;;1.34;1.82;-0.98;-0.34;;0.05;0.68;13.0;-3.0;-0.1;;24.0;16.1;1.0;-13.0;-8.0;-53.6;15.0;10.0;9.0;-48.9;-26.8;-142.9;100.0;;1.338
2011.0;29.0;11.0;2.0;;-1.0;-1.0;13.0;35.0;42.0;27.0;31.0;11.0;-1.0;-1.0;-0.0;-3.0;-2.0;17.0;39.73;15.0;3.0;12.0;4.0;8.0;;32.0;0.0;1.0;2.0;7.83;;3.0;-2.44;1.0;-4.21;-0.09;-0.09;13.0;;6.0;2.0;8.0;21.0;5.0;1.0;3.0;3.0;0.0;3.0;;;1.0;7.0;;6.0;15.0;1.0;1.0;6.0;2.0;0.0;;2.0;4.0;;2.0;;2.0;-36.0;-5.0;50.0;42.0;;42.0;;-1.0;2.0;0.0;;-1.0;;-1.0;1.0;;-1.0;-1.0;;;;0.0;-1.0;1.0;;;-0.0;-1.0;6.0;10.0;;1.29;1.67;-0.07;-0.12;;0.07;0.65;13.0;-45.5;-2.8;;22.0;;1.0;-1.0;-72.7;-4.2;6.0;1.0;9.0;4.8;1.0;-10.8;100.0;;1.294
2012.0;34.0;14.0;-6.0;-3.0;-10.0;-10.0;18.0;33.0;40.0;17.0;29.0;11.0;-0.0;0.0;2.0;3.0;-1.0;21.0;40.03;16.0;4.0;13.0;4.0;9.0;;37.0;0.0;3.0;1.0;-16.73;-7.79;-7.0;-28.23;0.0;-28.68;-0.57;-0.57;18.0;;9.0;1.0;11.0;16.0;6.0;1.0;3.0;3.0;0.0;3.0;;;2.0;8.0;;8.0;4.0;0.0;1.0;5.0;7.0;0.0;;5.0;12.0;;1.0;;3.0;-47.0;-4.0;59.0;40.0;0.0;40.0;;-10.0;1.0;-0.0;0.0;2.0;;-1.0;-0.0;;6.0;-1.0;;;1.0;-0.0;-4.0;3.0;;;3.0;1.0;9.0;6.0;;1.32;1.48;-0.43;-0.05;;0.04;0.46;18.0;-4.6;-0.3;;26.0;-7.8;1.0;-7.0;-1.6;-28.7;12.0;5.0;8.0;-31.0;-17.4;-91.6;100.0;;1.319
2013.0;33.0;13.0;-2.0;-4.0;-7.0;-7.0;21.0;30.0;37.0;16.0;24.0;13.0;-3.0;-1.0;3.0;-0.0;-4.0;20.0;38.7;17.0;4.0;13.0;4.0;9.0;;37.0;0.0;3.0;2.0;-7.23;-11.44;-3.0;-20.29;0.0;-20.85;-0.33;-0.33;21.0;;9.0;1.0;11.0;13.0;6.0;0.0;2.0;3.0;0.0;3.0;;;1.0;7.0;;7.0;3.0;0.0;1.0;5.0;1.0;0.0;;7.0;8.0;;1.0;;4.0;-56.0;-4.0;69.0;37.0;0.0;37.0;;-7.0;2.0;-0.0;1.0;1.0;;-1.0;-1.0;;0.0;-1.0;;;0.0;-1.0;-9.0;8.0;;;4.0;1.0;9.0;10.0;;1.37;1.17;-0.24;-0.16;;0.04;0.45;21.0;-13.0;-0.8;;24.0;-11.4;1.0;-5.0;-2.8;-20.9;11.0;1.0;9.0;-19.6;-10.9;-54.1;100.0;;1.375
2014.0;32.0;14.0;1.0;-2.0;-0.0;-1.0;24.0;32.0;39.0;15.0;21.0;18.0;-1.0;-1.0;7.0;5.0;-2.0;19.0;41.82;16.0;4.0;12.0;4.0;8.0;;35.0;0.0;0.0;1.0;2.12;-6.48;2.0;-1.48;0.0;-1.91;-0.02;-0.02;24.0;;13.0;1.0;15.0;10.0;7.0;1.0;3.0;3.0;0.0;3.0;;;1.0;7.0;;6.0;3.0;0.0;1.0;4.0;1.0;0.0;;5.0;6.0;;1.0;;4.0;-50.0;-4.0;68.0;39.0;0.0;39.0;;-1.0;1.0;-0.0;0.0;-0.0;;-2.0;0.0;-0.0;-2.0;-1.0;;;;-1.0;-1.0;8.0;;;0.0;1.0;13.0;8.0;;1.21;1.13;-0.02;-0.09;;0.04;0.64;24.0;-126.8;-7.0;;27.0;-6.5;1.0;-1.0;-29.3;-1.9;14.0;1.0;15.0;-2.1;-1.0;-3.4;100.0;;1.21
2015.0;35.0;15.0;0.0;1.0;-1.0;-2.0;25.0;36.0;42.0;18.0;26.0;16.0;1.0;-1.0;2.0;3.0;1.0;20.0;42.74;14.0;3.0;12.0;3.0;8.0;;34.0;0.0;0.0;1.0;0.49;1.51;-2.0;-2.81;1.0;-5.17;-0.08;-0.08;25.0;;15.0;1.0;16.0;13.0;7.0;1.0;2.0;3.0;0.0;3.0;;;1.0;6.0;;6.0;4.0;1.0;2.0;6.0;1.0;1.0;;7.0;9.0;;1.0;;4.0;-46.0;-4.0;62.0;42.0;0.0;42.0;;-2.0;1.0;0.0;0.0;-0.0;;-0.0;1.0;;2.0;-1.0;;;;-0.0;-0.0;1.0;;;1.0;-0.0;15.0;12.0;;1.09;1.29;-0.07;0.03;;0.03;0.58;25.0;-57.8;-2.9;;32.0;1.5;1.0;-2.0;-83.7;-5.2;17.0;1.0;14.0;-6.9;-2.2;-11.6;100.0;;1.086
2016.0;37.0;17.0;6.0;0.0;5.0;4.0;29.0;43.0;49.0;16.0;23.0;26.0;1.0;-0.0;8.0;9.0;-0.0;20.0;46.08;17.0;4.0;13.0;3.0;9.0;;37.0;0.0;0.0;1.0;15.52;1.1;4.0;12.48;1.0;10.79;0.15;0.14;28.0;;23.0;;23.0;11.0;8.0;0.0;3.0;3.0;0.0;3.0;;;1.0;6.0;;6.0;2.0;0.0;2.0;6.0;1.0;0.0;;6.0;7.0;;1.0;;4.0;-41.0;-4.0;67.0;49.0;0.0;49.0;;4.0;1.0;0.0;0.0;-0.0;;-2.0;-0.0;0.0;-4.0;-1.0;;;1.0;-1.0;-2.0;7.0;;;3.0;-0.0;23.0;14.0;;1.05;1.28;0.14;-0.01;;0.05;0.88;28.0;24.5;1.1;;36.0;1.1;1.0;4.0;13.5;10.8;26.0;1.0;24.0;12.3;9.7;15.7;100.0;2995.2;1.051
2017.0;43.0;18.0;2.0;-2.0;-0.0;-1.0;29.0;47.0;56.0;19.0;26.0;30.0;-4.0;-2.0;3.0;-2.0;-6.0;25.0;41.43;20.0;5.0;16.0;4.0;11.0;;45.0;0.0;0.0;2.0;3.7;-5.67;2.0;-0.82;0.0;-1.91;-0.02;-0.02;29.0;;24.0;;24.0;15.0;8.0;1.0;4.0;3.0;1.0;4.0;;0.0;1.0;9.0;;7.0;4.0;0.0;3.0;5.0;2.0;1.0;;4.0;7.0;;1.0;;5.0;-48.0;-4.0;77.0;56.0;0.0;56.0;;-1.0;2.0;-0.0;0.0;-2.0;;1.0;1.0;;-3.0;-2.0;;;;-2.0;-1.0;1.0;;;3.0;0.0;24.0;26.0;;1.2;1.23;-0.02;-0.18;;0.07;0.87;29.0;-126.7;-5.4;;36.0;-5.7;2.0;-1.0;-132.4;-1.9;23.0;1.0;25.0;-1.9;-0.5;-2.7;100.0;;1.2
2018.0;45.0;19.0;2.0;-2.0;0.0;-0.0;29.0;46.0;56.0;19.0;27.0;29.0;0.0;-2.0;1.0;-1.0;-2.0;26.0;43.18;21.0;5.0;16.0;4.0;12.0;;46.0;0.0;0.0;2.0;4.44;-3.36;2.0;0.05;0.0;-0.86;-0.01;-0.01;29.0;;22.0;;22.0;15.0;8.0;0.0;5.0;3.0;1.0;4.0;;0.0;1.0;10.0;;7.0;5.0;0.0;2.0;5.0;3.0;1.0;;4.0;8.0;;1.0;;4.0;-46.0;-4.0;74.0;56.0;-0.0;56.0;;-0.0;2.0;-0.0;0.0;-1.0;;-1.0;-0.0;;0.0;-2.0;;;;-1.0;-1.0;;;;2.0;-0.0;22.0;23.0;;1.15;1.35;-0.01;-0.06;;0.06;0.86;29.0;-229.1;-9.2;;39.0;-3.4;2.0;-0.0;1790.0;-0.9;24.0;2.0;25.0;-6.9;0.3;-1.4;100.0;;1.147
2019.0;50.0;24.0;5.0;2.0;2.0;2.0;30.0;47.0;59.0;20.0;29.0;31.0;4.0;-2.0;-1.0;2.0;3.0;27.0;46.76;21.0;4.0;17.0;5.0;12.0;;48.0;0.0;0.0;2.0;9.43;4.9;-0.0;4.88;1.0;3.37;0.07;0.07;29.0;;23.0;;23.0;14.0;9.0;0.0;8.0;3.0;1.0;4.0;;0.0;1.0;12.0;;7.0;6.0;0.0;2.0;5.0;4.0;1.0;;4.0;9.0;;4.0;;4.0;-43.0;-4.0;73.0;59.0;0.0;59.0;;2.0;2.0;-0.0;0.0;0.0;;-1.0;-0.0;;0.0;-2.0;;-0.0;;-1.0;-2.0;;;;1.0;-0.0;23.0;22.0;;1.12;1.55;0.05;0.08;;0.05;0.94;29.0;69.9;2.9;;45.0;4.9;2.0;2.0;31.0;3.4;25.0;3.0;27.0;4.6;4.4;5.5;100.0;;1.121
2020.0;51.0;22.0;1.0;0.0;-1.0;-2.0;29.0;55.0;67.0;26.0;35.0;32.0;2.0;-2.0;4.0;5.0;0.0;28.0;44.11;22.0;5.0;17.0;5.0;11.0;;51.0;0.0;0.0;3.0;2.46;0.65;-2.0;-2.85;1.0;-4.09;-0.09;-0.09;29.0;;30.0;;30.0;15.0;10.0;0.0;7.0;3.0;1.0;4.0;;0.0;1.0;12.0;;7.0;10.0;0.0;3.0;6.0;3.0;1.0;;5.0;9.0;;3.0;;5.0;-49.0;-4.0;80.0;67.0;;67.0;;-2.0;3.0;0.0;0.0;-0.0;;-1.0;;;2.0;-2.0;;-0.0;;-2.0;-2.0;;;;6.0;1.0;30.0;26.0;;1.22;1.43;-0.06;0.0;;0.07;0.9;29.0;-60.2;-1.6;;42.0;0.6;2.0;-2.0;-43.4;-4.1;24.0;3.0;26.0;-4.6;-2.0;-6.5;100.0;;1.221
2021.0;50.0;21.0;1.0;-2.0;1.0;1.0;80.0;77.0;88.0;20.0;31.0;57.0;5.0;-2.0;23.0;23.0;3.0;29.0;41.81;23.0;4.0;19.0;;;;52.0;;0.0;;2.36;-3.66;3.0;2.03;0.0;1.59;0.01;0.01;80.0;;;;54.0;14.0;9.0;1.0;6.0;3.0;;3.0;;;3.0;11.0;;;2.0;;4.0;14.0;7.0;1.0;;3.0;10.0;;1.0;;;;;;88.0;;88.0;;1.0;;;;1.0;;;;;4.0;-2.0;;;;-2.0;;;;;23.0;-1.0;;;;1.14;0.55;0.01;0.04;;0.02;0.63;80.0;774.7;25.8;;44.0;-3.7;;1.0;21.6;1.6;49.0;6.0;50.0;1.4;1.3;1.4;100.0;;1.137
