;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2007.0;7461.0;1727.0;1457.0;222.0;400.0;256.0;131.0;1203.0;11217.0;5832.0;9203.0;1676.0;940.0;-663.0;-64.0;214.0;187.0;5734.0;23.15;1493.0;;726.0;250.0;476.0;767.0;7227.0;10.0;314.0;770.0;19.53;2.97;179.0;5.36;117.0;3.43;1.96;1.96;131.0;;524.0;0.0;524.0;432.0;166.0;81.0;9523.0;;;;222.0;2.0;267.0;10013.0;;252.0;3809.0;238.0;9.0;1762.0;3002.0;;102.0;266.0;3370.0;;2154.0;;599.0;241.0;108.0;729.0;10879.0;338.0;11217.0;;256.0;770.0;;;308.0;-48.0;15.0;-13.0;68.0;-394.0;-753.0;2.0;-1.0;27.0;-691.0;-4337.0;;;-1.0;4275.0;;524.0;310.0;;0.14;415.35;14.26;10.42;0.06;41.93;93.32;131.0;2.0;0.1;0.2;54502.0;3.0;5625.0;1871.0;29.4;3.4;-33811.0;21932.0;12246.0;9.6;6.3;15.3;99.6;0.6;0.137
2008.0;8105.0;1017.0;452.0;-958.0;-693.0;-702.0;131.0;1356.0;12174.0;6089.0;10784.0;1029.0;169.0;-1142.0;1094.0;121.0;-1057.0;7088.0;12.55;1691.0;;811.0;299.0;512.0;880.0;8779.0;15.0;291.0;853.0;5.57;-11.83;266.0;-8.54;9.0;-8.66;-5.42;-5.42;131.0;;682.0;;682.0;396.0;180.0;98.0;5600.0;;;;229.0;24.0;4965.0;10818.0;;213.0;3823.0;18.0;;2054.0;4191.0;228.0;112.0;165.0;4695.0;;1897.0;;962.0;67.0;-4744.0;4744.0;11814.0;360.0;12174.0;;-702.0;853.0;;;335.0;95.0;-2.0;-72.0;53.0;-317.0;-1226.0;40.0;-13.0;12.0;-1180.0;-5295.0;;;-4.0;6393.0;;682.0;561.0;;0.15;421.34;-36.47;-54.94;0.21;63.74;53.51;131.0;-0.5;-0.0;1.2;55288.0;-11.8;5817.0;-4786.0;-1.3;-8.7;-32290.0;28586.0;7021.0;-7.1;-3.4;-68.2;100.6;;0.147
2009.0;8028.0;1742.0;1168.0;211.0;63.0;77.0;142.0;1415.0;13881.0;5581.0;11938.0;1516.0;1312.0;-2121.0;764.0;-45.0;-886.0;6286.0;21.7;1819.0;;881.0;270.0;611.0;938.0;8105.0;10.0;219.0;885.0;14.55;2.63;-148.0;0.79;-14.0;0.96;0.37;0.37;142.0;;636.0;;636.0;413.0;184.0;182.0;11974.0;;;;182.0;70.0;240.0;12466.0;;745.0;2773.0;6.0;46.0;2017.0;5825.0;245.0;125.0;161.0;6357.0;;1951.0;;1172.0;344.0;-5527.0;5527.0;13454.0;426.0;13881.0;;77.0;885.0;;;571.0;;-4.0;;77.0;-220.0;-2199.0;;-5.0;23.0;-2139.0;-5149.0;437.0;;-1.0;5477.0;;636.0;681.0;;0.15;386.75;3.72;-42.68;0.07;105.91;73.05;142.0;3.6;0.1;0.5;54802.0;2.6;6042.0;527.0;-22.0;1.0;-28441.0;39762.0;10351.0;4.4;2.1;5.1;98.1;49.1;0.146
2010.0;11604.0;3238.0;2407.0;954.0;1228.0;879.0;166.0;2406.0;16874.0;4904.0;12291.0;4053.0;1736.0;-1755.0;939.0;919.0;-307.0;8366.0;27.91;2258.0;;1186.0;344.0;843.0;1071.0;10623.0;14.0;192.0;1082.0;20.75;8.22;274.0;10.58;255.0;7.58;5.31;5.31;166.0;;1578.0;;1578.0;535.0;206.0;87.0;13603.0;;;;215.0;151.0;498.0;14468.0;;508.0;1665.0;376.0;79.0;2651.0;6774.0;279.0;138.0;196.0;7387.0;;2189.0;;1489.0;406.0;119.0;2038.0;16343.0;531.0;16874.0;;879.0;1082.0;;;-92.0;-98.0;-16.0;;66.0;-134.0;-2043.0;239.0;-10.0;1.0;-1984.0;-4017.0;1604.0;;-1.0;3353.0;;1578.0;659.0;;0.15;460.04;34.85;-12.19;0.04;81.0;160.66;166.0;0.7;0.0;0.1;76495.0;8.2;7132.0;5795.0;20.7;7.6;-16466.0;44652.0;26714.0;9.2;8.1;21.7;99.9;521.3;0.152
2011.0;14364.0;2303.0;2287.0;692.0;1101.0;812.0;196.0;3096.0;20564.0;7057.0;14561.0;5113.0;1995.0;-3489.0;1408.0;-86.0;-1189.0;12061.0;16.03;1549.0;;1477.0;433.0;1044.0;72.0;13610.0;49.0;108.0;1233.0;15.92;4.82;409.0;7.67;133.0;5.65;4.13;4.13;196.0;;1567.0;;1567.0;1160.0;257.0;112.0;16798.0;;;;312.0;207.0;152.0;17467.0;;444.0;3269.0;237.0;1001.0;2343.0;6847.0;355.0;100.0;201.0;7504.0;;2516.0;;1560.0;;3553.0;;19673.0;890.0;20564.0;;812.0;1233.0;;;611.0;-25.0;-42.0;165.0;395.0;-661.0;-3184.0;-6.0;-4554.0;3996.0;-2925.0;-1882.0;;;;3290.0;;1567.0;1653.0;;0.16;460.35;26.02;-38.1;;102.05;163.86;196.0;1.0;0.1;;90395.0;4.8;7762.0;5110.0;12.1;5.7;-24928.0;43090.0;32175.0;7.3;5.4;15.9;100.0;;0.159
2012.0;15972.0;2330.0;2057.0;818.0;760.0;420.0;196.0;2694.0;22864.0;7821.0;16487.0;5271.0;1878.0;-1951.0;107.0;35.0;-647.0;13642.0;14.59;1547.0;;1521.0;376.0;1145.0;26.0;15189.0;41.0;146.0;1338.0;12.88;5.12;-58.0;4.76;153.0;2.63;2.17;2.17;196.0;;1618.0;;1618.0;680.0;274.0;122.0;19439.0;;77.0;77.0;380.0;196.0;77.0;20170.0;;293.0;3915.0;112.0;989.0;2624.0;7956.0;427.0;127.0;155.0;8665.0;;3509.0;;1576.0;3695.0;3695.0;-3695.0;21757.0;1107.0;22864.0;;420.0;1338.0;;;190.0;47.0;-14.0;-164.0;20.0;-70.0;-2525.0;1.0;-177.0;658.0;-2433.0;-4737.0;;;-315.0;5159.0;;1618.0;1583.0;;0.16;506.82;13.34;-20.52;10.0;80.13;167.25;196.0;1.8;0.1;42.7;99514.0;5.1;8338.0;2619.0;20.1;2.6;-31944.0;49567.0;32839.0;4.1;3.3;8.0;25.0;-48.7;0.161
2013.0;16280.0;2031.0;2176.0;249.0;576.0;328.0;196.0;3399.0;27292.0;8130.0;20279.0;5671.0;1603.0;-2016.0;689.0;275.0;-430.0;14249.0;12.48;1898.0;;1669.0;388.0;1281.0;229.0;16147.0;55.0;158.0;1568.0;13.37;1.53;326.0;3.54;121.0;2.02;1.65;1.65;196.0;;1941.0;70.0;2010.0;862.0;272.0;254.0;23055.0;;97.0;97.0;450.0;207.0;84.0;23894.0;;232.0;3945.0;144.0;1183.0;2770.0;11336.0;484.0;145.0;185.0;12149.0;;5783.0;;1622.0;1490.0;4049.0;-1490.0;25950.0;1342.0;27292.0;;328.0;1568.0;;;15.0;-53.0;10.0;-69.0;159.0;-308.0;-2033.0;-12.0;-1388.0;1401.0;16.0;-5722.0;;;-81.0;6492.0;;1941.0;1666.0;;0.17;501.89;10.11;-13.27;2.5;62.68;174.83;196.0;2.2;0.1;11.0;98547.0;1.5;9493.0;1986.0;21.1;2.0;-28640.0;68619.0;34329.0;2.7;2.3;5.8;75.3;-18.8;0.165
2014.0;17493.0;2279.0;2359.0;765.0;494.0;286.0;196.0;4437.0;30559.0;8713.0;23391.0;5759.0;2186.0;-1572.0;-21.0;591.0;793.0;15213.0;13.03;1559.0;;1620.0;357.0;1263.0;-61.0;16772.0;61.0;196.0;1770.0;13.49;4.37;-271.0;2.82;108.0;1.64;1.45;1.45;196.0;;2483.0;347.0;2830.0;1058.0;268.0;281.0;25209.0;;70.0;70.0;509.0;156.0;178.0;26122.0;;267.0;4345.0;112.0;1200.0;2901.0;13852.0;419.0;141.0;265.0;14678.0;;8041.0;;1582.0;1654.0;4177.0;-1654.0;29150.0;1409.0;30559.0;;286.0;1770.0;;;51.0;-63.0;2.0;7.0;35.0;80.0;-1393.0;-106.0;-529.0;202.0;254.0;-6154.0;;;-63.0;6196.0;-2.0;2483.0;1893.0;;0.16;553.01;9.05;25.06;2.0;44.05;182.06;196.0;1.9;0.1;11.4;108584.0;4.4;10984.0;1777.0;21.8;1.6;-26545.0;85985.0;35748.0;2.3;2.0;5.0;77.9;8.0;0.161
2015.0;17194.0;3246.0;2767.0;2069.0;942.0;575.0;196.0;2173.0;28642.0;10092.0;21000.0;6013.0;3655.0;-1067.0;-4265.0;-1672.0;1786.0;13948.0;18.88;1309.0;;1435.0;360.0;1074.0;-126.0;15257.0;39.0;145.0;1847.0;16.09;12.04;-1127.0;5.48;200.0;3.35;2.93;2.93;196.0;;702.0;70.0;773.0;933.0;247.0;221.0;25444.0;;75.0;75.0;566.0;214.0;170.0;26469.0;;385.0;5608.0;71.0;1273.0;2827.0;10055.0;415.0;144.0;294.0;10908.0;;8597.0;;1512.0;2058.0;4501.0;-2058.0;27013.0;1629.0;28642.0;;575.0;1847.0;;;500.0;16.0;8.0;130.0;269.0;733.0;-1869.0;-17.0;-43.0;304.0;558.0;-11307.0;;;-61.0;7102.0;6.0;702.0;2374.0;;0.15;568.63;19.03;59.05;2.0;61.82;198.85;196.0;2.1;0.1;5.1;111652.0;12.0;11993.0;3736.0;21.2;3.3;-51422.0;65292.0;39045.0;4.3;3.4;9.6;89.5;3.4;0.154
2016.0;16546.0;2787.0;2932.0;1815.0;1102.0;726.0;196.0;1981.0;28844.0;9775.0;20933.0;6253.0;3420.0;-2266.0;-1217.0;-59.0;690.0;13759.0;16.84;1106.0;;1293.0;386.0;907.0;-188.0;14864.0;13.0;118.0;1835.0;17.72;10.97;-712.0;6.66;254.0;4.39;3.67;3.67;196.0;;597.0;82.0;679.0;848.0;229.0;225.0;25722.0;26.0;70.0;96.0;678.0;242.0;124.0;26863.0;;274.0;5100.0;166.0;1430.0;2972.0;10402.0;333.0;121.0;301.0;11157.0;;8954.0;;1413.0;2478.0;4841.0;-2478.0;27186.0;1658.0;28844.0;;726.0;1835.0;;;411.0;-59.0;3.0;-86.0;197.0;448.0;-2729.0;-41.0;-38.0;66.0;477.0;-10589.0;;;-113.0;9485.0;5.0;597.0;656.0;;0.14;585.59;25.69;24.43;4.0;96.6;221.32;196.0;1.2;0.1;13.3;114981.0;11.0;12750.0;5044.0;23.0;4.4;-54168.0;72285.0;43456.0;4.9;4.0;11.6;84.4;16.4;0.144
2017.0;19644.0;2590.0;3378.0;1407.0;1364.0;916.0;198.0;2749.0;33617.0;10694.0;24004.0;7675.0;2725.0;-1266.0;-1045.0;411.0;597.0;17053.0;13.19;1344.0;;1554.0;497.0;1058.0;-210.0;18398.0;14.0;111.0;2048.0;17.2;7.16;-43.0;6.94;304.0;4.66;4.61;4.61;198.0;;1049.0;48.0;1097.0;1179.0;249.0;223.0;29569.0;36.0;82.0;119.0;733.0;255.0;192.0;30868.0;;327.0;5519.0;229.0;1467.0;3381.0;12342.0;446.0;90.0;432.0;13310.0;;10440.0;;1551.0;;6125.0;;31679.0;1938.0;33617.0;;916.0;2048.0;;;105.0;48.0;-5.0;34.0;145.0;-344.0;-2128.0;-132.0;-48.0;87.0;955.0;-7859.0;203.0;;-151.0;6762.0;-4.0;1049.0;638.0;;0.15;643.92;30.03;19.58;4.95;69.76;251.59;198.0;1.2;0.1;13.2;127806.0;7.2;13323.0;5961.0;22.3;4.7;-51693.0;80302.0;49936.0;4.9;4.2;11.9;83.5;-8.7;0.154
2018.0;20868.0;2327.0;3122.0;1281.0;634.0;421.0;214.0;3498.0;35882.0;12160.0;24480.0;9482.0;2236.0;-2981.0;758.0;15.0;-1256.0;18541.0;11.15;1204.0;;1530.0;508.0;1022.0;-326.0;19745.0;18.0;467.0;2089.0;14.96;6.14;-647.0;3.04;145.0;2.02;1.96;1.96;214.0;;1007.0;102.0;1109.0;1499.0;247.0;643.0;30773.0;34.0;85.0;119.0;1043.0;228.0;222.0;32384.0;;335.0;7017.0;118.0;1522.0;3285.0;11383.0;132.0;98.0;707.0;12320.0;;10494.0;;1782.0;;7699.0;;33962.0;1920.0;35882.0;;421.0;2089.0;;;-334.0;-33.0;-11.0;27.0;257.0;60.0;-3492.0;1.0;-102.0;45.0;567.0;-6762.0;1585.0;;-147.0;6082.0;2.0;1007.0;992.0;;0.15;669.95;13.5;-40.33;4.71;112.11;304.4;214.0;3.2;0.1;10.8;143623.0;6.1;14376.0;2895.0;22.9;2.0;-59615.0;78342.0;65257.0;3.7;3.0;4.4;65.1;114.5;0.145
2019.0;22161.0;2798.0;4896.0;1556.0;582.0;379.0;245.0;2404.0;44075.0;13712.0;32970.0;9206.0;4477.0;-2072.0;-3135.0;-729.0;2233.0;19362.0;12.63;1382.0;;1649.0;535.0;1114.0;-266.0;20745.0;11.0;842.0;3535.0;22.09;7.02;-974.0;2.63;139.0;1.71;1.58;1.58;245.0;;266.0;;266.0;1563.0;272.0;304.0;39406.0;34.0;530.0;564.0;1092.0;387.0;223.0;41671.0;;333.0;8263.0;142.0;1741.0;3375.0;18340.0;373.0;34.0;511.0;19258.0;;19253.0;;1762.0;;7444.0;;42176.0;1899.0;44075.0;;379.0;3535.0;;;664.0;;-26.0;;208.0;-102.0;-2243.0;-102.0;-13.0;109.0;178.0;-15237.0;;;-88.0;12190.0;1.0;266.0;995.0;;0.14;629.0;10.76;63.39;2.5;63.67;261.29;245.0;3.3;0.1;7.1;154322.0;7.0;24620.0;2640.0;23.9;1.7;-78752.0;127713.0;64106.0;3.6;3.2;4.1;76.8;3.9;0.144
2020.0;14180.0;-259.0;2621.0;-1818.0;-2328.0;-1662.0;281.0;5973.0;50002.0;14658.0;36960.0;10660.0;413.0;-1233.0;4434.0;3611.0;-1281.0;14440.0;-1.83;1025.0;;1342.0;575.0;767.0;-318.0;15464.0;49.0;1031.0;3767.0;18.48;-12.82;-510.0;-16.42;-516.0;-11.72;-5.9;-5.9;281.0;;3894.0;;3894.0;1653.0;270.0;156.0;40509.0;36.0;941.0;977.0;1006.0;1186.0;352.0;44029.0;;273.0;9350.0;121.0;881.0;4155.0;21205.0;385.0;12.0;699.0;22301.0;;18570.0;;2348.0;;8312.0;;47620.0;2382.0;50002.0;;-1662.0;3767.0;;;-974.0;;20.0;;-996.0;-718.0;-1695.0;;-138.0;108.0;491.0;-20793.0;2444.0;;;22784.0;;3894.0;283.0;;0.15;329.24;-38.58;-29.75;;39.34;247.51;281.0;-0.7;-0.0;;92561.0;-12.8;24590.0;-10847.0;22.2;-11.7;-56696.0;138417.0;69584.0;-2.7;-2.4;-15.6;100.0;;0.153
