;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1995.0;35789.0;13392.0;8946.0;5661.0;5042.0;2722.0;2003.0;21422.0;55833.0;24409.0;40266.0;15567.0;8385.0;-3846.0;-4534.0;;4646.0;22397.0;37.42;7731.0;;;;;7731.0;30128.0;;;3904.0;25.0;15.82;-619.0;14.09;2320.0;7.61;1.36;1.36;2003.0;;1199.0;;1199.0;11301.0;6499.0;2422.0;25523.0;;1333.0;1333.0;;;7555.0;34412.0;;4191.0;8964.0;;;11253.0;8045.0;;1829.0;5984.0;15857.0;;;;;6733.0;-25596.0;34430.0;55833.0;;55833.0;;2722.0;3904.0;;;-228.0;;-630.0;;;1987.0;-3740.0;;-2889.0;3379.0;-597.0;;;;-631.0;-3903.0;-9.0;;1203.0;;1.28;;;;;;;;;;;;;;;;;;;;;;;;;
1996.0;38254.0;14268.0;9991.0;5514.0;5734.0;2952.0;2001.0;24905.0;59743.0;27168.0;41807.0;17937.0;5901.0;-4786.0;-1044.0;;2079.0;23986.0;37.3;8222.0;;;;;8222.0;32208.0;;;4257.0;26.12;14.42;220.0;14.99;2782.0;7.72;1.47;1.47;2001.0;;1317.0;;1317.0;12789.0;7535.0;3264.0;26248.0;;1299.0;1299.0;;;7293.0;34839.0;;4461.0;10708.0;;;12000.0;6577.0;;2229.0;5832.0;14638.0;;;;;8544.0;-29239.0;38631.0;59743.0;;59743.0;;2952.0;4257.0;;;-932.0;;-120.0;;;-376.0;-3822.0;;-2018.0;1626.0;-572.0;;;;-1192.0;148.0;-19.0;;1264.0;;1.25;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;34295.0;12459.0;9307.0;4954.0;5356.0;2891.0;1998.0;18831.0;48840.0;18895.0;31075.0;17765.0;7129.0;-4271.0;-2319.0;612.0;3579.0;21836.0;36.33;7288.0;;;;;7288.0;29124.0;;;3952.0;27.14;14.45;402.0;15.62;2465.0;8.43;1.45;1.45;1998.0;;1735.0;2689.0;4423.0;11058.0;2876.0;474.0;22574.0;;1847.0;1847.0;;;5587.0;30009.0;;3821.0;8666.0;;;6408.0;5848.0;;1892.0;4439.0;12180.0;;;;4518.0;6526.0;-28235.0;34956.0;48840.0;;48840.0;;2891.0;3952.0;;;-293.0;;-89.0;;;580.0;-3550.0;;-2128.0;2123.0;-716.0;;;;-1129.0;-1190.0;74.0;1735.0;1122.0;;1.1;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;33163.0;11442.0;8842.0;3002.0;4421.0;2724.0;1998.0;16438.0;48370.0;16190.0;28021.0;20349.0;8032.0;-3846.0;-5102.0;-945.0;3156.0;21721.0;34.5;7835.0;;;;;7835.0;29555.0;;;4421.0;26.66;9.05;1419.0;13.33;1697.0;8.21;1.36;1.36;1998.0;;912.0;1632.0;2544.0;10728.0;2858.0;308.0;24424.0;;2078.0;2078.0;;;5431.0;31932.0;;4108.0;5791.0;;;6291.0;5286.0;;1712.0;4833.0;11831.0;;;;4835.0;7271.0;-32965.0;41208.0;48370.0;;48370.0;;2724.0;4421.0;;;918.0;;123.0;;;-31.0;-4876.0;;-2340.0;3601.0;-232.0;;;;-1401.0;-3700.0;-28.0;912.0;1856.0;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;31264.0;10992.0;8573.0;4033.0;4951.0;2881.0;1996.0;17040.0;46578.0;15279.0;26666.0;19912.0;8316.0;-6232.0;-1668.0;437.0;3852.0;20272.0;35.16;6426.0;;;;;6426.0;26698.0;;;3621.0;27.42;12.9;918.0;15.84;2071.0;9.21;1.44;1.44;1996.0;;1222.0;1978.0;3200.0;10851.0;2647.0;341.0;23265.0;;2193.0;2193.0;;;4080.0;29538.0;;4176.0;4803.0;;;6300.0;4827.0;;1786.0;4774.0;11387.0;;;;4167.0;8106.0;-31864.0;39502.0;46578.0;;46578.0;;2881.0;3621.0;;;-665.0;;-64.0;;;2479.0;-4465.0;;-3206.0;2671.0;-1233.0;;;;-1312.0;-356.0;21.0;1222.0;785.0;;1.01;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;46157.0;16393.0;13878.0;9696.0;9550.0;5454.0;1997.0;18857.0;53264.0;19131.0;30515.0;22749.0;10001.0;-8123.0;-1887.0;31.0;5899.0;29764.0;35.52;6213.0;;;;;6213.0;35977.0;474.0;748.0;3580.0;30.07;21.01;-145.0;20.69;4097.0;11.82;2.73;2.73;1997.0;;1176.0;1696.0;2872.0;12649.0;2948.0;388.0;25323.0;;2260.0;2260.0;;;6824.0;34407.0;;4581.0;5602.0;;;8948.0;4834.0;;1279.0;5270.0;11384.0;;;;3905.0;11050.0;-32663.0;40458.0;53264.0;;53264.0;;5454.0;3580.0;;;-1504.0;;-495.0;;;2471.0;-4102.0;-563.0;-2622.0;2807.0;-3642.0;;;;-1436.0;-452.0;39.0;1176.0;1145.0;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;44485.0;16081.0;14235.0;9278.0;10067.0;6917.0;1960.0;17551.0;55989.0;16467.0;29939.0;26051.0;7270.0;-5925.0;-1303.0;54.0;2564.0;28405.0;36.15;5897.0;;;;;5897.0;34301.0;;;4168.0;32.0;20.86;789.0;22.63;3150.0;15.55;3.53;3.53;1959.0;;1165.0;1228.0;2392.0;12252.0;2510.0;397.0;29731.0;;2537.0;2537.0;;;6170.0;38439.0;;4439.0;5768.0;;;6260.0;5430.0;;2339.0;5702.0;13471.0;;;;3571.0;14399.0;-33741.0;41822.0;55989.0;;55989.0;;6917.0;4168.0;;;-175.0;;160.0;;;-3640.0;-4706.0;-2376.0;-778.0;998.0;937.0;;;;-1549.0;246.0;12.0;1165.0;1110.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;51504.0;17983.0;13330.0;8936.0;8114.0;4827.0;1916.0;22887.0;69167.0;22694.0;39369.0;27598.0;11118.0;-8964.0;-116.0;1970.0;3926.0;33521.0;34.92;9016.0;;;;;9016.0;42537.0;;;5216.0;25.88;17.35;-823.0;15.75;3286.0;9.37;2.52;2.52;1915.0;;3431.0;1270.0;4701.0;14221.0;3363.0;601.0;35413.0;;3337.0;3337.0;;;7529.0;46280.0;;5820.0;9323.0;;;7551.0;6884.0;;2744.0;7047.0;16675.0;;;;4206.0;18025.0;8350.0;-2983.0;66967.0;2201.0;69167.0;;4827.0;5216.0;;;-537.0;;-220.0;;;1612.0;-7192.0;-1096.0;-350.0;322.0;-648.0;;;;-3190.0;3074.0;-67.0;3431.0;1461.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;65846.0;22410.0;17793.0;11959.0;11805.0;7018.0;1887.0;25796.0;84615.0;26866.0;49031.0;33546.0;13606.0;-10126.0;-5407.0;-2064.0;3750.0;43435.0;34.03;10513.0;;;;;10513.0;53948.0;548.0;784.0;5918.0;27.02;18.16;-154.0;17.93;4073.0;10.66;3.73;3.73;1880.0;;2039.0;1604.0;3643.0;17343.0;4138.0;672.0;45690.0;;4536.0;4536.0;;;8593.0;58819.0;;7397.0;9950.0;;;9518.0;10475.0;;3069.0;8621.0;22164.0;;;;5031.0;25474.0;7018.0;-3976.0;82577.0;2038.0;84615.0;;7018.0;5918.0;;;-585.0;;-204.0;;;1254.0;-9855.0;-356.0;-1012.0;487.0;610.0;;;;-3783.0;-1624.0;-135.0;2039.0;4103.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;80855.0;27893.0;22345.0;16884.0;16990.0;9855.0;1885.0;28020.0;93633.0;25806.0;49647.0;41102.0;16748.0;-8909.0;-8302.0;-487.0;7575.0;52962.0;34.5;10933.0;;;;;10933.0;63894.0;;;6186.0;27.64;20.88;106.0;21.01;6304.0;12.19;5.25;5.25;1878.0;;1712.0;1750.0;3463.0;19244.0;4498.0;816.0;50962.0;;4322.0;4322.0;;;10329.0;65613.0;;8516.0;6843.0;;;10447.0;10397.0;;3751.0;9694.0;23841.0;;;;5425.0;30197.0;9854.0;-4375.0;90749.0;2883.0;93633.0;;9855.0;6186.0;;;-763.0;;-92.0;;;1470.0;-9173.0;;-1353.0;955.0;662.0;;;;-4169.0;-4134.0;-23.0;1712.0;2199.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;88195.0;30720.0;26897.0;19913.0;20561.0;10400.0;1884.0;29860.0;99228.0;26607.0;52819.0;43629.0;17631.0;-8065.0;-9259.0;391.0;8770.0;57474.0;34.83;10807.0;;;;;10807.0;68281.0;;359.0;6519.0;30.5;22.58;648.0;23.31;9618.0;11.79;5.52;5.52;1884.0;;1578.0;1619.0;3197.0;22010.0;4217.0;436.0;53269.0;2265.0;1515.0;3780.0;;2202.0;10118.0;69368.0;;15497.0;6325.0;;;4785.0;9056.0;;5787.0;11369.0;26212.0;;;;4740.0;30968.0;12911.0;-4990.0;96448.0;2780.0;99228.0;;10400.0;6519.0;9618.0;;-2866.0;;-1659.0;;430.0;-6041.0;-8860.0;;-1421.0;946.0;1270.0;;28.0;-1207.0;-7441.0;-639.0;84.0;1578.0;1187.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;114684.0;38803.0;34848.0;25510.0;26914.0;12166.0;1852.0;39625.0;116563.0;31346.0;62185.0;51514.0;22435.0;-9307.0;-9368.0;3500.0;12096.0;75881.0;33.83;13293.0;;;;;13293.0;89174.0;519.0;611.0;8122.0;30.39;22.24;1404.0;23.47;13949.0;10.61;6.57;6.57;1852.0;;5259.0;1283.0;6542.0;24813.0;6272.0;1997.0;58487.0;2750.0;2203.0;4953.0;;2277.0;11220.0;76938.0;;13896.0;5662.0;;;11788.0;9779.0;;7724.0;13336.0;30838.0;;;;5286.0;45384.0;7937.0;-7094.0;113699.0;2864.0;116563.0;;12166.0;8122.0;;;-1352.0;;-1258.0;;-350.0;3499.0;-10339.0;;-181.0;562.0;651.0;;29.0;-1526.0;-6084.0;-1786.0;-260.0;5259.0;1759.0;;1.32;46.9;4.98;4.95;2.49;4.23;21.07;1852.0;12.1;0.7;4.1;86888.0;22.2;6153.0;9217.0;51.8;10.6;6272.0;7409.0;39029.0;15.6;23.5;23.6;50.0;62.7;1.32
