;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2003.0;638.0;222.0;250.0;72.0;152.0;167.0;347.0;523.0;2590.0;153.0;867.0;1712.0;190.0;-345.0;176.0;20.0;67.0;415.0;34.84;150.0;;;;;150.0;566.0;;;96.0;39.24;11.24;80.0;23.77;-12.0;26.12;0.47;0.46;340.0;;65.0;;65.0;140.0;244.0;74.0;1598.0;;;;;;470.0;2067.0;;120.0;3.0;;;29.0;184.0;;387.0;144.0;715.0;;;122.0;;513.0;531.0;;2579.0;11.0;2590.0;;167.0;96.0;-20.0;;25.0;;;;25.0;-77.0;-123.0;;-222.0;;0.0;;21.0;;-25.0;179.0;;65.0;45.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;872.0;354.0;442.0;217.0;315.0;232.0;368.0;708.0;3368.0;246.0;1285.0;1796.0;190.0;-134.0;45.0;88.0;66.0;518.0;40.57;239.0;;;;;239.0;757.0;;;150.0;50.77;24.86;99.0;36.2;61.0;26.59;1.35;1.3;342.0;;158.0;;158.0;152.0;322.0;76.0;1896.0;;156.0;156.0;;;609.0;2661.0;;193.0;;;;54.0;431.0;;443.0;165.0;1039.0;;;;;780.0;392.0;;3081.0;287.0;3368.0;;232.0;150.0;42.0;;-37.0;;-43.0;;0.0;-197.0;-123.0;-3.0;;;-7.0;;118.0;;-28.0;-45.0;-13.0;158.0;70.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;1129.0;429.0;383.0;34.0;236.0;187.0;363.0;1311.0;4105.0;524.0;1762.0;2033.0;276.0;18.0;87.0;373.0;31.0;700.0;37.99;314.0;;;;;314.0;1014.0;;;170.0;33.93;3.02;202.0;20.92;26.0;16.58;0.54;0.52;345.0;;536.0;;536.0;300.0;344.0;131.0;2470.0;155.0;;155.0;;;169.0;2794.0;;301.0;135.0;;;88.0;604.0;;383.0;251.0;1238.0;;135.0;;;959.0;-46.0;;3795.0;310.0;4105.0;;187.0;170.0;-44.0;;-67.0;;-18.0;;;30.0;-245.0;;;88.0;176.0;;22.0;;-34.0;100.0;-8.0;536.0;163.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;1571.0;604.0;435.0;288.0;296.0;322.0;368.0;1162.0;4410.0;431.0;1715.0;2352.0;359.0;-452.0;-156.0;-248.0;-36.0;968.0;38.43;316.0;;;;;316.0;1284.0;;;171.0;27.65;18.31;9.0;18.86;-59.0;20.51;0.92;0.88;351.0;;287.0;;287.0;353.0;522.0;;2841.0;155.0;;155.0;;;252.0;3248.0;;346.0;7.0;;1.0;78.0;598.0;;291.0;395.0;1284.0;;169.0;;;1225.0;-34.0;;4067.0;343.0;4410.0;;322.0;171.0;-158.0;;30.0;;-88.0;;37.0;-7.0;-394.0;-72.0;;;14.0;;23.0;;-45.0;-134.0;2.0;287.0;535.0;;0.86;5.22;1.07;-0.12;0.15;1.31;7.81;351.0;35.5;2.0;0.4;1832.0;18.3;200.0;376.0;-19.9;20.5;852.0;697.0;2741.0;8.7;6.5;13.7;86.0;-61.6;0.858
2007.0;2318.0;1102.0;673.0;477.0;468.0;418.0;368.0;1296.0;5390.0;687.0;2199.0;2753.0;804.0;-529.0;-439.0;-203.0;307.0;1216.0;47.54;512.0;;;;;512.0;1728.0;;;226.0;29.06;20.57;-9.0;20.17;30.0;18.02;1.18;1.13;353.0;;132.0;;132.0;513.0;439.0;211.0;3449.0;147.0;109.0;256.0;;;389.0;4095.0;;543.0;9.0;;;135.0;720.0;;248.0;545.0;1513.0;;;;;1786.0;26.0;;4953.0;437.0;5390.0;;418.0;226.0;-135.0;;118.0;;-62.0;;85.0;176.0;-496.0;;;;-32.0;;23.0;-431.0;-67.0;36.0;-39.0;132.0;335.0;;1.0;6.55;1.18;0.87;0.19;1.4;7.78;353.0;36.5;2.1;0.4;2310.0;20.6;226.0;416.0;6.3;18.0;607.0;717.0;2744.0;9.8;9.0;15.2;83.9;154.4;1.004
2008.0;2350.0;1102.0;591.0;431.0;398.0;370.0;352.0;1364.0;5761.0;731.0;2232.0;2889.0;582.0;-941.0;444.0;113.0;65.0;1247.0;46.92;657.0;;;;;657.0;1905.0;;;241.0;25.14;18.33;-32.0;16.96;-20.0;15.74;1.06;1.05;350.0;;221.0;;221.0;508.0;387.0;248.0;3629.0;149.0;83.0;233.0;;;535.0;4397.0;;477.0;82.0;;;171.0;997.0;;67.0;438.0;1502.0;;;;;1770.0;137.0;;5121.0;640.0;5761.0;;370.0;241.0;-117.0;;-112.0;;9.0;;29.0;200.0;-517.0;-413.0;;;-10.0;;1.0;;-66.0;509.0;28.0;221.0;108.0;;0.82;8.17;1.29;0.23;0.23;1.8;10.04;350.0;23.8;1.1;0.8;2859.0;18.3;293.0;450.0;-5.1;15.7;771.0;1213.0;3515.0;8.4;6.8;12.8;82.1;100.5;0.822
2009.0;2201.0;942.0;1363.0;2023.0;729.0;1045.0;390.0;2403.0;6980.0;725.0;2219.0;4605.0;656.0;227.0;112.0;986.0;283.0;1259.0;42.8;378.0;1.0;;;;377.0;1637.0;6.0;39.0;229.0;61.93;91.92;-1294.0;33.13;50.0;47.49;2.69;2.68;388.0;;1047.0;193.0;1240.0;578.0;431.0;154.0;3198.0;;93.0;93.0;;;1286.0;4577.0;;508.0;84.0;;;133.0;906.0;;128.0;460.0;1494.0;;;;;3003.0;39.0;;6824.0;156.0;6980.0;;1045.0;229.0;;3.0;-80.0;33.0;-71.0;;-45.0;-540.0;-373.0;;-231.0;;832.0;-691.0;420.0;;-88.0;471.0;-9.0;1047.0;61.0;;0.95;5.97;2.83;0.77;0.24;1.01;12.49;388.0;8.6;0.1;1.0;2315.0;91.9;241.0;1099.0;6.9;47.5;1765.0;953.0;4844.0;17.3;16.6;22.7;91.6;-117.3;0.951
2010.0;2129.0;998.0;846.0;544.0;533.0;516.0;395.0;2580.0;7692.0;606.0;2283.0;5230.0;508.0;-1143.0;-88.0;-727.0;37.0;1131.0;46.89;418.0;5.0;;;;413.0;1549.0;14.0;50.0;252.0;39.71;25.56;-11.0;25.03;27.0;24.24;1.31;1.3;393.0;;378.0;977.0;1355.0;491.0;544.0;191.0;4350.0;;95.0;95.0;;37.0;631.0;5112.0;;400.0;86.0;35.0;;120.0;943.0;;209.0;525.0;1677.0;;;;1540.0;3573.0;-25.0;143.0;7513.0;179.0;7692.0;;516.0;252.0;;16.0;-240.0;-2.0;-75.0;;;-36.0;-472.0;;-682.0;;11.0;-12.0;18.0;;-106.0;12.0;-4.0;378.0;1104.0;;1.0;5.4;1.31;0.09;0.27;1.2;13.27;393.0;21.4;1.0;1.0;2124.0;25.6;252.0;515.0;5.1;24.2;1969.0;940.0;5216.0;8.2;7.9;9.9;79.4;239.1;1.003
2011.0;2338.0;761.0;795.0;496.0;442.0;442.0;395.0;2535.0;7651.0;694.0;2644.0;4825.0;718.0;-518.0;-185.0;22.0;83.0;1577.0;32.55;257.0;98.0;;;;159.0;1834.0;24.0;72.0;270.0;34.0;21.23;-55.0;18.89;12.0;18.89;1.12;1.12;395.0;;392.0;789.0;1180.0;662.0;484.0;209.0;4445.0;;97.0;97.0;216.0;80.0;278.0;5116.0;;448.0;104.0;;;141.0;914.0;;8.0;1028.0;1950.0;;143.0;;;2819.0;-2476.0;;7469.0;182.0;7651.0;;442.0;270.0;;19.0;-116.0;-156.0;29.0;;-63.0;103.0;-635.0;;;;117.0;-14.0;7.0;;-143.0;-35.0;7.0;392.0;369.0;;0.98;6.04;1.14;0.21;0.37;1.64;12.47;395.0;24.0;1.5;1.3;2384.0;21.2;275.0;450.0;2.6;18.9;1877.0;932.0;4920.0;7.6;7.0;9.2;67.6;164.2;0.981
2012.0;2337.0;728.0;589.0;271.0;220.0;268.0;396.0;2182.0;8270.0;713.0;3293.0;4977.0;648.0;-582.0;289.0;354.0;-90.0;1609.0;31.16;290.0;9.0;182.0;182.0;;98.0;1899.0;21.0;73.0;295.0;25.22;11.6;-51.0;9.4;-47.0;11.46;0.67;0.67;395.0;;755.0;50.0;805.0;620.0;758.0;;5284.0;;95.0;95.0;214.0;194.0;300.0;6088.0;;323.0;124.0;37.0;;266.0;1417.0;;6.0;1158.0;2580.0;;132.0;;1864.0;2935.0;-2986.0;3164.0;8269.0;1.0;8270.0;;268.0;295.0;-47.0;18.0;-18.0;67.0;-65.0;;;132.0;-739.0;-580.0;-26.0;759.0;3.0;-36.0;;;-159.0;484.0;-1.0;755.0;401.0;;1.01;5.87;0.67;-0.23;0.4;1.86;12.51;395.0;31.1;2.1;1.9;2321.0;11.6;293.0;266.0;-21.3;11.5;1460.0;1407.0;4944.0;4.7;3.6;5.4;40.6;-176.1;1.007
2013.0;2296.0;571.0;560.0;249.0;215.0;300.0;396.0;1655.0;7567.0;663.0;2532.0;5034.0;499.0;-804.0;-226.0;-529.0;-109.0;1724.0;24.88;250.0;7.0;174.0;174.0;;69.0;1974.0;7.0;78.0;266.0;24.39;10.85;-35.0;9.35;-84.0;13.06;0.76;0.76;395.0;;216.0;;216.0;412.0;1027.0;;4745.0;88.0;94.0;183.0;464.0;251.0;271.0;5913.0;;326.0;86.0;51.0;;251.0;1217.0;;39.0;612.0;1869.0;;;;1746.0;3120.0;-2671.0;2840.0;7566.0;1.0;7567.0;;300.0;266.0;-84.0;18.0;-153.0;25.0;-158.0;;;153.0;-608.0;-237.0;;47.0;-6.0;-31.0;;;-149.0;-46.0;3.0;177.0;706.0;;0.94;6.17;0.81;-0.29;0.4;1.63;13.53;395.0;25.2;1.5;2.0;2439.0;10.9;283.0;318.0;-39.4;13.1;1053.0;1293.0;5348.0;5.9;3.9;6.0;50.3;-136.6;0.941
2014.0;2063.0;549.0;380.0;33.0;-102.0;159.0;396.0;1779.0;7290.0;444.0;2606.0;4684.0;413.0;-18.0;-72.0;326.0;0.0;1514.0;26.6;196.0;4.0;152.0;152.0;;40.0;1710.0;6.0;80.0;292.0;18.44;1.6;-135.0;-4.97;-151.0;7.73;0.4;0.4;396.0;;487.0;;487.0;403.0;889.0;;4552.0;88.0;85.0;173.0;3.0;418.0;364.0;5511.0;;158.0;;44.0;;286.0;1283.0;;21.0;859.0;2162.0;;;;1603.0;2868.0;-2826.0;3039.0;7290.0;0.0;7290.0;;159.0;292.0;-151.0;14.0;-83.0;-16.0;54.0;;;183.0;-413.0;;;10.0;385.0;-302.0;;;-136.0;366.0;3.0;487.0;162.0;;0.86;6.06;0.47;0.0;0.4;1.21;13.76;396.0;42.8;2.4;2.0;2398.0;1.6;339.0;185.0;147.2;7.7;1552.0;1491.0;5444.0;-0.6;1.2;3.4;14.6;213783.8;0.86
2015.0;1990.0;504.0;240.0;177.0;-57.0;47.0;396.0;1578.0;6353.0;485.0;2347.0;4007.0;325.0;-246.0;-165.0;-78.0;66.0;1486.0;25.31;169.0;5.0;135.0;135.0;;29.0;1655.0;4.0;70.0;226.0;12.04;8.92;-235.0;-2.88;-103.0;2.37;0.12;0.12;396.0;;331.0;;331.0;187.0;1059.0;;3777.0;88.0;68.0;157.0;2.0;516.0;325.0;4776.0;;144.0;;41.0;;341.0;1078.0;;25.0;759.0;1862.0;;;;1346.0;2342.0;-2849.0;3168.0;6355.0;-1.0;6353.0;;47.0;226.0;-103.0;12.0;-59.0;156.0;-206.0;;;202.0;-259.0;;;;13.0;-0.0;;;-114.0;-50.0;8.0;331.0;409.0;;0.72;6.96;0.16;0.23;0.4;0.91;14.01;396.0;86.0;4.3;2.8;2754.0;8.9;313.0;65.0;179.9;2.4;1512.0;1492.0;5547.0;-0.2;0.2;1.2;-142.5;173.1;0.722
2016.0;1810.0;345.0;231.0;-106.0;-115.0;-46.0;396.0;1520.0;6140.0;349.0;2226.0;3914.0;233.0;-162.0;-170.0;-103.0;71.0;1465.0;19.06;164.0;4.0;154.0;154.0;;6.0;1629.0;3.0;71.0;277.0;12.78;-5.83;-9.0;-6.34;-70.0;-2.53;-0.12;-0.12;396.0;;238.0;;238.0;197.0;1084.0;;3465.0;88.0;63.0;151.0;;622.0;381.0;4620.0;;159.0;;27.0;;190.0;1111.0;;12.0;753.0;1877.0;;;;1386.0;2248.0;-3365.0;3644.0;6140.0;0.0;6140.0;;-46.0;277.0;-70.0;10.0;-59.0;1.0;-47.0;;;121.0;-161.0;;;;-1.0;;;;-118.0;-52.0;-3.0;238.0;341.0;;0.74;6.14;-0.16;0.24;0.4;0.55;13.29;396.0;-67.7;-3.1;3.8;2431.0;-5.8;372.0;-62.0;61.2;-2.5;1573.0;1493.0;5258.0;-0.3;-0.7;-1.2;357.0;;0.744
2017.0;1714.0;347.0;173.0;-102.0;-165.0;-163.0;396.0;1697.0;6183.0;327.0;2320.0;3862.0;474.0;-74.0;-181.0;216.0;383.0;1368.0;20.23;158.0;4.0;130.0;130.0;;24.0;1525.0;4.0;76.0;263.0;10.11;-5.92;-63.0;-9.61;-2.0;-9.5;-0.41;-0.41;396.0;;470.0;;470.0;353.0;874.0;;3332.0;;56.0;56.0;;684.0;413.0;4485.0;;141.0;;16.0;;186.0;1188.0;;10.0;796.0;1993.0;;;;1480.0;2107.0;-3933.0;4208.0;6182.0;0.0;6183.0;;-163.0;263.0;-2.0;11.0;60.0;-139.0;251.0;;;304.0;-91.0;;;;17.0;;;;-126.0;-55.0;-3.0;470.0;255.0;;0.79;5.45;-0.52;1.22;0.4;0.29;12.28;396.0;-19.5;-0.8;4.0;2157.0;-5.9;330.0;-205.0;1.2;-9.5;1725.0;1494.0;4859.0;-1.5;-1.4;-4.2;177.2;;0.795
2018.0;1534.0;217.0;341.0;51.0;29.0;122.0;396.0;1527.0;5879.0;642.0;2218.0;3661.0;489.0;-302.0;-106.0;88.0;449.0;1317.0;14.14;164.0;1.0;104.0;104.0;;59.0;1480.0;16.0;71.0;240.0;22.22;3.36;-22.0;1.91;-93.0;7.95;0.31;0.31;396.0;;522.0;287.0;808.0;310.0;408.0;;2846.0;;48.0;48.0;169.0;738.0;551.0;4352.0;;91.0;366.0;14.0;;185.0;730.0;;;845.0;1576.0;;;;1366.0;2047.0;-3760.0;4008.0;5879.0;0.0;5879.0;;122.0;240.0;-93.0;11.0;154.0;-33.0;215.0;;;55.0;-41.0;;-287.0;;25.0;;;;-52.0;-54.0;6.0;522.0;434.0;;0.73;5.28;0.42;1.55;0.18;0.14;12.62;396.0;25.1;1.0;1.7;2092.0;3.4;328.0;166.0;-316.3;8.0;1207.0;996.0;4993.0;8.0;1.7;3.3;57.2;11.6;0.733
2019.0;1434.0;186.0;381.0;71.0;104.0;57.0;396.0;1391.0;5719.0;214.0;1873.0;3846.0;406.0;337.0;-467.0;270.0;348.0;1248.0;12.97;113.0;5.0;96.0;96.0;;13.0;1362.0;23.0;65.0;212.0;26.56;4.96;33.0;7.25;47.0;3.97;0.15;0.15;396.0;;818.0;;818.0;260.0;313.0;;2865.0;;47.0;47.0;195.0;736.0;485.0;4328.0;;77.0;;5.0;;136.0;767.0;;;892.0;1659.0;;;;1434.0;2176.0;-4082.0;4318.0;5719.0;0.0;5719.0;;57.0;212.0;47.0;11.0;87.0;45.0;90.0;;;-9.0;-58.0;;;301.0;94.0;-387.0;;;-24.0;-56.0;-5.0;818.0;548.0;;0.77;4.71;0.19;1.14;0.08;0.19;12.62;396.0;55.4;2.3;0.8;1863.0;5.0;276.0;74.0;45.2;4.0;1530.0;997.0;4995.0;1.7;2.9;1.5;57.3;7.0;0.77
2020.0;1413.0;84.0;178.0;-62.0;-31.0;-42.0;396.0;1527.0;5952.0;239.0;2059.0;3893.0;45.0;-79.0;-77.0;-113.0;-16.0;1330.0;5.91;115.0;3.0;114.0;114.0;;-2.0;1445.0;9.0;45.0;164.0;12.61;-4.37;31.0;-2.2;11.0;-2.95;-0.1;-0.1;396.0;;721.0;20.0;741.0;182.0;604.0;;2961.0;;44.0;44.0;172.0;735.0;512.0;4425.0;;108.0;21.0;1.0;;110.0;782.0;;;1039.0;1820.0;;;;1468.0;2148.0;-4320.0;4597.0;5952.0;0.0;5952.0;;-42.0;164.0;11.0;5.0;-158.0;113.0;-299.0;;;64.0;-61.0;;;;-19.0;-317.0;;;-25.0;265.0;-2.0;721.0;834.0;;0.79;4.55;-0.13;-0.05;0.08;0.2;12.53;396.0;-73.6;-1.9;0.8;1800.0;-4.4;209.0;-53.0;-34.6;-3.0;1641.0;996.0;4958.0;0.3;0.2;-1.1;159.5;;0.785
