;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2004.0;63028.0;25203.0;3385.0;-58.0;-2138.0;-2150.0;979.0;52685.0;77610.0;38522.0;69805.0;6913.0;-485.0;4128.0;-3707.0;-64.0;-3670.0;37825.0;39.99;25261.0;;19980.0;9156.0;10825.0;5281.0;63087.0;;2636.0;2939.0;5.37;-0.09;-2080.0;-3.39;-39.0;-3.41;-2.2;-2.2;979.0;;4290.0;3006.0;7296.0;24181.0;21174.0;35.0;15272.0;;;4504.0;5124.0;;26.0;24925.0;;14845.0;12235.0;;3465.0;7978.0;11893.0;9980.0;;9409.0;31282.0;;;;6668.0;-396.0;641.0;;76718.0;892.0;77610.0;;-2150.0;2939.0;;;-1308.0;-351.0;629.0;-720.0;-484.0;34.0;-3185.0;;-324.0;;7316.0;-6378.0;27.0;;-26.0;2670.0;;4290.0;4353.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;55122.0;8195.0;7651.0;1913.0;2681.0;1576.0;1064.0;47121.0;73964.0;39008.0;62816.0;10281.0;4401.0;-634.0;-3397.0;770.0;786.0;46927.0;14.87;6283.0;1615.0;5419.0;5419.0;;-752.0;53209.0;1592.0;2007.0;3067.0;13.88;3.47;769.0;4.86;1000.0;2.86;1.48;1.48;1064.0;;7600.0;1233.0;8833.0;28776.0;9333.0;179.0;14520.0;;;7038.0;2763.0;2492.0;31.0;26843.0;;13948.0;17481.0;;;7580.0;13027.0;;480.0;10301.0;23808.0;;;;;;-26506.0;;73097.0;867.0;73964.0;;1576.0;3067.0;;;1445.0;;;;1445.0;-1688.0;-3614.0;;-268.0;86.0;3162.0;;;;-34.0;-3362.0;399.0;7600.0;6830.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;68413.0;10485.0;5971.0;2513.0;2166.0;1406.0;1273.0;48737.0;76954.0;35402.0;63708.0;12357.0;6095.0;-1835.0;-2285.0;1748.0;1094.0;57928.0;15.33;7972.0;1849.0;;;;6123.0;65900.0;;;3919.0;8.73;3.67;-347.0;3.17;647.0;2.05;1.04;1.04;1271.0;;10211.0;841.0;11052.0;26098.0;11149.0;438.0;14238.0;;;8475.0;3009.0;2455.0;40.0;28217.0;;16635.0;10054.0;410.0;;8714.0;16592.0;;347.0;11366.0;28305.0;;;;;;-29608.0;;76065.0;890.0;76954.0;;1406.0;3919.0;;;1316.0;;;;1316.0;-545.0;-5001.0;;;1883.0;1283.0;-5946.0;8.0;;-30.0;3684.0;-228.0;10217.0;8470.0;;1.32;40.77;0.84;0.65;0.02;2.98;7.36;1271.0;;;;51832.0;3.7;2969.0;1065.0;29.9;2.1;10103.0;12571.0;9362.0;3.5;2.7;11.4;97.8;2.1;1.32
2007.0;85394.0;14014.0;10198.0;4262.0;4046.0;2849.0;1271.0;55185.0;87738.0;42558.0;71282.0;15474.0;8621.0;-6713.0;-3465.0;-1601.0;2807.0;71380.0;16.41;9752.0;2241.0;;;;7511.0;81132.0;1898.0;2305.0;3995.0;11.94;4.99;-216.0;4.74;1049.0;3.34;2.24;2.23;1262.0;;9686.0;1482.0;11169.0;29320.0;14575.0;121.0;16986.0;;;9517.0;3230.0;2760.0;60.0;32553.0;;21484.0;10239.0;;;10835.0;15951.0;;282.0;12492.0;28725.0;;;;;;-33761.0;;86757.0;982.0;87738.0;;2849.0;3995.0;;;2146.0;;;;2375.0;-369.0;-5814.0;;-251.0;694.0;-1342.0;-3184.0;7.0;-576.0;-452.0;740.0;-48.0;9686.0;11287.0;;1.46;46.36;1.55;1.52;0.25;3.16;8.4;1262.0;;;;58529.0;5.0;2738.0;1953.0;25.9;3.3;8655.0;10933.0;10606.0;10.4;7.2;18.4;84.1;36.4;1.459
2008.0;83013.0;13920.0;8285.0;4386.0;3057.0;2254.0;1245.0;51627.0;86357.0;42705.0;70838.0;14475.0;537.0;-8821.0;4372.0;-4135.0;-6821.0;69093.0;16.77;9534.0;2093.0;;;;7442.0;78628.0;;1324.0;4056.0;9.98;5.28;-1328.0;3.68;651.0;2.71;1.8;1.79;1240.0;;5149.0;1352.0;6501.0;25578.0;15862.0;3687.0;17625.0;;;9853.0;3043.0;3336.0;874.0;34731.0;;18535.0;13377.0;463.0;;10793.0;16510.0;;238.0;11385.0;28133.0;;;;8915.0;6516.0;-991.0;35.0;85313.0;1044.0;86357.0;;2254.0;4056.0;-685.0;;-5293.0;;;;-5293.0;206.0;-7358.0;;-120.0;246.0;-1590.0;-1903.0;21.0;-333.0;-763.0;7349.0;-222.0;5149.0;9284.0;;1.4;47.89;1.3;-3.94;0.44;4.24;8.35;1240.0;;;;59380.0;5.3;2901.0;1612.0;21.3;2.7;6382.0;11810.0;10354.0;7.8;5.0;15.6;66.1;-15.8;1.398
2009.0;71736.0;9795.0;4394.0;809.0;-525.0;-1200.0;1237.0;59662.0;96267.0;42410.0;80353.0;14749.0;6588.0;-3664.0;8993.0;12232.0;1740.0;61941.0;13.65;8986.0;2002.0;;;;6984.0;70927.0;;1078.0;3827.0;6.13;1.13;-1334.0;-0.73;689.0;-1.67;-0.97;-0.97;1237.0;;17505.0;66.0;17571.0;24366.0;12525.0;5199.0;18535.0;;;10308.0;;3694.0;4069.0;36605.0;;17604.0;15193.0;540.0;;9613.0;25652.0;;218.0;12073.0;37943.0;;;;;;-36064.0;;95102.0;1165.0;96267.0;;-1200.0;3827.0;-256.0;;3668.0;;;;;548.0;-4848.0;;;;1184.0;-2696.0;19.0;;-39.0;11709.0;315.0;17505.0;5273.0;;1.43;40.51;-0.68;0.98;0.02;2.74;8.33;1237.0;;;;50102.0;1.1;2673.0;-838.0;-131.1;-1.7;12049.0;17916.0;10301.0;2.5;0.6;-8.1;103.2;;1.432
2010.0;48004.0;6906.0;5732.0;1488.0;945.0;696.0;1243.0;75110.0;98258.0;61292.0;81586.0;15445.0;8175.0;-5289.0;1219.0;4585.0;4343.0;41098.0;14.39;5418.0;1355.0;3955.0;;3955.0;108.0;46516.0;915.0;1464.0;2925.0;11.94;3.1;-543.0;1.97;648.0;1.45;0.55;0.55;1237.0;;16011.0;983.0;16994.0;7329.0;5944.0;44842.0;12845.0;;;5820.0;2212.0;2245.0;27.0;23148.0;;12503.0;14308.0;242.0;;34482.0;13526.0;;181.0;6588.0;20295.0;;;;;;-28165.0;;97031.0;1227.0;98258.0;;696.0;2925.0;;;1377.0;;;;1643.0;3178.0;-3832.0;;;15.0;-1472.0;-2958.0;1.0;;-320.0;4495.0;480.0;20942.0;16357.0;;1.34;29.01;0.42;2.62;0.19;2.32;9.33;1237.0;9.7;0.5;4.7;35880.0;3.1;2186.0;520.0;68.6;1.4;10328.0;10110.0;11544.0;2.5;2.9;4.5;54.0;7.3;1.338
2011.0;77099.0;11463.0;8821.0;3096.0;2828.0;1727.0;1247.0;47319.0;103600.0;39726.0;87730.0;11297.0;6725.0;-1111.0;818.0;7196.0;-431.0;65636.0;14.87;8366.0;1770.0;6533.0;;6533.0;63.0;74003.0;760.0;2056.0;4347.0;11.44;4.02;-268.0;3.67;691.0;2.24;1.39;1.38;1237.0;;22687.0;1021.0;23709.0;9012.0;11810.0;2788.0;26964.0;;;23560.0;3443.0;2188.0;126.0;56281.0;;21253.0;7861.0;298.0;;10611.0;26795.0;;984.0;20225.0;48004.0;;;;;;-29240.0;;99027.0;4573.0;103600.0;;1727.0;4347.0;;;1537.0;;;;1561.0;-885.0;-7156.0;;-184.0;162.0;6067.0;-8211.0;53.0;;-234.0;9210.0;764.0;22687.0;15491.0;;1.29;48.14;1.08;-0.27;0.15;4.47;7.05;1237.0;5.1;0.3;2.7;59559.0;4.0;3358.0;1334.0;24.4;2.2;5866.0;20699.0;8727.0;5.7;4.5;15.3;86.4;-42.0;1.294
2012.0;110773.0;16470.0;9241.0;5032.0;2686.0;459.0;1226.0;48345.0;108348.0;40085.0;90967.0;11952.0;8502.0;-9944.0;2168.0;173.0;-1438.0;94303.0;14.87;11438.0;2421.0;;;;9017.0;105741.0;338.0;2503.0;5454.0;8.34;4.54;-2346.0;2.43;825.0;0.41;0.38;0.37;1216.0;;23297.0;1065.0;24361.0;8794.0;12264.0;2926.0;29107.0;13497.0;11946.0;25443.0;3021.0;2290.0;140.0;60002.0;;22081.0;7667.0;1932.0;;10336.0;29130.0;;1058.0;20695.0;50883.0;;;;;;-32605.0;;102920.0;5428.0;108348.0;;459.0;5454.0;;;868.0;;;;935.0;1720.0;-9940.0;;-116.0;28.0;-9856.0;-3929.0;29.0;;-77.0;6144.0;-553.0;23297.0;23124.0;;1.32;69.05;0.29;-0.9;0.05;6.2;7.45;1216.0;11.9;0.8;1.4;83957.0;4.5;4134.0;348.0;30.7;0.4;6261.0;22078.0;9059.0;4.2;3.7;3.8;83.3;-3.3;1.319
2013.0;119329.0;16832.0;9213.0;4665.0;1385.0;1243.0;1229.0;53830.0;119271.0;46253.0;101974.0;11444.0;10431.0;-11114.0;4382.0;2449.0;205.0;102496.0;14.11;12167.0;3067.0;;;;9101.0;114664.0;280.0;2980.0;6287.0;7.72;3.91;-3280.0;1.16;-1296.0;1.04;1.02;1.01;1216.0;;26719.0;388.0;27107.0;8753.0;14061.0;3909.0;31398.0;13524.0;13291.0;26815.0;3106.0;3976.0;146.0;65441.0;;23981.0;9811.0;2221.0;;12461.0;31289.0;;382.0;24050.0;55721.0;;;;;;-36712.0;;113418.0;5853.0;119271.0;;1243.0;6287.0;;;587.0;;;;460.0;2315.0;-10226.0;;-305.0;7.0;-10816.0;-4878.0;5.0;;-1.0;9256.0;-1249.0;26719.0;24270.0;;1.37;71.4;0.74;0.12;0.0;6.12;6.85;1216.0;6.2;0.4;0.0;86816.0;3.9;4574.0;904.0;-93.6;1.0;5512.0;22764.0;8326.0;8.4;2.6;10.9;99.9;-2.0;1.375
2014.0;116240.0;15658.0;10022.0;4258.0;1423.0;687.0;1234.0;55131.0;121587.0;47668.0;104968.0;16240.0;9882.0;-9847.0;2585.0;4095.0;58.0;100582.0;13.47;11400.0;3069.0;8570.0;3047.0;5522.0;-238.0;111982.0;277.0;2753.0;5924.0;8.62;3.66;-2836.0;1.22;658.0;0.59;0.56;0.56;1222.0;;27630.0;298.0;27927.0;11487.0;15081.0;635.0;31946.0;13378.0;14260.0;27638.0;2444.0;4291.0;138.0;66456.0;;24322.0;9327.0;2227.0;;14019.0;31469.0;;282.0;25549.0;57300.0;;;;;;-36874.0;;121208.0;379.0;121587.0;;687.0;5924.0;;;2665.0;;;;2450.0;606.0;-9824.0;;;98.0;-9945.0;-9663.0;;;-18.0;12266.0;1475.0;27630.0;23535.0;;1.21;78.61;0.46;0.04;0.01;6.64;10.98;1222.0;15.1;0.8;0.2;96090.0;3.7;4897.0;568.0;46.3;0.6;6169.0;26014.0;13425.0;3.0;3.4;4.2;97.4;31.3;1.21
2015.0;120106.0;14091.0;9388.0;2753.0;281.0;363.0;1514.0;51139.0;114073.0;47370.0;96421.0;17476.0;10590.0;-10100.0;-3397.0;-2365.0;1012.0;106015.0;11.73;11338.0;3110.0;;;;8228.0;117353.0;396.0;2966.0;5880.0;7.82;2.29;-2472.0;0.23;180.0;0.3;0.24;0.24;1511.0;;22439.0;576.0;23015.0;8859.0;12327.0;6938.0;29815.0;12486.0;14378.0;26863.0;2435.0;3630.0;191.0;62935.0;;23558.0;8002.0;1713.0;;15811.0;22174.0;;169.0;26707.0;49050.0;;;;18.0;-1213.0;18308.0;363.0;113896.0;177.0;114073.0;;363.0;5880.0;;;3014.0;;;;3007.0;1334.0;-9577.0;;-278.0;;-9822.0;-12655.0;951.0;;-307.0;8614.0;740.0;22439.0;24804.0;;1.09;73.21;0.22;0.62;0.19;5.84;10.65;1511.0;43.3;2.2;2.0;110595.0;2.3;5414.0;334.0;64.1;0.3;3470.0;20418.0;16092.0;1.9;3.1;2.1;15.3;-63.6;1.086
2016.0;116713.0;16530.0;11165.0;5131.0;3265.0;1895.0;1526.0;41760.0;109696.0;42212.0;89350.0;20151.0;11137.0;-9503.0;-5390.0;-3516.0;1870.0;100184.0;14.16;11398.0;3442.0;;;;7956.0;111582.0;238.0;1649.0;6262.0;9.57;4.4;-1866.0;2.8;1358.0;1.62;1.25;1.24;1513.0;;18206.0;305.0;18511.0;8272.0;12743.0;2234.0;31992.0;12423.0;15588.0;28011.0;2152.0;3889.0;1892.0;67936.0;;24065.0;8344.0;872.0;;9802.0;16937.0;;204.0;29997.0;47138.0;;;;20.0;;20131.0;;109501.0;194.0;109696.0;;1895.0;6262.0;;;2723.0;186.0;-495.0;816.0;2316.0;258.0;-9267.0;;;372.0;-9875.0;-7971.0;;;-19.0;2600.0;240.0;18206.0;21722.0;;1.05;73.38;1.19;1.18;0.01;5.83;12.67;1513.0;6.0;0.3;0.2;111018.0;4.4;5956.0;1803.0;41.6;1.6;-430.0;16111.0;19168.0;4.3;4.5;9.4;99.0;1.0;1.051
