;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1996.0;14332.0;;2494.0;;;918.0;1178.0;;103761.0;1020.0;97367.0;6394.0;10569.0;-10128.0;204.0;204.0;10501.0;;;;;;;;;2791.0;;801.0;514.0;17.4;;4555.0;;261.0;6.4;0.81;0.78;1136.0;;;;;927.0;;;123.0;;;;;;;;103761.0;;1020.0;;;;4925.0;;;;4925.0;101272.0;;;;4351.0;;2043.0;103761.0;;103761.0;;918.0;514.0;;;1591.0;-716.0;;1512.0;;7547.0;-68.0;;-31849.0;21789.0;;-1411.0;17.0;;-330.0;1927.0;;;929.0;;1.25;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;15615.0;;2955.0;;;1101.0;1180.0;;136027.0;;126973.0;9054.0;10473.0;-11492.0;744.0;744.0;10393.0;;;;;;;;;3084.0;;818.0;722.0;18.92;;5139.0;;314.0;7.05;0.95;0.93;1156.0;;;;;1114.0;;;135.0;;;;;;;;136027.0;;;;;;1895.0;;;;1895.0;128868.0;;;;583.0;;8471.0;136027.0;;136027.0;;1101.0;722.0;;;19560.0;50.0;;9730.0;;-10910.0;-80.0;;-40113.0;30019.0;-1318.0;-1049.0;23.0;;-293.0;2062.0;;;1385.0;;1.1;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;19048.0;;3535.0;;;1383.0;1143.0;;152809.0;;143568.0;9241.0;17101.0;-13548.0;-3424.0;129.0;17008.0;;;;;;;;;3574.0;;819.0;904.0;18.56;;6241.0;;429.0;7.26;1.21;1.21;1143.0;;;;;1217.0;;;143.0;;;;;;;;152809.0;;;;;;1748.0;;;;1748.0;145316.0;;;;768.0;;8473.0;152809.0;;152809.0;;1383.0;904.0;;;561.0;-558.0;;1411.0;;14253.0;-93.0;;-31417.0;29358.0;-11396.0;-190.0;18.0;-554.0;-418.0;-2280.0;;1311.0;1182.0;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;22542.0;;3908.0;;2197.0;1582.0;1311.0;;230524.0;4650.0;216879.0;13645.0;21675.0;-24229.0;2392.0;-163.0;21574.0;;;;;1661.0;1661.0;;;20344.0;;765.0;946.0;17.34;;709.0;9.75;616.0;7.02;1.24;1.21;1281.0;;;;;4584.0;;;162.0;;;;;;;;230524.0;;4650.0;;;;708.0;;;;708.0;212938.0;;;154.0;784.0;;12707.0;230524.0;;230524.0;;1582.0;946.0;;;-3563.0;-3087.0;;2791.0;;22710.0;-102.0;-4810.0;-56887.0;38298.0;-728.0;-70.0;691.0;-317.0;-491.0;2578.0;;978.0;1141.0;;1.01;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;28984.0;;4766.0;;2721.0;1947.0;1108.0;;230149.0;9134.0;218045.0;12104.0;2848.0;-6605.0;3532.0;-226.0;2698.0;;;;;2157.0;2157.0;;;26263.0;;750.0;1268.0;16.44;;-750.0;9.39;801.0;6.72;1.79;1.76;1091.0;;;;;5220.0;;;239.0;;;;;;;;230149.0;7205.0;1929.0;;;;644.0;;;;644.0;209555.0;;;154.0;5839.0;;6112.0;230149.0;;230149.0;;1947.0;1268.0;;;-7461.0;-753.0;;-721.0;;7095.0;-150.0;372.0;-58350.0;55752.0;-4229.0;-23.0;7.0;-413.0;-281.0;4242.0;;686.0;911.0;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;28415.0;;5059.0;;2889.0;2135.0;1425.0;;235252.0;2882.0;221628.0;13624.0;608.0;-8893.0;8412.0;127.0;436.0;;;;;2437.0;2437.0;;;25526.0;;768.0;1337.0;17.8;;-768.0;10.17;818.0;7.52;1.51;1.5;1416.0;;;;;5638.0;;;319.0;;;;;;;;235252.0;;2882.0;;;;597.0;;;;597.0;219343.0;;;152.0;4138.0;;9333.0;235252.0;;235252.0;;2135.0;1337.0;;;-4863.0;-806.0;;654.0;;1999.0;-173.0;-452.0;-80232.0;83905.0;-11942.0;-62.0;1504.0;-19.0;-485.0;7473.0;;774.0;647.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;32704.0;;4807.0;;1942.0;1625.0;1490.0;;250140.0;4476.0;235196.0;14944.0;17250.0;-17044.0;549.0;756.0;17080.0;;;;;2488.0;2488.0;;;30763.0;;767.0;2046.0;14.7;;-767.0;5.94;371.0;4.97;1.09;1.09;1490.0;;65.0;;65.0;4003.0;;;413.0;;;;;;;;250140.0;;4476.0;;;;647.0;;;;647.0;231367.0;;;182.0;5637.0;;9125.0;250140.0;;250140.0;;1625.0;2046.0;;;-1327.0;-47.0;;2417.0;;14907.0;-170.0;-867.0;-105689.0;101274.0;-11592.0;-829.0;6.0;-6.0;-771.0;2149.0;;1668.0;913.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;35786.0;;6110.0;;2703.0;2257.0;1559.0;;294529.0;3324.0;276740.0;17789.0;14172.0;-15196.0;1098.0;73.0;14049.0;;;;;3420.0;3420.0;;;33084.0;;812.0;2321.0;17.07;;-812.0;7.55;720.0;6.31;1.45;1.45;1559.0;;72.0;;72.0;5678.0;;;402.0;;;;;;;;294529.0;;3324.0;;;;569.0;;;;569.0;273984.0;;;229.0;6254.0;;11307.0;294529.0;;294529.0;;2257.0;2321.0;;;-5614.0;-1303.0;;1186.0;;15207.0;-122.0;154.0;-121582.0;116157.0;-9802.0;;24.0;;-223.0;1297.0;;2064.0;1991.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;38658.0;;4814.0;;2935.0;2255.0;1584.0;;323357.0;2672.0;303816.0;19541.0;11833.0;-10037.0;719.0;2507.0;11501.0;;;;;3817.0;3817.0;;;35723.0;;900.0;2352.0;12.45;;-1196.0;7.59;-693.0;5.83;1.42;1.42;1584.0;;;;;5345.0;;;624.0;;;;;;;;323357.0;;2672.0;;;;344.0;;;;344.0;301488.0;;;328.0;5333.0;;13880.0;323357.0;;323357.0;;2255.0;2352.0;-254.0;;-2186.0;1208.0;;-39.0;;9666.0;-332.0;-1329.0;-91736.0;80680.0;2680.0;;35.0;;-476.0;1159.0;;4729.0;2222.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;53897.0;;6476.0;;4281.0;3233.0;1670.0;;368572.0;1612.0;341706.0;26830.0;4262.0;-4782.0;-1190.0;-872.0;4262.0;;;;;;;;;49616.0;;442.0;1753.0;12.02;;-418.0;7.94;1048.0;6.0;2.02;2.02;1670.0;;8654.0;;8654.0;;;;321.0;;5540.0;5540.0;;;;;368572.0;;1612.0;;;;4939.0;99.0;3447.0;;8486.0;348580.0;;;8094.0;11072.0;;7663.0;368536.0;36.0;368572.0;;3233.0;1753.0;;;21886.0;12033.0;;-1090.0;;-22610.0;;-180.0;-444.0;65145.0;-69303.0;-4861.0;2.0;-45.0;-322.0;4035.0;838.0;7186.0;8058.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;65083.0;;7481.0;;4474.0;3681.0;1722.0;;415522.0;1099.0;390242.0;25259.0;10366.0;-263.0;-1154.0;8346.0;10271.0;;;;;;;;;60608.0;;478.0;2529.0;11.49;;-436.0;6.88;793.0;5.66;2.15;2.14;1711.0;;17349.0;;17349.0;;;;311.0;;5726.0;5726.0;;;;;415522.0;;1099.0;;;;5489.0;57.0;3752.0;;9298.0;398440.0;;;337.0;15132.0;;9789.0;415501.0;21.0;415522.0;;3681.0;2529.0;-583.0;;14037.0;-5847.0;;22128.0;;-9297.0;-95.0;15.0;;;-195.0;-2786.0;349.0;-346.0;-622.0;2251.0;-605.0;16355.0;8009.0;;1.32;28.82;1.63;4.55;0.28;0.04;11.18;1711.0;10.7;0.6;1.6;49309.0;;1916.0;2789.0;17.7;5.7;-833.0;4158.0;19137.0;1.0;1.2;14.6;83.1;6.0;1.32
2007.0;66495.0;;7291.0;;4489.0;3722.0;1735.0;;458301.0;3906.0;436172.0;22105.0;-1978.0;-3885.0;-1020.0;-7304.0;-2102.0;;;;;2773.0;2773.0;;;62006.0;;692.0;2110.0;10.96;;8560.0;6.75;767.0;5.6;2.14;2.14;1735.0;;12301.0;;12301.0;3428.0;;;294.0;;7140.0;7140.0;;;;;458301.0;;3906.0;;;;4879.0;73.0;2342.0;;7293.0;439560.0;;;285.0;18073.0;-2565.0;6311.0;458278.0;23.0;458301.0;;3722.0;2110.0;-143.0;;-17213.0;-14227.0;;14260.0;;9546.0;-124.0;13.0;;;-3789.0;-5809.0;2098.0;-2097.0;-975.0;5762.0;-420.0;10775.0;18078.0;;1.46;26.26;1.47;-0.83;0.38;0.05;8.73;1735.0;13.2;0.8;2.0;45576.0;;1446.0;2551.0;17.1;5.6;-2677.0;3344.0;15151.0;0.9;1.1;16.8;73.8;-46.3;1.459
2008.0;10521.0;;1616.0;;-1483.0;-1513.0;1507.0;392417.0;401588.0;;382352.0;19228.0;1850.0;-556.0;2042.0;2965.0;1714.0;;;;;8540.0;;8540.0;;12005.0;;735.0;2364.0;15.36;;34.0;-14.1;29.0;-14.38;-1.29;-1.29;1507.0;;14292.0;;14292.0;6533.0;;371593.0;755.0;;7584.0;7584.0;832.0;;;9171.0;410759.0;;;;;;7521.0;59.0;593.0;;8173.0;390524.0;;87.0;264.0;12328.0;;6550.0;401580.0;8.0;401588.0;;-1513.0;2364.0;;;-25170.0;;;;-27822.0;26168.0;-136.0;-639.0;;;201.0;-7177.0;;-303.0;-923.0;10446.0;-370.0;13289.0;10324.0;;1.4;4.99;-0.72;0.81;0.44;0.06;9.13;1507.0;-16.4;-0.8;3.7;7526.0;;1691.0;-1082.0;-2.0;-14.4;280699.0;5380.0;13754.0;-0.2;-0.2;-7.9;161.0;;1.398
2009.0;66448.0;;2383.0;;-664.0;292.0;1587.0;;427584.0;;400547.0;27022.0;-10030.0;-465.0;2514.0;-7865.0;-10333.0;;;;;8566.0;;8566.0;;67113.0;;590.0;2457.0;3.59;;33.0;-1.0;-956.0;0.44;-0.23;-0.23;1587.0;;6177.0;;6177.0;9769.0;;;;;6599.0;6599.0;997.0;;;;427584.0;;;;;;10717.0;99.0;1170.0;;11986.0;412533.0;;100.0;11618.0;11447.0;;3857.0;427570.0;14.0;427584.0;;292.0;2457.0;;;19004.0;;;;20208.0;-31783.0;-304.0;-198.0;;;21.0;-8657.0;1449.0;;-175.0;9897.0;116.0;5746.0;13611.0;;1.43;29.25;0.13;-4.55;0.08;0.13;11.89;1587.0;48.3;0.7;1.2;46409.0;;1716.0;204.0;144.0;0.4;;7485.0;18873.0;0.0;-0.0;1.1;40.2;12.3;1.432
2010.0;65797.0;;5319.0;;2561.0;2353.0;1707.0;;444588.0;;413248.0;31326.0;1690.0;-372.0;159.0;1553.0;1508.0;;;;;8073.0;;8073.0;;63236.0;;570.0;2190.0;8.08;;55.0;3.89;206.0;3.58;1.11;1.11;1707.0;;6999.0;191571.0;198570.0;10585.0;;;;;5832.0;5832.0;192552.0;;;;444588.0;;;;;;11396.0;110.0;2440.0;;13946.0;427194.0;;94.0;278.0;12604.0;-528.0;18878.0;444573.0;15.0;444588.0;;2353.0;2190.0;;;10912.0;;;;;-13766.0;-182.0;-253.0;;;36.0;-8799.0;;;-120.0;9079.0;76.0;6922.0;5369.0;;1.34;28.81;1.03;0.66;0.05;0.08;13.72;1707.0;6.0;0.3;0.9;49179.0;;1637.0;1759.0;8.0;3.6;;8518.0;23414.0;0.6;0.7;7.5;94.9;8.0;1.338
2011.0;41147.0;;4005.0;;1186.0;1125.0;1852.0;;447349.0;;414037.0;33295.0;2933.0;845.0;-484.0;3433.0;2817.0;;;;;7979.0;;7979.0;;39961.0;;636.0;2188.0;9.73;;3650.0;2.88;57.0;2.73;0.44;0.44;1852.0;;10491.0;186510.0;197001.0;10087.0;;;;1142.0;3111.0;4252.0;187471.0;;;;447349.0;;;;;;13151.0;135.0;3235.0;;16520.0;430557.0;;105.0;296.0;12498.0;;20395.0;447331.0;18.0;447349.0;;1125.0;2188.0;;;-9080.0;;;;;8700.0;-117.0;937.0;;;1.0;-7562.0;1182.0;;-76.0;5973.0;139.0;10131.0;6698.0;;1.29;17.16;0.47;1.17;0.03;0.05;13.89;1852.0;12.7;0.8;0.5;31786.0;;1690.0;869.0;4.8;2.7;;10159.0;25720.0;0.4;0.4;3.4;93.2;-39.2;1.294
2012.0;62292.0;;4957.0;;2444.0;2020.0;1907.0;228924.0;482987.0;6468.0;443853.0;39118.0;-1275.0;94.0;3433.0;2288.0;-1410.0;;;;;11774.0;4206.0;7568.0;;59848.0;11017.0;616.0;1899.0;7.96;;-34.0;3.92;422.0;3.24;0.91;0.91;1907.0;;12396.0;141310.0;153706.0;7324.0;;67894.0;694.0;842.0;3048.0;3890.0;249480.0;;;254064.0;737051.0;5800.0;668.0;252.0;;;16428.0;140.0;4762.0;;21329.0;458714.0;;110.0;421.0;14180.0;6633.0;17775.0;482970.0;17.0;482987.0;;2020.0;1899.0;;;8486.0;;;;;-13680.0;-136.0;211.0;;;-32.0;-5127.0;3.0;;-273.0;8831.0;36.0;12613.0;10326.0;;1.32;24.76;0.8;-0.56;0.11;0.05;15.55;1907.0;6.3;0.4;2.1;47212.0;;1439.0;1531.0;17.3;3.2;168604.0;12451.0;29648.0;0.5;0.6;5.2;86.5;-19.2;1.319
2013.0;66564.0;;3692.0;;1577.0;1344.0;2401.0;259961.0;486223.0;4892.0;451745.0;34464.0;-2378.0;709.0;-3508.0;-5285.0;-2499.0;;;;;12111.0;4423.0;7688.0;;64992.0;10720.0;488.0;1632.0;5.55;;271.0;2.37;228.0;2.02;0.4;0.4;2401.0;;11796.0;132619.0;144415.0;7231.0;;108315.0;274.0;290.0;2797.0;3087.0;222901.0;;;226262.0;712484.0;4653.0;239.0;166.0;;;16506.0;121.0;3167.0;;19794.0;466647.0;;;448.0;15305.0;709.0;18002.0;486209.0;14.0;486223.0;;1344.0;1632.0;;;18039.0;;;;-789.0;-23393.0;-121.0;715.0;;;85.0;-4837.0;3.0;-126.0;-444.0;1897.0;-109.0;7769.0;13054.0;;1.37;20.17;0.41;-0.76;0.13;0.04;10.44;2401.0;17.7;1.0;1.9;48428.0;;1187.0;978.0;14.5;2.0;185572.0;12009.0;25074.0;0.4;0.4;3.9;67.0;-22.7;1.375
2014.0;56053.0;;2698.0;;1075.0;915.0;2674.0;291008.0;513478.0;4534.0;479857.0;33610.0;4986.0;-86.0;865.0;6045.0;4859.0;;;;;10706.0;3864.0;6842.0;;54980.0;9707.0;449.0;1175.0;4.81;;-579.0;1.92;160.0;1.63;0.59;0.59;2674.0;;15699.0;134306.0;150005.0;6492.0;;134510.0;261.0;260.0;2248.0;2508.0;219701.0;;;222470.0;735948.0;4379.0;155.0;392.0;;;18204.0;99.0;3812.0;;22115.0;497437.0;;;396.0;10959.0;8008.0;14248.0;513467.0;11.0;513478.0;;915.0;1175.0;;;23208.0;;;;;-20311.0;-127.0;-64.0;;;71.0;-1581.0;;-241.0;-322.0;3009.0;279.0;12882.0;6837.0;;1.21;17.33;0.28;1.5;0.1;0.04;10.39;2674.0;29.9;1.6;1.2;46336.0;;971.0;756.0;14.8;1.6;236814.0;15048.0;27784.0;0.3;0.3;2.7;64.8;11.6;1.21
2015.0;38242.0;;2921.0;;948.0;772.0;2685.0;252224.0;453052.0;2891.0;423190.0;29852.0;993.0;668.0;-3025.0;-1147.0;838.0;;;;;10907.0;3864.0;7043.0;;37295.0;9115.0;447.0;1526.0;7.64;;1507.0;2.48;176.0;2.02;-0.29;-0.29;2685.0;;11243.0;126319.0;137563.0;5642.0;;109019.0;624.0;325.0;1967.0;2291.0;197913.0;;;200829.0;653881.0;2755.0;136.0;200.0;;;14510.0;122.0;3003.0;;17634.0;437934.0;;;356.0;10148.0;6760.0;12588.0;453042.0;10.0;453052.0;;772.0;1526.0;;;-6511.0;;;;;5205.0;-154.0;731.0;;;35.0;-4253.0;1.0;-231.0;-317.0;1776.0;217.0;10418.0;11565.0;;1.09;13.12;0.26;0.29;0.11;0.05;10.24;2685.0;26.4;1.3;1.6;35214.0;;1405.0;711.0;18.6;2.0;229588.0;13361.0;27488.0;0.3;0.3;2.6;58.9;65.3;1.086
2016.0;55889.0;;2275.0;;641.0;459.0;2623.0;261899.0;447249.0;5616.0;421660.0;25566.0;3489.0;-1133.0;-489.0;1843.0;3394.0;;;;;10419.0;3743.0;6677.0;;55246.0;8052.0;365.0;1270.0;4.07;;-204.0;1.15;181.0;0.82;0.16;0.16;2623.0;;15016.0;116790.0;131806.0;8968.0;;121126.0;601.0;529.0;1385.0;1913.0;182836.0;;;185350.0;632600.0;5480.0;136.0;151.0;;;14798.0;67.0;2314.0;;17179.0;433223.0;;;336.0;7999.0;5160.0;12070.0;447225.0;24.0;447249.0;;459.0;1270.0;;;12412.0;;;;;-10652.0;-96.0;-1254.0;;;193.0;-3227.0;;-655.0;-322.0;3715.0;-24.0;11928.0;10085.0;;1.05;20.27;0.17;1.23;0.12;0.03;9.27;2623.0;28.9;1.3;2.4;53162.0;;1208.0;437.0;28.2;0.8;243777.0;14076.0;24318.0;0.2;0.2;1.8;30.0;28.8;1.051
