;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (BRL/USD)
2010.0;40442.0;;25858.0;;9146.0;5821.0;9615.0;282336.0;374521.0;4660.0;342690.0;31761.0;4789.0;-90650.0;57249.0;-28612.0;3087.0;;;;;17959.0;17043.0;916.0;;;38040.0;15451.0;1315.0;63.94;;;22.62;3270.0;14.39;0.58;0.58;9615.0;;54335.0;;54335.0;9204.0;;218797.0;3269.0;713.0;2200.0;2913.0;86003.0;;;92185.0;466706.0;;4660.0;;;;45330.0;217.0;;;45547.0;383577.0;;8586.0;;11587.0;2914.0;;374451.0;70.0;374521.0;;5821.0;1315.0;-1333.0;;-7910.0;307.0;;1725.0;-14062.0;6896.0;-1702.0;-540.0;-21127.0;6257.0;-74085.0;-2749.0;;-9.0;-1756.0;61763.0;;21988.0;50599.0;;0.6;6.98;1.0;0.53;0.3;0.29;5.48;9615.0;;;;67123.0;;2183.0;9662.0;35.8;14.4;460873.0;75237.0;52715.0;4.3;6.6;18.3;69.8;57.2;0.603
2011.0;27852.0;;34036.0;;7879.0;5880.0;4870.0;301707.0;387472.0;;355607.0;31734.0;-19887.0;8952.0;11250.0;315.0;-22533.0;;;;;12616.0;12142.0;473.0;-577.0;;44198.0;25089.0;1138.0;122.2;;;28.29;1929.0;21.11;0.58;0.58;4870.0;;50321.0;24280.0;74601.0;2454.0;;224651.0;2290.0;388.0;3484.0;3872.0;79603.0;;;85765.0;473237.0;;;1782.0;;;36779.0;;1205.0;;37985.0;393592.0;412.0;;16189.0;339.0;15284.0;-79.0;387341.0;130.0;387472.0;;5880.0;1138.0;;;-54193.0;;;;5605.0;27288.0;-2646.0;-115.0;-10285.0;17632.0;2632.0;-6559.0;805.0;-93.0;-1915.0;19011.0;;19775.0;19460.0;;0.54;10.66;2.25;-8.62;0.73;1.01;12.14;4870.0;;;;51905.0;;2120.0;10958.0;24.5;21.1;562256.0;68541.0;59139.0;6.4;8.5;18.5;67.4;-5.3;0.537
2012.0;29647.0;;28113.0;;7564.0;5509.0;4872.0;279820.0;390899.0;;356089.0;34708.0;25182.0;-21857.0;1878.0;5204.0;23112.0;;;;;11493.0;11138.0;355.0;-2557.0;;40561.0;19341.0;1238.0;94.83;;;25.51;2025.0;18.58;0.54;0.54;4872.0;;11160.0;39794.0;50954.0;6211.0;;222656.0;2211.0;353.0;3431.0;3784.0;105083.0;;;111079.0;501978.0;7245.0;;2177.0;;;45234.0;;1508.0;;46742.0;402831.0;419.0;;14720.0;265.0;19820.0;-96.0;390797.0;102.0;390899.0;;5509.0;1238.0;;;-17892.0;32693.0;;-13099.0;30217.0;36326.0;-2070.0;-1.0;-79801.0;57016.0;1747.0;-11929.0;;-7.0;-1873.0;15688.0;;23184.0;17981.0;;0.49;12.47;2.32;9.72;0.79;0.87;14.6;4872.0;5.4;0.4;6.2;60765.0;;2538.0;11292.0;26.8;18.6;573520.0;92711.0;71138.0;5.0;6.9;15.9;66.0;8.1;0.488
2013.0;24445.0;;24706.0;;6061.0;5247.0;9734.0;262540.0;354853.0;;324332.0;30429.0;42259.0;-9815.0;-2699.0;29746.0;40695.0;;;;;10373.0;10073.0;300.0;-1546.0;;38386.0;17517.0;1165.0;101.06;;450.0;24.8;776.0;21.47;0.51;0.51;9734.0;;9473.0;28716.0;38189.0;5210.0;;219141.0;1906.0;306.0;3174.0;3480.0;86928.0;;;92313.0;447166.0;;;1810.0;;;42662.0;;339.0;;43000.0;367332.0;472.0;;16158.0;393.0;13992.0;-114.0;354761.0;93.0;354853.0;;5247.0;1165.0;;;13151.0;21868.0;;-12495.0;22530.0;22695.0;-1564.0;;-41401.0;30340.0;1810.0;-17054.0;;-30.0;-1847.0;16232.0;;49822.0;20076.0;;0.42;5.93;1.27;9.88;0.45;0.38;7.38;9734.0;12.2;0.7;2.9;57749.0;;2753.0;12396.0;12.8;21.5;620221.0;100784.0;71884.0;5.8;6.6;17.2;64.8;4.6;0.423
2014.0;25592.0;;28595.0;;7272.0;5761.0;9732.0;254427.0;350036.0;;319077.0;30912.0;30629.0;-1295.0;3386.0;32719.0;29565.0;;;;;10022.0;9711.0;311.0;-1756.0;;39085.0;20257.0;1103.0;111.73;;523.0;28.42;1473.0;22.51;0.56;0.56;9732.0;;9708.0;45506.0;55214.0;4947.0;;194267.0;1768.0;272.0;2561.0;2833.0;91007.0;;;95608.0;445644.0;;;1725.0;;;48326.0;;304.0;;48630.0;367707.0;338.0;;14360.0;434.0;16230.0;-112.0;349989.0;47.0;350036.0;;5761.0;1103.0;;;2696.0;20607.0;;;28798.0;21069.0;-1065.0;17.0;-18639.0;14188.0;3725.0;-13274.0;;-11.0;-1477.0;18147.0;;76997.0;44278.0;;0.38;6.99;1.57;8.08;0.4;0.29;8.44;9732.0;9.2;0.5;2.8;68027.0;;2933.0;15315.0;20.2;22.5;676308.0;128458.0;82168.0;6.3;7.9;18.6;74.4;5.0;0.376
2015.0;16786.0;;21164.0;;2424.0;4577.0;4872.0;169997.0;259140.0;5798.0;236193.0;22915.0;-15486.0;-3019.0;3280.0;-14490.0;-16534.0;;;;;7012.0;6769.0;243.0;-1636.0;;32067.0;18024.0;743.0;126.08;;977.0;14.44;-2179.0;27.26;0.45;0.45;4872.0;;7517.0;29706.0;37224.0;3253.0;;129521.0;1389.0;183.0;1688.0;1870.0;85883.0;;;89142.0;348282.0;;5798.0;1050.0;;;42328.0;127.0;195.0;;42650.0;273045.0;171.0;;10896.0;529.0;11599.0;-109.0;259108.0;32.0;259140.0;;4577.0;743.0;;;-33706.0;;;-9799.0;-7360.0;12901.0;-1048.0;;-15680.0;9949.0;3263.0;-12743.0;;-34.0;-1264.0;17321.0;735.0;37169.0;51659.0;;0.25;13.65;3.72;-13.45;1.03;0.85;18.64;4872.0;2.4;0.1;11.5;66507.0;;2942.0;18133.0;-89.9;27.3;650553.0;167703.0;90789.0;15.3;7.9;20.0;72.4;-7.8;0.252
2016.0;29596.0;;38849.0;;9798.0;5495.0;4871.0;237131.0;366072.0;;333680.0;32338.0;16571.0;2811.0;-7224.0;10432.0;14998.0;;;;;10181.0;9836.0;345.0;-1314.0;;45359.0;27958.0;1123.0;131.26;;522.0;33.11;4273.0;18.57;0.54;0.54;4871.0;;9486.0;34739.0;44225.0;4558.0;;188347.0;2579.0;1519.0;3333.0;4851.0;121511.0;;;128942.0;495014.0;;;1124.0;;;65191.0;;541.0;;65732.0;399412.0;327.0;;15714.0;1507.0;15252.0;-135.0;366018.0;54.0;366072.0;;5495.0;1123.0;;;-16726.0;;;;-8233.0;26678.0;-1573.0;-2208.0;-33373.0;35539.0;3706.0;-14877.0;;-3.0;-1723.0;9379.0;-1725.0;55656.0;45224.0;;0.31;19.78;3.67;10.03;1.15;1.05;21.62;4871.0;2.1;0.1;14.7;96372.0;;3657.0;17894.0;43.6;18.6;772162.0;212279.0;105302.0;5.8;10.3;17.0;68.6;11.5;0.307
2017.0;27531.0;;31300.0;;7168.0;5159.0;4871.0;221092.0;369632.0;;334101.0;35444.0;10733.0;-5504.0;-13074.0;-7601.0;9030.0;;;;;11353.0;11069.0;285.0;-761.0;;38110.0;22820.0;1379.0;113.69;;;26.04;1941.0;18.74;0.5;0.5;4871.0;;9923.0;48127.0;58050.0;6219.0;;156823.0;2546.0;1493.0;3392.0;4885.0;141110.0;;;148541.0;518173.0;;;1172.0;;;58500.0;;378.0;;58878.0;392979.0;259.0;;17864.0;2216.0;15498.0;-133.0;369545.0;88.0;369632.0;;5159.0;1379.0;;;-21437.0;18640.0;;-8228.0;4700.0;25631.0;-1703.0;;-34560.0;26259.0;3370.0;-24502.0;;;-1966.0;13395.0;243.0;47113.0;54713.0;;0.3;18.72;3.51;6.14;1.34;1.16;24.1;4871.0;2.8;0.1;13.8;91194.0;;4569.0;17089.0;27.1;18.7;732335.0;193774.0;117404.0;5.9;8.1;14.6;61.9;21.8;0.302
2018.0;22872.0;;20436.0;;5008.0;4272.0;9720.0;170983.0;336308.0;;304191.0;32013.0;-1674.0;-8883.0;-1442.0;-11806.0;-3076.0;;;;;9208.0;8915.0;293.0;-1459.0;;31441.0;14231.0;1239.0;89.35;;;21.9;694.0;18.68;0.42;0.42;9720.0;;27617.0;45866.0;73483.0;4548.0;;92952.0;2274.0;1436.0;2718.0;4155.0;158897.0;;;165325.0;501633.0;;;1064.0;;;51951.0;;309.0;;52260.0;356452.0;;;17303.0;524.0;14299.0;-113.0;336205.0;103.0;336308.0;;4272.0;1239.0;;;-27132.0;;;;15776.0;19948.0;-1402.0;-114.0;-44875.0;32369.0;4352.0;-20332.0;;;-1684.0;20574.0;194.0;28394.0;40200.0;;0.26;9.13;1.71;-1.23;0.67;0.56;12.79;9720.0;5.0;0.2;7.9;88791.0;;4808.0;16584.0;13.9;18.7;663753.0;201672.0;124275.0;4.9;5.7;13.3;60.6;-54.8;0.258
2019.0;24701.0;;19335.0;;3329.0;5231.0;9720.0;173356.0;342978.0;;309254.0;33613.0;-4840.0;-3813.0;-3562.0;-12029.0;-6165.0;;;;;11003.0;9881.0;1122.0;-2828.0;;30955.0;14584.0;1459.0;78.28;;;13.48;-1939.0;21.18;0.51;0.51;9720.0;;31923.0;47882.0;79804.0;5950.0;;87601.0;3647.0;1326.0;2338.0;3663.0;162311.0;;;169622.0;512600.0;;;1187.0;;;60010.0;;269.0;;60279.0;369533.0;1424.0;;18702.0;118.0;14902.0;-110.0;342867.0;110.0;342978.0;;5231.0;1459.0;;;-31158.0;;;;5752.0;19628.0;-1325.0;;-34233.0;29206.0;1868.0;-16045.0;;;-4416.0;16899.0;187.0;15396.0;27424.0;;0.25;10.21;2.16;-2.55;1.83;0.55;13.9;9720.0;3.9;0.2;21.5;99281.0;;5866.0;21023.0;-58.2;21.2;696768.0;241198.0;135099.0;8.2;5.2;15.6;15.6;-71.6;0.249
2020.0;15856.0;;11237.0;;784.0;3049.0;9720.0;172327.0;308896.0;;280768.0;28032.0;27418.0;3939.0;-7008.0;24821.0;26597.0;;;;;7182.0;6429.0;753.0;-1474.0;;23051.0;9351.0;1140.0;70.87;;;4.95;-2302.0;19.23;0.31;0.31;9720.0;;24273.0;35775.0;60047.0;4580.0;;107700.0;2709.0;1366.0;1458.0;2824.0;131036.0;;;136568.0;445464.0;;;742.0;;;41948.0;;241.0;;42189.0;322957.0;980.0;;15240.0;-45.0;12921.0;-85.0;308800.0;96.0;308896.0;;3049.0;1140.0;;;7492.0;;;;41355.0;15738.0;-821.0;-611.0;-19957.0;20873.0;3980.0;-16813.0;;;-276.0;10081.0;472.0;36733.0;11912.0;;0.19;8.47;1.63;14.21;0.15;0.44;14.98;9720.0;2.7;0.1;3.4;82369.0;;5921.0;15837.0;-293.4;19.2;895207.0;217913.0;145620.0;12.9;3.3;10.9;91.0;1.0;0.193
2021.0;18386.0;;16790.0;;5897.0;4159.0;9720.0;159539.0;300765.0;;273799.0;26885.0;-18308.0;-3465.0;-289.0;-21439.0;-19100.0;;;;;7016.0;6223.0;793.0;-868.0;;24811.0;9894.0;1036.0;91.32;;;32.07;1700.0;22.62;0.43;0.43;9720.0;;23052.0;34736.0;57788.0;4040.0;;97711.0;2426.0;1086.0;1591.0;2677.0;136124.0;;;141226.0;441991.0;;;825.0;;;42890.0;;37.0;;42927.0;316727.0;837.0;;14929.0;178.0;11897.0;-120.0;300684.0;81.0;300765.0;;4159.0;1036.0;;;-39363.0;;;;-5086.0;15860.0;-792.0;-33.0;-37531.0;31354.0;2953.0;-17236.0;;-120.0;-1780.0;18847.0;624.0;12814.0;34252.0;;0.18;10.54;2.38;-10.95;1.02;0.45;15.41;9720.0;1.6;0.1;26.7;102429.0;;5773.0;23172.0;28.8;22.6;888798.0;238942.0;149777.0;3.7;5.2;15.5;57.2;-9.9;0.179
