;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (GBP/USD)
2007.0;15027.0;8995.0;5441.0;4337.0;4208.0;2990.0;677.0;10419.0;28033.0;8434.0;19656.0;7979.0;3267.0;-657.0;-2131.0;377.0;2716.0;6032.0;59.86;4657.0;34.0;6993.0;4658.0;2335.0;-2370.0;10689.0;253.0;667.0;422.0;36.21;28.86;-129.0;28.0;1362.0;19.9;4.45;4.42;672.0;;1778.0;157.0;1935.0;3351.0;4951.0;182.0;3905.0;331.0;8472.0;8803.0;3090.0;1549.0;266.0;17614.0;;1121.0;3084.0;1352.0;;4230.0;8300.0;;1169.0;1753.0;11222.0;;;;1704.0;-2818.0;6400.0;2693.0;27635.0;398.0;28033.0;;2990.0;422.0;;;-361.0;;;;-361.0;215.0;-550.0;-133.0;-12.0;;38.0;;2.0;-2872.0;-1724.0;2463.0;-100.0;1685.0;1308.0;;2.01;11.13;2.21;2.01;1.28;0.41;5.91;672.0;37.9;2.2;1.5;7479.0;28.9;210.0;1488.0;32.4;19.9;988.0;4131.0;3971.0;17.7;18.2;37.5;42.4;169.1;2.009
2008.0;16149.0;9672.0;5531.0;4444.0;4178.0;3188.0;646.0;11195.0;31993.0;9360.0;23658.0;6983.0;3114.0;-1754.0;-1693.0;-311.0;2459.0;6477.0;59.89;5228.0;34.0;7697.0;5228.0;2469.0;-2503.0;11705.0;259.0;835.0;466.0;34.25;27.52;-265.0;25.87;1042.0;19.74;4.81;4.7;642.0;;1425.0;207.0;1632.0;3886.0;5467.0;209.0;4236.0;699.0;10341.0;11039.0;3954.0;1178.0;392.0;20798.0;;1326.0;3319.0;1365.0;;4715.0;11070.0;;1350.0;1878.0;14298.0;;;;1629.0;-3639.0;6314.0;2679.0;30641.0;1352.0;31993.0;;3188.0;466.0;;;-563.0;;-403.0;;-563.0;23.0;-655.0;-1139.0;;8.0;32.0;;2.0;-2168.0;-1711.0;2184.0;22.0;1364.0;1675.0;;1.99;12.63;2.49;1.92;1.34;0.51;5.46;642.0;29.2;1.4;1.8;8103.0;27.5;234.0;1600.0;24.9;19.7;920.0;5554.0;3504.0;17.9;16.5;45.7;46.3;157.7;1.993
2009.0;15331.0;8937.0;4869.0;4022.0;3318.0;2669.0;623.0;10217.0;29795.0;6565.0;23314.0;5303.0;2620.0;-803.0;-1656.0;268.0;2081.0;6393.0;58.3;4915.0;28.0;2160.0;;2160.0;2727.0;11308.0;415.0;1265.0;454.0;31.76;26.24;-705.0;21.64;481.0;17.41;4.25;4.24;621.0;;1505.0;161.0;1666.0;3344.0;5206.0;;3734.0;598.0;9635.0;10233.0;4347.0;1106.0;158.0;19579.0;;3578.0;1465.0;876.0;;1521.0;12653.0;;1022.0;3074.0;16750.0;;;;1312.0;-3622.0;-2289.0;9902.0;28618.0;1177.0;29795.0;;2669.0;454.0;;;-464.0;;-389.0;;;-40.0;-538.0;-166.0;-40.0;;-59.0;;;-645.0;-1432.0;422.0;109.0;1393.0;1125.0;;1.65;14.99;2.61;2.03;1.4;0.53;5.18;621.0;21.9;0.3;2.4;9311.0;26.2;276.0;1621.0;14.5;17.4;2218.0;7685.0;3221.0;17.1;15.4;50.3;46.3;99.8;1.647
2010.0;14620.0;8493.0;4966.0;3848.0;3347.0;2435.0;623.0;10393.0;29082.0;5896.0;21927.0;5990.0;3435.0;-716.0;-1870.0;825.0;2876.0;6128.0;58.09;4645.0;19.0;2121.0;;2121.0;2504.0;10772.0;701.0;1262.0;556.0;33.97;26.32;-501.0;22.89;713.0;16.66;3.92;3.91;622.0;;2172.0;314.0;2486.0;3002.0;4905.0;;3594.0;598.0;9457.0;10055.0;3960.0;791.0;290.0;18689.0;;3909.0;878.0;585.0;;1109.0;12224.0;;1112.0;2695.0;16031.0;;;;1191.0;-2058.0;-2591.0;9448.0;27917.0;1165.0;29082.0;;2435.0;556.0;;;499.0;103.0;-155.0;552.0;;-55.0;-559.0;-306.0;-64.0;;214.0;-631.0;127.0;;-1366.0;;-24.0;2090.0;1265.0;;1.49;15.74;2.62;3.1;1.47;0.6;6.45;622.0;26.0;1.3;2.2;9780.0;26.3;372.0;1629.0;21.3;16.7;3008.0;8177.0;4007.0;15.8;15.8;40.7;43.9;43.1;1.495
2011.0;15944.0;9509.0;5202.0;4164.0;3787.0;3049.0;623.0;11491.0;31736.0;7887.0;22132.0;8417.0;3355.0;-729.0;-2239.0;279.0;2683.0;6435.0;59.64;5345.0;;2468.0;;2468.0;2877.0;11780.0;446.0;1038.0;565.0;32.63;26.12;-377.0;23.75;550.0;19.12;4.89;4.88;623.0;;2542.0;143.0;2685.0;3172.0;5573.0;61.0;4095.0;701.0;9802.0;10503.0;3991.0;828.0;828.0;20245.0;;4554.0;2322.0;611.0;;1011.0;11130.0;;1247.0;1868.0;14245.0;;;;1279.0;-313.0;-3168.0;10618.0;30549.0;1187.0;31736.0;;3049.0;565.0;;;-180.0;99.0;-327.0;48.0;;-79.0;-672.0;-133.0;;;77.0;-664.0;2.0;-14.0;-1561.0;;-109.0;2523.0;2243.0;;1.6;15.94;3.05;2.68;1.56;0.67;8.42;623.0;26.2;1.6;2.0;9936.0;26.1;352.0;1900.0;14.5;19.1;2246.0;6936.0;5245.0;17.5;15.2;36.2;48.8;58.7;1.605
2012.0;16902.0;10213.0;6127.0;4960.0;4902.0;3050.0;627.0;11391.0;35101.0;7513.0;24404.0;8776.0;3287.0;-2850.0;-1233.0;-839.0;2527.0;6689.0;60.43;5253.0;;2656.0;;2656.0;2598.0;11942.0;170.0;801.0;645.0;36.25;29.34;-58.0;29.0;1630.0;18.04;4.89;4.86;624.0;;1690.0;66.0;1756.0;3303.0;6211.0;121.0;4668.0;2060.0;11793.0;13853.0;4397.0;517.0;275.0;23710.0;;1693.0;1968.0;1277.0;;3852.0;11945.0;20.0;2236.0;2689.0;16891.0;;361.0;;1252.0;367.0;-3135.0;10291.0;33180.0;1921.0;35101.0;;3050.0;645.0;;;-831.0;-342.0;-531.0;42.0;;422.0;-760.0;-2150.0;;;60.0;;2.0;;-1627.0;393.0;-42.0;1630.0;2469.0;;1.57;17.25;3.11;2.58;1.66;0.78;8.96;624.0;33.3;2.2;1.6;10762.0;29.3;411.0;1942.0;33.3;18.0;2469.0;7606.0;5588.0;14.3;16.5;34.8;46.7;64.3;1.571
2013.0;17390.0;10591.0;5985.0;5219.0;4750.0;3780.0;629.0;13071.0;38142.0;8432.0;25811.0;10702.0;3115.0;-1898.0;-324.0;948.0;2137.0;6799.0;60.9;5372.0;;2718.0;;2718.0;2654.0;12171.0;158.0;788.0;613.0;34.42;30.01;-468.0;27.32;805.0;21.74;6.04;6.0;626.0;;2695.0;99.0;2794.0;3778.0;6422.0;78.0;5275.0;2094.0;11668.0;13762.0;4940.0;370.0;724.0;25071.0;;1672.0;2872.0;1153.0;29.0;3860.0;12916.0;21.0;2254.0;2187.0;17379.0;;440.0;;1212.0;2648.0;-3436.0;10277.0;36513.0;1629.0;38142.0;;3780.0;613.0;;;-841.0;;-405.0;;;-437.0;-978.0;-980.0;;;59.0;;;-17.0;-1711.0;1404.0;55.0;2526.0;1579.0;;1.52;18.28;3.97;2.25;1.8;1.03;11.25;626.0;31.0;1.8;1.5;11433.0;30.0;403.0;2485.0;16.9;21.7;3050.0;8492.0;7036.0;15.9;14.7;35.3;54.7;80.9;1.521
2014.0;17544.0;10653.0;6621.0;4630.0;4637.0;3987.0;629.0;12774.0;39275.0;8297.0;26294.0;11669.0;3061.0;-1863.0;-2774.0;-1904.0;1963.0;6891.0;60.72;6024.0;;2771.0;;2771.0;3253.0;12914.0;186.0;794.0;1076.0;37.74;26.39;7.0;26.43;765.0;22.72;6.14;6.11;627.0;;1064.0;60.0;1124.0;4274.0;7221.0;156.0;5871.0;2054.0;11442.0;13496.0;6010.0;421.0;703.0;26501.0;;1544.0;2750.0;1182.0;39.0;3963.0;13506.0;17.0;2335.0;2140.0;17997.0;;498.0;;1363.0;4170.0;-3539.0;9675.0;37964.0;1312.0;39275.0;;3987.0;1076.0;;;-1021.0;;-392.0;;;-980.0;-1098.0;-913.0;;12.0;137.0;-2516.0;2.0;-193.0;-2100.0;2034.0;-328.0;910.0;2813.0;;1.71;16.37;3.72;1.83;1.96;1.02;10.89;627.0;32.7;1.8;1.6;10258.0;26.4;629.0;2331.0;16.5;22.7;2618.0;7897.0;6823.0;15.6;14.6;34.2;47.3;116.7;1.71
2015.0;16982.0;9742.0;6013.0;4393.0;4606.0;3739.0;629.0;12046.0;40525.0;8308.0;25989.0;12204.0;4006.0;-1404.0;-2723.0;-236.0;3004.0;7240.0;57.37;5349.0;;2558.0;;2558.0;2791.0;12589.0;267.0;851.0;691.0;35.41;25.87;214.0;27.12;732.0;22.02;5.97;5.94;626.0;;741.0;27.0;768.0;3824.0;7183.0;270.0;5795.0;3959.0;13679.0;17638.0;3890.0;297.0;859.0;28479.0;;1387.0;3077.0;1112.0;53.0;3791.0;12785.0;24.0;2978.0;1894.0;17681.0;;411.0;;1252.0;5707.0;-3386.0;8631.0;38193.0;2332.0;40525.0;;3739.0;691.0;;;184.0;;-320.0;;;-608.0;-1002.0;-481.0;;;79.0;-2343.0;2.0;-13.0;-2106.0;1737.0;-115.0;600.0;836.0;;1.57;17.27;3.8;3.05;2.14;1.02;12.41;626.0;29.7;1.5;1.9;10813.0;25.9;440.0;2381.0;15.9;22.0;2380.0;8141.0;7771.0;15.0;13.9;30.6;43.7;70.5;1.571
2016.0;13951.0;8295.0;4901.0;3780.0;3803.0;2986.0;630.0;11778.0;37910.0;8232.0;24365.0;11350.0;3390.0;793.0;-3727.0;568.0;2717.0;5656.0;59.46;4637.0;;2078.0;;2078.0;2559.0;10294.0;208.0;625.0;629.0;35.13;27.1;23.0;27.26;660.0;21.4;4.76;4.74;627.0;;1449.0;197.0;1646.0;3574.0;6093.0;466.0;5164.0;3591.0;12868.0;16460.0;3964.0;397.0;148.0;26132.0;;1219.0;2777.0;1257.0;45.0;4191.0;11023.0;28.0;2637.0;2444.0;16132.0;;322.0;;1060.0;5004.0;-3104.0;8389.0;35715.0;2195.0;37910.0;;2986.0;629.0;;;-71.0;;-126.0;;;-154.0;-673.0;1393.0;;;73.0;-1645.0;1.0;-1.0;-1920.0;-162.0;112.0;1076.0;508.0;;1.33;16.72;3.58;3.26;2.3;0.81;13.6;627.0;30.3;1.4;2.1;10485.0;27.1;473.0;2244.0;17.4;21.4;2665.0;8284.0;8530.0;12.8;12.0;26.3;35.7;70.7;1.331
2017.0;15695.0;9599.0;5489.0;4636.0;4636.0;3467.0;631.0;11269.0;37575.0;8675.0;21908.0;13433.0;4079.0;-719.0;-3202.0;141.0;3405.0;6096.0;61.16;4964.0;;2342.0;;2342.0;2622.0;11060.0;193.0;598.0;470.0;34.97;29.54;;29.54;953.0;22.09;5.52;5.5;628.0;;1551.0;106.0;1657.0;3376.0;6236.0;;5228.0;3547.0;12821.0;16367.0;4066.0;175.0;469.0;26305.0;;1778.0;3237.0;1090.0;38.0;3622.0;8779.0;;2751.0;1704.0;13233.0;;238.0;;1038.0;7131.0;-3277.0;8540.0;35341.0;2234.0;37575.0;;3467.0;470.0;;;197.0;;-207.0;;;-55.0;-675.0;-40.0;;4.0;-8.0;-1607.0;1.0;-53.0;-1973.0;431.0;-18.0;1194.0;1054.0;;1.3;19.19;4.24;4.16;2.41;0.82;16.42;628.0;29.4;1.2;1.9;12050.0;29.5;361.0;2662.0;20.6;22.1;1992.0;6740.0;10313.0;14.9;14.2;25.8;43.1;59.5;1.302
2018.0;16064.0;9944.0;5970.0;4875.0;4939.0;3991.0;624.0;11478.0;39245.0;8400.0;23775.0;13138.0;4073.0;-1520.0;-2797.0;-296.0;3302.0;6120.0;61.9;5069.0;;2486.0;;2486.0;2583.0;11189.0;205.0;540.0;651.0;37.16;30.35;65.0;30.75;787.0;24.85;6.43;6.4;621.0;;1154.0;33.0;1187.0;;6623.0;3668.0;5400.0;3537.0;13067.0;16604.0;3975.0;161.0;1626.0;27766.0;;2000.0;2455.0;1164.0;;3945.0;10827.0;;2624.0;1924.0;15376.0;;205.0;;1030.0;7510.0;-3553.0;8151.0;36914.0;2331.0;39245.0;;3991.0;651.0;;;-210.0;;-358.0;;;-359.0;-771.0;-779.0;;;-741.0;-2109.0;1.0;-1980.0;-2088.0;3378.0;-52.0;915.0;1211.0;;1.32;19.59;4.87;4.03;2.55;0.94;16.02;621.0;29.0;1.2;1.8;12163.0;30.3;493.0;3022.0;15.9;24.8;2331.0;8198.0;9948.0;15.7;14.4;30.4;47.7;123.2;1.321
2019.0;16332.0;10156.0;6268.0;5131.0;5375.0;4011.0;607.0;11897.0;39724.0;8889.0;26833.0;10613.0;4123.0;-343.0;-3711.0;36.0;3271.0;6176.0;62.18;5025.0;;2592.0;;2592.0;2433.0;11202.0;315.0;642.0;475.0;38.38;31.41;245.0;32.91;1140.0;24.56;6.64;6.61;605.0;;1183.0;157.0;1340.0;;6946.0;3611.0;5655.0;3404.0;12534.0;15939.0;3935.0;175.0;2124.0;27827.0;;2150.0;2541.0;1292.0;;4198.0;13557.0;;2579.0;1807.0;17944.0;;162.0;;956.0;4932.0;-3753.0;8478.0;37446.0;2278.0;39724.0;;4011.0;475.0;;;-282.0;;-551.0;;;-81.0;-852.0;470.0;;;-812.0;-1483.0;65.0;-3522.0;-2060.0;3289.0;-33.0;915.0;880.0;;1.27;21.29;5.23;4.26;2.68;1.11;13.83;605.0;31.2;1.3;1.6;12867.0;31.4;374.0;3160.0;21.2;24.6;2370.0;10681.0;8361.0;16.0;15.5;37.8;48.6;168.7;1.269
2020.0;14571.0;8801.0;5465.0;2650.0;2533.0;1747.0;589.0;14223.0;41299.0;8054.0;30834.0;8397.0;2877.0;-998.0;1286.0;3015.0;2009.0;5770.0;60.4;4476.0;;2283.0;;2283.0;2193.0;10247.0;258.0;708.0;2280.0;37.51;18.18;-117.0;17.38;730.0;11.99;2.98;2.97;587.0;;4120.0;91.0;4211.0;;7157.0;2855.0;6108.0;2371.0;11640.0;14011.0;4384.0;148.0;2425.0;27076.0;;1653.0;2605.0;1170.0;;3797.0;18789.0;;2445.0;1545.0;22779.0;;583.0;;920.0;5385.0;-4134.0;6226.0;39230.0;2068.0;41299.0;;1747.0;2280.0;;;-407.0;;-454.0;;;-744.0;-868.0;-148.0;;;-851.0;-1370.0;68.0;-1590.0;-2041.0;6218.0;-149.0;3909.0;894.0;;1.24;20.04;2.4;2.76;2.81;1.19;11.55;587.0;59.3;1.6;2.0;11752.0;18.2;1839.0;1409.0;28.8;12.0;4975.0;15154.0;6772.0;7.3;8.1;20.8;-16.8;177.3;1.24
