;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2002.0;1390.0;243.0;149.0;49.0;22.0;19.0;400.0;607.0;3152.0;203.0;1531.0;1602.0;160.0;-113.0;-54.0;-6.0;41.0;1148.0;17.47;194.0;;;;;194.0;1342.0;;;127.0;10.7;3.52;-27.0;1.6;3.0;1.37;0.05;0.05;400.0;;58.0;;58.0;149.0;315.0;85.0;2157.0;;;;;88.0;299.0;2545.0;;187.0;17.0;;;;593.0;;354.0;381.0;1328.0;;17.0;;;300.0;167.0;;3133.0;19.0;3152.0;;19.0;127.0;-14.0;;32.0;;30.0;;;-4.0;-119.0;;-11.0;;18.0;;1.0;;-24.0;-31.0;;58.0;64.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;1858.0;403.0;330.0;-12.0;162.0;115.0;392.0;719.0;4061.0;302.0;2111.0;1931.0;308.0;-229.0;-70.0;4.0;183.0;1455.0;21.7;247.0;;;;;247.0;1702.0;;;168.0;17.76;-0.66;174.0;8.71;47.0;6.18;0.3;0.29;370.0;;74.0;;74.0;243.0;298.0;104.0;2787.0;;;;;100.0;454.0;3342.0;;258.0;45.0;;;;806.0;;516.0;487.0;1809.0;;45.0;;;448.0;88.0;;4042.0;19.0;4061.0;;115.0;168.0;13.0;;48.0;;78.0;;;-35.0;-125.0;;-17.0;;-87.0;;19.0;;-29.0;-60.0;-5.0;74.0;70.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;2849.0;1163.0;995.0;603.0;747.0;513.0;413.0;1505.0;5036.0;382.0;2359.0;2677.0;930.0;-170.0;-52.0;674.0;751.0;1687.0;40.81;332.0;;;;;332.0;2018.0;;;229.0;34.92;21.15;145.0;26.23;254.0;18.0;1.32;1.24;386.0;;754.0;;754.0;303.0;341.0;108.0;2899.0;;;;;114.0;518.0;3531.0;;351.0;32.0;;;;521.0;;744.0;712.0;1977.0;;32.0;;;872.0;40.0;;5036.0;;5036.0;;513.0;229.0;165.0;;-22.0;;-24.0;;;46.0;-180.0;-66.0;-43.0;17.0;101.0;;105.0;;-50.0;-107.0;-33.0;754.0;80.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;3797.0;1961.0;1887.0;1342.0;1651.0;1157.0;432.0;3670.0;7577.0;959.0;3807.0;3770.0;1417.0;-368.0;853.0;1872.0;1136.0;1836.0;51.64;384.0;;;;;384.0;2220.0;;;236.0;49.69;35.33;310.0;43.49;495.0;30.46;2.85;2.67;405.0;;2653.0;;2653.0;457.0;561.0;;3038.0;;;;;;869.0;3907.0;;380.0;183.0;;;396.0;1510.0;;780.0;557.0;2848.0;;183.0;;1854.0;1916.0;-144.0;144.0;7577.0;;7577.0;;1157.0;236.0;110.0;;-20.0;;-105.0;;;-66.0;-280.0;;-189.0;101.0;;;24.0;;-70.0;899.0;-29.0;2653.0;780.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;5610.0;3281.0;3355.0;3055.0;3097.0;2086.0;434.0;5916.0;9820.0;1448.0;4202.0;5619.0;2493.0;752.0;-717.0;2536.0;2074.0;2329.0;58.49;226.0;;;;;226.0;2555.0;;;227.0;59.81;54.46;42.0;55.21;1042.0;37.18;4.95;4.8;421.0;;4335.0;195.0;4530.0;621.0;675.0;90.0;3293.0;;;;;88.0;524.0;3905.0;;356.0;90.0;;;1002.0;1294.0;;755.0;705.0;2753.0;5507.0;90.0;;;3625.0;-124.0;;9820.0;-0.0;9820.0;;2086.0;227.0;51.0;;257.0;;-101.0;;;-128.0;-419.0;;-150.0;1411.0;-91.0;;14.0;;-254.0;-477.0;9.0;4335.0;1800.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2007.0;6393.0;3082.0;2752.0;2748.0;2516.0;1621.0;434.0;3016.0;13621.0;1354.0;5782.0;7746.0;1725.0;-4003.0;-1044.0;-3659.0;1152.0;3312.0;48.2;334.0;;;;;334.0;3646.0;;;334.0;43.04;42.98;-231.0;39.36;797.0;25.35;3.75;3.73;432.0;;1413.0;;1413.0;595.0;1008.0;0.0;7834.0;666.0;;666.0;;70.0;2035.0;10605.0;;507.0;31.0;;;816.0;1497.0;;1932.0;999.0;4428.0;;31.0;;;5056.0;-674.0;;13528.0;93.0;13621.0;;1621.0;334.0;-98.0;;-283.0;;-95.0;;;151.0;-573.0;-2597.0;-1328.0;390.0;105.0;;13.0;;-428.0;-630.0;-336.0;1413.0;5072.0;;1.0;14.76;3.74;2.66;0.99;1.32;17.89;432.0;10.8;0.6;2.4;6371.0;43.0;333.0;1615.0;31.7;25.3;1656.0;1492.0;7719.0;13.6;17.9;20.9;73.6;36.0;1.004
2008.0;5674.0;2379.0;1505.0;1146.0;1146.0;542.0;455.0;3369.0;25914.0;7624.0;16871.0;8957.0;1783.0;-10710.0;8270.0;-459.0;1012.0;3295.0;41.93;1232.0;;;;;1232.0;4527.0;;;422.0;26.52;20.21;;20.21;541.0;9.55;1.2;1.19;452.0;;698.0;9.0;707.0;1561.0;1101.0;;19648.0;1417.0;;1417.0;;293.0;1187.0;22546.0;;551.0;6387.0;;;686.0;4193.0;;4080.0;974.0;9247.0;;6387.0;;;4500.0;217.0;;25828.0;86.0;25914.0;;542.0;422.0;1223.0;;-1285.0;;93.0;;0.0;881.0;-771.0;-9565.0;-551.0;24.0;154.0;;5.0;;-363.0;8628.0;198.0;698.0;1157.0;;0.82;15.27;1.46;2.72;0.98;2.08;24.11;452.0;22.6;1.1;3.0;6904.0;20.2;514.0;659.0;47.2;9.5;-5178.0;5102.0;10900.0;3.1;4.2;6.0;33.0;35.4;0.822
2009.0;7296.0;2599.0;3906.0;;2510.0;1741.0;589.0;3495.0;28400.0;2256.0;14538.0;13776.0;2821.0;-322.0;-1976.0;455.0;2260.0;4696.0;35.63;224.0;14.0;;;;210.0;4921.0;8.0;623.0;882.0;53.54;;135.0;34.4;661.0;23.86;3.26;3.25;589.0;;1263.0;;1263.0;838.0;1307.0;87.0;21320.0;1580.0;;1580.0;1190.0;;815.0;24905.0;;;1066.0;;;1190.0;6544.0;;4760.0;978.0;12282.0;;;;;6947.0;324.0;;28314.0;87.0;28400.0;;1741.0;882.0;176.0;;674.0;;-106.0;;;-652.0;-561.0;;-354.0;373.0;220.0;-7740.0;1588.0;;-66.0;4242.0;-67.0;1263.0;808.0;;0.95;13.03;3.11;4.03;0.12;1.0;24.6;589.0;5.9;0.1;0.6;7674.0;;928.0;1831.0;26.3;23.9;1303.0;6883.0;14490.0;8.6;10.7;12.6;96.2;-67.4;0.951
2010.0;9364.0;3565.0;4309.0;;2923.0;1865.0;591.0;3315.0;29288.0;1745.0;13068.0;16095.0;2750.0;475.0;-3678.0;-498.0;1938.0;5800.0;38.07;341.0;21.0;;;;320.0;6141.0;6.0;567.0;943.0;46.01;;-301.0;31.21;935.0;19.92;3.16;3.15;590.0;;834.0;;834.0;1097.0;1384.0;;21945.0;1641.0;;1641.0;1375.0;;1012.0;25973.0;;1502.0;65.0;;;177.0;4896.0;;5237.0;1190.0;11323.0;;;;;8896.0;295.0;;29164.0;124.0;29288.0;;1865.0;943.0;;;-62.0;;-31.0;;;5.0;-812.0;;-46.0;1242.0;91.0;-5068.0;33.0;;-208.0;1564.0;-46.0;834.0;1333.0;;1.0;14370.79;;-1104.87;;1104.87;;1.0;inf;inf;;7674.0;22.8;928.0;;100.0;;2927.0;1121.0;;;33.3;;;;0.985
2010.0;9364.0;3565.0;4309.0;;2923.0;1865.0;591.0;3315.0;29288.0;1745.0;13068.0;16095.0;2750.0;475.0;-3678.0;-498.0;1938.0;5800.0;38.07;341.0;21.0;;;;320.0;6141.0;6.0;567.0;943.0;46.01;;-301.0;31.21;935.0;19.92;3.16;3.15;590.0;;834.0;;834.0;1097.0;1384.0;;21945.0;1641.0;;1641.0;1375.0;;1012.0;25973.0;;1502.0;65.0;;;177.0;4896.0;;5237.0;1190.0;11323.0;;;;;8896.0;295.0;;29164.0;124.0;29288.0;;1865.0;943.0;;;-62.0;;-31.0;;;5.0;-812.0;;-46.0;1242.0;91.0;-5068.0;33.0;;-208.0;1564.0;-46.0;834.0;1333.0;;1.0;15.84;3.16;3.28;0.35;1.37;27.23;590.0;12.6;0.6;0.9;9339.0;;940.0;1860.0;32.0;19.9;1566.0;4883.0;16052.0;8.4;11.5;11.6;88.9;9.0;1.003
2011.0;11292.0;4783.0;5464.0;4370.0;4086.0;2617.0;593.0;7246.0;33559.0;2081.0;16011.0;17379.0;3881.0;-1383.0;835.0;3504.0;2668.0;6509.0;42.36;620.0;17.0;-143.0;-143.0;;746.0;7129.0;111.0;584.0;893.0;48.39;38.7;-284.0;36.18;1371.0;23.17;4.43;4.41;590.0;;4320.0;;4320.0;1317.0;1609.0;;22703.0;1615.0;;1615.0;1817.0;177.0;;26312.0;;772.0;352.0;91.0;;957.0;6547.0;;5239.0;2144.0;13930.0;;;;;10648.0;16.0;;33390.0;169.0;33559.0;;2617.0;893.0;;;-661.0;-238.0;-298.0;-125.0;;1032.0;-1212.0;;-454.0;283.0;;-102.0;;-168.0;-347.0;1451.0;172.0;4320.0;816.0;;0.98;19.5;4.52;4.61;0.6;2.09;30.02;590.0;10.4;0.6;1.3;11514.0;38.7;911.0;2668.0;33.6;23.2;5267.0;6676.0;17721.0;9.7;13.7;15.1;86.7;19.3;0.981
2012.0;10412.0;3087.0;2793.0;2804.0;1495.0;816.0;588.0;6617.0;34849.0;1832.0;16751.0;17920.0;2814.0;-2533.0;-1343.0;-1146.0;993.0;7326.0;29.64;382.0;19.0;171.0;171.0;;191.0;7707.0;136.0;400.0;957.0;26.82;26.93;-1309.0;14.36;619.0;7.84;1.4;1.39;586.0;;3289.0;;3289.0;1436.0;1893.0;;24540.0;1648.0;;1648.0;1506.0;231.0;307.0;28232.0;;797.0;35.0;55.0;;1000.0;7208.0;;5483.0;2228.0;14919.0;;;;6751.0;11091.0;-35.0;114.0;34672.0;177.0;34849.0;;816.0;957.0;99.0;;-391.0;-120.0;-221.0;-49.0;;1332.0;-1821.0;;-763.0;51.0;;-3047.0;2.0;-130.0;-472.0;2304.0;-84.0;3289.0;4435.0;;1.01;17.67;1.39;1.68;0.8;3.09;30.4;586.0;24.4;1.6;2.4;10343.0;26.9;951.0;811.0;41.4;7.8;4753.0;7160.0;17801.0;3.3;5.3;4.6;42.2;60.4;1.007
2013.0;8831.0;2284.0;2899.0;1861.0;1547.0;905.0;578.0;5431.0;34059.0;2036.0;16352.0;17505.0;2709.0;-2283.0;-1062.0;-466.0;260.0;6548.0;25.86;489.0;17.0;142.0;142.0;;329.0;7036.0;12.0;238.0;1161.0;32.83;21.07;-314.0;17.51;596.0;10.24;1.56;1.56;578.0;;2609.0;;2609.0;1227.0;1596.0;;26178.0;1570.0;80.0;1650.0;267.0;154.0;377.0;28628.0;;838.0;56.0;57.0;;1143.0;7214.0;;5561.0;1541.0;14316.0;;;;6128.0;11157.0;98.0;122.0;33858.0;201.0;34059.0;;905.0;1161.0;100.0;;221.0;187.0;88.0;-54.0;;323.0;-2449.0;;-306.0;473.0;-700.0;-37.0;1.0;-166.0;-490.0;-370.0;169.0;2609.0;3075.0;;0.94;16.22;1.66;0.48;0.9;4.5;32.16;578.0;16.6;1.0;3.3;9382.0;21.1;1233.0;961.0;38.5;10.2;3607.0;7664.0;18597.0;3.4;5.1;5.2;45.8;252.2;0.941
2014.0;7399.0;1315.0;1949.0;902.0;623.0;311.0;576.0;4231.0;31696.0;2073.0;15490.0;16009.0;1960.0;-1913.0;-847.0;-639.0;56.0;6084.0;17.77;447.0;17.0;113.0;113.0;;317.0;6531.0;3.0;187.0;1156.0;26.34;12.19;-279.0;8.42;294.0;4.21;0.54;0.54;576.0;;1746.0;;1746.0;977.0;1507.0;;24887.0;1471.0;70.0;1541.0;260.0;311.0;467.0;27466.0;;682.0;368.0;51.0;;1022.0;6894.0;;5241.0;1282.0;13417.0;;;;5600.0;10086.0;194.0;128.0;31498.0;198.0;31696.0;;311.0;1156.0;-47.0;;236.0;206.0;114.0;-84.0;;304.0;-1904.0;;-38.0;29.0;-615.0;-60.0;;-4.0;-446.0;-337.0;161.0;1746.0;2385.0;;0.86;14.92;0.63;0.11;0.9;3.84;32.29;576.0;33.5;1.8;4.3;8599.0;12.2;1344.0;362.0;47.2;4.2;2508.0;8013.0;18606.0;1.4;2.5;1.9;-43.1;804.6;0.86
2015.0;5966.0;924.0;-1242.0;-2108.0;-2398.0;-1787.0;576.0;3471.0;25059.0;1247.0;13040.0;11852.0;1409.0;-798.0;-934.0;-103.0;-212.0;5042.0;15.49;522.0;34.0;87.0;87.0;;401.0;5565.0;4.0;163.0;987.0;-20.81;-35.33;-290.0;-40.2;-604.0;-29.96;-3.1;-3.1;576.0;;1363.0;;1363.0;938.0;1170.0;;19354.0;814.0;57.0;871.0;821.0;65.0;476.0;21587.0;;585.0;20.0;18.0;22.0;619.0;6939.0;;3488.0;1366.0;11793.0;;;;4792.0;6627.0;308.0;125.0;24892.0;166.0;25059.0;;-1787.0;987.0;-604.0;;147.0;13.0;175.0;-41.0;;2667.0;-1621.0;;-59.0;883.0;-479.0;-344.0;;;-270.0;-320.0;220.0;1363.0;1466.0;;0.72;14.33;-4.29;-0.51;0.65;3.89;28.47;576.0;-2.3;-0.1;6.7;8259.0;-35.3;1366.0;-2474.0;25.2;-30.0;3079.0;9606.0;16407.0;-7.1;-9.0;-15.1;115.1;;0.722
2016.0;6922.0;1783.0;2409.0;1284.0;1212.0;774.0;577.0;3544.0;26519.0;1637.0;13418.0;12982.0;2275.0;-1367.0;-1217.0;-357.0;866.0;5139.0;25.76;388.0;22.0;201.0;201.0;;164.0;5526.0;12.0;167.0;1031.0;34.8;18.55;-72.0;17.51;437.0;11.18;1.34;1.32;576.0;;1047.0;;1047.0;1252.0;1245.0;;20539.0;829.0;55.0;884.0;875.0;83.0;593.0;22974.0;;734.0;74.0;148.0;13.0;816.0;6136.0;;3644.0;2001.0;11781.0;;;;4945.0;7579.0;314.0;144.0;26400.0;118.0;26519.0;;774.0;1031.0;437.0;;-268.0;-357.0;-64.0;153.0;;301.0;-1409.0;;-85.0;127.0;-355.0;-1905.0;6.0;;-43.0;726.0;-48.0;1047.0;1404.0;;0.74;16.13;1.8;2.02;0.1;3.28;30.26;576.0;7.5;0.3;0.7;9300.0;18.5;1385.0;1040.0;36.1;11.2;2562.0;8244.0;17442.0;3.6;5.2;6.0;94.4;4.3;0.744
2017.0;9576.0;3679.0;4354.0;3444.0;3160.0;1994.0;586.0;3798.0;29454.0;2099.0;13935.0;15406.0;4026.0;-1986.0;-2363.0;-362.0;2199.0;5897.0;38.42;436.0;44.0;192.0;192.0;;200.0;6332.0;14.0;51.0;1166.0;45.47;35.96;-284.0;33.0;1143.0;20.83;3.45;3.4;578.0;;757.0;;757.0;1462.0;1301.0;278.0;23085.0;864.0;60.0;924.0;873.0;122.0;651.0;25656.0;;914.0;44.0;217.0;15.0;1126.0;5018.0;;4290.0;2527.0;11836.0;;249.0;;5253.0;9782.0;210.0;161.0;29341.0;113.0;29454.0;;1994.0;1166.0;1143.0;;75.0;-199.0;-1.0;274.0;;-351.0;-1827.0;;-246.0;87.0;-539.0;-1533.0;21.0;-139.0;-273.0;-438.0;-39.0;757.0;1118.0;;0.79;20.86;4.34;4.79;0.6;3.98;33.56;578.0;5.0;0.2;2.8;12048.0;36.0;1467.0;2509.0;36.2;20.8;2137.0;6314.0;19383.0;7.5;10.9;12.9;86.3;17.8;0.795
2018.0;9212.0;3388.0;4421.0;3508.0;3307.0;2278.0;582.0;3898.0;29054.0;1845.0;12177.0;16779.0;3254.0;-1177.0;-1587.0;573.0;1338.0;5824.0;36.78;547.0;26.0;147.0;147.0;;374.0;6371.0;;55.0;1087.0;47.99;38.08;-201.0;35.9;1001.0;24.73;3.97;3.92;574.0;;1271.0;;1271.0;922.0;1514.0;191.0;22766.0;822.0;59.0;881.0;908.0;117.0;484.0;25155.0;;902.0;23.0;111.0;49.0;870.0;4023.0;;4642.0;1667.0;10332.0;;248.0;;4840.0;11361.0;428.0;150.0;28956.0;98.0;29054.0;;2278.0;1087.0;1001.0;;-21.0;207.0;-248.0;39.0;;-1091.0;-1916.0;;-208.0;947.0;-518.0;-1034.0;40.0;-139.0;-126.0;-328.0;83.0;1271.0;698.0;;0.73;21.89;5.41;3.18;0.3;4.55;39.87;574.0;4.6;0.2;1.2;12564.0;38.1;1483.0;3107.0;30.3;24.7;2801.0;5487.0;22884.0;8.6;11.5;13.6;94.5;16.8;0.733
