;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2006.0;700.0;346.0;97.0;77.0;77.0;52.0;92.0;225.0;541.0;134.0;188.0;353.0;80.0;-13.0;-66.0;0.0;64.0;354.0;49.41;269.0;;;;;269.0;623.0;;2.0;19.0;13.85;10.96;-0.0;10.96;25.0;7.37;0.57;0.56;90.0;;24.0;;24.0;179.0;;22.0;56.0;216.0;20.0;235.0;;9.0;16.0;315.0;;102.0;4.0;;;28.0;10.0;;16.0;29.0;55.0;;;;;187.0;-22.0;;541.0;;541.0;;52.0;19.0;-2.0;;6.0;;;;-2.0;6.0;-16.0;7.0;;0.0;-4.0;;2.0;-1.0;;-67.0;-0.0;24.0;24.0;;0.86;9.09;0.67;0.83;;0.21;4.57;90.0;14.3;0.8;;816.0;11.0;22.0;60.0;32.7;7.4;107.0;12.0;411.0;12.9;14.5;14.6;100.0;-1.1;0.858
2007.0;958.0;472.0;124.0;97.0;99.0;70.0;92.0;324.0;816.0;234.0;372.0;444.0;88.0;-136.0;34.0;-14.0;60.0;486.0;49.32;375.0;;;;;375.0;861.0;;2.0;23.0;12.93;10.13;2.0;10.38;30.0;7.26;0.76;0.75;91.0;;14.0;;14.0;277.0;;33.0;88.0;334.0;32.0;366.0;;12.0;25.0;492.0;;190.0;22.0;;;22.0;75.0;;21.0;43.0;139.0;;;;;288.0;-69.0;;816.0;0.0;816.0;;70.0;23.0;-5.0;;-6.0;;;;4.0;7.0;-27.0;-106.0;-4.0;0.0;1.0;;2.0;-0.0;;32.0;-0.0;14.0;28.0;;1.0;10.47;0.76;0.66;;0.3;4.86;91.0;20.2;1.2;;955.0;10.1;23.0;69.0;30.1;7.3;91.0;75.0;443.0;12.1;12.4;15.6;100.0;-2.7;1.004
2008.0;1111.0;517.0;89.0;104.0;53.0;24.0;92.0;395.0;941.0;247.0;498.0;443.0;132.0;-105.0;44.0;74.0;102.0;594.0;46.55;413.0;;;;;413.0;1007.0;;6.0;30.0;7.99;9.4;-51.0;4.77;29.0;2.15;0.26;0.26;91.0;;92.0;;92.0;217.0;;87.0;94.0;367.0;38.0;405.0;;17.0;30.0;546.0;;41.0;28.0;8.0;;178.0;177.0;;22.0;53.0;251.0;;;;180.0;254.0;1.0;9.0;941.0;;941.0;;24.0;30.0;-5.0;4.0;24.0;20.0;;;20.0;55.0;-29.0;-76.0;;5.0;-5.0;-137.0;1.0;-7.0;;188.0;3.0;85.0;12.0;;0.82;14.91;0.32;1.37;;0.39;5.94;91.0;41.5;1.9;;1352.0;9.4;36.0;29.0;55.0;2.1;181.0;215.0;539.0;3.8;6.3;5.4;100.0;6.2;0.822
2009.0;1445.0;665.0;140.0;96.0;87.0;53.0;92.0;389.0;1068.0;270.0;548.0;520.0;95.0;-98.0;-80.0;-85.0;76.0;780.0;46.01;536.0;;;;;536.0;1316.0;;11.0;42.0;9.7;6.63;-9.0;6.03;34.0;3.68;0.58;0.58;91.0;;14.0;;14.0;252.0;;123.0;103.0;446.0;61.0;507.0;;23.0;47.0;679.0;;159.0;34.0;;;77.0;189.0;;28.0;61.0;278.0;;;;211.0;347.0;-49.0;12.0;1068.0;0.0;1068.0;;53.0;42.0;-6.0;4.0;-32.0;35.0;;;;33.0;-19.0;-69.0;-10.0;;-2.0;-148.0;2.0;;;65.0;-2.0;14.0;99.0;;0.95;16.71;0.61;0.87;;0.22;6.02;91.0;19.1;0.3;;1520.0;6.6;44.0;56.0;39.0;3.7;125.0;199.0;547.0;7.5;9.2;10.2;100.0;-2.9;0.951
2010.0;1517.0;690.0;176.0;136.0;134.0;94.0;92.0;506.0;1327.0;332.0;700.0;627.0;115.0;-92.0;27.0;48.0;86.0;827.0;45.49;554.0;;;;;554.0;1381.0;;;42.0;11.6;8.95;-2.0;8.82;40.0;6.19;1.03;1.02;91.0;;63.0;;63.0;304.0;;139.0;114.0;553.0;74.0;627.0;;21.0;59.0;821.0;;193.0;47.0;3.0;;92.0;270.0;;31.0;67.0;368.0;;;;226.0;456.0;-68.0;13.0;1327.0;0.0;1327.0;;94.0;42.0;-3.0;3.0;-21.0;12.0;;;;0.0;-29.0;-67.0;-7.0;11.0;-3.0;-189.0;3.0;-5.0;;218.0;-2.0;63.0;15.0;;1.0;16.56;1.02;0.94;;0.32;6.84;91.0;12.5;0.6;;1513.0;8.9;42.0;94.0;29.9;6.2;173.0;269.0;625.0;9.4;10.1;15.0;100.0;2.1;1.003
2011.0;1352.0;749.0;194.0;61.0;49.0;12.0;90.0;519.0;1302.0;321.0;687.0;615.0;112.0;-97.0;-41.0;-26.0;87.0;603.0;55.38;688.0;;;;;688.0;1291.0;2.0;11.0;134.0;14.34;4.49;-12.0;3.6;36.0;0.92;0.14;0.14;90.0;;35.0;;35.0;452.0;;31.0;106.0;499.0;71.0;570.0;2.0;43.0;62.0;783.0;;188.0;58.0;;;75.0;232.0;;54.0;80.0;365.0;;;;222.0;390.0;-12.0;15.0;1302.0;0.0;1302.0;;12.0;134.0;4.0;5.0;-46.0;12.0;;-16.0;-7.0;3.0;-25.0;-75.0;-8.0;11.0;-3.0;-234.0;3.0;-11.0;;201.0;0.0;35.0;62.0;;0.98;15.24;0.14;0.98;;0.29;6.93;90.0;97.9;6.0;;1379.0;4.5;136.0;13.0;74.5;0.9;202.0;237.0;627.0;1.6;4.6;2.0;100.0;9.2;0.981
2012.0;1896.0;861.0;224.0;176.0;166.0;122.0;183.0;593.0;1478.0;347.0;746.0;732.0;182.0;-144.0;-31.0;6.0;150.0;1034.0;45.44;686.0;;;;;686.0;1720.0;2.0;11.0;48.0;11.84;9.27;-10.0;8.74;44.0;6.42;0.66;0.66;183.0;;42.0;19.0;61.0;514.0;;19.0;116.0;571.0;86.0;657.0;68.0;41.0;4.0;885.0;;67.0;43.0;0.0;61.0;176.0;258.0;;58.0;83.0;399.0;;;;242.0;495.0;-19.0;14.0;1478.0;0.0;1478.0;;122.0;48.0;-1.0;8.0;-2.0;-4.0;;-18.0;11.0;8.0;-32.0;-103.0;-13.0;2.0;-8.0;-105.0;10.0;;-21.0;84.0;-0.0;42.0;36.0;;1.01;10.29;0.66;0.81;0.11;0.17;3.97;183.0;24.0;1.6;0.7;1883.0;9.3;48.0;121.0;26.5;6.4;244.0;256.0;727.0;11.5;11.9;16.6;83.0;7.0;1.007
2013.0;2105.0;944.0;247.0;191.0;187.0;138.0;93.0;684.0;1570.0;383.0;730.0;840.0;256.0;-111.0;-51.0;96.0;202.0;1162.0;44.82;753.0;;;;;753.0;1914.0;1.0;10.0;50.0;11.75;9.06;-4.0;8.89;50.0;6.54;1.49;1.48;93.0;;135.0;20.0;155.0;506.0;;23.0;126.0;560.0;74.0;634.0;83.0;43.0;1.0;887.0;;80.0;35.0;9.0;73.0;195.0;189.0;;55.0;103.0;347.0;;;;247.0;570.0;11.0;12.0;1570.0;;1570.0;;138.0;50.0;-7.0;12.0;50.0;-13.0;;31.0;13.0;13.0;-54.0;-41.0;-24.0;4.0;-1.0;-73.0;16.0;;-28.0;34.0;2.0;135.0;38.0;;0.94;24.17;1.58;2.32;0.32;0.62;9.65;93.0;15.2;0.9;1.3;2236.0;9.1;54.0;146.0;26.5;6.5;319.0;201.0;893.0;12.2;12.5;16.4;79.6;6.2;0.941
2014.0;2177.0;979.0;256.0;197.0;192.0;142.0;94.0;727.0;1730.0;409.0;795.0;935.0;178.0;-150.0;-21.0;9.0;139.0;1197.0;45.0;782.0;;;;;782.0;1979.0;2.0;9.0;54.0;11.74;9.06;-5.0;8.82;51.0;6.5;1.51;1.5;94.0;;132.0;27.0;159.0;547.0;;21.0;131.0;654.0;84.0;738.0;82.0;51.0;1.0;1003.0;;90.0;46.0;;83.0;191.0;220.0;;64.0;102.0;386.0;;;;238.0;633.0;52.0;12.0;1730.0;;1730.0;;142.0;54.0;-1.0;7.0;-24.0;11.0;;2.0;10.0;1.0;-40.0;-106.0;-14.0;3.0;4.0;-122.0;9.0;;-29.0;121.0;2.0;132.0;123.0;;0.86;27.05;1.76;1.72;0.36;0.49;11.61;94.0;17.4;1.0;1.2;2530.0;9.1;63.0;164.0;26.3;6.5;369.0;256.0;1086.0;11.2;11.6;15.1;79.5;14.3;0.86
2015.0;2079.0;934.0;223.0;159.0;153.0;113.0;95.0;687.0;1692.0;457.0;736.0;956.0;148.0;-182.0;-32.0;-62.0;118.0;1145.0;44.92;775.0;;;;;775.0;1919.0;2.0;10.0;60.0;10.73;7.66;-6.0;7.35;40.0;5.43;1.2;1.19;94.0;;49.0;20.0;68.0;592.0;;27.0;114.0;698.0;100.0;798.0;84.0;8.0;;1004.0;;89.0;96.0;;79.0;192.0;168.0;;15.0;96.0;279.0;;;;209.0;616.0;120.0;11.0;1692.0;;1692.0;;113.0;60.0;-5.0;8.0;-29.0;-6.0;;-15.0;-12.0;0.0;-30.0;-147.0;-5.0;4.0;-6.0;-109.0;7.0;;-28.0;98.0;3.0;49.0;111.0;;0.72;30.56;1.66;1.74;0.41;0.44;14.06;94.0;15.5;0.8;1.6;2877.0;7.7;84.0;156.0;26.1;5.4;319.0;232.0;1323.0;9.7;9.6;11.8;75.5;17.6;0.722
2016.0;3201.0;1248.0;252.0;160.0;135.0;97.0;107.0;1178.0;3189.0;798.0;1718.0;1471.0;213.0;-846.0;741.0;107.0;164.0;1953.0;38.98;1088.0;;;;;1088.0;3041.0;2.0;23.0;94.0;7.89;4.99;-25.0;4.2;37.0;3.04;0.91;0.91;107.0;;157.0;16.0;173.0;949.0;;56.0;159.0;1361.0;335.0;1695.0;126.0;19.0;11.0;2011.0;;271.0;68.0;1.0;150.0;309.0;691.0;;59.0;169.0;919.0;;;;649.0;683.0;125.0;14.0;3189.0;1.0;3189.0;;97.0;94.0;9.0;7.0;-2.0;24.0;;1.0;-24.0;7.0;-49.0;-798.0;-9.0;11.0;-6.0;-314.0;453.0;-14.0;-34.0;649.0;-1.0;157.0;50.0;;0.74;40.19;1.22;2.05;0.43;0.62;18.46;107.0;19.9;0.9;1.8;4300.0;5.0;127.0;131.0;27.8;3.0;510.0;929.0;1976.0;4.8;5.0;6.6;64.7;-247.7;0.744
2017.0;4085.0;1453.0;340.0;182.0;209.0;77.0;114.0;1278.0;3085.0;917.0;1575.0;1507.0;210.0;48.0;-223.0;23.0;156.0;2633.0;35.56;1271.0;;;;;1271.0;3903.0;3.0;23.0;107.0;8.31;4.46;27.0;5.13;132.0;1.89;0.68;0.68;114.0;;190.0;7.0;198.0;1027.0;;53.0;169.0;1237.0;209.0;1446.0;156.0;18.0;18.0;1806.0;;292.0;158.0;9.0;149.0;318.0;430.0;;43.0;185.0;658.0;;;;698.0;753.0;39.0;17.0;3082.0;2.0;3085.0;;77.0;107.0;-21.0;8.0;67.0;56.0;;-137.0;-26.0;-28.0;-53.0;204.0;-6.0;268.0;-369.0;-380.0;6.0;-11.0;-44.0;206.0;-11.0;190.0;168.0;;0.79;45.09;0.85;1.73;0.49;0.59;16.64;114.0;30.9;1.3;1.9;5140.0;4.5;135.0;97.0;63.2;1.9;455.0;541.0;1896.0;4.0;7.5;5.1;42.8;31.5;0.795
2018.0;3141.0;1331.0;183.0;192.0;166.0;35.0;114.0;1199.0;2940.0;630.0;1541.0;1398.0;127.0;-195.0;13.0;-40.0;28.0;1810.0;42.37;1139.0;;;;;1139.0;2949.0;2.0;23.0;84.0;5.81;6.11;-26.0;5.28;40.0;1.11;0.31;0.31;114.0;;136.0;;136.0;1005.0;;59.0;212.0;1189.0;182.0;1370.0;7.0;16.0;136.0;1741.0;;163.0;36.0;2.0;128.0;303.0;649.0;;40.0;222.0;911.0;;;;636.0;624.0;120.0;18.0;2939.0;1.0;2940.0;;35.0;84.0;;;;;;;;7.0;-98.0;-104.0;;;1.0;-121.0;5.0;-55.0;-45.0;229.0;16.0;136.0;176.0;;0.73;37.67;0.42;0.34;0.54;1.18;16.77;114.0;61.4;2.5;2.1;4284.0;6.1;115.0;47.0;24.3;1.1;777.0;885.0;1907.0;3.2;3.3;2.5;-29.3;336.2;0.733
2019.0;3717.0;1546.0;446.0;257.0;204.0;150.0;112.0;1217.0;3512.0;775.0;2067.0;1444.0;;-104.0;-220.0;14.0;302.0;2171.0;41.61;1289.0;;;;;1289.0;3460.0;3.0;56.0;185.0;12.01;6.92;-53.0;5.5;55.0;4.03;1.34;1.34;112.0;;160.0;12.0;172.0;998.0;;47.0;651.0;1272.0;169.0;1441.0;7.0;25.0;173.0;2296.0;;174.0;128.0;22.0;153.0;320.0;1080.0;;56.0;155.0;1292.0;;530.0;;677.0;707.0;42.0;18.0;3511.0;1.0;3512.0;;150.0;185.0;;;;;;;;-335.0;-46.0;-59.0;;;-1.0;-193.0;15.0;-32.0;-49.0;39.0;-10.0;157.0;143.0;;0.77;43.27;1.74;3.52;0.57;0.54;16.81;112.0;13.6;0.6;2.4;4827.0;6.9;241.0;194.0;26.8;4.0;574.0;1403.0;1876.0;7.0;7.4;10.4;67.1;22.0;0.77
2020.0;3714.0;1516.0;401.0;274.0;170.0;134.0;112.0;1229.0;3446.0;775.0;1931.0;1514.0;;-80.0;-324.0;63.0;447.0;2198.0;40.81;1242.0;;;;;1242.0;3440.0;3.0;42.0;180.0;10.79;7.37;-104.0;4.58;45.0;3.62;1.12;1.11;112.0;;224.0;27.0;251.0;937.0;;40.0;539.0;1314.0;143.0;1457.0;140.0;33.0;47.0;2217.0;;171.0;122.0;19.0;155.0;328.0;911.0;;50.0;195.0;1156.0;;494.0;;732.0;753.0;19.0;10.0;3445.0;1.0;3446.0;;134.0;180.0;;;;;;;;-314.0;-27.0;-40.0;-16.0;;0.0;-490.0;;-63.0;-53.0;282.0;-7.0;224.0;160.0;;0.79;42.4;1.53;5.11;0.61;0.31;17.29;112.0;19.5;0.5;2.0;4730.0;7.4;229.0;171.0;26.6;3.6;578.0;1160.0;1929.0;6.1;6.4;8.9;60.3;26.0;0.785
2021.0;3622.0;1554.0;417.0;252.0;208.0;159.0;112.0;1317.0;4136.0;933.0;2551.0;1584.0;314.0;-605.0;219.0;-78.0;274.0;2068.0;42.9;1302.0;;1126.0;;;176.0;3370.0;4.0;34.0;176.0;11.53;6.95;-43.0;5.75;49.0;4.39;1.42;1.42;111.0;;153.0;17.0;170.0;1109.0;;38.0;562.0;1728.0;295.0;2024.0;171.0;38.0;24.0;2819.0;;169.0;144.0;21.0;210.0;411.0;1376.0;;61.0;181.0;1618.0;;529.0;;769.0;826.0;-20.0;8.0;4135.0;0.0;4136.0;;159.0;176.0;-3.0;37.0;-100.0;-7.0;;;28.0;46.0;-40.0;-556.0;-49.0;38.0;-2.0;-147.0;;-40.0;-57.0;464.0;-5.0;148.0;225.0;;0.79;41.14;1.8;3.11;0.65;0.45;17.99;111.0;25.6;0.9;1.4;4577.0;6.9;222.0;201.0;23.7;4.4;485.0;1739.0;2002.0;5.8;5.8;10.0;64.0;35.5;0.791
