;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2007.0;65.0;;54.0;42.0;46.0;29.0;80.0;104.0;278.0;5.0;31.0;247.0;13.0;-6.0;72.0;79.0;3.0;;;22.0;;14.0;;;8.0;22.0;;;8.0;83.24;65.42;3.0;70.57;17.0;45.07;0.38;0.36;78.0;;97.0;;97.0;3.0;;4.0;1.0;17.0;156.0;173.0;;;;174.0;;5.0;1.0;;;;;;26.0;;26.0;;;;;-146.0;;;278.0;;278.0;;29.0;8.0;;;1.0;;;;;-26.0;-10.0;6.0;;;-2.0;;72.0;;;-0.0;;97.0;18.0;;1.06;0.79;0.36;-0.18;;0.0;3.0;78.0;;;;61.0;65.4;8.0;28.0;36.1;45.1;93.0;;233.0;10.7;16.5;11.9;100.0;109.8;1.059
2008.0;22.0;;7.0;-9.0;-6.0;-8.0;94.0;88.0;209.0;5.0;23.0;186.0;10.0;-53.0;-1.0;-44.0;9.0;;;31.0;;17.0;;;14.0;31.0;2.0;;14.0;33.84;-40.41;3.0;-28.26;1.0;-34.58;-0.08;-0.08;94.0;;32.0;52.0;84.0;3.0;;2.0;1.0;11.0;109.0;120.0;;;;121.0;;5.0;;;;;;;18.0;;18.0;;;;;-121.0;;;209.0;;209.0;;-8.0;14.0;;;3.0;;;;;1.0;-1.0;;-52.0;;;;0.0;-0.0;;-0.0;;32.0;75.0;;0.82;0.28;-0.1;0.03;;0.1;2.41;94.0;;;;27.0;-40.4;16.0;-9.0;-22.4;-34.6;101.0;;226.0;-3.7;-3.0;-4.1;100.0;-2696.4;0.825
2009.0;;;;;;;96.0;93.0;240.0;11.0;11.0;229.0;7.0;19.0;13.0;38.0;-12.0;;;;;;;;;;;;;;;;;;;;;96.0;;69.0;21.0;90.0;0.0;;2.0;1.0;13.0;134.0;147.0;;;;148.0;;;;;;11.0;;;;;;;;;217.0;-4.0;;16.0;240.0;;240.0;;9.0;16.0;-20.0;2.0;-1.0;-2.0;;;-0.0;;-18.0;;;37.0;-18.0;;16.0;-1.0;-2.0;;;74.0;36.0;;0.92;0.37;0.11;0.11;;0.02;2.64;96.0;;;;35.0;-32.9;17.0;10.0;214.4;29.3;95.0;;252.0;4.1;-3.4;4.1;100.0;;0.922
2009.0;;;;;;;96.0;93.0;240.0;11.0;11.0;229.0;7.0;19.0;13.0;38.0;-12.0;;;;;;;;;;;;;;;;;;;;;96.0;;69.0;21.0;90.0;0.0;;2.0;1.0;13.0;134.0;147.0;;;;148.0;;;;;;11.0;;;;;;;;;217.0;-4.0;;16.0;240.0;;240.0;;9.0;16.0;-20.0;2.0;-1.0;-2.0;;;-0.0;;-18.0;;;37.0;-18.0;;16.0;-1.0;-2.0;;;74.0;36.0;;0.92;;;-0.14;0.03;0.21;2.52;96.0;;;;;;;;;;86.0;;241.0;;;;76.3;109.0;0.951
2010.0;51.0;45.0;2.0;-20.0;-19.0;-22.0;103.0;112.0;252.0;12.0;12.0;240.0;5.0;-16.0;20.0;9.0;-8.0;6.0;88.95;34.0;4.0;16.0;9.0;7.0;14.0;40.0;;;21.0;4.74;-38.87;1.0;-37.49;3.0;-43.67;-0.21;-0.21;103.0;;82.0;27.0;109.0;2.0;;0.0;1.0;13.0;126.0;139.0;;;;140.0;;12.0;;;;;;;;;;;;;257.0;-33.0;;16.0;252.0;;252.0;;-22.0;21.0;;2.0;4.0;-2.0;;6.0;;0.0;-14.0;;;;-16.0;;21.0;;-5.0;4.0;;82.0;73.0;;1.0;0.49;-0.21;-0.08;0.05;0.13;2.31;103.0;;;;51.0;-38.9;21.0;-22.0;-16.5;-43.7;100.0;;239.0;-9.3;-7.6;-9.3;122.1;;1.003
2011.0;106.0;79.0;92.0;1.0;23.0;32.0;125.0;438.0;590.0;238.0;258.0;332.0;57.0;4.0;290.0;350.0;35.0;27.0;74.47;77.0;8.0;66.0;;;3.0;104.0;;46.0;23.0;87.04;1.11;22.0;22.07;-8.0;30.05;0.26;0.25;123.0;;433.0;2.0;434.0;2.0;;2.0;2.0;13.0;119.0;131.0;;18.0;;151.0;;2.0;207.0;;;29.0;5.0;;;15.0;20.0;;8.0;;437.0;-136.0;16.0;14.0;590.0;;590.0;;32.0;23.0;-12.0;4.0;16.0;0.0;;16.0;;-6.0;-22.0;;;;6.0;-2.0;72.0;-3.0;-11.0;233.0;-1.0;433.0;83.0;;0.98;0.88;0.26;0.29;0.09;0.18;2.75;123.0;25.3;1.6;1.3;108.0;1.1;23.0;32.0;-36.1;30.1;205.0;5.0;338.0;26.8;11.8;9.6;66.4;-164.9;0.981
2012.0;88.0;33.0;11.0;16.0;-16.0;-15.0;121.0;179.0;331.0;25.0;39.0;293.0;34.0;-27.0;-261.0;-257.0;8.0;56.0;36.9;22.0;9.0;22.0;12.0;10.0;-9.0;77.0;;1.0;26.0;12.87;17.6;-31.0;-17.76;-1.0;-16.51;-0.12;-0.12;121.0;;176.0;2.0;177.0;1.0;;0.0;1.0;13.0;117.0;130.0;;21.0;1.0;153.0;;8.0;3.0;;;15.0;3.0;;;11.0;14.0;27.0;5.0;;432.0;-166.0;16.0;11.0;331.0;0.0;331.0;;-15.0;26.0;-5.0;4.0;-11.0;1.0;;8.0;-13.0;35.0;-26.0;;;;-27.0;-234.0;;-16.0;-15.0;3.0;-4.0;176.0;433.0;;1.01;0.72;-0.12;0.07;0.12;0.21;2.39;121.0;-43.9;-3.0;2.3;88.0;17.6;26.0;-14.0;7.1;-16.5;153.0;3.0;291.0;-4.4;-4.3;-5.0;200.7;;1.007
2013.0;88.0;6.0;12.0;-19.0;-18.0;-18.0;121.0;145.0;338.0;45.0;84.0;254.0;-9.0;-12.0;-25.0;-45.0;-22.0;82.0;6.8;22.0;9.0;22.0;13.0;9.0;-9.0;105.0;;;30.0;13.05;-21.43;1.0;-20.6;-0.0;-20.51;-0.15;-0.15;121.0;;131.0;1.0;132.0;12.0;;1.0;2.0;13.0;150.0;163.0;;27.0;1.0;193.0;;4.0;20.0;;;21.0;33.0;;;7.0;40.0;;52.0;;426.0;-203.0;16.0;15.0;338.0;;338.0;;-18.0;30.0;-6.0;4.0;-18.0;-11.0;;-3.0;-4.0;-1.0;-12.0;;;;-10.0;;0.0;-7.0;-18.0;0.0;1.0;131.0;176.0;;0.94;0.78;-0.16;-0.19;0.16;0.11;2.23;121.0;-24.7;-1.5;4.1;94.0;-21.4;32.0;-19.0;0.4;-20.5;106.0;35.0;270.0;-6.2;-5.4;-7.1;201.5;;0.941
2014.0;98.0;35.0;56.0;20.0;21.0;10.0;120.0;130.0;313.0;36.0;67.0;245.0;59.0;-43.0;-18.0;-4.0;15.0;63.0;35.71;13.0;2.0;11.0;10.0;;;76.0;;;35.0;56.72;20.44;1.0;20.98;11.0;9.88;0.08;0.08;120.0;;126.0;1.0;127.0;2.0;;0.0;2.0;13.0;146.0;159.0;;21.0;1.0;183.0;;3.0;17.0;;;16.0;27.0;;;4.0;31.0;;45.0;;426.0;-213.0;16.0;16.0;313.0;;313.0;;10.0;35.0;6.0;2.0;5.0;10.0;;-1.0;-3.0;1.0;-43.0;;;0.0;-43.0;;0.0;-0.0;-19.0;1.0;-1.0;126.0;130.0;;0.86;0.95;0.09;0.15;0.18;0.42;2.38;120.0;34.3;1.9;5.6;114.0;20.4;41.0;11.0;52.9;9.9;109.0;32.0;285.0;3.5;6.6;4.0;-92.8;125.8;0.86
2015.0;103.0;33.0;55.0;17.0;17.0;10.0;121.0;105.0;294.0;31.0;52.0;242.0;44.0;-56.0;-19.0;-33.0;5.0;71.0;31.55;10.0;2.0;7.0;7.0;;;80.0;;;38.0;53.59;16.07;0.0;16.49;7.0;9.76;0.08;0.08;121.0;;94.0;1.0;95.0;8.0;;2.0;2.0;13.0;156.0;168.0;;18.0;2.0;189.0;;1.0;8.0;;;22.0;20.0;;;1.0;21.0;;28.0;;429.0;-220.0;16.0;17.0;294.0;0.0;294.0;;10.0;38.0;3.0;1.0;-11.0;-6.0;;-0.0;-3.0;3.0;-38.0;;;;-56.0;;0.0;-0.0;-20.0;1.0;-1.0;94.0;127.0;;0.72;1.18;0.12;0.06;0.23;0.44;2.77;121.0;18.7;0.9;10.7;143.0;16.1;53.0;14.0;40.8;9.8;102.0;28.0;335.0;3.8;5.8;4.2;-100.1;377.6;0.722
2016.0;93.0;29.0;54.0;19.0;20.0;11.0;119.0;129.0;283.0;26.0;39.0;244.0;37.0;-15.0;-9.0;13.0;27.0;64.0;30.97;10.0;;10.0;9.0;;;74.0;1.0;;35.0;58.44;20.54;1.0;21.13;9.0;11.9;0.09;0.09;119.0;;107.0;1.0;108.0;20.0;;1.0;1.0;13.0;123.0;136.0;;15.0;2.0;154.0;307.0;1.0;10.0;;;15.0;13.0;;;0.0;13.0;;23.0;;420.0;-213.0;16.0;21.0;283.0;0.0;283.0;;11.0;35.0;3.0;0.0;-12.0;-12.0;;3.0;-2.0;-1.0;-10.0;;;;-15.0;;0.0;-4.0;-5.0;0.0;0.0;107.0;93.0;;0.74;1.05;0.12;0.31;0.05;0.11;2.75;119.0;14.9;0.7;2.7;125.0;20.5;47.0;15.0;43.7;11.9;139.0;17.0;328.0;4.3;6.9;4.5;59.0;32.1;0.744
2017.0;135.0;85.0;37.0;10.0;10.0;10.0;119.0;118.0;303.0;36.0;49.0;254.0;70.0;-91.0;-4.0;-25.0;69.0;49.0;63.4;49.0;3.0;32.0;16.0;16.0;14.0;98.0;1.0;1.0;26.0;27.84;7.59;0.0;7.77;0.0;7.59;0.09;0.09;119.0;;82.0;1.0;83.0;22.0;5.0;8.0;4.0;43.0;115.0;157.0;3.0;20.0;;185.0;;3.0;8.0;1.0;7.0;18.0;0.0;1.0;7.0;4.0;13.0;;4.0;;419.0;-207.0;20.0;22.0;303.0;;303.0;;10.0;26.0;-7.0;1.0;15.0;13.0;1.0;-2.0;1.0;25.0;-1.0;-67.0;-3.0;;-20.0;-0.0;0.0;-1.0;-5.0;1.0;0.0;82.0;106.0;;0.79;1.43;0.11;0.74;0.05;0.01;2.7;119.0;15.3;0.6;2.9;169.0;7.6;33.0;13.0;2.3;7.6;104.0;1.0;320.0;4.2;3.8;4.0;55.4;7.3;0.795
2018.0;77.0;19.0;-29.0;-58.0;-56.0;-49.0;119.0;91.0;237.0;27.0;32.0;205.0;-8.0;-3.0;-6.0;-18.0;-9.0;58.0;24.32;58.0;4.0;27.0;;;27.0;116.0;1.0;0.0;27.0;-37.49;-75.52;2.0;-72.85;-7.0;-63.46;-0.41;-0.41;119.0;;64.0;1.0;65.0;15.0;6.0;5.0;3.0;25.0;87.0;113.0;4.0;27.0;0.0;147.0;;4.0;3.0;;6.0;14.0;0.0;1.0;4.0;-0.0;6.0;;;;419.0;-253.0;16.0;23.0;237.0;;237.0;;-49.0;27.0;-8.0;0.0;9.0;8.0;-1.0;-2.0;-2.0;12.0;-1.0;;;1.0;-4.0;-0.0;;;-5.0;-1.0;-0.0;64.0;82.0;;0.73;0.89;-0.56;-0.1;0.05;0.01;2.35;119.0;-2.4;-0.1;3.9;105.0;-75.5;37.0;-67.0;12.9;-63.5;87.0;0.0;279.0;-23.2;-23.7;-24.0;109.4;;0.733
2019.0;148.0;73.0;39.0;15.0;16.0;11.0;119.0;118.0;251.0;31.0;37.0;213.0;8.0;0.0;-4.0;4.0;5.0;74.0;49.68;56.0;5.0;29.0;;;22.0;130.0;1.0;0.0;22.0;26.19;10.27;1.0;11.12;6.0;7.18;0.09;0.09;119.0;;68.0;1.0;69.0;40.0;7.0;2.0;6.0;25.0;69.0;95.0;4.0;26.0;3.0;133.0;;3.0;4.0;0.0;7.0;17.0;3.0;1.0;3.0;;7.0;;4.0;;422.0;-249.0;17.0;24.0;251.0;;251.0;;11.0;22.0;-0.0;1.0;-22.0;-22.0;-1.0;2.0;2.0;-3.0;-3.0;;;2.0;-1.0;-0.0;;;-5.0;0.0;0.0;68.0;64.0;;0.77;1.61;0.12;0.05;0.05;0.03;2.33;119.0;10.0;0.4;4.2;192.0;10.3;28.0;14.0;35.5;7.2;113.0;4.0;277.0;4.9;6.7;5.0;57.5;89.6;0.77
2020.0;113.0;46.0;35.0;6.0;7.0;15.0;117.0;146.0;239.0;21.0;25.0;213.0;28.0;33.0;-15.0;38.0;26.0;67.0;40.72;39.0;2.0;21.0;;;16.0;106.0;0.0;0.0;16.0;30.99;5.11;1.0;6.41;4.0;12.93;0.13;0.13;117.0;;107.0;4.0;111.0;22.0;7.0;6.0;5.0;13.0;47.0;59.0;5.0;22.0;1.0;92.0;;8.0;1.0;0.0;4.0;8.0;2.0;2.0;0.0;;4.0;;3.0;;430.0;-256.0;3.0;36.0;239.0;;239.0;;15.0;16.0;2.0;1.0;6.0;19.0;-1.0;-4.0;1.0;-12.0;-2.0;37.0;-3.0;;-1.0;-1.0;;-8.0;-3.0;-2.0;-7.0;107.0;69.0;;0.79;1.24;0.16;0.28;0.04;0.02;2.33;117.0;9.3;0.2;2.5;145.0;5.1;21.0;19.0;52.2;12.9;160.0;3.0;272.0;4.1;7.9;6.9;76.2;46.2;0.785
2021.0;99.0;30.0;-1.0;-22.0;-21.0;-18.0;114.0;127.0;338.0;44.0;147.0;191.0;-11.0;-125.0;86.0;-51.0;-16.0;70.0;29.78;47.0;2.0;26.0;;;18.0;117.0;0.0;2.0;18.0;-0.81;-22.11;1.0;-21.26;-4.0;-17.65;-0.15;-0.15;114.0;;56.0;1.0;57.0;53.0;11.0;7.0;11.0;42.0;120.0;162.0;6.0;30.0;2.0;211.0;;20.0;4.0;1.0;6.0;14.0;87.0;3.0;5.0;7.0;103.0;;6.0;;431.0;-280.0;0.0;40.0;338.0;;338.0;;-18.0;18.0;-5.0;2.0;-6.0;-6.0;-4.0;10.0;2.0;-3.0;-5.0;-122.0;;3.0;-6.0;-12.0;;-2.0;-4.0;104.0;-1.0;56.0;107.0;;0.79;1.1;-0.19;-0.17;0.05;0.06;2.11;114.0;-10.6;-0.4;2.4;126.0;-22.1;23.0;-22.0;17.0;-17.6;105.0;111.0;241.0;-5.5;-5.7;-9.2;125.5;;0.791
