;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1997.0;3255.0;;90.0;;;90.0;420.0;;;;;;;;;;;;;;;;;;;;;;;2.77;;;;;2.77;0.19;0.19;420.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;3504.0;1578.0;433.0;489.0;154.0;19.0;420.0;1423.0;5677.0;975.0;3301.0;2376.0;268.0;-280.0;13.0;-6.0;-114.0;1926.0;45.04;1090.0;31.0;;;;1059.0;3016.0;;;279.0;12.37;13.95;-334.0;4.41;135.0;0.54;0.03;0.03;420.0;;32.0;;32.0;638.0;297.0;456.0;631.0;;3482.0;3482.0;;;140.0;4253.0;;149.0;215.0;;;611.0;1081.0;;190.0;1055.0;2326.0;;;;229.0;80.0;-320.0;2387.0;5677.0;;5677.0;;19.0;279.0;24.0;;-166.0;;-39.0;;;112.0;-381.0;;;;101.0;;598.0;-62.0;-49.0;-474.0;-6.0;32.0;38.0;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;3845.0;1702.0;23.0;561.0;-262.0;-249.0;473.0;1543.0;5760.0;1772.0;3733.0;2027.0;351.0;-255.0;-79.0;3.0;191.0;2143.0;44.27;1141.0;33.0;;;;1109.0;3284.0;;;285.0;0.6;14.59;-823.0;-6.8;-13.0;-6.47;-0.53;-0.53;473.0;;35.0;;35.0;772.0;302.0;435.0;643.0;;3443.0;3443.0;;;130.0;4216.0;;283.0;575.0;;;915.0;655.0;;168.0;1138.0;1961.0;;;;230.0;-217.0;-398.0;2412.0;5760.0;;5760.0;;-249.0;285.0;-90.0;;314.0;;-16.0;;;92.0;-160.0;-101.0;;;7.0;;;;-48.0;-31.0;-14.0;35.0;32.0;;1.01;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;4216.0;1472.0;697.0;623.0;403.0;213.0;539.0;1587.0;5999.0;1395.0;3290.0;2709.0;393.0;-483.0;156.0;30.0;164.0;2744.0;34.91;849.0;32.0;;;;817.0;3593.0;;;294.0;16.54;14.78;-220.0;9.56;190.0;5.05;0.4;0.39;537.0;;65.0;;65.0;808.0;321.0;393.0;742.0;;3487.0;3487.0;;27.0;157.0;4413.0;;282.0;495.0;;;618.0;660.0;;177.0;1058.0;1895.0;;;;230.0;-56.0;-470.0;3005.0;5999.0;0.0;5999.0;;213.0;294.0;77.0;;-195.0;;-23.0;;;4.0;-229.0;-275.0;;;21.0;;560.0;;-51.0;-352.0;-35.0;65.0;35.0;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;4866.0;1641.0;479.0;380.0;155.0;63.0;420.0;1781.0;6524.0;1379.0;3884.0;2640.0;425.0;-468.0;44.0;-3.0;149.0;3224.0;33.73;1262.0;36.0;;;;1226.0;4486.0;;;324.0;9.84;7.8;-225.0;3.18;91.0;1.3;0.11;0.11;420.0;;62.0;;62.0;923.0;347.0;450.0;840.0;;3687.0;3687.0;;35.0;181.0;4743.0;;279.0;274.0;;;826.0;737.0;;143.0;1625.0;2505.0;;;;230.0;-59.0;-582.0;3051.0;6524.0;;6524.0;;63.0;324.0;-46.0;;82.0;;-30.0;;;2.0;-276.0;-217.0;;;24.0;;6.0;;-66.0;103.0;-3.0;62.0;65.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;5088.0;1657.0;684.0;695.0;485.0;290.0;420.0;1823.0;6785.0;1296.0;3953.0;2809.0;550.0;-281.0;-265.0;3.0;311.0;3431.0;32.57;962.0;47.0;;;;914.0;4392.0;;;211.0;13.44;13.67;-211.0;9.53;183.0;5.7;0.5;0.5;420.0;;65.0;;65.0;956.0;372.0;429.0;919.0;;3746.0;3746.0;;36.0;262.0;4962.0;;186.0;153.0;;;957.0;1090.0;;169.0;1397.0;2657.0;;;70.0;230.0;155.0;-384.0;2739.0;6762.0;23.0;6785.0;;290.0;211.0;58.0;;-22.0;;-7.0;;;14.0;-239.0;-80.0;;;38.0;;1.0;-376.0;-77.0;187.0;-0.0;65.0;62.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;5525.0;1828.0;760.0;757.0;544.0;331.0;420.0;2205.0;7500.0;1412.0;4244.0;3242.0;754.0;-368.0;-416.0;-16.0;463.0;3697.0;33.09;1071.0;50.0;;;;1021.0;4768.0;;;216.0;13.75;13.7;-213.0;9.84;213.0;5.99;0.57;0.57;420.0;;48.0;;48.0;1279.0;445.0;433.0;1089.0;;3869.0;3869.0;;36.0;302.0;5295.0;;306.0;210.0;;;896.0;1111.0;;250.0;1470.0;2832.0;;;70.0;229.0;378.0;-175.0;2740.0;7486.0;14.0;7500.0;;331.0;216.0;91.0;;-18.0;;-23.0;;;133.0;-291.0;-92.0;;;15.0;;2.0;-9.0;-108.0;-301.0;14.0;48.0;65.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;6229.0;2086.0;900.0;852.0;669.0;402.0;644.0;2446.0;7963.0;1938.0;4309.0;3635.0;828.0;-365.0;-452.0;11.0;549.0;4143.0;33.49;1234.0;51.0;;;;1182.0;5376.0;;;233.0;14.45;13.69;-184.0;10.74;265.0;6.45;0.69;0.69;467.0;;59.0;;59.0;1515.0;443.0;430.0;1182.0;;4048.0;4048.0;;58.0;228.0;5516.0;;306.0;655.0;;;977.0;546.0;;282.0;1543.0;2371.0;;;70.0;230.0;658.0;-69.0;2747.0;7945.0;18.0;7963.0;;402.0;233.0;34.0;;142.0;;27.0;;-23.0;17.0;-279.0;-105.0;;;18.0;;4.0;;-122.0;-333.0;-1.0;59.0;48.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;6771.0;2332.0;1015.0;939.0;766.0;455.0;588.0;2461.0;7982.0;1578.0;3995.0;3973.0;670.0;-422.0;-220.0;26.0;356.0;4439.0;34.45;1394.0;51.0;;;;1343.0;5832.0;;;251.0;14.99;13.87;-173.0;11.31;309.0;6.72;0.78;0.77;583.0;;85.0;;85.0;1504.0;431.0;441.0;1216.0;;4042.0;4042.0;;36.0;228.0;5522.0;;309.0;296.0;;;973.0;707.0;;301.0;1409.0;2417.0;;;74.0;229.0;975.0;-143.0;2837.0;7968.0;14.0;7982.0;;455.0;251.0;-4.0;;-45.0;;-10.0;;10.0;13.0;-315.0;-125.0;;;17.0;;80.0;;-137.0;-162.0;-2.0;85.0;59.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;8500.0;2878.0;1259.0;1318.0;967.0;537.0;592.0;3412.0;13046.0;2376.0;8100.0;4871.0;908.0;-4241.0;3383.0;74.0;441.0;5622.0;33.86;1560.0;51.0;;;;1508.0;7181.0;;;309.0;14.81;15.51;-351.0;11.38;414.0;6.32;0.91;0.91;589.0;;159.0;;159.0;1992.0;524.0;737.0;1723.0;6893.0;661.0;7554.0;;63.0;294.0;9633.0;;553.0;496.0;;;1327.0;3830.0;;379.0;1516.0;5724.0;;8.0;3.0;303.0;1358.0;-5.0;3211.0;12970.0;75.0;13046.0;;537.0;309.0;11.0;;-5.0;;-43.0;;-68.0;57.0;-467.0;-4308.0;;;533.0;;361.0;;-154.0;3176.0;25.0;159.0;85.0;;1.32;10.94;0.69;0.57;0.2;0.6;6.27;589.0;29.1;1.6;1.0;6440.0;15.5;234.0;407.0;42.8;6.3;785.0;2901.0;3690.0;5.1;7.3;11.0;71.4;-47.0;1.32
