;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2006.0;4.0;3.0;2.0;1.0;1.0;1.0;4.0;3.0;8.0;0.0;0.0;8.0;1.0;-0.0;-0.0;0.0;0.0;1.0;71.36;2.0;;1.0;;;0.0;3.0;;;0.0;41.1;31.4;;31.4;0.0;21.1;0.22;0.22;4.0;;1.0;;1.0;1.0;1.0;0.0;0.0;4.0;;4.0;;0.0;0.0;5.0;;0.0;;;;0.0;;;;;;;;;;-3.0;;;8.0;0.0;8.0;;1.0;0.0;0.0;;-0.0;;-0.0;;;-0.0;-1.0;;;;0.0;;0.0;-0.0;-0.0;0.0;;1.0;1.0;;0.9;1.1;0.23;0.04;0.07;0.19;2.19;4.0;;;;4.0;31.4;0.0;1.0;32.8;21.1;3.0;;8.0;10.6;15.0;10.6;70.2;88.4;0.895
2007.0;7.0;5.0;3.0;3.0;2.0;2.0;4.0;6.0;11.0;1.0;1.0;10.0;2.0;-1.0;0.0;1.0;2.0;2.0;71.15;2.0;;2.0;2.0;0.0;0.0;5.0;;;0.0;40.93;36.87;-0.0;34.38;1.0;22.1;0.43;0.37;4.0;;3.0;;3.0;1.0;1.0;0.0;0.0;5.0;;5.0;;0.0;0.0;6.0;;1.0;;;;0.0;;;;;;;;;;-2.0;;;11.0;;11.0;;2.0;0.0;0.0;;-1.0;;-1.0;;;0.0;-0.0;;;;-0.0;;0.0;;;;;3.0;1.0;;0.94;1.95;0.43;0.51;;0.03;2.76;4.0;;;;8.0;36.9;1.0;2.0;35.7;22.1;5.0;;11.0;15.6;22.4;15.6;100.0;-3.1;0.939
2008.0;12.0;8.0;5.0;5.0;4.0;3.0;4.0;10.0;16.0;1.0;2.0;15.0;4.0;-1.0;0.0;3.0;3.0;4.0;69.04;3.0;;3.0;;;0.0;7.0;;;1.0;42.64;41.72;-0.0;37.65;2.0;23.6;0.67;0.67;4.0;;6.0;;6.0;2.0;2.0;0.0;0.0;5.0;;5.0;;;1.0;6.0;;1.0;;;;1.0;;;0.0;;0.0;1.0;;;;1.0;;;16.0;-0.0;16.0;;3.0;1.0;1.0;;-1.0;;-0.0;;;0.0;-0.0;;;;-1.0;;0.0;;;;;6.0;3.0;;0.98;3.01;0.71;0.86;;0.07;3.69;4.0;;;;12.0;41.7;1.0;3.0;37.3;23.6;9.0;;15.0;18.7;27.3;19.3;100.0;-7.0;0.979
2009.0;8.0;6.0;4.0;3.0;3.0;2.0;4.0;8.0;16.0;2.0;3.0;14.0;3.0;-2.0;-0.0;1.0;3.0;2.0;73.76;3.0;;3.0;1.0;1.0;0.0;5.0;;;1.0;47.53;36.01;;36.01;1.0;22.42;0.44;0.42;4.0;;5.0;;5.0;2.0;1.0;0.0;0.0;4.0;3.0;7.0;;0.0;1.0;8.0;;1.0;0.0;1.0;0.0;1.0;0.0;;;1.0;1.0;2.0;;;;3.0;;;16.0;-0.0;16.0;;2.0;1.0;-0.0;0.0;1.0;0.0;0.0;;0.0;0.0;-0.0;;;;-2.0;;;;;-0.0;;5.0;5.0;;0.86;2.31;0.52;0.84;;0.03;3.78;4.0;;;;10.0;36.0;1.0;2.0;37.7;22.4;7.0;0.0;16.0;12.9;18.1;13.7;100.0;;0.86
2010.0;11.0;8.0;4.0;3.0;3.0;2.0;4.0;11.0;22.0;2.0;2.0;19.0;3.0;-2.0;-0.0;1.0;3.0;3.0;73.95;5.0;;4.0;2.0;2.0;1.0;8.0;;;1.0;35.52;27.84;-0.0;24.28;0.0;20.48;0.54;0.53;4.0;;7.0;;7.0;2.0;1.0;0.0;0.0;5.0;3.0;8.0;;;2.0;11.0;;1.0;0.0;;0.0;1.0;0.0;;0.0;0.0;0.0;;;;;5.0;;;22.0;;22.0;;2.0;1.0;0.0;0.0;-1.0;;-0.0;-0.0;-1.0;0.0;-0.0;;-0.0;0.0;-2.0;;;-0.0;;;-0.0;7.0;6.0;;0.94;2.82;0.58;0.71;;0.04;4.91;4.0;1.2;0.1;;12.0;27.8;1.0;2.0;15.7;20.5;9.0;0.0;21.0;11.7;12.5;11.8;100.0;1.1;0.939
2011.0;13.0;9.0;-1.0;1.0;-4.0;-4.0;4.0;15.0;23.0;2.0;2.0;21.0;3.0;-1.0;-0.0;1.0;3.0;3.0;74.52;7.0;;5.0;3.0;2.0;2.0;11.0;;;3.0;-5.16;11.35;-6.0;-32.49;-0.0;-30.91;-0.92;-0.92;4.0;;9.0;;9.0;4.0;2.0;0.0;0.0;3.0;2.0;5.0;;;2.0;8.0;;;0.0;;0.0;2.0;0.0;;;1.0;1.0;;;;;3.0;;;23.0;-0.0;23.0;;-4.0;3.0;-0.0;0.0;-1.0;-0.0;0.0;;-1.0;4.0;-0.0;;;;-1.0;-0.0;;-0.0;;-0.0;;9.0;8.0;;1.04;2.85;-0.88;0.6;;0.04;4.63;4.0;-0.5;-0.0;;12.0;11.3;3.0;-4.0;4.9;-30.9;13.0;0.0;20.0;-18.5;-18.0;-19.0;100.0;;1.038
2012.0;13.0;9.0;3.0;1.0;1.0;0.0;4.0;13.0;22.0;2.0;2.0;19.0;1.0;-4.0;-0.0;-4.0;-2.0;4.0;68.79;9.0;3.0;6.0;3.0;3.0;;13.0;0.0;;2.0;21.31;7.66;-0.0;5.97;0.0;3.02;0.09;0.09;4.0;;5.0;0.0;5.0;5.0;3.0;0.0;3.0;3.0;3.0;6.0;;;;9.0;;2.0;0.0;0.0;;0.0;0.0;;0.0;;0.0;1.0;;;;3.0;;;22.0;;22.0;;0.0;2.0;1.0;0.0;-4.0;-2.0;-2.0;;0.0;-0.0;-3.0;-1.0;;;;-0.0;;;;-0.0;;5.0;8.0;;0.98;3.2;0.1;-0.48;;0.65;4.63;4.0;5.0;0.3;;14.0;7.7;2.0;0.0;49.5;3.0;11.0;0.0;20.0;2.1;3.7;2.1;100.0;;0.984
2013.0;12.0;8.0;-2.0;-0.0;-4.0;-4.0;4.0;11.0;16.0;2.0;2.0;14.0;2.0;-3.0;-0.0;-1.0;-1.0;4.0;65.52;8.0;3.0;5.0;3.0;3.0;;12.0;0.0;;2.0;-19.99;-1.55;-4.0;-37.31;-0.0;-33.47;-0.94;-0.94;4.0;;4.0;0.0;4.0;5.0;3.0;0.0;0.0;;3.0;3.0;;1.0;0.0;4.0;;1.0;0.0;;0.0;0.0;;;;;;;;;14.0;-1.0;;1.0;16.0;;16.0;;-4.0;2.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;4.0;-3.0;;;;-3.0;-0.0;;-0.0;;0.0;;4.0;5.0;;0.95;2.94;-0.99;-0.17;;0.64;3.53;4.0;-0.3;-0.0;;12.0;-1.6;2.0;-4.0;10.3;-33.5;10.0;;15.0;-27.9;-27.8;-27.9;100.0;;0.951
2014.0;12.0;8.0;3.0;1.0;1.0;1.0;4.0;12.0;16.0;2.0;2.0;14.0;3.0;-2.0;-0.0;1.0;1.0;4.0;66.92;7.0;2.0;5.0;2.0;3.0;;11.0;0.0;;2.0;20.9;6.39;0.0;7.0;0.0;5.33;0.16;0.16;4.0;;4.0;0.0;4.0;5.0;2.0;0.0;0.0;;3.0;3.0;;1.0;0.0;4.0;;1.0;;0.0;0.0;0.0;;;;;;;;;13.0;-1.0;;2.0;16.0;;16.0;;1.0;2.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-2.0;;;;-2.0;-0.0;;;;;;4.0;4.0;;0.94;3.15;0.17;0.22;;0.52;3.73;4.0;1.7;0.1;;13.0;6.4;2.0;1.0;23.8;5.3;11.0;;15.0;4.5;5.2;4.5;100.0;;0.937
2015.0;11.0;7.0;2.0;0.0;0.0;0.0;4.0;8.0;15.0;4.0;4.0;12.0;2.0;-5.0;1.0;-2.0;1.0;3.0;67.21;7.0;2.0;4.0;2.0;2.0;-0.0;10.0;0.0;0.0;1.0;18.12;4.06;-0.0;3.71;0.0;1.55;0.04;0.04;4.0;;2.0;;2.0;4.0;3.0;0.0;0.0;1.0;5.0;6.0;;1.0;;7.0;;2.0;1.0;0.0;0.0;1.0;;;;;;;;;11.0;-0.0;;1.0;15.0;;15.0;;0.0;1.0;0.0;0.0;-0.0;0.0;-1.0;0.0;0.0;0.0;-2.0;-3.0;;;-1.0;;;;;1.0;;2.0;3.0;;0.8;3.0;0.05;0.16;;0.46;3.31;4.0;4.7;0.2;;13.0;4.1;2.0;0.0;58.2;1.5;5.0;;14.0;1.5;2.7;1.4;100.0;;0.8
2016.0;13.0;9.0;2.0;0.0;0.0;0.0;5.0;7.0;14.0;3.0;3.0;11.0;3.0;-3.0;;-0.0;1.0;4.0;67.98;8.0;3.0;6.0;3.0;3.0;-0.0;12.0;0.0;0.0;1.0;13.13;2.08;-0.0;1.34;0.0;0.54;0.02;0.02;5.0;;1.0;;1.0;3.0;2.0;0.0;0.0;1.0;5.0;6.0;;1.0;;7.0;;1.0;1.0;0.0;0.0;0.0;;;;;;;;;10.0;-0.0;-0.0;1.0;14.0;;14.0;;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;-2.0;;;;-3.0;;;;;;-0.0;1.0;2.0;;0.77;3.53;0.02;0.24;;0.46;3.04;5.0;12.6;0.6;;16.0;2.1;2.0;0.0;59.6;0.5;5.0;;14.0;0.9;1.7;0.6;100.0;;0.774
2017.0;16.0;10.0;2.0;1.0;1.0;0.0;5.0;9.0;16.0;5.0;5.0;11.0;3.0;-2.0;2.0;3.0;2.0;6.0;65.2;10.0;3.0;6.0;3.0;3.0;;15.0;0.0;0.0;2.0;14.54;5.4;-0.0;4.43;0.0;2.98;0.1;0.1;5.0;;4.0;;4.0;2.0;3.0;0.0;0.0;1.0;5.0;6.0;;1.0;;7.0;;2.0;2.0;0.0;0.0;0.0;;;;;;;;;10.0;0.0;0.0;1.0;16.0;0.0;16.0;;0.0;2.0;0.0;0.0;1.0;1.0;-0.0;0.0;0.0;-0.0;-1.0;-0.0;;;-1.0;;;;;2.0;-0.0;4.0;1.0;;0.77;4.45;0.13;0.46;;0.39;3.2;5.0;3.7;0.2;;21.0;5.4;2.0;1.0;32.8;3.0;6.0;;15.0;4.5;4.8;4.1;100.0;;0.771
2018.0;33.0;18.0;5.0;3.0;2.0;1.0;6.0;18.0;30.0;7.0;9.0;20.0;4.0;-6.0;8.0;5.0;3.0;15.0;53.88;15.0;4.0;11.0;6.0;5.0;;31.0;0.0;0.0;2.0;13.7;7.65;-0.0;6.88;1.0;4.28;0.26;0.24;5.0;;9.0;;9.0;4.0;4.0;1.0;0.0;3.0;8.0;11.0;;0.0;0.0;12.0;;5.0;1.0;0.0;2.0;0.0;2.0;0.0;;0.0;2.0;;;;17.0;2.0;0.0;1.0;30.0;;30.0;;1.0;2.0;1.0;0.0;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;-1.0;-5.0;;;-1.0;-3.0;7.0;;;3.0;0.0;9.0;4.0;;0.76;8.11;0.35;0.71;;0.27;5.0;5.0;2.6;0.1;;44.0;7.7;3.0;2.0;37.9;4.3;15.0;3.0;27.0;6.7;8.1;6.9;100.0;-240.3;0.761
2019.0;64.0;39.0;6.0;4.0;2.0;1.0;8.0;21.0;56.0;18.0;32.0;24.0;7.0;-20.0;11.0;-2.0;5.0;25.0;60.95;35.0;12.0;23.0;13.0;10.0;;60.0;0.0;1.0;4.0;10.03;6.67;-3.0;2.62;1.0;1.4;0.12;0.11;7.0;;7.0;;7.0;7.0;6.0;1.0;1.0;12.0;18.0;31.0;;2.0;0.0;35.0;;9.0;2.0;1.0;6.0;1.0;11.0;2.0;;0.0;13.0;;;;20.0;3.0;-0.0;1.0;56.0;;56.0;;1.0;4.0;1.0;0.0;1.0;-1.0;-1.0;2.0;0.0;-0.0;-1.0;-18.0;;;-2.0;-2.0;;;;13.0;-0.0;7.0;9.0;;0.76;11.48;0.16;0.94;;0.26;4.38;7.0;7.8;0.3;;84.0;6.7;5.0;1.0;46.6;1.4;4.0;14.0;32.0;3.5;4.4;3.7;100.0;;0.764
2020.0;71.0;46.0;11.0;5.0;3.0;2.0;10.0;29.0;95.0;27.0;54.0;40.0;6.0;-23.0;24.0;8.0;5.0;25.0;64.61;40.0;13.0;27.0;16.0;11.0;0.0;65.0;0.0;1.0;7.0;15.31;7.75;-3.0;3.86;1.0;2.97;0.21;0.2;10.0;;15.0;;15.0;7.0;7.0;1.0;10.0;24.0;28.0;52.0;;3.0;;65.0;;8.0;11.0;2.0;6.0;3.0;25.0;2.0;;0.0;28.0;;9.0;;35.0;5.0;-0.0;1.0;95.0;;95.0;;2.0;7.0;-0.0;0.0;-2.0;1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-21.0;;;-1.0;-17.0;11.0;;;30.0;0.0;15.0;6.0;;0.74;9.44;0.28;0.67;;0.19;5.37;10.0;6.4;0.2;;96.0;7.8;9.0;3.0;23.1;3.0;4.0;35.0;55.0;4.6;4.3;5.2;100.0;-228.8;0.736
2021.0;109.0;74.0;19.0;5.0;4.0;0.0;29.0;43.0;436.0;44.0;132.0;303.0;13.0;-89.0;78.0;0.0;10.0;35.0;68.1;69.0;18.0;51.0;31.0;20.0;;104.0;0.0;2.0;14.0;17.79;4.73;-1.0;3.55;3.0;0.46;0.02;0.02;29.0;;18.0;;18.0;13.0;10.0;3.0;17.0;216.0;158.0;373.0;;2.0;1.0;393.0;;18.0;14.0;1.0;9.0;4.0;58.0;4.0;20.0;6.0;88.0;;11.0;;147.0;6.0;-12.0;162.0;436.0;-0.0;436.0;;0.0;14.0;2.0;3.0;-1.0;-1.0;-1.0;3.0;-1.0;-5.0;-2.0;-86.0;;;-1.0;-14.0;49.0;;;43.0;-2.0;18.0;18.0;;0.81;4.66;0.02;0.44;;0.1;12.99;29.0;227.4;7.6;;135.0;4.7;17.0;1.0;87.1;0.5;-2.0;72.0;376.0;0.2;1.3;0.2;100.0;-471.9;0.807
