;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2012.0;27535.0;13801.0;4353.0;3624.0;3226.0;2206.0;3016.0;9134.0;38971.0;11285.0;22803.0;16085.0;3771.0;-1413.0;-1958.0;319.0;2483.0;13734.0;50.12;9942.0;339.0;9526.0;2304.0;7222.0;77.0;23675.0;99.0;323.0;884.0;15.81;13.16;-398.0;11.72;939.0;8.01;0.73;0.73;3002.0;;1674.0;2306.0;3981.0;;1445.0;3709.0;5429.0;14990.0;6470.0;21460.0;-555.0;916.0;2587.0;29837.0;;3880.0;2345.0;455.0;;5060.0;5861.0;;1586.0;4072.0;11518.0;;1061.0;;212.0;14416.0;;1457.0;38888.0;83.0;38971.0;;2206.0;884.0;;;439.0;;-69.0;;;241.0;-1288.0;;-384.0;5.0;253.0;-228.0;46.0;-925.0;-1102.0;251.0;-80.0;1674.0;1355.0;;1.32;6.95;0.56;0.63;0.28;0.33;4.06;3002.0;23.0;1.5;2.2;20869.0;13.2;670.0;1672.0;29.1;8.0;-1630.0;4442.0;12191.0;8.9;8.9;13.7;50.1;79.8;1.319
2013.0;29274.0;14186.0;4130.0;2925.0;2563.0;1955.0;2942.0;10790.0;42511.0;14579.0;27764.0;14699.0;3238.0;-2963.0;-471.0;-412.0;1810.0;15088.0;48.46;10272.0;378.0;9803.0;2346.0;7457.0;91.0;25360.0;104.0;370.0;976.0;14.11;9.99;-361.0;8.76;830.0;6.68;0.67;0.67;2937.0;;1332.0;3934.0;5266.0;;1721.0;3803.0;5957.0;15771.0;6644.0;22415.0;-1773.0;975.0;4147.0;31721.0;;4464.0;2880.0;383.0;;7235.0;9039.0;;1739.0;2407.0;13184.0;;1177.0;;217.0;15330.0;;-848.0;42462.0;48.0;42511.0;;1955.0;976.0;;;308.0;;-318.0;;;;-1428.0;;-1713.0;95.0;82.0;-265.0;51.0;-1090.0;-1166.0;1999.0;-216.0;1332.0;1744.0;;1.37;7.25;0.48;0.45;0.29;0.35;3.64;2937.0;30.3;1.8;2.0;21298.0;10.0;710.0;1422.0;32.4;6.7;-2757.0;6576.0;10694.0;7.6;7.4;13.3;40.4;121.8;1.375
2014.0;25578.0;12203.0;3566.0;2602.0;2225.0;1354.0;2978.0;9010.0;38404.0;12853.0;24196.0;14149.0;2648.0;-2378.0;-432.0;-108.0;1458.0;13374.0;47.71;9024.0;329.0;8410.0;2109.0;6301.0;285.0;22399.0;114.0;331.0;1156.0;13.94;10.17;-377.0;8.7;725.0;5.29;0.45;0.45;2972.0;;1065.0;2803.0;3867.0;;1621.0;3521.0;5543.0;14011.0;5628.0;19638.0;160.0;1011.0;3042.0;29395.0;;4033.0;2821.0;367.0;;5999.0;7546.0;;1482.0;2315.0;11343.0;;981.0;;195.0;14295.0;;-341.0;38345.0;59.0;38404.0;;1354.0;1156.0;;23.0;42.0;;-127.0;;;73.0;-1190.0;-1253.0;-1294.0;;1360.0;-748.0;56.0;;-371.0;631.0;54.0;1065.0;1172.0;;1.21;7.11;0.38;0.41;0.1;0.33;3.93;2972.0;37.4;2.1;0.7;21144.0;10.2;956.0;1119.0;32.6;5.3;-3177.0;6238.0;11696.0;6.4;6.3;9.6;72.6;21.7;1.21
2015.0;24339.0;12163.0;3691.0;2400.0;2091.0;1392.0;3051.0;8686.0;35525.0;9993.0;21767.0;13690.0;2573.0;-1650.0;-1066.0;-392.0;1555.0;12176.0;49.97;8915.0;333.0;8276.0;2111.0;6165.0;305.0;21091.0;132.0;298.0;1322.0;15.17;9.86;-310.0;8.59;680.0;5.72;0.46;0.46;3048.0;;564.0;2730.0;3294.0;;1492.0;3900.0;5161.0;12655.0;4481.0;17136.0;681.0;980.0;2883.0;26840.0;;3621.0;2578.0;270.0;;3794.0;8509.0;;1223.0;2042.0;11773.0;;1057.0;;178.0;12439.0;;1073.0;35457.0;68.0;35525.0;;1392.0;1322.0;;29.0;-198.0;;-72.0;;;27.0;-1018.0;-645.0;;;13.0;-655.0;257.0;;-341.0;-328.0;-248.0;564.0;956.0;;1.09;7.35;0.42;0.47;0.1;0.31;4.14;3048.0;31.9;1.6;0.8;22412.0;9.9;1217.0;1282.0;32.5;5.7;-1204.0;7835.0;12606.0;6.3;6.7;10.2;75.5;5.4;1.086
2016.0;23070.0;11775.0;3770.0;3073.0;2765.0;1808.0;3084.0;20093.0;46204.0;9514.0;32333.0;13781.0;2788.0;-892.0;-1699.0;40.0;1816.0;11295.0;51.04;8640.0;350.0;7954.0;2107.0;5847.0;335.0;19935.0;137.0;290.0;826.0;16.34;13.32;-308.0;11.99;845.0;7.84;0.59;0.59;3082.0;;586.0;13733.0;14319.0;;1451.0;4324.0;5294.0;12216.0;4399.0;16615.0;-10581.0;874.0;13909.0;26110.0;;3966.0;2228.0;308.0;;3321.0;19384.0;;1614.0;1821.0;22818.0;;759.0;;172.0;12652.0;;957.0;46114.0;89.0;46204.0;;1808.0;826.0;;25.0;39.0;;-25.0;;;89.0;-972.0;46.0;;;35.0;-671.0;82.0;;-1036.0;-75.0;-159.0;586.0;546.0;;1.05;7.12;0.56;0.56;0.32;0.3;4.25;3082.0;25.1;1.1;2.3;21944.0;13.3;786.0;1720.0;30.6;7.8;10063.0;18438.0;13109.0;5.6;6.4;13.1;42.7;52.5;1.051
2017.0;29603.0;14657.0;5618.0;4479.0;3954.0;2943.0;3136.0;11565.0;53104.0;12489.0;35621.0;17395.0;3548.0;-13720.0;9943.0;97.0;2386.0;14946.0;49.51;10183.0;410.0;9735.0;2669.0;7066.0;38.0;25129.0;181.0;497.0;1168.0;18.98;15.13;-525.0;13.36;1010.0;9.94;0.94;0.94;3130.0;;765.0;4153.0;4918.0;;2001.0;4646.0;7204.0;21751.0;8174.0;29925.0;-648.0;866.0;4191.0;41539.0;;4683.0;3865.0;217.0;;3941.0;18629.0;;1972.0;2531.0;23132.0;;830.0;;202.0;17662.0;;-468.0;53016.0;88.0;53104.0;;2943.0;1168.0;;26.0;-152.0;;-146.0;;;-437.0;-1162.0;-12605.0;;;48.0;-1784.0;72.0;;-335.0;11990.0;326.0;765.0;668.0;;1.2;7.88;0.78;0.64;0.09;0.31;4.63;3130.0;19.0;0.8;0.6;24677.0;15.1;974.0;2453.0;25.5;9.9;-770.0;15529.0;14501.0;8.2;8.4;16.9;88.6;11.0;1.2
2018.0;28272.0;13673.0;5802.0;3144.0;2745.0;2694.0;3217.0;11852.0;50667.0;11429.0;31771.0;18745.0;3568.0;374.0;-3729.0;231.0;2489.0;14599.0;48.36;10580.0;384.0;9015.0;2546.0;6469.0;1181.0;25179.0;186.0;451.0;1836.0;20.52;11.12;-399.0;9.71;821.0;9.53;0.83;0.83;3214.0;;962.0;4816.0;5778.0;;2052.0;4022.0;7082.0;20313.0;7724.0;28037.0;-2102.0;873.0;4925.0;38815.0;;4215.0;3465.0;314.0;;3749.0;16374.0;;1763.0;2205.0;20343.0;;924.0;;196.0;18231.0;;318.0;50516.0;150.0;50667.0;;2694.0;1836.0;;28.0;-69.0;;-192.0;;;-921.0;-1079.0;1437.0;;;16.0;-2474.0;54.0;;-494.0;-814.0;16.0;962.0;732.0;;1.15;7.67;0.73;0.68;0.13;0.29;5.09;3214.0;21.3;0.9;0.9;24651.0;11.1;1601.0;2349.0;29.9;9.5;369.0;14277.0;16344.0;7.1;7.9;14.4;81.7;17.7;1.147
2019.0;28347.0;13910.0;5053.0;3629.0;3214.0;2162.0;3246.0;11342.0;50851.0;12615.0;31370.0;19327.0;3861.0;-1130.0;-2690.0;-219.0;2795.0;14436.0;49.07;9645.0;393.0;9145.0;2674.0;6472.0;106.0;24081.0;203.0;448.0;1554.0;17.83;12.8;-415.0;11.34;889.0;7.63;0.66;0.66;3241.0;;722.0;4070.0;4792.0;;2167.0;4383.0;7672.0;20318.0;7485.0;27803.0;-1242.0;886.0;4390.0;39509.0;;4438.0;4480.0;;;3697.0;14433.0;;1744.0;2578.0;18755.0;;1124.0;;193.0;18486.0;;648.0;50697.0;154.0;50851.0;;2162.0;1554.0;;34.0;-349.0;;-200.0;;;460.0;-1066.0;-61.0;;;-3.0;-2129.0;62.0;;-1408.0;785.0;-259.0;722.0;941.0;;1.12;7.8;0.6;0.77;0.39;0.29;5.32;3241.0;27.3;1.1;2.4;25287.0;12.8;1386.0;1929.0;27.7;7.6;-1135.0;12875.0;17241.0;6.6;6.9;11.2;34.9;48.2;1.121
2020.0;28847.0;13865.0;5530.0;3417.0;3039.0;2389.0;3250.0;12992.0;52242.0;12626.0;32338.0;19791.0;3624.0;-745.0;-2882.0;-62.0;2449.0;14982.0;48.07;9792.0;394.0;9344.0;2791.0;6553.0;54.0;24774.0;184.0;437.0;1773.0;19.17;11.85;-379.0;10.53;931.0;8.28;0.73;0.73;3247.0;;724.0;4494.0;5219.0;;2247.0;5526.0;8026.0;20782.0;7352.0;28134.0;-2697.0;959.0;4829.0;39251.0;;4234.0;4595.0;;;3797.0;14988.0;;1800.0;2924.0;19712.0;;1180.0;;210.0;21219.0;;-1638.0;52129.0;114.0;52242.0;;2389.0;1773.0;;20.0;-282.0;;-105.0;;;-276.0;-1175.0;445.0;;;-15.0;-2504.0;37.0;;-1665.0;1249.0;-59.0;724.0;787.0;;1.22;7.28;0.6;0.62;0.42;0.3;4.99;3247.0;22.3;0.6;3.1;23620.0;11.8;1452.0;1956.0;30.6;8.3;300.0;12272.0;16205.0;6.6;7.2;12.1;30.3;66.5;1.221
2021.0;27603.0;13097.0;4662.0;2566.0;2268.0;2187.0;3232.0;13705.0;51633.0;12593.0;31882.0;19636.0;3949.0;638.0;-4578.0;75.0;2764.0;14506.0;47.45;9344.0;384.0;8916.0;2645.0;6271.0;44.0;23850.0;177.0;367.0;1438.0;16.89;9.3;-298.0;8.22;670.0;7.92;0.67;0.67;3231.0;;749.0;5908.0;6657.0;;2253.0;4795.0;7779.0;20316.0;7028.0;27343.0;-4268.0;1012.0;6061.0;37928.0;;4545.0;4282.0;;;3766.0;14144.0;;1707.0;3437.0;19288.0;;1116.0;;196.0;20506.0;;-1065.0;51518.0;116.0;51633.0;;2187.0;1438.0;;14.0;400.0;;-92.0;;;-90.0;-1186.0;1744.0;;;-1106.0;-2750.0;52.0;-911.0;-1434.0;464.0;66.0;749.0;674.0;;1.14;7.52;0.6;0.75;0.39;0.32;5.35;3231.0;23.0;0.8;2.9;24281.0;9.3;1265.0;1924.0;29.5;7.9;978.0;12442.0;17273.0;5.8;6.3;11.1;34.5;82.9;1.137
