;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2004.0;1933.0;710.0;486.0;353.0;318.0;206.0;10.0;778.0;3201.0;315.0;1271.0;1930.0;372.0;-727.0;438.0;84.0;138.0;1223.0;36.73;357.0;41.0;;;;317.0;1580.0;;;171.0;25.13;18.25;-35.0;16.45;109.0;10.64;20.63;20.34;10.0;;101.0;;101.0;574.0;95.0;7.0;1617.0;;771.0;771.0;;27.0;8.0;2423.0;;283.0;0.0;;;32.0;598.0;;359.0;;956.0;;;;;866.0;4.0;;3201.0;;3201.0;;206.0;171.0;26.0;;-42.0;;3.0;;-0.0;12.0;-235.0;-565.0;-0.0;7.0;66.0;;276.0;;;162.0;;101.0;18.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;1092.0;540.0;1528.0;400.0;252.0;1402.0;6.0;437.0;1478.0;305.0;554.0;924.0;258.0;895.0;-1258.0;-1258.0;14.0;552.0;49.43;124.0;;;;;124.0;676.0;;;63.0;139.93;36.67;-148.0;23.1;62.0;128.47;227.41;223.63;6.0;;;;;431.0;6.0;0.0;812.0;229.0;0.0;230.0;;;-0.0;1042.0;;116.0;18.0;;;172.0;83.0;;166.0;0.0;249.0;;;;;-261.0;-443.0;;1478.0;-0.0;1478.0;;1402.0;63.0;-145.0;;-6.0;;1.0;;0.0;-1056.0;-244.0;-26.0;;13.0;1152.0;;75.0;-92.0;-29.0;-1212.0;;;105.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;1233.0;643.0;573.0;511.0;504.0;497.0;6.0;320.0;1511.0;177.0;467.0;1044.0;523.0;-201.0;-322.0;-322.0;297.0;590.0;52.13;132.0;;;;;132.0;723.0;;;63.0;46.46;41.41;-7.0;40.88;13.0;40.32;79.27;79.27;6.0;;;;;277.0;8.0;35.0;950.0;241.0;0.0;241.0;;;-0.0;1191.0;;52.0;32.0;;;93.0;121.0;;150.0;19.0;290.0;;;;;-167.0;-490.0;;1511.0;;1511.0;;497.0;63.0;-17.0;;-33.0;;-2.0;;-6.0;13.0;-226.0;-8.0;;0.0;32.0;;8.0;;-381.0;51.0;;;;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2007.0;1013.0;495.0;432.0;358.0;350.0;347.0;6.0;273.0;1770.0;132.0;448.0;1321.0;486.0;-192.0;-294.0;-294.0;298.0;518.0;48.86;137.0;;;;;137.0;655.0;;;79.0;42.64;35.31;-7.0;34.59;6.0;34.26;55.19;55.19;6.0;;;;;263.0;9.0;-0.0;1215.0;282.0;0.0;282.0;;;;1497.0;;81.0;14.0;;;37.0;120.0;;182.0;14.0;316.0;;;;;-127.0;-643.0;;1770.0;-0.0;1770.0;;347.0;79.0;7.0;;65.0;;;;65.0;-11.0;-188.0;;;;-4.0;;;;-250.0;-44.0;;;;;1.0;160.53;55.0;47.26;39.61;29.75;209.43;6.0;7.7;0.4;9.3;1009.0;35.3;78.0;346.0;1.8;34.3;140.0;120.0;1317.0;21.2;20.0;26.3;28.0;83.8;1.004
2008.0;906.0;414.0;349.0;290.0;280.0;249.0;6.0;563.0;3972.0;279.0;2063.0;1910.0;283.0;-838.0;606.0;606.0;94.0;492.0;45.71;124.0;;;;;124.0;616.0;;;70.0;38.59;32.01;-10.0;30.91;31.0;27.47;39.28;39.28;6.0;;51.0;;51.0;505.0;7.0;0.0;2665.0;692.0;5.0;696.0;;;48.0;3409.0;;222.0;40.0;;;17.0;1125.0;;633.0;25.0;1783.0;;;;;-40.0;13.0;;3972.0;;3972.0;;249.0;70.0;26.0;;-70.0;;;;-70.0;8.0;-189.0;-631.0;;;-18.0;;;;-178.0;784.0;;51.0;;;0.82;174.2;47.86;18.08;34.2;36.3;367.39;6.0;8.0;0.4;9.0;1102.0;32.0;85.0;303.0;11.1;27.5;345.0;1368.0;2324.0;6.7;7.0;13.0;28.5;189.2;0.822
2009.0;1138.0;480.0;426.0;178.0;154.0;154.0;13.0;427.0;3985.0;122.0;1528.0;2457.0;480.0;-200.0;-191.0;66.0;296.0;658.0;42.19;303.0;;;;;303.0;961.0;;140.0;131.0;37.39;15.6;-23.0;13.55;1.0;13.5;12.36;11.98;12.0;;124.0;;124.0;294.0;9.0;;2770.0;723.0;3.0;726.0;;61.0;;3558.0;;122.0;0.0;;;;737.0;;669.0;;1406.0;;;;;102.0;-283.0;;3985.0;;3985.0;;154.0;131.0;15.0;;165.0;;;;;16.0;-184.0;;;;-16.0;-947.0;393.0;;-26.0;389.0;-23.0;124.0;58.0;;0.95;7.74;2.39;;;;;0.0;45.4;0.6;;1.0;27.4;;0.0;;30.9;16.0;1368.0;;0.0;0.0;inf;100.0;;0.793
2009.0;1138.0;480.0;426.0;178.0;154.0;154.0;13.0;427.0;3985.0;122.0;1528.0;2457.0;480.0;-200.0;-191.0;66.0;296.0;658.0;42.19;303.0;;;;;303.0;961.0;;140.0;131.0;37.39;15.6;-23.0;13.55;1.0;13.5;12.36;11.98;12.0;;124.0;;124.0;294.0;9.0;;2770.0;723.0;3.0;726.0;;61.0;;3558.0;;122.0;0.0;;;;737.0;;669.0;;1406.0;;;;;102.0;-283.0;;3985.0;;3985.0;;154.0;131.0;15.0;;165.0;;;;;16.0;-184.0;;;;-16.0;-947.0;393.0;;-26.0;389.0;-23.0;124.0;58.0;;0.95;95.82;12.94;24.91;2.18;15.48;206.82;12.0;8.4;0.1;2.0;1197.0;15.6;138.0;162.0;0.4;13.5;321.0;775.0;2585.0;7.6;7.4;6.3;83.2;-124.0;0.951
2010.0;1434.0;544.0;449.0;253.0;54.0;62.0;14.0;678.0;4308.0;217.0;1724.0;2585.0;306.0;-118.0;-59.0;126.0;130.0;889.0;37.97;291.0;;;;;291.0;1180.0;;212.0;183.0;31.34;17.67;-199.0;3.78;-8.0;4.34;4.61;4.41;14.0;;258.0;;258.0;416.0;5.0;;2820.0;739.0;6.0;745.0;;;65.0;3630.0;;216.0;;1.0;;1.0;807.0;;669.0;30.0;1506.0;;;;;170.0;-374.0;;4308.0;;4308.0;;62.0;183.0;-16.0;;-69.0;;;;;146.0;-176.0;;;;58.0;-725.0;;-0.0;;666.0;-3.0;258.0;131.0;;1.0;103.73;4.5;9.4;;12.76;187.04;14.0;33.7;1.6;;1430.0;17.7;183.0;62.0;-14.9;4.3;460.0;804.0;2578.0;7.5;6.2;2.4;100.0;0.0;1.003
2011.0;1913.0;804.0;596.0;322.0;236.0;190.0;14.0;1031.0;4342.0;432.0;2251.0;2091.0;522.0;-702.0;360.0;207.0;-190.0;1109.0;42.03;482.0;;;;;482.0;1591.0;;113.0;247.0;31.14;16.85;-86.0;12.34;46.0;9.92;13.73;13.14;14.0;;458.0;;458.0;520.0;7.0;46.0;2886.0;357.0;6.0;363.0;;;63.0;3312.0;;250.0;;4.0;;182.0;1216.0;;576.0;27.0;1819.0;;;;;-82.0;-50.0;;4342.0;;4342.0;;190.0;247.0;;20.0;-58.0;;;;;124.0;-712.0;-91.0;;;102.0;-198.0;;;;558.0;26.0;458.0;252.0;;0.98;141.43;14.03;-14.03;;52.65;154.59;14.0;17.8;1.1;;1951.0;16.8;251.0;193.0;19.6;9.9;610.0;1240.0;2133.0;7.2;8.0;9.1;100.0;;0.981
2012.0;2054.0;493.0;423.0;172.0;28.0;53.0;14.0;681.0;4329.0;401.0;2143.0;2186.0;640.0;-936.0;-15.0;-317.0;-234.0;1561.0;24.01;321.0;;127.0;127.0;;194.0;1882.0;2.0;86.0;310.0;20.6;8.37;-144.0;1.36;-25.0;2.57;3.83;3.62;14.0;;154.0;;154.0;456.0;14.0;57.0;3265.0;313.0;6.0;319.0;;;65.0;3648.0;;147.0;;65.0;;254.0;1227.0;;489.0;27.0;1742.0;;;;2267.0;-45.0;-61.0;25.0;4329.0;;4329.0;;53.0;310.0;-25.0;19.0;37.0;;;;;246.0;-874.0;-0.0;;;-62.0;;;;-14.0;-1.0;-5.0;154.0;471.0;;1.01;147.73;3.79;-16.85;1.0;62.84;157.18;14.0;46.0;3.1;0.6;2041.0;8.4;308.0;52.0;-89.2;2.6;278.0;1219.0;2171.0;5.5;2.6;2.4;73.6;-5.9;1.007
2013.0;1911.0;422.0;607.0;288.0;209.0;180.0;14.0;605.0;4310.0;317.0;2052.0;2259.0;403.0;-496.0;20.0;-68.0;-101.0;1489.0;22.08;134.0;;134.0;134.0;;;1623.0;1.0;85.0;314.0;31.75;15.06;-79.0;10.91;29.0;9.42;12.99;12.43;14.0;;76.0;;76.0;440.0;12.0;78.0;3353.0;294.0;4.0;298.0;;;55.0;3705.0;;139.0;;4.0;;178.0;1246.0;;459.0;30.0;1735.0;;;;2170.0;83.0;-22.0;27.0;4310.0;;4310.0;;180.0;314.0;29.0;19.0;-32.0;;;;;-107.0;-504.0;;;;9.0;;;;-55.0;75.0;4.0;76.0;144.0;;0.94;146.26;13.77;-7.76;4.19;38.6;172.87;14.0;13.4;0.8;2.3;2030.0;15.1;333.0;191.0;13.7;9.4;306.0;1323.0;2399.0;6.3;6.8;8.0;69.6;-53.9;0.941
2014.0;2022.0;427.0;496.0;194.0;18.0;29.0;15.0;993.0;4568.0;430.0;2467.0;2101.0;585.0;-542.0;284.0;354.0;-152.0;1596.0;21.1;233.0;;124.0;124.0;;109.0;1829.0;1.0;92.0;386.0;24.55;9.57;-175.0;0.9;-10.0;1.41;1.89;1.89;15.0;;423.0;;423.0;501.0;8.0;61.0;3380.0;189.0;3.0;192.0;;;3.0;3575.0;;254.0;;6.0;;176.0;1594.0;;418.0;25.0;2037.0;;;;1992.0;42.0;40.0;27.0;4568.0;;4568.0;;29.0;386.0;-10.0;14.0;-15.0;;;;;182.0;-737.0;;;;195.0;-26.0;;;-63.0;373.0;27.0;423.0;69.0;;0.86;160.7;2.27;-12.07;5.0;58.57;166.91;15.0;94.7;5.2;2.3;2351.0;9.6;449.0;33.0;-57.3;1.4;654.0;1852.0;2441.0;4.2;2.4;1.4;-120.6;-41.4;0.86
2015.0;1124.0;104.0;39.0;-333.0;-409.0;-263.0;15.0;564.0;3524.0;176.0;1992.0;1532.0;373.0;-391.0;-61.0;-34.0;42.0;1019.0;9.3;219.0;;99.0;99.0;;120.0;1238.0;13.0;96.0;352.0;3.45;-29.65;-76.0;-36.4;-146.0;-23.36;-17.92;-17.92;15.0;;321.0;;321.0;188.0;18.0;37.0;2805.0;151.0;2.0;153.0;;;2.0;2960.0;;60.0;;6.0;;117.0;1575.0;;219.0;21.0;1816.0;;;;1673.0;-287.0;120.0;26.0;3524.0;;3524.0;;-263.0;352.0;-146.0;11.0;116.0;;;;;304.0;-331.0;;;;-60.0;;;;-59.0;-1.0;44.0;321.0;355.0;;0.72;106.23;-24.82;3.98;5.6;31.32;144.85;15.0;-4.4;-0.2;5.2;1556.0;-29.7;487.0;-363.0;35.8;-23.4;537.0;2181.0;2121.0;-6.0;-8.9;-17.1;122.6;;0.722
2016.0;708.0;-35.0;165.0;-116.0;-230.0;-116.0;15.0;351.0;3219.0;179.0;1758.0;1460.0;91.0;-159.0;-162.0;-245.0;-60.0;744.0;-5.0;76.0;;82.0;82.0;;-6.0;820.0;3.0;103.0;292.0;23.3;-16.39;-114.0;-32.43;-114.0;-16.35;-7.89;-7.89;15.0;;86.0;;86.0;205.0;18.0;42.0;2711.0;154.0;2.0;157.0;;;;2867.0;;55.0;;;;125.0;1419.0;;130.0;30.0;1579.0;;;;1726.0;-411.0;116.0;29.0;3219.0;;3219.0;;-116.0;292.0;-114.0;21.0;13.0;;;;;-4.0;-151.0;-9.0;;;1.0;-504.0;;;;342.0;-14.0;86.0;331.0;;0.74;64.91;-10.61;-5.52;;13.88;133.87;15.0;-8.3;-0.4;;951.0;-16.4;392.0;-156.0;49.6;-16.3;231.0;1907.0;1962.0;-2.1;-3.9;-7.9;100.0;;0.744
2017.0;1050.0;14.0;219.0;-70.0;-184.0;-105.0;15.0;351.0;3094.0;167.0;1655.0;1439.0;93.0;-72.0;-59.0;-40.0;15.0;1036.0;1.31;72.0;;72.0;72.0;;;1108.0;1.0;103.0;300.0;20.83;-6.67;-114.0;-17.56;-79.0;-9.99;-7.15;-7.15;15.0;;52.0;;52.0;238.0;20.0;42.0;2523.0;163.0;22.0;185.0;;33.0;2.0;2743.0;;69.0;;;;97.0;1375.0;;95.0;19.0;1489.0;;;;1843.0;-544.0;105.0;35.0;3094.0;;3094.0;;-105.0;300.0;-79.0;5.0;-54.0;;;;;25.0;-78.0;;;;-13.0;-455.0;;;;396.0;-2.0;52.0;92.0;;0.79;90.11;-9.01;1.27;;6.68;123.47;15.0;-8.3;-0.4;;1321.0;-6.7;378.0;-132.0;43.1;-10.0;232.0;1730.0;1810.0;-1.6;-2.6;-7.3;100.0;;0.795
2018.0;1130.0;79.0;120.0;7.0;-237.0;-216.0;15.0;383.0;2666.0;207.0;1524.0;1142.0;215.0;-74.0;-124.0;23.0;123.0;1051.0;6.99;72.0;;82.0;82.0;;-10.0;1123.0;1.0;90.0;268.0;10.66;0.61;-244.0;-21.0;-22.0;-19.09;-14.66;-14.66;15.0;;71.0;;71.0;229.0;25.0;59.0;2228.0;;26.0;26.0;;27.0;2.0;2283.0;;95.0;;6.0;;112.0;1251.0;;53.0;13.0;1317.0;;;;1703.0;-718.0;119.0;38.0;2666.0;;2666.0;;-216.0;268.0;-22.0;13.0;-13.0;;;;;185.0;-92.0;;;;10.0;-124.0;;;;-0.0;6.0;71.0;48.0;;0.73;105.0;-20.05;11.39;;8.59;106.13;15.0;-3.2;-0.1;;1541.0;0.6;366.0;-294.0;9.1;-19.1;241.0;1706.0;1558.0;-5.5;-5.5;-18.9;100.0;;0.733
2019.0;1187.0;130.0;338.0;34.0;-6.0;5.0;15.0;322.0;2518.0;166.0;1342.0;1176.0;222.0;-57.0;-178.0;-17.0;98.0;1057.0;10.95;96.0;;80.0;80.0;;16.0;1153.0;1.0;88.0;257.0;28.51;2.88;-41.0;-0.54;-12.0;0.43;0.31;0.31;15.0;;58.0;;58.0;189.0;24.0;51.0;2168.0;;24.0;24.0;;4.0;;2196.0;;70.0;10.0;3.0;;86.0;1141.0;;20.0;14.0;1175.0;;52.0;;1768.0;-746.0;103.0;51.0;2518.0;;2518.0;;5.0;257.0;-12.0;15.0;-3.0;;;;;-40.0;-124.0;;;;66.0;-158.0;;-20.0;;-1.0;-3.0;58.0;74.0;;0.77;106.01;0.46;8.77;;11.05;105.06;15.0;78.5;3.2;;1541.0;2.9;334.0;7.0;179.4;0.4;202.0;1482.0;1527.0;-2.7;3.2;0.4;100.0;20.3;0.77
2020.0;735.0;28.0;243.0;-27.0;-86.0;-94.0;14.0;269.0;2276.0;131.0;1172.0;1104.0;178.0;-32.0;-114.0;27.0;129.0;706.0;3.85;56.0;;56.0;56.0;;;762.0;1.0;80.0;248.0;33.04;-3.73;-58.0;-11.67;9.0;-12.84;-6.88;-6.88;14.0;;85.0;;85.0;103.0;21.0;60.0;1985.0;;22.0;22.0;;1.0;;2007.0;;45.0;10.0;3.0;;77.0;1009.0;;17.0;15.0;1041.0;;47.0;;1795.0;-855.0;108.0;57.0;2276.0;;2276.0;;-94.0;248.0;9.0;14.0;43.0;;;;;-43.0;-48.0;;;;17.0;-223.0;;-9.0;;118.0;-5.0;85.0;59.0;;0.79;68.19;-8.76;11.99;;4.49;102.51;14.0;-1.9;-0.0;;936.0;-3.7;316.0;-120.0;-10.0;-12.8;175.0;1285.0;1407.0;-0.3;-0.2;-8.5;100.0;;0.785
2021.0;781.0;5.0;151.0;-71.0;-145.0;-140.0;13.0;253.0;2106.0;188.0;1136.0;970.0;110.0;-45.0;-119.0;-54.0;50.0;776.0;0.65;76.0;;76.0;76.0;;;852.0;;72.0;223.0;19.35;-9.07;-74.0;-18.52;-4.0;-17.98;-10.54;-10.54;13.0;;32.0;;32.0;202.0;19.0;;1828.0;;;19.0;6.0;1.0;;1853.0;;177.0;10.0;1.0;;1.0;912.0;;10.0;26.0;948.0;;45.0;;1805.0;-1003.0;107.0;60.0;2106.0;;2106.0;;-140.0;223.0;-4.0;25.0;-10.0;;;;;16.0;-60.0;;-3.0;;18.0;-658.0;;-3.0;;543.0;-1.0;32.0;86.0;;0.79;74.12;-13.32;4.75;;5.7;92.04;13.0;-2.4;-0.1;;987.0;-9.1;282.0;-177.0;3.0;-18.0;82.0;1153.0;1226.0;-3.7;-3.4;-14.5;100.0;;0.791
