;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (GBP/USD)
2005.0;1.0;1.0;-6.0;-7.0;-6.0;-6.0;0.0;17.0;30.0;2.0;3.0;27.0;-5.0;-0.0;16.0;11.0;-5.0;;100.0;8.0;3.0;5.0;5.0;;0.0;8.0;0.0;0.0;0.0;-671.51;-765.82;0.0;-714.15;-0.0;-704.32;-15.21;-15.21;0.0;;16.0;;16.0;;0.0;1.0;0.0;11.0;2.0;12.0;;16.0;-16.0;13.0;;1.0;;;;2.0;;;;0.0;0.0;;;;2.0;-37.0;-5.0;68.0;30.0;;30.0;;-6.0;0.0;;1.0;0.0;;-0.0;;;0.0;-0.0;;;;-0.0;;16.0;;;;;16.0;5.0;;1.72;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;4.0;4.0;-7.0;-8.0;-8.0;-7.0;1.0;19.0;33.0;2.0;2.0;31.0;-8.0;0.0;7.0;-1.0;-8.0;;100.0;12.0;6.0;6.0;6.0;;-0.0;12.0;1.0;0.0;1.0;-184.18;-219.21;1.0;-202.36;-0.0;-196.51;-11.81;-11.81;1.0;;17.0;;17.0;;;2.0;0.0;12.0;1.0;14.0;;17.0;-17.0;14.0;;1.0;;;;1.0;;;;;;;;;2.0;-50.0;-5.0;84.0;33.0;;33.0;;-7.0;1.0;;1.0;-1.0;;0.0;;;-1.0;-0.0;;;;1.0;;7.0;;;;;17.0;18.0;;1.96;3.07;-6.03;-6.56;;0.2;24.76;1.0;;;;2.0;-219.2;0.0;-4.0;2.9;-196.5;9.0;;16.0;-24.4;-23.5;-24.4;100.0;;1.959
2007.0;8.0;-2.0;-10.0;-11.0;-10.0;-10.0;1.0;23.0;39.0;4.0;4.0;35.0;-8.0;0.0;10.0;3.0;-9.0;10.0;-19.67;19.0;10.0;10.0;10.0;;-0.0;19.0;1.0;;1.0;-121.72;-143.02;1.0;-129.58;-0.0;-126.22;-13.07;-13.07;1.0;;20.0;;20.0;;;3.0;1.0;13.0;2.0;15.0;;20.0;-20.0;16.0;;1.0;;;;2.0;;;;;;;;;2.0;-61.0;-6.0;99.0;39.0;;39.0;;-10.0;1.0;;2.0;1.0;;;;;-1.0;-1.0;;;;1.0;;10.0;;;;;20.0;18.0;;1.98;5.22;-6.59;-5.63;;0.68;22.8;1.0;;;;4.0;-143.0;0.0;-5.0;2.6;-126.2;10.0;;18.0;-28.9;-26.9;-28.9;100.0;;1.985
2008.0;3.0;-7.0;-10.0;-11.0;-11.0;-11.0;1.0;6.0;21.0;1.0;1.0;20.0;-10.0;0.0;0.0;-10.0;-11.0;10.0;-203.85;15.0;10.0;5.0;5.0;;0.0;15.0;0.0;;1.0;-317.43;-352.74;1.0;-336.58;;-336.58;-13.6;-13.6;1.0;;5.0;;5.0;;;2.0;1.0;13.0;1.0;14.0;;5.0;-5.0;15.0;;1.0;;;;1.0;;;;;;;;;2.0;-56.0;-5.0;79.0;21.0;;21.0;;-11.0;1.0;;1.0;-1.0;;;;;-0.0;-0.0;;;;0.0;;0.0;;;;0.0;5.0;15.0;;1.46;2.76;-9.3;-9.07;;0.34;16.82;1.0;;;;2.0;-352.7;0.0;-7.0;;-336.6;3.0;;13.0;-55.3;-51.7;-55.3;100.0;;1.463
2009.0;3.0;-5.0;-12.0;-12.0;-12.0;-12.0;1.0;3.0;18.0;3.0;3.0;14.0;-8.0;-0.0;4.0;-4.0;-8.0;8.0;-194.43;13.0;8.0;5.0;5.0;;-0.0;13.0;0.0;;1.0;-414.22;-438.42;0.0;-435.75;-0.0;-433.6;-13.45;-13.45;1.0;;2.0;;2.0;;;1.0;1.0;13.0;1.0;14.0;;2.0;-2.0;15.0;;1.0;;;;2.0;;;;;;;;;2.0;-73.0;-5.0;91.0;18.0;;18.0;;-12.0;1.0;;1.0;3.0;;;;;0.0;-0.0;;;;0.0;;4.0;;;;-0.0;2.0;5.0;;1.62;1.92;-8.32;-5.43;;0.25;9.91;1.0;;;;2.0;-438.4;0.0;-7.0;0.5;-433.6;-0.0;;9.0;-84.0;-68.3;-84.0;100.0;;1.616
2010.0;4.0;-5.0;-13.0;-14.0;-14.0;-14.0;2.0;7.0;53.0;3.0;3.0;50.0;-16.0;1.0;19.0;4.0;-17.0;9.0;-146.03;17.0;9.0;8.0;8.0;;-0.0;17.0;0.0;0.0;1.0;-355.41;-365.93;-0.0;-371.72;;-371.72;-7.39;-7.39;2.0;;6.0;;6.0;;0.0;1.0;0.0;44.0;1.0;46.0;;6.0;-6.0;46.0;;1.0;;;;2.0;;;;;;;;;4.0;-84.0;-5.0;135.0;53.0;;53.0;;-14.0;1.0;;1.0;-5.0;;-0.0;;;0.0;-0.0;;;;1.0;-3.0;22.0;;;;0.0;6.0;2.0;;1.56;1.28;-4.74;-5.84;;0.16;17.39;2.0;;;;2.0;-365.9;0.0;-9.0;;-371.7;3.0;;32.0;-27.1;-25.7;-27.3;100.0;;1.56
2011.0;1.0;-4.0;-8.0;-9.0;-9.0;-9.0;3.0;6.0;52.0;2.0;2.0;50.0;-8.0;-0.0;9.0;0.0;-8.0;5.0;-384.29;9.0;5.0;4.0;4.0;;0.0;9.0;0.0;0.0;0.0;-780.84;-833.72;0.0;-826.66;;-826.66;-2.8;-2.8;3.0;;6.0;;6.0;;;0.0;0.0;44.0;2.0;46.0;;6.0;-6.0;46.0;;1.0;;;;1.0;;;;;;;;;9.0;-90.0;-5.0;136.0;52.0;;52.0;;-9.0;0.0;;0.0;0.0;;0.0;;;-0.0;-0.0;;-0.0;;0.0;;9.0;;;;-0.0;6.0;6.0;;1.55;0.22;-1.84;-1.73;;0.09;10.34;3.0;;;;1.0;-833.7;0.0;-6.0;;-826.7;3.0;;32.0;-17.8;-17.1;-17.8;100.0;;1.554
2012.0;0.0;-5.0;-42.0;-43.0;-43.0;-43.0;6.0;15.0;28.0;2.0;2.0;26.0;-8.0;-0.0;17.0;8.0;-8.0;5.0;-1972.39;9.0;5.0;4.0;4.0;;-0.0;9.0;0.0;;0.0;-15970.55;-16143.56;0.0;-16125.15;;-16125.15;-6.58;-6.58;6.0;;14.0;;14.0;;;0.0;0.0;12.0;1.0;13.0;;;;13.0;;0.0;;0.0;;1.0;;;;;;;;;3.0;-135.0;-4.0;162.0;28.0;;28.0;;-43.0;0.0;;1.0;0.0;;;;;33.0;-0.0;;;0.0;-0.0;;17.0;;;;-0.0;14.0;6.0;;1.63;0.03;-4.11;-0.79;;0.03;2.52;6.0;;;;0.0;-16143.6;0.0;-26.0;;-16125.2;8.0;;16.0;-163.1;-153.9;-163.1;100.0;;1.625
2013.0;0.0;-9.0;-14.0;-15.0;-15.0;-15.0;15.0;35.0;49.0;3.0;3.0;46.0;-11.0;-8.0;31.0;12.0;-11.0;9.0;-4727.35;15.0;9.0;6.0;6.0;;;15.0;0.0;;0.0;-7440.17;-7753.85;0.0;-7694.02;;-7694.02;-0.99;-0.99;15.0;;26.0;8.0;35.0;;;1.0;0.0;12.0;0.0;13.0;;;;13.0;;1.0;;0.0;;2.0;;;;;;;;;4.0;-152.0;-5.0;199.0;49.0;;49.0;;-15.0;0.0;;3.0;0.0;;;;;0.0;-0.0;;-8.0;;0.0;;31.0;;;;0.0;26.0;15.0;;1.66;0.01;-0.61;-0.47;;0.01;1.88;15.0;;;;0.0;-7753.8;0.0;-9.0;;-7694.0;20.0;;28.0;-32.6;-30.7;-32.6;100.0;;1.656
2014.0;0.0;-14.0;-18.0;-19.0;-19.0;-17.0;17.0;35.0;46.0;3.0;3.0;43.0;-15.0;-0.0;17.0;2.0;-15.0;14.0;-59126.67;19.0;14.0;5.0;5.0;;;19.0;0.0;;1.0;-77653.33;-80846.67;0.0;-79866.67;-1.0;-73920.0;-1.03;-1.03;17.0;;26.0;8.0;34.0;;;1.0;1.0;11.0;0.0;11.0;;;;12.0;;1.0;;0.0;;2.0;;;;;;;;;4.0;-160.0;-4.0;204.0;46.0;;46.0;;-17.0;1.0;;2.0;0.0;;;;;0.0;-1.0;;;;0.0;;17.0;;;;-0.0;26.0;25.0;;1.56;0.0;-0.66;-0.58;;0.02;1.65;17.0;;;;0.0;-80846.7;0.0;-11.0;7.4;-73920.0;20.0;;28.0;-39.9;-40.2;-39.9;100.0;;1.557
2015.0;;-10.0;-14.0;-14.0;-14.0;-10.0;21.0;79.0;91.0;2.0;2.0;89.0;-12.0;6.0;58.0;52.0;-13.0;10.0;-inf;14.0;10.0;4.0;4.0;;;14.0;0.0;;0.0;-inf;-inf;1.0;-inf;-4.0;-inf;-0.46;-0.46;21.0;;77.0;0.0;77.0;;;2.0;2.0;10.0;0.0;10.0;;;0.0;12.0;;0.0;;0.0;;1.0;;;;;;;;;5.0;-161.0;-4.0;249.0;91.0;;91.0;;-10.0;0.0;;1.0;-2.0;;;;;-2.0;-1.0;;;7.0;0.0;;58.0;;;;-0.0;77.0;25.0;;1.47;;-0.31;-0.43;;0.04;2.83;21.0;;;;;-inf;0.0;-7.0;29.5;-inf;52.0;;60.0;-11.4;-15.9;-11.0;100.0;;1.474
2016.0;1.0;;-12.0;-15.0;-13.0;-10.0;23.0;52.0;69.0;2.0;2.0;67.0;-12.0;-6.0;-0.0;-16.0;-13.0;;;16.0;11.0;5.0;5.0;;;16.0;0.0;;0.0;-1305.45;-1546.23;2.0;-1345.71;-2.0;-1096.1;-0.45;-0.45;23.0;;48.0;0.0;48.0;;;4.0;2.0;10.0;0.0;10.0;5.0;;0.0;17.0;;1.0;;0.0;;1.0;;;;;;;;;4.0;-143.0;-4.0;210.0;69.0;;69.0;;-10.0;0.0;;1.0;-1.0;;;;;-2.0;-1.0;;-5.0;;0.0;;;-0.0;;;2.0;48.0;64.0;;1.23;0.03;-0.36;-0.46;;0.02;2.33;23.0;;;;1.0;-1546.2;0.0;-8.0;18.5;-1096.1;40.0;;54.0;-15.6;-18.6;-15.6;100.0;;1.234
2017.0;0.0;;-4.0;-19.0;-5.0;-2.0;23.0;62.0;74.0;4.0;4.0;71.0;-13.0;18.0;0.0;5.0;-13.0;;;19.0;11.0;9.0;9.0;;;19.0;;0.0;1.0;-20793.75;-89943.75;14.0;-23593.75;-3.0;-10112.5;-0.09;-0.09;23.0;;58.0;0.0;58.0;;;3.0;2.0;11.0;0.0;11.0;;;0.0;13.0;;1.0;;0.0;;3.0;;;;;;;;;5.0;-157.0;-5.0;228.0;74.0;;74.0;;-2.0;1.0;;1.0;2.0;;;;;-15.0;-0.0;;-7.0;24.0;-0.0;;0.0;;;;0.0;58.0;53.0;;1.35;0.0;-0.07;-0.42;;0.01;2.25;23.0;;;;0.0;-89943.8;0.0;-2.0;57.1;-10112.5;43.0;;52.0;-3.1;-6.8;-3.1;100.0;;1.351
2018.0;;;-26.0;-26.0;-26.0;-23.0;23.0;38.0;50.0;5.0;5.0;45.0;-21.0;-6.0;0.0;-27.0;-22.0;;;26.0;12.0;14.0;14.0;;;26.0;0.0;;1.0;-inf;-inf;0.0;-inf;-3.0;-inf;-1.0;-1.0;23.0;;27.0;6.0;34.0;;;4.0;1.0;10.0;0.0;10.0;-6.0;;6.0;12.0;;1.0;;0.0;;3.0;;;;;;;;;5.0;-171.0;-3.0;214.0;50.0;;50.0;;-23.0;1.0;;1.0;1.0;;;;;-0.0;-0.0;;-6.0;0.0;-0.0;;0.0;;;;-0.0;27.0;55.0;;1.28;;-0.79;-0.72;;0.01;1.5;23.0;;;;;-inf;0.0;-18.0;10.3;-inf;26.0;;35.0;-52.6;-52.9;-52.5;100.0;;1.276
2019.0;0.0;;-30.0;-30.0;-30.0;-26.0;25.0;50.0;61.0;13.0;33.0;28.0;2.0;-20.0;7.0;-11.0;2.0;;;30.0;18.0;13.0;13.0;;;30.0;0.0;0.0;1.0;-9161.89;-9317.21;-0.0;-9372.95;-4.0;-8025.41;-1.04;-1.04;25.0;;18.0;27.0;44.0;;;5.0;1.0;10.0;0.0;10.0;-26.0;;27.0;11.0;;2.0;0.0;0.0;;10.0;;21.0;;;21.0;;0.0;;5.0;-202.0;-4.0;228.0;61.0;;61.0;;-26.0;1.0;;1.0;28.0;;;;;-1.0;-0.0;;-20.0;;-0.0;;7.0;;;;0.0;18.0;28.0;;1.33;0.01;-0.78;0.07;;0.0;0.83;25.0;;;;0.0;-9317.2;0.0;-20.0;14.4;-8025.4;28.0;;21.0;-53.7;-49.6;-93.7;100.0;;1.326
2020.0;7.0;2.0;-49.0;-49.0;-49.0;-45.0;27.0;104.0;118.0;35.0;105.0;12.0;-15.0;13.0;21.0;19.0;-15.0;5.0;31.34;47.0;28.0;19.0;19.0;;;52.0;0.0;0.0;1.0;-648.46;-654.26;-0.0;-657.8;-5.0;-594.03;-1.63;-1.63;27.0;;38.0;14.0;51.0;;;53.0;2.0;11.0;0.0;11.0;-13.0;;14.0;13.0;;3.0;0.0;2.0;;31.0;;70.0;;;70.0;;0.0;;6.0;-252.0;;259.0;118.0;;118.0;;-45.0;1.0;;6.0;26.0;;;;;-2.0;-1.0;;-55.0;14.0;55.0;;22.0;;;-1.0;-0.0;38.0;18.0;;1.37;0.2;-1.19;-0.41;;0.02;0.33;27.0;-15.1;-0.4;;5.0;-654.3;0.0;-33.0;9.7;-594.0;51.0;;9.0;-53.9;-41.9;-359.3;100.0;;1.367
2021.0;17.0;7.0;-61.0;-62.0;-62.0;-53.0;30.0;117.0;130.0;21.0;119.0;12.0;9.0;12.0;42.0;62.0;7.0;10.0;39.94;69.0;42.0;27.0;27.0;;;79.0;0.0;0.0;1.0;-365.86;-369.02;-0.0;-369.36;-9.0;-317.44;-1.8;-1.8;30.0;;99.0;;99.0;11.0;;6.0;3.0;10.0;0.0;10.0;0.0;;;13.0;;5.0;0.0;1.0;6.0;9.0;;98.0;;;98.0;;0.0;;6.0;-302.0;32.0;275.0;130.0;;130.0;;-53.0;1.0;6.0;12.0;53.0;;;;11.0;-8.0;-2.0;;;;14.0;-0.0;42.0;;;;-0.0;99.0;37.0;;1.35;0.42;-1.33;0.18;;0.04;0.29;30.0;-18.5;-0.6;;12.0;-369.0;0.0;-39.0;14.1;-317.4;71.0;;9.0;-48.6;-47.7;-462.2;100.0;;1.353
