;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1998.0;20467.0;17026.0;7471.0;4547.0;2180.0;1532.0;3699.0;7418.0;58077.0;14210.0;38103.0;15820.0;;;;;;3441.0;83.19;12479.0;;;;;12479.0;15920.0;;;5292.0;36.5;22.22;-2368.0;10.65;647.0;7.49;0.41;0.41;3699.0;;168.0;460.0;627.0;6174.0;346.0;270.0;32603.0;;10563.0;10563.0;;;7493.0;50659.0;;2729.0;7883.0;;;3598.0;16049.0;;;7844.0;23893.0;;;;3609.0;1532.0;-28714.0;39392.0;53923.0;4155.0;58077.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;23197.0;18592.0;8371.0;3749.0;2002.0;1824.0;3820.0;9640.0;64817.0;13588.0;39455.0;14636.0;;;;;;4605.0;80.15;14844.0;;;;;14844.0;19448.0;;;6369.0;36.09;16.16;-1747.0;8.63;178.0;7.86;0.48;0.48;3820.0;;188.0;779.0;967.0;7136.0;481.0;1056.0;36129.0;;11331.0;11331.0;;;7717.0;55177.0;;4290.0;2285.0;;;7013.0;16845.0;;1129.0;7893.0;25868.0;;;;3297.0;4832.0;-36163.0;42670.0;54092.0;10725.0;64817.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;28036.0;16759.0;9039.0;5248.0;2589.0;2361.0;4892.0;15629.0;87018.0;22681.0;53803.0;24427.0;;;;;;11277.0;59.78;11511.0;;;;;11511.0;22788.0;;;6450.0;32.24;18.72;-2659.0;9.23;228.0;8.42;0.45;0.45;4892.0;;721.0;5741.0;6462.0;8032.0;746.0;389.0;36476.0;;25818.0;25818.0;;;9095.0;71389.0;;5593.0;;;;17088.0;21952.0;;1308.0;7862.0;31122.0;;;;4089.0;2359.0;-39492.0;57471.0;78230.0;8788.0;87018.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;28461.0;22060.0;8419.0;4839.0;1571.0;1877.0;5059.0;10906.0;77023.0;16415.0;47349.0;23049.0;7868.0;-8819.0;-1178.0;-2224.0;1833.0;6400.0;77.51;17221.0;;;;;17221.0;23621.0;;;6848.0;29.58;17.0;-3268.0;5.52;-306.0;6.6;0.37;0.37;5059.0;;555.0;2056.0;2610.0;7133.0;672.0;491.0;32625.0;;23251.0;23251.0;;;10241.0;66117.0;;4663.0;;;;11752.0;23307.0;;1374.0;6253.0;30934.0;;;;4163.0;;-39149.0;58035.0;70398.0;6626.0;77023.0;;1877.0;6848.0;1319.0;;-2400.0;;45.0;;;224.0;-6035.0;;-2335.0;;-450.0;;284.0;;-289.0;-1173.0;-95.0;3948.0;6172.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;30650.0;23348.0;-550.0;5284.0;-15333.0;-5856.0;5357.0;11103.0;71450.0;15417.0;47709.0;17847.0;9256.0;-6070.0;-2206.0;406.0;4728.0;7302.0;76.18;18064.0;;10938.0;10938.0;;7126.0;25366.0;;1669.0;7028.0;-1.79;17.24;-20616.0;-50.03;-3390.0;-19.11;-1.1;-1.1;5357.0;;571.0;3535.0;4106.0;6331.0;472.0;194.0;28457.0;6683.0;8012.0;14695.0;5359.0;;11835.0;60347.0;;;5369.0;;;10048.0;21104.0;925.0;1711.0;8552.0;32291.0;;;;5104.0;;;12743.0;65556.0;5894.0;71450.0;;-5856.0;7028.0;;;;;;;;8085.0;-4528.0;;-2123.0;480.0;-4427.0;-13200.0;2107.0;;-55.0;8941.0;;3755.0;3349.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;36547.0;28659.0;12359.0;7952.0;4225.0;2769.0;6548.0;13172.0;78004.0;17403.0;51386.0;21056.0;11550.0;-6499.0;-5251.0;-50.0;11550.0;7887.0;78.42;20708.0;;;;;20708.0;28595.0;;;8442.0;33.82;21.76;-3726.0;11.56;1148.0;7.58;0.42;0.42;6548.0;;423.0;168.0;590.0;7814.0;504.0;4264.0;30555.0;;17249.0;17249.0;;;17027.0;64832.0;;6671.0;;;;10732.0;22234.0;;1007.0;10742.0;33983.0;;;;6228.0;2769.0;2023.0;10037.0;72442.0;5562.0;78004.0;;2769.0;8442.0;;;8780.0;;;;8780.0;-8442.0;;;-3603.0;945.0;-3841.0;;15.0;;-1868.0;-3398.0;151.0;4443.0;4493.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;42284.0;32044.0;14129.0;9802.0;5957.0;3898.0;5152.0;15773.0;85984.0;26491.0;58887.0;21982.0;13801.0;-12164.0;-2657.0;-375.0;13801.0;10241.0;75.78;22242.0;;;;;22242.0;32482.0;;;8688.0;33.41;23.18;-3845.0;14.09;1543.0;9.22;0.78;0.78;4970.0;;1158.0;935.0;2093.0;9397.0;907.0;3376.0;31632.0;;21459.0;21459.0;;;17120.0;70211.0;;7675.0;;;;18816.0;20522.0;;1159.0;10714.0;32396.0;;;;6714.0;3898.0;4206.0;7164.0;80869.0;5115.0;85984.0;;3898.0;8688.0;;;9903.0;;;;9903.0;-8688.0;;;-8547.0;764.0;-4381.0;;125.0;;-3996.0;1214.0;645.0;4415.0;4791.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;44829.0;23092.0;15542.0;10129.0;8042.0;5262.0;4891.0;16129.0;86594.0;25905.0;67472.0;15069.0;13182.0;-11351.0;-515.0;1524.0;13182.0;21737.0;51.51;12963.0;;;;;12963.0;34700.0;;;7950.0;34.67;22.59;-2087.0;17.94;2330.0;11.74;1.08;1.08;4886.0;;2619.0;418.0;3037.0;10190.0;1089.0;1813.0;33127.0;;19865.0;19865.0;;;17473.0;70465.0;;8179.0;10930.0;;968.0;5828.0;29784.0;;2932.0;8852.0;41568.0;;;;5824.0;5548.0;1720.0;1978.0;82541.0;4053.0;86594.0;;5262.0;7950.0;;;7920.0;;;;7920.0;-7950.0;;-7776.0;;740.0;-4315.0;;;-2431.0;-3276.0;5192.0;208.0;2606.0;1082.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;69824.0;47876.0;23386.0;12436.0;8928.0;8227.0;4799.0;23380.0;143845.0;34761.0;117445.0;22674.0;20345.0;-37026.0;19233.0;2099.0;11194.0;21949.0;68.57;35440.0;;24705.0;21972.0;2733.0;10735.0;57388.0;;;12808.0;33.49;17.81;-3508.0;12.79;2351.0;11.78;1.72;1.71;4784.0;;5005.0;2217.0;7223.0;14809.0;1336.0;12.0;44727.0;28693.0;27398.0;56091.0;;11485.0;8162.0;120465.0;;11367.0;11062.0;;1857.0;10475.0;66887.0;;6203.0;9594.0;82684.0;;;;6495.0;7723.0;5102.0;3353.0;140119.0;3726.0;143845.0;;8227.0;12808.0;;;12118.0;;;;12118.0;-12808.0;-9151.0;-28329.0;-290.0;144.0;600.0;;;;-4218.0;23452.0;-454.0;5005.0;2906.0;;1.32;11.06;1.3;1.77;0.67;1.45;3.59;4784.0;13.0;0.7;3.9;52901.0;17.8;9704.0;6233.0;26.3;11.8;-8623.0;50676.0;17178.0;7.4;7.5;36.3;48.7;37.7;1.32
2007.0;82347.0;56221.0;34230.0;19533.0;15588.0;12994.0;4759.0;26959.0;154469.0;36437.0;121123.0;29362.0;;-6700.0;-13751.0;1857.0;12076.0;26126.0;68.27;32693.0;;16091.0;12884.0;3207.0;16602.0;58820.0;1026.0;5185.0;13767.0;41.57;23.72;-3945.0;18.93;2283.0;15.78;2.73;2.73;4759.0;;7390.0;2366.0;9756.0;14586.0;1440.0;1177.0;47359.0;28844.0;26729.0;55573.0;13141.0;11423.0;13.0;127509.0;;12609.0;10193.0;3147.0;2095.0;11541.0;68488.0;854.0;5728.0;9616.0;84686.0;;;;6964.0;20136.0;1840.0;423.0;150486.0;3983.0;154469.0;;12994.0;13767.0;;;;;;;;-26761.0;-10613.0;3718.0;-261.0;20.0;436.0;-21586.0;;;-4880.0;12715.0;-381.0;7390.0;5533.0;;1.46;11.86;1.87;1.74;0.7;1.53;4.23;4759.0;13.4;0.8;2.8;56441.0;23.7;9436.0;8906.0;14.6;15.8;-6496.0;46942.0;20125.0;15.3;13.6;44.3;62.4;40.4;1.459
2008.0;81009.0;56099.0;32678.0;19394.0;15259.0;10614.0;4801.0;25126.0;139655.0;35135.0;112307.0;24089.0;;-12723.0;-10855.0;-1102.0;11851.0;24910.0;69.25;28649.0;;13004.0;10731.0;2273.0;15645.0;53559.0;1156.0;5100.0;12646.0;40.34;23.94;-4135.0;18.84;4318.0;13.1;2.28;2.28;4801.0;;5979.0;3098.0;9077.0;14378.0;1661.0;10.0;42702.0;25616.0;22258.0;47873.0;14194.0;9758.0;1.0;114528.0;;10967.0;11324.0;3180.0;1829.0;11015.0;63033.0;748.0;4999.0;8392.0;77172.0;;;;6578.0;23347.0;-3432.0;-2403.0;136396.0;3259.0;139655.0;;10614.0;12646.0;;;;;;;;-23260.0;-11029.0;-2086.0;-159.0;43.0;507.0;-8519.0;;;-6207.0;3871.0;-422.0;5979.0;7081.0;;1.4;12.07;1.58;1.77;0.92;1.64;3.59;4801.0;16.4;0.8;3.6;57946.0;23.9;9046.0;7592.0;28.3;13.1;-7159.0;45088.0;17231.0;14.2;14.7;44.1;41.5;52.4;1.398
2009.0;81227.0;57292.0;32592.0;19540.0;14872.0;11134.0;4547.0;34120.0;154836.0;38567.0;120081.0;31119.0;23121.0;-13316.0;-3266.0;6924.0;12249.0;23935.0;70.53;28925.0;;12838.0;11230.0;1608.0;16088.0;52861.0;1165.0;5127.0;12823.0;40.12;24.06;-4668.0;18.31;3508.0;13.71;2.45;2.45;4547.0;;13048.0;2729.0;15777.0;15605.0;1337.0;1400.0;45816.0;28015.0;22688.0;50703.0;15641.0;8549.0;7.0;120716.0;;9970.0;13150.0;3960.0;2352.0;13095.0;68164.0;712.0;4413.0;8226.0;81514.0;;;;6535.0;23890.0;819.0;-125.0;151200.0;3637.0;154836.0;;11134.0;12823.0;;;;;;;;-836.0;-10872.0;-20.0;-2020.0;9.0;-412.0;-10657.0;;;-6927.0;14318.0;385.0;13048.0;6124.0;;1.43;12.48;1.71;1.88;1.06;1.67;4.78;4547.0;13.6;0.2;4.6;56731.0;24.1;8956.0;7776.0;23.6;13.7;-3106.0;47607.0;21734.0;13.4;13.1;35.8;37.8;56.6;1.432
2010.0;81260.0;57705.0;35626.0;22041.0;18598.0;13602.0;4528.0;28168.0;173626.0;44809.0;131236.0;32714.0;22305.0;-21220.0;-7021.0;-6546.0;10339.0;23555.0;71.01;30503.0;;14598.0;12699.0;1898.0;15905.0;54058.0;1060.0;4454.0;12446.0;43.84;27.12;-3442.0;22.89;5123.0;16.74;3.01;3.01;4522.0;;5646.0;2106.0;7752.0;16725.0;1375.0;2316.0;47893.0;39578.0;33482.0;73060.0;16882.0;7617.0;7.0;145458.0;;12092.0;13036.0;3776.0;2486.0;17195.0;68709.0;726.0;8126.0;8865.0;86427.0;;;;6106.0;26719.0;1110.0;-1222.0;163950.0;9676.0;173626.0;;13602.0;12446.0;;;;;;;;-3743.0;-11966.0;-6946.0;-2139.0;231.0;-400.0;-17976.0;;;-8361.0;19315.0;-619.0;5646.0;12192.0;;1.34;13.43;2.25;1.71;1.38;1.98;5.41;4522.0;10.2;0.5;6.0;60737.0;27.1;9303.0;10167.0;27.5;16.7;-12438.0;51356.0;24452.0;14.1;14.1;41.6;38.5;80.9;1.338
2011.0;81342.0;57710.0;25190.0;13028.0;8399.0;6994.0;4511.0;26955.0;167797.0;42172.0;132350.0;28008.0;;-16177.0;-6359.0;-110.0;10871.0;23632.0;70.95;45741.0;;17566.0;15680.0;1886.0;28175.0;69374.0;1071.0;4672.0;13134.0;30.97;16.02;-4629.0;10.33;390.0;8.6;1.55;1.55;4511.0;;5353.0;3398.0;8751.0;15147.0;1507.0;1551.0;45907.0;37679.0;31151.0;68830.0;17790.0;8307.0;8.0;140842.0;;11506.0;13384.0;3324.0;2386.0;14897.0;72051.0;611.0;6135.0;11381.0;90177.0;;;;5908.0;24917.0;-1115.0;-1702.0;160357.0;7439.0;167797.0;;6994.0;13134.0;;;;;;;;-20128.0;-11761.0;-3811.0;-866.0;30.0;230.0;-7657.0;;;-9795.0;11094.0;-219.0;5353.0;5463.0;;1.29;13.93;1.2;1.86;1.68;2.01;4.8;4511.0;18.6;1.1;7.5;62837.0;16.0;10146.0;5403.0;4.6;8.6;-11755.0;55659.0;21636.0;9.7;7.5;25.0;-40.1;90.1;1.294
2012.0;82273.0;58426.0;26186.0;14247.0;7737.0;5183.0;4595.0;33771.0;171222.0;41576.0;134727.0;26996.0;;-10393.0;-1640.0;7536.0;7563.0;23847.0;71.01;44466.0;;14851.0;12835.0;2016.0;29615.0;68313.0;1271.0;5311.0;13765.0;31.83;17.32;-6510.0;9.4;1928.0;6.3;1.15;1.15;4496.0;;12992.0;2470.0;15462.0;15213.0;1567.0;1529.0;46204.0;36894.0;29130.0;66024.0;15578.0;9642.0;3.0;137451.0;;11504.0;13265.0;3328.0;2127.0;14680.0;70391.0;517.0;6317.0;15925.0;93151.0;;;;6005.0;25666.0;-4233.0;-442.0;161723.0;9500.0;171222.0;;5183.0;13765.0;;;;;;;;-18948.0;-12509.0;2356.0;-1100.0;40.0;821.0;-16780.0;;;-4318.0;19459.0;-504.0;12992.0;5456.0;;1.32;13.87;0.87;1.27;0.73;2.11;4.55;4496.0;16.2;1.1;5.2;62356.0;17.3;10433.0;3928.0;24.9;6.3;-5915.0;53351.0;20461.0;7.8;7.7;19.2;16.7;57.1;1.319
2013.0;78430.0;55007.0;26335.0;12989.0;8632.0;6313.0;4551.0;40225.0;163376.0;40058.0;125602.0;29119.0;;-13608.0;-3691.0;179.0;6419.0;23423.0;70.14;42186.0;;12982.0;11209.0;1773.0;29204.0;65609.0;1282.0;4988.0;13232.0;33.58;16.56;-4357.0;11.01;1802.0;8.05;1.39;1.39;4551.0;;13713.0;2910.0;16623.0;13970.0;1354.0;8277.0;42664.0;32210.0;25494.0;57704.0;14019.0;8764.0;;123151.0;;11194.0;12902.0;3028.0;1860.0;14102.0;66398.0;518.0;4210.0;14417.0;85543.0;;;;6255.0;30950.0;-11318.0;3231.0;154721.0;8655.0;163376.0;;6313.0;13232.0;;;;;;;;-19545.0;-13297.0;-190.0;-531.0;69.0;341.0;-16355.0;;;-2999.0;15664.0;-2018.0;13713.0;13535.0;;1.37;12.54;1.01;1.03;0.48;2.13;4.65;4551.0;14.4;0.8;3.3;57061.0;16.6;9627.0;4593.0;20.9;8.0;121.0;48307.0;21185.0;9.0;8.5;21.7;52.5;46.7;1.375
2014.0;60941.0;42575.0;18681.0;8428.0;4397.0;3630.0;4606.0;27659.0;147945.0;35927.0;111304.0;25543.0;;-12058.0;-4888.0;-4171.0;3615.0;18366.0;69.86;34527.0;;11326.0;9843.0;1483.0;23201.0;52893.0;1200.0;4247.0;10341.0;30.65;13.83;-4031.0;7.22;463.0;5.96;0.74;0.74;4606.0;;7898.0;3547.0;11445.0;13641.0;1130.0;1443.0;40335.0;30377.0;27040.0;57417.0;14227.0;8307.0;;120287.0;;10609.0;10516.0;2451.0;1743.0;13059.0;57409.0;1061.0;3104.0;13804.0;75378.0;;;;5634.0;27383.0;-13823.0;6350.0;136847.0;11098.0;147945.0;;3630.0;10341.0;;;;;;;;-13971.0;-11135.0;-1700.0;-299.0;365.0;710.0;-16597.0;;;-2816.0;14525.0;-1955.0;7898.0;12069.0;;1.21;10.94;0.65;0.65;0.51;2.0;4.58;4606.0;24.3;1.3;3.2;50377.0;13.8;8548.0;3001.0;10.5;6.0;-6835.0;47457.0;21115.0;7.4;6.1;14.2;22.4;77.9;1.21
2015.0;51280.0;37260.0;17023.0;3146.0;338.0;2981.0;4928.0;34292.0;133550.0;37868.0;103624.0;19430.0;;-14028.0;-3923.0;-4268.0;4576.0;14020.0;72.66;34395.0;;12999.0;11733.0;1266.0;21395.0;48415.0;2270.0;4778.0;9249.0;33.2;6.14;-2808.0;0.66;14.0;5.81;0.55;0.55;4928.0;;2823.0;3227.0;6049.0;9939.0;1477.0;16826.0;33176.0;23615.0;20158.0;43773.0;10949.0;11360.0;;99258.0;;7805.0;13711.0;1921.0;1201.0;15151.0;47903.0;998.0;2512.0;14343.0;65756.0;;;;5403.0;22376.0;-17482.0;9133.0;123054.0;10496.0;133550.0;;2981.0;9249.0;;;;;;;;-12231.0;-10209.0;-3046.0;-311.0;1156.0;-1617.0;-14823.0;4621.0;-1924.0;-3014.0;11217.0;-1085.0;2823.0;7090.0;;1.09;9.58;0.56;0.86;0.56;1.91;3.63;4928.0;24.9;1.2;4.1;47219.0;6.1;8517.0;2745.0;4.2;5.8;-3293.0;44110.0;17891.0;8.7;6.3;15.3;-1.1;6.9;1.086
