;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1998.0;1530.0;965.0;422.0;322.0;220.0;157.0;1246.0;715.0;5454.0;841.0;4107.0;1347.0;207.0;-1042.0;883.0;48.0;-750.0;565.0;63.06;643.0;;;;;643.0;1208.0;;;202.0;27.55;21.04;-102.0;14.36;62.0;10.29;0.07;0.07;1246.0;;82.0;;82.0;399.0;234.0;;4158.0;;;;442.0;249.0;-110.0;4739.0;;;262.0;;;579.0;2942.0;;;325.0;3266.0;;;;1085.0;267.0;-171.0;167.0;5454.0;-0.0;5454.0;;157.0;202.0;-17.0;;-126.0;;-31.0;;-126.0;-9.0;-957.0;;;;-85.0;;223.0;;-110.0;770.0;;82.0;33.0;;0.65;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;1859.0;1234.0;533.0;400.0;268.0;207.0;1202.0;765.0;6367.0;630.0;4639.0;1798.0;342.0;-834.0;442.0;-49.0;-211.0;624.0;66.4;834.0;;;;;834.0;1458.0;;;265.0;28.69;21.55;-133.0;14.41;61.0;11.15;-0.23;-0.23;1202.0;;37.0;;37.0;470.0;259.0;-1.0;4682.0;;;;727.0;176.0;16.0;5602.0;;;107.0;;;523.0;3655.0;;;354.0;4009.0;;;;1160.0;348.0;-202.0;493.0;6437.0;-70.0;6367.0;;207.0;265.0;4.0;;269.0;;-12.0;;136.0;-403.0;-553.0;;;;-280.0;;310.0;;-137.0;269.0;;37.0;86.0;;0.69;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;1965.0;1320.0;578.0;437.0;275.0;277.0;1229.0;890.0;7051.0;841.0;5207.0;1928.0;176.0;-634.0;467.0;9.0;-67.0;645.0;67.18;883.0;;;;;883.0;1528.0;;;303.0;29.41;22.23;-162.0;14.01;-1.0;14.07;-0.28;-0.28;1229.0;;45.0;;45.0;499.0;347.0;-1.0;4777.0;;;;1128.0;505.0;-249.0;6161.0;;;174.0;;;666.0;3732.0;;;635.0;4367.0;;;;1236.0;388.0;-181.0;486.0;7136.0;-85.0;7051.0;;277.0;303.0;-105.0;;-81.0;;;;49.0;-217.0;-243.0;-11.0;;;-380.0;;117.0;;-150.0;499.0;;45.0;36.0;;0.67;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;2544.0;1160.0;592.0;450.0;317.0;303.0;1259.0;1433.0;8246.0;2010.0;6341.0;1987.0;84.0;-842.0;763.0;5.0;-345.0;1384.0;45.61;711.0;;;;;711.0;2094.0;;;247.0;23.26;17.67;-133.0;12.45;42.0;11.92;0.46;0.45;1259.0;;46.0;;46.0;891.0;418.0;77.0;4740.0;207.0;;207.0;1114.0;454.0;297.0;6812.0;;;1395.0;;;615.0;3720.0;;;611.0;4331.0;;;;1178.0;510.0;-152.0;450.0;8328.0;-82.0;8246.0;;303.0;247.0;-34.0;;-623.0;;-92.0;;-577.0;191.0;-429.0;-376.0;-26.0;;-11.0;;15.0;;-158.0;907.0;;46.0;42.0;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;2891.0;1252.0;710.0;387.0;299.0;388.0;648.0;917.0;8257.0;1091.0;5464.0;2437.0;579.0;-160.0;-440.0;-21.0;115.0;1639.0;43.31;865.0;;;;;865.0;2504.0;;;257.0;24.54;13.39;-88.0;10.33;65.0;13.42;0.57;0.57;641.0;;26.0;;26.0;520.0;371.0;-0.0;4417.0;;;;;133.0;2790.0;7341.0;;454.0;572.0;;;65.0;3840.0;;532.0;;4373.0;;;419.0;;717.0;-78.0;;7901.0;357.0;8257.0;;388.0;257.0;-41.0;;409.0;;48.0;;-175.0;-434.0;-464.0;-184.0;-816.0;70.0;1233.0;;309.0;;-181.0;-568.0;;26.0;47.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;3743.0;1646.0;1026.0;687.0;685.0;540.0;667.0;1583.0;10658.0;1812.0;7073.0;3181.0;305.0;200.0;-456.0;49.0;3.0;2097.0;43.98;959.0;;;;;959.0;3056.0;;;342.0;27.42;18.36;-2.0;18.29;144.0;14.43;0.78;0.77;662.0;;80.0;;80.0;878.0;624.0;;6577.0;;;;;148.0;2349.0;9075.0;;689.0;1048.0;;;75.0;4623.0;;639.0;-0.0;5262.0;;;507.0;;1165.0;-218.0;;10255.0;403.0;10658.0;;540.0;342.0;66.0;;-17.0;;-173.0;;-229.0;-626.0;-302.0;-60.0;-39.0;;601.0;;55.0;;-224.0;-286.0;;80.0;31.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;5436.0;2181.0;1219.0;901.0;782.0;542.0;646.0;1952.0;12389.0;2281.0;8654.0;3307.0;737.0;-831.0;95.0;1.0;324.0;3256.0;40.11;1280.0;;;;;1280.0;4536.0;;;436.0;22.42;16.57;-118.0;14.39;240.0;9.97;0.8;0.8;641.0;;88.0;;88.0;1207.0;658.0;0.0;7536.0;;137.0;137.0;;121.0;2643.0;10437.0;;1061.0;1151.0;;;70.0;5584.0;;663.0;126.0;6373.0;;;104.0;;1530.0;-225.0;;11961.0;428.0;12389.0;;542.0;436.0;11.0;;-82.0;;29.0;;-329.0;-170.0;-413.0;-693.0;-14.0;;289.0;;37.0;-291.0;-268.0;617.0;;88.0;87.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;7271.0;2344.0;1169.0;939.0;674.0;484.0;682.0;2645.0;14803.0;2796.0;10537.0;3672.0;777.0;-716.0;-19.0;42.0;192.0;4927.0;32.23;1404.0;;;;;1404.0;6331.0;;;495.0;16.08;12.92;-265.0;9.28;190.0;6.66;0.71;0.7;674.0;;132.0;;132.0;1634.0;879.0;-0.0;9002.0;;533.0;533.0;;116.0;2506.0;12158.0;;1397.0;1328.0;;;70.0;6794.0;;868.0;79.0;7741.0;15481.0;;108.0;;1805.0;-256.0;;14209.0;594.0;14803.0;;484.0;495.0;93.0;;189.0;;-186.0;;-151.0;-484.0;-585.0;-76.0;-77.0;;22.0;;46.0;;-317.0;251.0;;132.0;91.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;9132.0;2419.0;1203.0;985.0;699.0;534.0;688.0;2620.0;15768.0;2766.0;11199.0;3955.0;1113.0;-1355.0;230.0;-12.0;96.0;6713.0;26.49;1434.0;;;;;1434.0;8147.0;;;504.0;13.17;10.79;-286.0;7.65;165.0;5.85;0.78;0.77;680.0;;120.0;;120.0;1755.0;745.0;;9664.0;339.0;207.0;546.0;;172.0;2766.0;13147.0;;1479.0;1205.0;;;82.0;7443.0;;912.0;78.0;8433.0;;;107.0;;1993.0;-233.0;;15154.0;614.0;15768.0;;534.0;504.0;-18.0;;5.0;;115.0;;-146.0;89.0;-1017.0;-87.0;-311.0;;59.0;;54.0;;-352.0;528.0;;120.0;132.0;;0.86;15.65;0.92;0.17;0.6;1.74;6.78;680.0;17.3;1.0;3.8;10645.0;10.8;587.0;622.0;23.6;5.8;-170.0;8676.0;4611.0;4.3;4.6;13.5;34.1;308.6;0.858
2007.0;11961.0;2920.0;1518.0;1153.0;920.0;710.0;717.0;3276.0;19977.0;3527.0;14031.0;5294.0;1384.0;-2264.0;907.0;27.0;-924.0;9041.0;24.41;1767.0;;;;;1767.0;10808.0;;;599.0;12.7;9.64;-234.0;7.69;210.0;5.93;0.99;0.98;711.0;;167.0;;167.0;2397.0;712.0;;12642.0;389.0;213.0;602.0;;187.0;3270.0;16701.0;;2222.0;1216.0;;;89.0;9270.0;;979.0;255.0;10504.0;;;125.0;;2546.0;-441.0;;19324.0;653.0;19977.0;;710.0;599.0;41.0;;-81.0;;160.0;;-251.0;115.0;-2307.0;;-20.0;;64.0;;603.0;;-461.0;765.0;;167.0;140.0;;1.0;16.77;1.0;-1.3;0.65;3.24;7.42;711.0;17.7;1.0;3.7;11919.0;9.6;597.0;707.0;22.8;5.9;-250.0;9237.0;5275.0;4.5;4.8;13.4;35.1;15.4;1.004
2008.0;13257.0;2744.0;2503.0;1125.0;1509.0;1091.0;724.0;3048.0;20300.0;3375.0;14205.0;5439.0;1140.0;-2345.0;1512.0;308.0;-1847.0;10512.0;20.7;1619.0;;;;;1619.0;12132.0;;453.0;541.0;18.88;8.48;385.0;11.39;418.0;8.23;1.51;1.5;719.0;;445.0;;445.0;1909.0;694.0;;13469.0;320.0;185.0;505.0;2048.0;146.0;1083.0;17252.0;;1982.0;1309.0;;;84.0;9557.0;;1061.0;213.0;10830.0;;;103.0;2625.0;2780.0;27.0;-96.0;19644.0;655.0;20300.0;;1091.0;541.0;212.0;;-121.0;166.0;-111.0;-149.0;-327.0;-583.0;-2988.0;-39.0;-542.0;1136.0;88.0;-548.0;24.0;;-309.0;2345.0;;445.0;137.0;;0.82;22.45;1.85;-3.13;0.52;5.06;9.21;719.0;10.5;0.5;2.7;16131.0;8.5;659.0;1328.0;27.7;8.2;-398.0;11629.0;6619.0;8.7;10.0;20.1;71.7;-15.4;0.822
2009.0;11851.0;3285.0;3070.0;1199.0;1811.0;1485.0;732.0;3418.0;26780.0;3602.0;19186.0;6903.0;1918.0;-3143.0;1054.0;-204.0;-1239.0;8567.0;27.72;2086.0;;;;;2086.0;10653.0;;568.0;726.0;25.9;10.12;612.0;15.28;291.0;12.53;2.03;2.02;728.0;;311.0;;311.0;2362.0;745.0;;17921.0;354.0;464.0;818.0;2198.0;121.0;2305.0;23363.0;;2342.0;1162.0;;;99.0;12334.0;;2102.0;1147.0;15584.0;;;119.0;;4183.0;-516.0;;26089.0;691.0;26780.0;;1485.0;726.0;207.0;;194.0;72.0;94.0;127.0;-184.0;-695.0;-3156.0;-138.0;-341.0;509.0;-106.0;-1002.0;34.0;;-432.0;2454.0;-33.0;311.0;515.0;;0.95;17.12;2.14;-1.79;0.62;4.56;9.97;728.0;8.3;0.1;3.5;12466.0;10.1;764.0;1562.0;16.1;12.5;-194.0;12974.0;7261.0;8.7;9.0;21.5;70.9;-32.1;0.951
2010.0;15168.0;3846.0;2779.0;1510.0;1224.0;973.0;748.0;3771.0;30201.0;3364.0;21956.0;7585.0;1856.0;-2681.0;751.0;-85.0;-558.0;11321.0;25.36;2336.0;;;;;2336.0;13658.0;;689.0;866.0;18.32;9.96;-286.0;8.07;252.0;6.41;1.3;1.29;740.0;;243.0;;243.0;2713.0;815.0;;20387.0;386.0;479.0;865.0;2204.0;80.0;2894.0;26430.0;;2695.0;551.0;;;117.0;14661.0;;2454.0;1477.0;18592.0;;;125.0;;4747.0;-884.0;;29542.0;660.0;30201.0;;973.0;866.0;239.0;;602.0;-479.0;-42.0;284.0;407.0;-823.0;-2413.0;-197.0;-121.0;23.0;-23.0;-1205.0;66.0;;-434.0;2324.0;-11.0;243.0;328.0;;1.0;20.44;1.31;-0.75;0.59;3.25;10.22;740.0;18.8;0.9;2.4;15127.0;10.0;864.0;970.0;20.6;6.4;406.0;14622.0;7565.0;5.8;6.5;12.8;55.4;-66.0;1.003
2011.0;19028.0;4460.0;3158.0;1855.0;1597.0;985.0;761.0;4212.0;33680.0;4766.0;24180.0;8670.0;2651.0;-3939.0;1353.0;76.0;22.0;14567.0;23.44;2606.0;;;;;2606.0;17173.0;;697.0;919.0;16.6;9.75;-258.0;8.39;557.0;5.17;1.29;1.27;751.0;;412.0;;412.0;3075.0;725.0;;22186.0;1004.0;588.0;1593.0;2491.0;40.0;3158.0;29468.0;;150.0;1004.0;278.0;;3612.0;14914.0;;2644.0;1855.0;19414.0;;;1036.0;;4895.0;-1073.0;;32851.0;830.0;33680.0;;985.0;919.0;407.0;;-952.0;-92.0;53.0;494.0;-554.0;1293.0;-2629.0;-1185.0;-213.0;;-75.0;-279.0;45.0;;-527.0;2113.0;12.0;412.0;335.0;;0.98;25.83;1.34;0.03;0.72;3.57;11.77;751.0;23.8;1.5;2.2;19402.0;9.7;937.0;1004.0;34.9;5.2;-565.0;15208.0;8841.0;5.2;6.8;11.4;46.5;2231.8;0.981
2012.0;25476.0;4343.0;2871.0;1522.0;1078.0;720.0;785.0;6644.0;47488.0;7116.0;33638.0;10570.0;2893.0;-6246.0;4424.0;1060.0;-2775.0;21133.0;17.05;2730.0;;2909.0;2909.0;;-179.0;23863.0;27.0;808.0;1214.0;11.27;5.97;-444.0;4.23;129.0;2.83;0.8;0.79;772.0;;1788.0;;1788.0;3366.0;784.0;706.0;33541.0;422.0;822.0;1244.0;3409.0;10.0;2640.0;40844.0;;124.0;1725.0;207.0;;5267.0;20338.0;;2618.0;3565.0;26522.0;;;3732.0;4764.0;3487.0;-1811.0;399.0;44208.0;3280.0;47488.0;;720.0;1214.0;-40.0;;97.0;-80.0;42.0;-369.0;-472.0;903.0;-5669.0;-342.0;-535.0;18.0;118.0;-808.0;468.0;;-695.0;5459.0;-12.0;1788.0;728.0;;1.01;32.78;0.93;-3.57;0.89;7.29;13.6;772.0;42.5;2.9;2.3;25306.0;6.0;1206.0;715.0;12.0;2.8;-469.0;20203.0;10500.0;3.9;3.7;6.8;3.5;-8.2;1.007
2013.0;30986.0;4463.0;2851.0;1285.0;577.0;592.0;817.0;6542.0;54189.0;10098.0;37707.0;12704.0;3145.0;-8877.0;4772.0;-941.0;-4806.0;26523.0;14.4;3177.0;;2837.0;2837.0;;340.0;29700.0;25.0;854.0;1290.0;9.2;4.15;-708.0;1.86;116.0;1.91;0.52;0.52;806.0;;712.0;;712.0;4084.0;1050.0;697.0;39797.0;419.0;945.0;1364.0;3965.0;15.0;2506.0;47647.0;;282.0;3316.0;166.0;;6500.0;21045.0;;2753.0;3810.0;27608.0;;;4839.0;5407.0;2400.0;-564.0;621.0;50410.0;3778.0;54189.0;;592.0;1290.0;123.0;;-3115.0;-793.0;-297.0;826.0;-3556.0;4255.0;-7951.0;;-958.0;39.0;-206.0;-621.0;591.0;;-802.0;5605.0;19.0;730.0;1672.0;;0.94;40.84;0.78;-6.33;1.06;10.48;16.74;806.0;55.7;3.3;2.4;32918.0;4.1;1370.0;629.0;20.1;1.9;-3778.0;22357.0;13496.0;3.1;3.1;4.7;-35.5;-4.4;0.941
2014.0;32386.0;5662.0;4021.0;2753.0;1870.0;1209.0;840.0;7056.0;62686.0;8175.0;46510.0;14443.0;2191.0;-10231.0;8406.0;417.0;-7042.0;26724.0;17.48;2906.0;;2823.0;2823.0;;83.0;29630.0;20.0;929.0;1357.0;12.41;8.5;-884.0;5.77;526.0;3.73;1.2;1.2;829.0;;1085.0;;1085.0;3667.0;988.0;1316.0;46315.0;416.0;1003.0;1419.0;4653.0;483.0;2760.0;55630.0;;356.0;2196.0;478.0;;5623.0;28757.0;;4166.0;5412.0;38335.0;;;5606.0;5738.0;1352.0;-374.0;2122.0;60952.0;1734.0;62686.0;;1209.0;1357.0;505.0;;2132.0;-230.0;-160.0;-684.0;-1119.0;-3011.0;-9234.0;-339.0;-735.0;;-102.0;-1160.0;411.0;;-855.0;10010.0;51.0;1085.0;668.0;;0.86;45.41;1.69;-9.87;1.2;12.95;20.25;829.0;27.6;1.5;2.6;37641.0;8.5;1577.0;1405.0;28.1;3.7;-1300.0;33423.0;16786.0;3.6;4.4;8.4;29.3;-6.3;0.86
2015.0;24413.0;4717.0;2939.0;1345.0;8.0;181.0;858.0;5488.0;61161.0;7812.0;46570.0;13652.0;3302.0;-5731.0;2148.0;-178.0;-2025.0;19696.0;19.32;3052.0;;3069.0;3069.0;;-17.0;22748.0;17.0;1173.0;1462.0;12.04;5.51;-1337.0;0.03;123.0;0.74;-0.03;-0.03;847.0;;733.0;;733.0;2804.0;803.0;1148.0;46547.0;58.0;974.0;1032.0;5063.0;606.0;2426.0;55673.0;;405.0;2131.0;272.0;;5276.0;28564.0;;4273.0;5922.0;38758.0;;;4706.0;5339.0;103.0;1179.0;2325.0;60222.0;939.0;61161.0;;181.0;1462.0;5.0;;-1385.0;553.0;-228.0;-1069.0;-2324.0;3038.0;-5327.0;-77.0;-449.0;;49.0;-739.0;41.0;;-894.0;3740.0;103.0;733.0;911.0;;0.72;39.9;0.3;-3.31;1.46;8.71;22.31;847.0;148.5;7.4;3.3;33794.0;5.5;2024.0;251.0;1545.5;0.7;-3217.0;39540.0;18898.0;-40.7;2.5;1.3;-393.2;-42.1;0.722
2016.0;25723.0;6189.0;4496.0;1921.0;1824.0;1540.0;918.0;6260.0;63885.0;9651.0;47538.0;15918.0;3879.0;-3864.0;820.0;820.0;-33.0;19534.0;24.06;3243.0;;3245.0;3245.0;;-2.0;22777.0;19.0;1183.0;1667.0;17.48;7.47;-97.0;7.09;106.0;5.99;1.45;1.44;911.0;;1576.0;;1576.0;3279.0;918.0;488.0;47847.0;58.0;1171.0;1229.0;5088.0;871.0;2591.0;57625.0;;244.0;3777.0;239.0;103.0;5527.0;27162.0;;4493.0;6232.0;37887.0;;;5400.0;7809.0;-533.0;787.0;2454.0;63455.0;429.0;63885.0;;1540.0;1667.0;32.0;;-997.0;-330.0;-276.0;348.0;-3391.0;1636.0;-3911.0;-480.0;-348.0;;780.0;-3158.0;1682.0;;-1074.0;3370.0;-14.0;1576.0;755.0;;0.74;37.94;2.27;-0.05;1.58;5.77;23.48;911.0;17.4;0.8;4.0;34560.0;7.5;2240.0;2069.0;5.8;6.0;-4556.0;36494.0;21386.0;5.0;4.5;9.7;30.3;1856.8;0.744
2017.0;35272.0;9997.0;4889.0;1249.0;452.0;2272.0;1532.0;7324.0;128832.0;11623.0;76588.0;46206.0;5233.0;-8744.0;2763.0;-806.0;-1812.0;25275.0;28.34;5120.0;;5120.0;5120.0;;;30395.0;;2246.0;2514.0;13.86;3.54;-796.0;1.28;-2144.0;6.44;1.32;1.31;1525.0;;382.0;;382.0;5643.0;1214.0;85.0;72097.0;27386.0;2597.0;29983.0;13229.0;866.0;5332.0;121507.0;;4081.0;3430.0;;;4112.0;48376.0;;7388.0;9201.0;64965.0;;;6157.0;40326.0;-1962.0;-773.0;2458.0;122793.0;6038.0;128832.0;;2272.0;2514.0;-2287.0;;-678.0;-603.0;-230.0;178.0;-4299.0;3411.0;-7045.0;522.0;-3330.0;543.0;-6479.0;-5010.0;1231.0;;-2448.0;8989.0;-57.0;382.0;1187.0;;0.79;29.1;1.87;-1.5;2.02;5.81;38.12;1525.0;21.6;0.9;5.0;44378.0;3.5;3163.0;2859.0;-474.0;6.4;-5409.0;60865.0;58135.0;12.3;1.9;4.9;-7.7;-67.1;0.795
