;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (BRL/USD)
2007.0;8372.0;2347.0;434.0;132.0;127.0;118.0;228.0;2814.0;7161.0;2445.0;4268.0;2816.0;316.0;-741.0;303.0;-122.0;-256.0;6025.0;28.04;2080.0;;1715.0;281.0;1434.0;365.0;8105.0;109.0;;309.0;5.19;1.58;-5.0;1.52;6.0;1.42;0.52;0.52;228.0;;233.0;365.0;598.0;1234.0;862.0;120.0;2708.0;;379.0;379.0;62.0;577.0;620.0;4347.0;;1306.0;824.0;58.0;;315.0;954.0;;;868.0;1822.0;;;;;;484.0;;7083.0;77.0;7161.0;;118.0;309.0;-22.0;;-154.0;-119.0;-121.0;133.0;-34.0;64.0;-572.0;-34.0;-126.0;;-14.0;-1077.0;;;-11.0;1392.0;;598.0;720.0;;0.56;65.39;0.93;-2.0;0.09;4.46;21.99;228.0;17.9;1.0;0.5;14903.0;1.6;551.0;211.0;5.0;1.4;656.0;1699.0;5012.0;2.6;1.8;4.2;90.4;-4.5;0.562
2008.0;7790.0;2054.0;451.0;170.0;170.0;113.0;235.0;2442.0;5852.0;1477.0;3471.0;2336.0;536.0;-209.0;-84.0;243.0;325.0;5737.0;26.36;2147.0;;1482.0;248.0;1234.0;665.0;7884.0;90.0;29.0;261.0;5.79;2.18;;2.18;48.0;1.44;0.48;0.48;235.0;;114.0;588.0;702.0;950.0;679.0;111.0;2099.0;;285.0;285.0;49.0;447.0;529.0;3410.0;;1041.0;146.0;48.0;;290.0;1330.0;;;664.0;1994.0;;;;;;413.0;;5807.0;45.0;5852.0;;113.0;261.0;-14.0;;-140.0;-26.0;-16.0;30.0;-57.0;316.0;-211.0;;;;-44.0;-257.0;38.0;;-22.0;156.0;;702.0;460.0;;0.43;76.66;1.11;3.2;0.21;2.08;22.99;235.0;17.5;0.8;1.1;18033.0;2.2;605.0;260.0;28.2;1.4;2234.0;3078.0;5408.0;3.1;3.3;4.8;80.8;-5.1;0.432
2009.0;13333.0;3297.0;738.0;591.0;424.0;349.0;254.0;4730.0;10345.0;3371.0;6533.0;3800.0;1057.0;-939.0;294.0;412.0;629.0;10036.0;24.73;2867.0;;2396.0;390.0;2006.0;471.0;12903.0;85.0;69.0;265.0;5.54;4.44;-168.0;3.18;55.0;2.62;1.33;1.33;254.0;;1344.0;1205.0;2548.0;1596.0;1622.0;-1036.0;3013.0;1029.0;123.0;1152.0;113.0;624.0;712.0;5615.0;;2297.0;304.0;202.0;;770.0;2055.0;;27.0;1080.0;3162.0;;;;;244.0;473.0;;10334.0;11.0;10345.0;;349.0;265.0;16.0;15.0;138.0;-98.0;-487.0;604.0;-92.0;274.0;-428.0;-513.0;;;-24.0;-226.0;279.0;;-63.0;303.0;;1344.0;931.0;;0.57;91.32;2.39;4.31;0.43;2.93;26.03;254.0;9.0;0.1;2.0;23241.0;4.4;462.0;609.0;13.0;2.6;2369.0;3583.0;6624.0;5.9;4.6;9.2;82.1;-34.5;0.574
2010.0;19335.0;4730.0;820.0;965.0;490.0;435.0;258.0;8867.0;18034.0;6517.0;12260.0;4277.0;219.0;-822.0;1493.0;889.0;-681.0;14605.0;24.46;3809.0;;3484.0;550.0;2934.0;326.0;18415.0;92.0;67.0;265.0;4.24;4.99;-475.0;2.53;52.0;2.25;1.7;1.69;256.0;;2300.0;366.0;2667.0;2974.0;2906.0;320.0;4039.0;821.0;2120.0;2941.0;140.0;839.0;1209.0;9168.0;;3318.0;1794.0;241.0;;1405.0;3369.0;;799.0;1575.0;5743.0;;;;;1.0;915.0;;16537.0;1497.0;18034.0;;435.0;265.0;21.0;;-586.0;442.0;-426.0;148.0;43.0;83.0;-900.0;39.0;;35.0;-116.0;-726.0;21.0;;-91.0;2289.0;;2300.0;1411.0;;0.6;125.27;2.82;-4.41;0.59;5.83;27.71;256.0;12.6;0.6;1.7;32092.0;5.0;440.0;722.0;10.6;2.3;3899.0;5592.0;7099.0;4.9;3.4;10.2;79.0;-10.3;0.603
2011.0;25003.0;6794.0;1031.0;1128.0;432.0;385.0;260.0;9271.0;18120.0;7245.0;12704.0;4092.0;605.0;-728.0;741.0;618.0;-175.0;18208.0;27.17;5542.0;;5162.0;903.0;4259.0;380.0;23751.0;188.0;221.0;379.0;4.12;4.51;-696.0;1.73;46.0;1.54;1.48;1.48;260.0;;2667.0;;2667.0;3555.0;2980.0;69.0;3948.0;736.0;1914.0;2650.0;183.0;671.0;1398.0;8850.0;;3369.0;2639.0;274.0;44.0;1193.0;3349.0;205.0;598.0;1307.0;5459.0;;;;;43.0;760.0;;16796.0;1325.0;18120.0;;385.0;379.0;-31.0;14.0;-816.0;-1033.0;-404.0;522.0;132.0;673.0;-780.0;-0.0;;;-50.0;-2561.0;12.0;;-98.0;3388.0;;2667.0;2049.0;;0.54;179.21;2.76;-1.25;0.71;5.59;29.33;260.0;14.4;0.9;1.8;46594.0;4.5;706.0;718.0;10.6;1.5;3775.0;6241.0;7625.0;6.1;3.9;9.4;74.5;-49.2;0.537
2012.0;24846.0;6735.0;1625.0;1395.0;818.0;513.0;263.0;8417.0;17270.0;6809.0;11870.0;4145.0;2586.0;-637.0;-916.0;1033.0;1906.0;18111.0;27.11;5340.0;;4935.0;856.0;4079.0;406.0;23451.0;175.0;451.0;407.0;6.54;5.61;-577.0;3.29;254.0;2.06;1.84;1.84;262.0;;3457.0;;3457.0;2149.0;2810.0;;3959.0;686.0;1742.0;2428.0;177.0;526.0;1763.0;8853.0;;3319.0;2055.0;749.0;45.0;1390.0;3065.0;230.0;555.0;1211.0;5061.0;;120.0;;3274.0;;871.0;;16014.0;1255.0;17270.0;;513.0;407.0;94.0;22.0;1016.0;1121.0;-94.0;243.0;-88.0;533.0;-680.0;-16.0;;;17.0;-3892.0;10.0;;-91.0;3057.0;;3457.0;2425.0;;0.49;194.3;4.01;14.9;0.71;5.32;32.41;262.0;10.9;0.7;1.6;50924.0;5.6;834.0;1051.0;31.0;2.1;3295.0;6281.0;8495.0;9.1;7.6;12.4;82.3;4.2;0.488
2013.0;24437.0;6361.0;1331.0;1228.0;743.0;446.0;265.0;7878.0;16089.0;7201.0;10708.0;4014.0;2071.0;-831.0;-698.0;542.0;1288.0;18077.0;26.03;5031.0;;4514.0;628.0;3886.0;516.0;23107.0;159.0;367.0;366.0;5.45;5.02;-485.0;3.04;152.0;1.82;1.59;1.59;264.0;;3542.0;10.0;3552.0;1607.0;2701.0;17.0;3832.0;848.0;1565.0;2413.0;131.0;402.0;1432.0;8211.0;;3618.0;2189.0;747.0;49.0;1346.0;1829.0;193.0;449.0;1035.0;3506.0;;108.0;;2863.0;;1151.0;;14722.0;1367.0;16089.0;;446.0;366.0;38.0;18.0;267.0;-141.0;-246.0;961.0;-79.0;936.0;-783.0;-90.0;;;-41.0;-2760.0;7.0;;-192.0;2247.0;;3542.0;3000.0;;0.42;218.67;3.99;11.52;1.71;7.01;35.92;264.0;12.0;0.7;3.6;57730.0;5.0;865.0;1052.0;20.4;1.8;1597.0;4322.0;9483.0;10.2;6.6;11.1;57.0;14.3;0.423
2014.0;24651.0;6375.0;1363.0;1466.0;939.0;478.0;265.0;9079.0;17117.0;8972.0;11669.0;3980.0;1887.0;-621.0;-239.0;1047.0;1173.0;18276.0;25.86;4792.0;;4434.0;558.0;3876.0;357.0;23067.0;157.0;258.0;350.0;5.53;5.95;-527.0;3.81;277.0;1.94;1.7;1.7;265.0;;4194.0;;4194.0;1623.0;3162.0;100.0;3649.0;859.0;1585.0;2443.0;151.0;185.0;1611.0;8038.0;;5012.0;2481.0;651.0;81.0;1399.0;1179.0;314.0;426.0;778.0;2697.0;;99.0;;2555.0;;1425.0;;15649.0;1468.0;17117.0;;478.0;350.0;84.0;18.0;9.0;-347.0;-565.0;1338.0;82.0;949.0;-714.0;71.0;;;-173.0;-2829.0;164.0;;-97.0;2522.0;20.0;4194.0;3148.0;;0.38;247.26;4.79;11.77;0.97;7.16;39.92;265.0;9.2;0.5;2.2;65525.0;5.9;931.0;1270.0;29.5;1.9;285.0;3134.0;10580.0;10.7;6.5;12.0;79.7;-5.7;0.376
2015.0;17471.0;4111.0;718.0;407.0;18.0;67.0;266.0;6300.0;11924.0;6379.0;8554.0;2613.0;1169.0;-467.0;-759.0;-34.0;668.0;13361.0;23.53;3549.0;;3289.0;433.0;2855.0;260.0;16910.0;196.0;286.0;278.0;4.11;2.33;-389.0;0.1;87.0;0.38;0.24;0.24;266.0;;2780.0;;2780.0;1177.0;2263.0;80.0;2619.0;573.0;1078.0;1651.0;96.0;102.0;1154.0;5624.0;;3914.0;963.0;468.0;106.0;1396.0;1051.0;309.0;299.0;516.0;2175.0;;;;1718.0;;896.0;;11167.0;757.0;11924.0;;67.0;278.0;34.0;6.0;529.0;-110.0;-66.0;632.0;87.0;255.0;-501.0;13.0;;;-81.0;-2348.0;4.0;;-110.0;1695.0;23.0;2780.0;2814.0;;0.25;260.52;1.0;9.96;1.63;7.47;38.97;266.0;23.6;1.2;6.9;69220.0;2.3;1102.0;265.0;494.3;0.4;-313.0;4164.0;10354.0;-36.2;3.9;2.6;-63.8;15.9;0.252
2016.0;12731.0;2924.0;410.0;244.0;-14.0;-148.0;266.0;9720.0;13886.0;8470.0;10018.0;3028.0;-400.0;-620.0;453.0;-575.0;-875.0;9807.0;22.97;2619.0;;2288.0;271.0;2017.0;330.0;12425.0;26.0;217.0;334.0;3.22;1.92;-259.0;-0.11;7.0;-1.16;-0.56;-0.56;266.0;;1570.0;;1570.0;412.0;1425.0;6312.0;2820.0;340.0;246.0;586.0;97.0;52.0;611.0;4166.0;;2221.0;908.0;267.0;69.0;5273.0;894.0;7.0;97.0;548.0;1547.0;;66.0;;2092.0;;936.0;;13046.0;841.0;13886.0;;-148.0;334.0;-35.0;9.0;-1028.0;-387.0;33.0;-456.0;-9.0;467.0;-474.0;-149.0;;;-83.0;-2297.0;2.0;;-1.0;2750.0;-7.0;2808.0;3383.0;;0.31;155.84;-1.81;-10.71;0.02;5.8;37.07;266.0;-7.8;-0.4;0.1;41454.0;1.9;1089.0;-482.0;-51.1;-1.2;4069.0;2912.0;9860.0;2.5;0.6;-4.9;100.8;;0.307
2017.0;13475.0;3231.0;678.0;474.0;235.0;187.0;266.0;10029.0;14469.0;8753.0;10457.0;3120.0;572.0;-481.0;-632.0;-541.0;55.0;10244.0;23.98;2651.0;;2348.0;293.0;2054.0;303.0;12894.0;55.0;150.0;251.0;5.03;3.52;-239.0;1.75;90.0;1.39;0.7;0.7;266.0;;1145.0;;1145.0;453.0;1456.0;6976.0;2759.0;334.0;247.0;581.0;53.0;37.0;1011.0;4440.0;;2454.0;378.0;284.0;44.0;5877.0;1007.0;7.0;119.0;571.0;1704.0;;;;2060.0;;1060.0;;13576.0;893.0;14469.0;;187.0;251.0;-11.0;7.0;-355.0;-639.0;-454.0;924.0;-202.0;493.0;-517.0;;;;-57.0;-2954.0;3.0;;-30.0;2349.0;;2219.0;2760.0;;0.3;167.58;2.32;0.68;0.38;6.43;38.8;266.0;9.2;0.4;1.8;44634.0;3.5;833.0;619.0;38.1;1.4;4228.0;3337.0;10333.0;5.5;3.1;6.0;83.7;49.5;0.302
2018.0;12722.0;2976.0;752.0;552.0;439.0;307.0;268.0;9352.0;13614.0;8445.0;10023.0;2855.0;666.0;-489.0;11.0;188.0;57.0;9746.0;23.39;2415.0;;2152.0;272.0;1880.0;263.0;12161.0;60.0;100.0;229.0;5.91;4.34;-114.0;3.45;116.0;2.42;1.08;1.08;267.0;;1125.0;;1125.0;352.0;1522.0;6353.0;2486.0;296.0;393.0;689.0;52.0;53.0;981.0;4262.0;;2382.0;519.0;272.0;64.0;5480.0;904.0;3.0;150.0;521.0;1578.0;;;;1758.0;;1097.0;;12878.0;736.0;13614.0;;307.0;229.0;20.0;11.0;-91.0;-84.0;-380.0;554.0;45.0;190.0;-609.0;;;;-18.0;-2253.0;1.0;;-90.0;2354.0;;2081.0;1894.0;;0.26;184.97;4.47;0.82;1.31;8.86;41.51;267.0;4.8;0.2;6.2;49388.0;4.3;889.0;1193.0;26.4;2.4;3519.0;3509.0;11083.0;8.7;4.1;10.8;70.6;158.2;0.258
2019.0;14091.0;3033.0;997.0;485.0;189.0;197.0;268.0;4968.0;14549.0;5756.0;11178.0;2722.0;282.0;-813.0;471.0;-31.0;-410.0;11058.0;21.52;2483.0;;2078.0;230.0;1849.0;404.0;13540.0;;345.0;388.0;7.08;3.44;-296.0;1.34;68.0;1.39;0.69;0.69;267.0;;1979.0;;1979.0;697.0;2147.0;145.0;6043.0;327.0;1224.0;1552.0;152.0;84.0;1750.0;9581.0;;3704.0;1101.0;376.0;91.0;860.0;4587.0;6.0;297.0;531.0;5422.0;;2156.0;;1706.0;;1016.0;;13900.0;649.0;14549.0;;197.0;388.0;60.0;9.0;-622.0;-3.0;-45.0;-302.0;-91.0;251.0;-692.0;-245.0;;;45.0;-2849.0;8.0;;-67.0;3379.0;28.0;1979.0;2010.0;;0.25;212.12;2.96;-6.17;1.0;10.42;40.97;267.0;7.6;0.3;4.5;56635.0;3.4;1559.0;790.0;35.8;1.4;-3167.0;18436.0;10940.0;4.8;4.4;7.2;66.1;-14.3;0.249
2020.0;9866.0;2647.0;1266.0;487.0;366.0;419.0;269.0;3437.0;10301.0;3600.0;7066.0;2636.0;913.0;-826.0;-54.0;146.0;434.0;7220.0;26.83;2218.0;;1799.0;306.0;1493.0;419.0;9437.0;;226.0;494.0;12.84;4.94;-121.0;3.71;127.0;4.25;1.57;1.56;268.0;;1677.0;;1677.0;433.0;1258.0;69.0;3828.0;144.0;1042.0;1187.0;241.0;;1608.0;6863.0;;2199.0;627.0;285.0;57.0;716.0;2747.0;4.0;199.0;516.0;3466.0;;1612.0;;1088.0;;1549.0;;9702.0;599.0;10301.0;;419.0;494.0;13.0;6.0;121.0;-49.0;-220.0;140.0;30.0;-141.0;-479.0;-685.0;;;300.0;-1389.0;2.0;;-65.0;1399.0;113.0;1677.0;1531.0;;0.19;191.24;8.13;8.4;1.26;9.29;51.1;268.0;1.7;0.0;9.2;51253.0;4.9;2564.0;2179.0;34.8;4.3;-842.0;14269.0;13695.0;8.3;8.0;15.9;84.4;14.7;0.193
2021.0;9207.0;2325.0;660.0;303.0;66.0;144.0;268.0;3208.0;8875.0;2971.0;5935.0;2450.0;490.0;-14.0;-492.0;-78.0;262.0;6882.0;25.25;2034.0;;1679.0;307.0;1372.0;355.0;8916.0;;243.0;380.0;7.17;3.29;-237.0;0.72;-107.0;1.56;0.54;0.54;268.0;;1485.0;;1485.0;518.0;944.0;262.0;2934.0;131.0;902.0;1033.0;225.0;104.0;1371.0;5667.0;;1809.0;425.0;249.0;69.0;668.0;2298.0;12.0;168.0;486.0;2964.0;;1098.0;;1052.0;;1398.0;;8385.0;490.0;8875.0;;144.0;380.0;-121.0;5.0;109.0;-25.0;178.0;-132.0;-69.0;-26.0;-227.0;-0.0;;;172.0;-1227.0;2.0;;-140.0;873.0;-62.0;1485.0;1564.0;;0.18;191.38;2.99;5.45;2.91;4.73;50.93;268.0;2.6;0.1;37.6;51291.0;3.3;2117.0;802.0;-161.0;1.6;1322.0;12805.0;13649.0;13.5;3.3;5.9;2.7;52.8;0.179
