;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2005.0;456.0;310.0;257.0;181.0;159.0;136.0;69.0;120.0;956.0;97.0;529.0;394.0;211.0;-289.0;82.0;-4.0;35.0;146.0;67.92;128.0;;;;;128.0;275.0;;;109.0;56.28;39.74;-23.0;34.8;11.0;29.9;2.21;2.14;62.0;;37.0;;37.0;65.0;9.0;9.0;767.0;17.0;;17.0;;;53.0;836.0;;78.0;;;;19.0;233.0;;138.0;60.0;432.0;;;;;145.0;-438.0;;923.0;33.0;956.0;;136.0;109.0;-10.0;;-28.0;;;;-28.0;3.0;-175.0;-75.0;-11.0;;-28.0;;22.0;;-108.0;168.0;-8.0;37.0;41.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;530.0;359.0;288.0;186.0;162.0;126.0;73.0;144.0;1255.0;141.0;750.0;460.0;263.0;-265.0;-12.0;-14.0;122.0;171.0;67.77;174.0;;;;;174.0;345.0;;;139.0;54.31;35.01;-24.0;30.47;23.0;23.77;1.97;1.9;64.0;;23.0;1.0;25.0;103.0;4.0;12.0;1019.0;17.0;;17.0;;;76.0;1111.0;;120.0;;;;21.0;307.0;;193.0;109.0;609.0;;;;;569.0;-410.0;;1211.0;44.0;1255.0;;126.0;139.0;-14.0;;-28.0;;;;-28.0;39.0;-140.0;-107.0;-11.0;;-8.0;;26.0;;-112.0;73.0;2.0;23.0;37.0;;0.86;9.66;2.3;2.23;2.04;2.55;8.39;64.0;;;;618.0;35.0;162.0;147.0;14.1;23.8;3.0;358.0;537.0;12.0;12.3;27.4;11.3;70.0;0.858
2007.0;710.0;469.0;402.0;;207.0;165.0;76.0;187.0;1674.0;151.0;976.0;630.0;351.0;-335.0;8.0;21.0;53.0;241.0;66.08;245.0;;;;;245.0;486.0;;;212.0;56.61;;-17.0;29.2;25.0;23.23;2.49;2.4;66.0;;48.0;0.0;48.0;120.0;11.0;8.0;1336.0;20.0;;20.0;;;131.0;1487.0;;129.0;;;;22.0;454.0;;206.0;164.0;824.0;;;;;218.0;-869.0;;1605.0;69.0;1674.0;;165.0;212.0;-9.0;;-32.0;;;;-32.0;16.0;-298.0;;-32.0;;-5.0;;43.0;;-135.0;99.0;-3.0;48.0;27.0;;1.0;10.7;2.48;0.8;2.04;4.49;9.49;66.0;;;;707.0;;211.0;164.0;12.0;23.2;36.0;452.0;627.0;11.5;11.8;26.2;18.1;172.9;1.004
2008.0;823.0;598.0;470.0;;279.0;188.0;78.0;197.0;1478.0;206.0;788.0;620.0;542.0;-210.0;-325.0;16.0;351.0;225.0;72.62;265.0;;;;;265.0;490.0;;;210.0;57.14;;-54.0;33.84;72.0;22.88;2.71;2.65;70.0;;55.0;8.0;63.0;102.0;10.0;23.0;1157.0;16.0;;16.0;;;107.0;1281.0;;147.0;;;;58.0;162.0;;202.0;218.0;582.0;;;;;231.0;-909.0;;1408.0;69.0;1478.0;;188.0;210.0;3.0;;79.0;;-1.0;;-1.0;62.0;-192.0;-1.0;-8.0;;-9.0;;18.0;-1.0;-130.0;-213.0;9.0;55.0;39.0;;0.82;14.41;3.3;6.14;2.27;3.35;10.86;70.0;;;;1002.0;;255.0;229.0;25.9;22.9;-10.0;198.0;755.0;16.1;18.5;30.4;31.0;32.1;0.822
2009.0;608.0;365.0;424.0;;118.0;176.0;81.0;244.0;1982.0;207.0;898.0;988.0;219.0;-215.0;37.0;30.0;-118.0;244.0;59.96;234.0;;47.0;47.0;;187.0;477.0;;13.0;236.0;69.71;;-13.0;19.48;-1.0;29.0;2.43;2.41;72.0;;94.0;23.0;117.0;111.0;5.0;11.0;1528.0;19.0;;19.0;70.0;114.0;8.0;1738.0;;202.0;;2.0;;5.0;152.0;;208.0;331.0;691.0;;;;;283.0;-1269.0;;1886.0;96.0;1982.0;;176.0;236.0;-29.0;17.0;-73.0;;;;;-109.0;-337.0;;-6.0;130.0;-2.0;-35.0;228.0;;-157.0;;-11.0;94.0;64.0;;0.95;8.84;2.56;-1.71;2.27;4.89;14.35;72.0;;;;640.0;;249.0;185.0;-1.2;29.0;39.0;160.0;1039.0;11.3;9.9;17.8;11.3;61.0;0.951
2010.0;730.0;474.0;415.0;;137.0;112.0;84.0;344.0;2589.0;342.0;1285.0;1304.0;422.0;-360.0;-4.0;47.0;-18.0;255.0;64.99;343.0;;71.0;71.0;;272.0;599.0;;13.0;272.0;56.82;;6.0;18.8;17.0;15.29;1.34;1.32;83.0;;146.0;15.0;161.0;148.0;11.0;24.0;2037.0;52.0;;52.0;3.0;152.0;1.0;2245.0;;254.0;;59.0;;88.0;303.0;;248.0;392.0;943.0;;;;;255.0;-1592.0;;2589.0;;2589.0;;112.0;272.0;-56.0;28.0;65.0;;;;;1.0;-440.0;;;65.0;15.0;;41.0;;-188.0;143.0;-11.0;146.0;99.0;;1.0;8.75;1.34;-0.21;2.26;5.28;15.64;83.0;29.8;1.4;5.7;728.0;;272.0;111.0;12.7;15.3;2.0;303.0;1301.0;5.5;5.5;8.6;-68.9;-838.0;1.003
2011.0;1012.0;774.0;566.0;;310.0;140.0;92.0;427.0;2682.0;482.0;1376.0;1306.0;438.0;-537.0;172.0;72.0;311.0;237.0;76.53;335.0;;82.0;82.0;;254.0;573.0;;24.0;232.0;55.97;;-129.0;30.6;170.0;13.85;1.54;1.52;91.0;;216.0;14.0;230.0;173.0;14.0;10.0;2083.0;;;;;172.0;;2255.0;;292.0;;36.0;;190.0;366.0;;223.0;305.0;895.0;;;;;-3.0;-33.0;;2682.0;;2682.0;;140.0;232.0;-45.0;38.0;-4.0;;;;;78.0;-128.0;;;;-409.0;-147.0;305.0;;-202.0;216.0;-1.0;230.0;158.0;;0.98;11.35;1.57;3.48;2.27;1.44;14.65;91.0;30.4;1.9;4.8;1032.0;;237.0;143.0;54.8;13.8;-56.0;373.0;1332.0;6.9;12.5;10.7;-44.5;-33.0;0.981
2012.0;1090.0;740.0;681.0;;356.0;192.0;99.0;323.0;3097.0;358.0;1669.0;1428.0;500.0;-745.0;115.0;-133.0;-63.0;350.0;67.87;319.0;;116.0;116.0;;203.0;669.0;;28.0;298.0;62.48;;-66.0;32.61;164.0;17.6;1.95;1.93;98.0;;103.0;;103.0;181.0;26.0;13.0;2580.0;;;;;195.0;;2774.0;;303.0;;28.0;;55.0;646.0;;291.0;374.0;1311.0;;;;1491.0;-101.0;-33.0;70.0;3097.0;;3097.0;;192.0;298.0;-19.0;47.0;-48.0;;;;;30.0;-562.0;-199.0;;;-439.0;;37.0;;-189.0;267.0;-3.0;103.0;236.0;;1.01;11.05;1.94;-0.63;1.91;5.7;14.47;98.0;23.9;1.6;4.1;1083.0;;296.0;191.0;46.0;17.6;-35.0;642.0;1419.0;7.6;12.4;13.4;1.6;-243.2;1.007
2013.0;1199.0;832.0;886.0;517.0;547.0;308.0;102.0;553.0;3491.0;327.0;1875.0;1616.0;664.0;-581.0;168.0;271.0;136.0;367.0;69.36;338.0;;131.0;131.0;;207.0;706.0;;36.0;303.0;73.93;43.08;30.0;45.62;239.0;25.72;3.05;3.01;101.0;;367.0;9.0;376.0;158.0;16.0;4.0;2764.0;;;;;174.0;;2938.0;;252.0;;52.0;;75.0;932.0;;309.0;307.0;1548.0;;;;1523.0;-23.0;44.0;71.0;3491.0;;3491.0;;308.0;303.0;33.0;57.0;47.0;;;;;-85.0;-528.0;-15.0;;;-558.0;;;;-159.0;327.0;20.0;367.0;96.0;;0.94;12.62;3.24;1.43;1.67;5.55;17.0;101.0;16.2;1.0;3.2;1274.0;43.1;322.0;328.0;43.6;25.7;240.0;990.0;1716.0;10.4;16.7;19.1;48.5;116.8;0.941
2014.0;1221.0;762.0;799.0;;390.0;232.0;107.0;291.0;3774.0;315.0;2035.0;1739.0;681.0;-923.0;5.0;-232.0;-100.0;459.0;62.41;368.0;;148.0;148.0;;220.0;828.0;;43.0;366.0;65.4;;-4.0;31.91;158.0;18.97;2.19;2.16;105.0;;104.0;;104.0;148.0;8.0;31.0;3348.0;;;;;133.0;1.0;3483.0;;257.0;;38.0;;58.0;1065.0;;353.0;302.0;1720.0;;;;1686.0;-31.0;5.0;79.0;3774.0;;3774.0;;232.0;366.0;23.0;58.0;3.0;;;;;-0.0;-782.0;-152.0;;;-581.0;;;;-164.0;169.0;5.0;104.0;335.0;;0.86;13.46;2.55;-1.1;1.81;8.62;19.17;105.0;23.4;1.3;3.0;1420.0;;426.0;269.0;40.6;19.0;-28.0;1238.0;2021.0;7.4;11.5;13.3;29.2;-163.7;0.86
2015.0;679.0;300.0;220.0;;-155.0;-157.0;110.0;206.0;3041.0;364.0;1698.0;1343.0;321.0;-391.0;6.0;-57.0;-52.0;379.0;44.16;304.0;;123.0;123.0;;180.0;683.0;;43.0;331.0;32.43;;-151.0;-22.77;2.0;-23.13;-1.43;-1.43;110.0;;30.0;;30.0;116.0;9.0;50.0;2727.0;;;;;98.0;9.0;2835.0;;180.0;162.0;4.0;;22.0;857.0;;256.0;221.0;1334.0;;17.0;;1576.0;-393.0;82.0;78.0;3041.0;;3041.0;;-157.0;331.0;-34.0;54.0;-44.0;;;;;170.0;-373.0;;;;-370.0;-2.0;;;-92.0;100.0;7.0;30.0;87.0;;0.72;8.57;-1.98;-0.65;1.16;4.7;16.95;110.0;-19.6;-1.0;3.0;940.0;;459.0;-217.0;-1.6;-23.1;-219.0;1187.0;1859.0;-4.2;-3.7;-11.7;158.7;;0.722
2016.0;657.0;224.0;269.0;;-166.0;-119.0;116.0;168.0;3042.0;216.0;1867.0;1175.0;379.0;-263.0;-98.0;16.0;125.0;433.0;34.04;304.0;;120.0;120.0;;184.0;737.0;;42.0;393.0;40.98;;-86.0;-25.29;-47.0;-18.13;-1.03;-1.03;116.0;;47.0;;47.0;98.0;11.0;13.0;2760.0;;;;;113.0;1.0;2874.0;;135.0;;27.0;;81.0;1028.0;;211.0;411.0;1651.0;;15.0;;1826.0;-749.0;23.0;76.0;3042.0;;3042.0;;-119.0;393.0;-62.0;52.0;6.0;;;;;109.0;-254.0;;;;-190.0;-171.0;;;-78.0;151.0;-3.0;47.0;31.0;;0.74;7.63;-1.38;1.46;0.91;2.95;13.64;116.0;-24.3;-1.1;2.7;883.0;;528.0;-160.0;28.3;-18.1;-65.0;1382.0;1578.0;-3.1;-4.1;-10.1;165.4;;0.744
2017.0;873.0;423.0;535.0;;99.0;49.0;122.0;208.0;3159.0;289.0;1933.0;1226.0;472.0;-276.0;-210.0;-13.0;195.0;450.0;48.48;341.0;;127.0;127.0;;214.0;791.0;;46.0;391.0;61.29;;16.0;11.33;49.0;5.67;0.41;0.41;121.0;;37.0;;37.0;132.0;14.0;26.0;2885.0;;;;;64.0;2.0;2951.0;;174.0;;31.0;;115.0;1022.0;;201.0;421.0;1644.0;;13.0;;2107.0;-1005.0;57.0;67.0;3159.0;;3159.0;;49.0;391.0;24.0;49.0;1.0;;;;;-42.0;-277.0;;;;-254.0;-4.0;;;-159.0;-47.0;1.0;37.0;50.0;;0.79;9.11;0.52;2.04;1.66;2.89;12.8;121.0;68.6;2.9;4.7;1099.0;;492.0;62.0;50.0;5.7;-101.0;1286.0;1543.0;2.5;4.6;4.0;-221.4;81.4;0.795
2018.0;1230.0;672.0;760.0;;260.0;199.0;142.0;315.0;4598.0;413.0;2532.0;2066.0;598.0;-542.0;-72.0;-14.0;16.0;558.0;54.64;405.0;;121.0;121.0;;285.0;963.0;;53.0;447.0;61.77;;-7.0;21.14;61.0;16.19;1.42;1.4;141.0;;20.0;;20.0;191.0;20.0;84.0;4121.0;;;;;161.0;1.0;4282.0;;330.0;;27.0;;83.0;1396.0;;233.0;490.0;2119.0;;79.0;;2939.0;-1018.0;87.0;58.0;4598.0;;4598.0;;199.0;447.0;29.0;45.0;-5.0;;;;;-116.0;-583.0;;;;-339.0;-14.0;;;-242.0;184.0;1.0;20.0;34.0;;0.73;11.93;1.93;0.15;2.35;5.65;20.03;141.0;16.7;0.7;7.3;1678.0;;609.0;272.0;23.4;16.2;-133.0;1904.0;2817.0;5.7;6.8;9.6;-21.6;1536.6;0.733
2019.0;1472.0;655.0;691.0;;109.0;25.0;156.0;268.0;4517.0;320.0;2628.0;1889.0;634.0;-476.0;-156.0;2.0;231.0;816.0;44.53;515.0;;151.0;151.0;;364.0;1331.0;;63.0;520.0;46.97;;-32.0;7.38;83.0;1.72;0.16;0.16;155.0;;22.0;;22.0;163.0;23.0;60.0;4082.0;;;;;151.0;15.0;4249.0;;241.0;;4.0;;80.0;1554.0;;259.0;495.0;2307.0;;72.0;;3172.0;-1379.0;38.0;58.0;4517.0;;4517.0;;25.0;520.0;43.0;49.0;-50.0;;;;;46.0;-403.0;-30.0;;;-44.0;-20.0;;;-301.0;165.0;0.0;22.0;21.0;;0.77;12.35;0.21;1.94;2.53;3.38;15.85;155.0;94.1;3.9;12.7;1911.0;;675.0;33.0;76.8;1.7;-69.0;2018.0;2453.0;0.9;3.8;1.3;-1093.8;130.4;0.77
2020.0;979.0;340.0;-959.0;;-1474.0;-1191.0;158.0;205.0;3226.0;340.0;2500.0;727.0;393.0;-315.0;-95.0;-17.0;104.0;640.0;34.67;490.0;;135.0;135.0;;355.0;1130.0;;59.0;456.0;-97.95;;-1324.0;-150.51;-283.0;-121.65;-7.54;-7.54;158.0;;5.0;;5.0;154.0;11.0;35.0;2639.0;;;;;380.0;2.0;3021.0;;234.0;;4.0;;106.0;1578.0;;207.0;374.0;2160.0;;60.0;;3283.0;-2669.0;61.0;52.0;3226.0;;3226.0;;-1191.0;456.0;-294.0;34.0;10.0;;;;;1379.0;-288.0;-20.0;;;-7.0;-20.0;;;-92.0;17.0;-0.0;5.0;23.0;;0.79;7.9;-9.61;0.84;0.75;2.33;5.86;158.0;-0.6;-0.0;12.6;1247.0;;580.0;-1517.0;19.2;-121.6;-172.0;2010.0;925.0;-39.6;-43.9;-164.0;107.8;;0.785
2021.0;1762.0;1046.0;1604.0;;1093.0;909.0;158.0;374.0;4673.0;591.0;3038.0;1635.0;660.0;-372.0;-288.0;-1.0;364.0;716.0;59.36;497.0;;136.0;136.0;;361.0;1213.0;;58.0;452.0;91.01;;545.0;62.06;185.0;51.58;5.75;5.75;158.0;;5.0;;5.0;260.0;16.0;94.0;4002.0;;;;;297.0;;4299.0;;349.0;;29.0;;242.0;1355.0;;260.0;832.0;2447.0;;48.0;;3357.0;-1783.0;23.0;39.0;4673.0;;4673.0;;909.0;;148.0;33.0;-45.0;;;;;-385.0;-297.0;-104.0;;;29.0;-18.0;;;;-270.0;-2.0;5.0;5.0;;0.79;14.1;7.27;2.91;;2.37;13.08;158.0;1.1;0.0;;2227.0;;572.0;1149.0;16.9;51.6;-274.0;1712.0;2066.0;23.4;24.6;55.6;100.0;;0.791
