;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2007.0;4724.0;2484.0;1278.0;1168.0;804.0;950.0;778.0;1172.0;13412.0;1350.0;7935.0;5477.0;1319.0;-2523.0;1459.0;255.0;423.0;2240.0;52.58;3556.0;;;;;3556.0;5796.0;;;474.0;27.05;24.73;-364.0;17.03;-145.0;20.1;1.23;1.22;771.0;;379.0;;379.0;545.0;180.0;68.0;9326.0;;;;1674.0;;1240.0;12240.0;;984.0;262.0;69.0;;104.0;4161.0;;1707.0;717.0;6585.0;;;;1193.0;4202.0;40.0;43.0;13412.0;;13412.0;;950.0;474.0;39.0;;57.0;70.0;-29.0;-45.0;-178.0;-200.0;-896.0;-1488.0;-143.0;;5.0;-188.0;31.0;-232.0;-134.0;1982.0;;379.0;125.0;;1.0;6.11;1.23;0.55;0.17;1.16;7.08;771.0;10.6;0.6;1.3;4708.0;24.7;472.0;946.0;-18.1;20.1;-177.0;4146.0;5458.0;7.9;6.0;17.3;85.9;79.2;1.004
2008.0;4053.0;2346.0;1019.0;869.0;393.0;509.0;778.0;923.0;12713.0;1076.0;7788.0;4925.0;887.0;-704.0;-420.0;-214.0;154.0;1707.0;57.88;1477.0;;1073.0;1073.0;;404.0;3184.0;8.0;222.0;404.0;25.15;21.44;-475.0;9.71;-115.0;12.55;0.66;0.65;768.0;;97.0;;97.0;586.0;177.0;63.0;10336.0;;;195.0;124.0;;1135.0;11790.0;;850.0;160.0;35.0;;66.0;3851.0;;2150.0;711.0;6712.0;;;;1003.0;3825.0;64.0;33.0;12713.0;;12713.0;;509.0;404.0;132.0;;-8.0;-57.0;-19.0;;-153.0;-150.0;-733.0;;-190.0;212.0;8.0;-1102.0;16.0;-25.0;-122.0;813.0;23.0;97.0;311.0;;0.82;6.42;0.81;0.24;0.19;1.16;7.8;768.0;14.6;0.7;1.6;4932.0;21.4;491.0;619.0;-29.3;12.6;-186.0;4686.0;5993.0;6.8;4.8;10.3;76.0;85.6;0.822
2009.0;4091.0;2533.0;1409.0;856.0;679.0;582.0;834.0;1357.0;14766.0;1315.0;8390.0;6375.0;524.0;-436.0;465.0;534.0;-162.0;1558.0;61.91;1677.0;;1212.0;1212.0;;465.0;3235.0;6.0;265.0;465.0;34.44;20.92;-177.0;16.59;96.0;14.23;0.64;0.63;832.0;;646.0;;646.0;541.0;126.0;44.0;11378.0;147.0;45.0;192.0;149.0;;1690.0;13409.0;;872.0;373.0;30.0;;70.0;3900.0;75.0;1754.0;1346.0;7075.0;;;;;4636.0;47.0;;14766.0;;14766.0;;582.0;465.0;146.0;;219.0;196.0;72.0;;42.0;-888.0;-687.0;;;12.0;239.0;-731.0;488.0;;-155.0;862.0;-19.0;646.0;112.0;;0.95;5.18;0.74;-0.21;0.2;0.87;8.06;832.0;10.9;0.2;2.4;4303.0;20.9;489.0;612.0;14.2;14.2;44.0;4103.0;6706.0;6.0;6.4;9.1;73.4;205.1;0.951
2010.0;4995.0;3045.0;1633.0;1119.0;873.0;652.0;846.0;1207.0;13713.0;1293.0;8875.0;4838.0;503.0;-637.0;-168.0;-319.0;-225.0;1950.0;60.96;1926.0;;1435.0;1435.0;;491.0;3876.0;11.0;269.0;491.0;32.69;22.4;-246.0;17.48;221.0;13.06;0.77;0.77;844.0;;362.0;;362.0;460.0;114.0;271.0;12029.0;;;190.0;145.0;;141.0;12506.0;;227.0;282.0;31.0;;784.0;4044.0;77.0;1950.0;1511.0;7582.0;;;;;5087.0;-2091.0;;13713.0;;13713.0;;652.0;491.0;212.0;;-130.0;-9.0;23.0;;-86.0;-721.0;-728.0;;;;91.0;-605.0;32.0;;-175.0;580.0;-17.0;362.0;681.0;;1.0;5.9;0.77;-0.27;0.21;0.86;5.72;844.0;15.0;0.7;1.8;4982.0;22.4;490.0;651.0;25.3;13.1;-86.0;4033.0;4825.0;6.9;8.3;13.5;73.2;-63.4;1.003
2011.0;5077.0;2827.0;1414.0;948.0;684.0;559.0;853.0;839.0;13838.0;1187.0;9278.0;4559.0;502.0;-1024.0;213.0;-308.0;-581.0;2250.0;55.69;1879.0;;1398.0;1398.0;;481.0;4129.0;3.0;250.0;481.0;27.85;18.68;-265.0;13.46;125.0;11.01;0.66;0.66;848.0;;46.0;;46.0;508.0;135.0;150.0;12506.0;;;188.0;164.0;;140.0;12998.0;;380.0;76.0;38.0;;732.0;4604.0;71.0;1784.0;1633.0;8092.0;;;;;5340.0;-2683.0;;13838.0;;13838.0;;559.0;481.0;183.0;;-263.0;-68.0;-15.0;;-347.0;-458.0;-1083.0;;;;59.0;-366.0;28.0;;-189.0;739.0;1.0;46.0;354.0;;0.98;6.11;0.67;-0.7;0.23;1.3;5.49;848.0;18.3;1.1;1.8;5177.0;18.7;490.0;570.0;18.2;11.0;-354.0;4695.0;4649.0;6.0;6.7;12.3;66.1;-27.7;0.981
2012.0;5733.0;2222.0;1464.0;955.0;640.0;487.0;866.0;1338.0;14826.0;1238.0;9695.0;5131.0;1337.0;-1018.0;-30.0;288.0;181.0;3511.0;38.75;916.0;;797.0;643.0;154.0;119.0;4427.0;3.0;281.0;543.0;25.53;16.66;-315.0;11.17;153.0;8.5;0.57;0.56;859.0;;335.0;;335.0;550.0;137.0;316.0;13100.0;147.0;15.0;162.0;84.0;;142.0;13488.0;;323.0;54.0;36.0;;861.0;4667.0;67.0;2106.0;1616.0;8456.0;;;;2141.0;5735.0;-2787.0;41.0;14826.0;;14826.0;;487.0;543.0;141.0;;456.0;-40.0;7.0;;100.0;-290.0;-1156.0;;;;138.0;-78.0;199.0;;-224.0;72.0;-1.0;335.0;47.0;;1.01;6.63;0.56;0.21;0.26;1.34;5.93;859.0;28.5;1.9;1.6;5695.0;16.7;539.0;484.0;23.9;8.5;99.0;4636.0;5097.0;5.2;6.2;9.5;53.9;13.9;1.007
2013.0;5773.0;2564.0;1857.0;1337.0;1059.0;824.0;883.0;1910.0;16059.0;1297.0;9378.0;6680.0;1836.0;-1503.0;-207.0;135.0;672.0;3209.0;44.42;801.0;;728.0;578.0;150.0;73.0;4010.0;5.0;266.0;532.0;32.17;23.15;-278.0;18.34;235.0;14.27;0.94;0.93;875.0;;448.0;;448.0;546.0;155.0;761.0;12545.0;141.0;11.0;152.0;87.0;;1365.0;14149.0;;337.0;178.0;43.0;;782.0;4412.0;58.0;2733.0;878.0;8081.0;;264.0;;2109.0;5955.0;-1415.0;32.0;16059.0;;16059.0;;824.0;532.0;200.0;;520.0;-27.0;-18.0;;613.0;-239.0;-1163.0;;;;-340.0;-53.0;78.0;;-230.0;-3.0;9.0;448.0;313.0;;0.94;7.01;1.0;0.82;0.28;1.41;8.12;875.0;25.6;1.5;1.1;6133.0;23.2;565.0;875.0;22.2;14.3;651.0;4687.0;7097.0;7.0;8.3;12.3;72.1;22.5;0.941
2014.0;5696.0;2857.0;2475.0;2012.0;1753.0;1270.0;872.0;1099.0;14317.0;1214.0;9490.0;4827.0;1827.0;-645.0;-1402.0;-215.0;580.0;2839.0;50.15;845.0;;654.0;510.0;144.0;191.0;3684.0;3.0;246.0;475.0;43.44;35.33;-259.0;30.79;484.0;22.3;1.47;1.46;864.0;;194.0;;194.0;604.0;152.0;148.0;12422.0;141.0;10.0;151.0;96.0;;548.0;13218.0;;350.0;115.0;82.0;;749.0;4869.0;50.0;2386.0;971.0;8276.0;;;;1880.0;4825.0;-1909.0;31.0;14317.0;;14317.0;;1270.0;475.0;305.0;;-675.0;-96.0;6.0;;-115.0;453.0;-1247.0;203.0;;;398.0;-157.0;53.0;-1764.0;-210.0;675.0;6.0;194.0;410.0;;0.86;7.66;1.71;0.78;0.28;1.68;6.49;864.0;20.6;1.1;0.8;6620.0;35.3;552.0;1476.0;27.6;22.3;-134.0;5659.0;5610.0;11.1;14.0;26.3;83.5;331.2;0.86
2015.0;4849.0;2658.0;2130.0;1942.0;1415.0;977.0;805.0;1110.0;14186.0;1045.0;10721.0;3465.0;1776.0;-811.0;-691.0;306.0;677.0;2190.0;54.83;766.0;;540.0;407.0;133.0;225.0;2956.0;1.0;285.0;430.0;43.94;40.05;-527.0;29.19;438.0;20.14;1.22;1.21;799.0;;470.0;;470.0;466.0;136.0;39.0;11756.0;143.0;9.0;152.0;110.0;;1058.0;13075.0;;245.0;22.0;157.0;;779.0;6449.0;40.0;2450.0;738.0;9676.0;;126.0;;1487.0;3014.0;-1067.0;31.0;14186.0;;14186.0;;977.0;430.0;169.0;;162.0;58.0;11.0;;65.0;39.0;-1099.0;203.0;;;85.0;-1010.0;31.0;-2013.0;-163.0;2464.0;33.0;470.0;163.0;;0.72;8.41;1.69;1.17;0.28;1.91;6.01;799.0;19.3;1.0;0.9;6712.0;40.0;595.0;1352.0;31.0;20.1;90.0;8927.0;4796.0;8.9;12.0;28.2;83.3;317.0;0.722
2016.0;4638.0;2592.0;2429.0;1919.0;1602.0;1190.0;753.0;751.0;14306.0;1003.0;10863.0;3443.0;1555.0;-796.0;-1111.0;-362.0;675.0;2046.0;55.89;702.0;;513.0;379.0;134.0;189.0;2748.0;1.0;351.0;476.0;52.37;41.37;-317.0;34.53;412.0;25.66;1.59;1.58;748.0;;122.0;;122.0;440.0;137.0;52.0;12422.0;142.0;8.0;150.0;144.0;;839.0;13555.0;;262.0;19.0;109.0;;722.0;6445.0;36.0;2658.0;722.0;9860.0;;;;1490.0;3253.0;-1339.0;39.0;14306.0;;14306.0;;1190.0;476.0;238.0;;-319.0;33.0;10.0;;-252.0;-31.0;-880.0;;;;84.0;-34.0;16.0;-901.0;-190.0;-2.0;-10.0;122.0;484.0;;0.74;8.33;2.14;1.21;0.34;1.58;6.18;748.0;12.9;0.6;1.2;6232.0;41.4;640.0;1599.0;25.7;25.7;-338.0;8659.0;4626.0;10.9;13.7;34.6;84.1;159.2;0.744
2017.0;5209.0;3059.0;2888.0;2220.0;1985.0;1911.0;732.0;1013.0;16003.0;1577.0;10887.0;5116.0;1734.0;-1029.0;-556.0;138.0;669.0;2150.0;58.73;794.0;;567.0;411.0;157.0;227.0;2944.0;2.0;378.0;525.0;55.45;42.62;-234.0;38.11;74.0;36.7;2.62;2.61;730.0;;269.0;;269.0;546.0;121.0;77.0;13524.0;141.0;7.0;149.0;145.0;;1173.0;14991.0;;320.0;593.0;57.0;;664.0;5892.0;33.0;2640.0;746.0;9310.0;;;;1615.0;4851.0;-1384.0;34.0;16003.0;;16003.0;;1911.0;525.0;-167.0;;-296.0;-72.0;7.0;;-564.0;-240.0;-1065.0;;;;36.0;-25.0;36.0;-303.0;-246.0;-17.0;-10.0;269.0;130.0;;0.79;8.98;3.3;1.15;0.42;1.84;8.82;730.0;9.7;0.4;1.3;6554.0;42.6;661.0;2405.0;3.7;36.7;-710.0;7413.0;6437.0;15.8;14.8;37.4;87.1;76.7;0.795
2018.0;5364.0;2862.0;2741.0;2076.0;1898.0;1430.0;717.0;819.0;15583.0;1433.0;10718.0;4866.0;1988.0;-1069.0;-1131.0;-203.0;851.0;2502.0;53.35;763.0;;552.0;390.0;162.0;210.0;3265.0;1.0;334.0;510.0;51.11;38.7;-178.0;35.37;467.0;26.67;2.0;2.0;715.0;;45.0;;45.0;598.0;127.0;50.0;13504.0;142.0;6.0;148.0;149.0;;963.0;14764.0;;348.0;371.0;76.0;;715.0;6005.0;27.0;2579.0;673.0;9285.0;;;;1468.0;4865.0;-1498.0;31.0;15583.0;;15583.0;;1430.0;510.0;188.0;;-94.0;-78.0;-8.0;;-614.0;-46.0;-1137.0;;;;68.0;-552.0;18.0;-809.0;-255.0;468.0;8.0;45.0;248.0;;0.73;10.24;2.73;1.62;0.49;2.17;9.29;715.0;14.0;0.6;1.3;7316.0;38.7;696.0;1951.0;24.6;26.7;-838.0;8190.0;6636.0;11.9;14.3;29.4;82.2;122.9;0.733
2019.0;6000.0;3324.0;3316.0;2405.0;2422.0;1879.0;697.0;932.0;17223.0;1765.0;11779.0;5443.0;2302.0;-1388.0;-855.0;55.0;1034.0;2676.0;55.4;820.0;;599.0;428.0;171.0;221.0;3496.0;5.0;350.0;544.0;55.26;40.09;17.0;40.37;544.0;31.31;2.71;2.7;694.0;;102.0;;102.0;620.0;140.0;69.0;15026.0;149.0;9.0;159.0;263.0;;844.0;16291.0;;349.0;514.0;107.0;109.0;792.0;6501.0;20.0;2696.0;798.0;10015.0;;273.0;;1535.0;5814.0;-1942.0;37.0;17223.0;;17223.0;;1879.0;544.0;139.0;;-188.0;21.0;-6.0;;-833.0;-72.0;-1268.0;-134.0;;;14.0;-385.0;20.0;-873.0;-317.0;700.0;-3.0;102.0;47.0;;0.77;11.23;3.52;1.94;0.59;2.37;10.19;694.0;12.7;0.5;1.3;7792.0;40.1;706.0;2440.0;22.4;31.3;-1082.0;8443.0;7069.0;13.9;16.1;34.5;83.1;113.2;0.77
2020.0;6053.0;3424.0;3488.0;2599.0;2514.0;1919.0;680.0;1037.0;18560.0;2083.0;12814.0;5746.0;2200.0;-1594.0;-600.0;11.0;888.0;2629.0;56.56;741.0;;598.0;434.0;164.0;143.0;3370.0;3.0;363.0;612.0;57.63;42.94;-86.0;41.53;595.0;31.7;2.83;2.82;678.0;;115.0;;115.0;648.0;163.0;111.0;16281.0;258.0;29.0;287.0;156.0;;798.0;17523.0;;315.0;981.0;90.0;30.0;758.0;6935.0;45.0;2878.0;873.0;10731.0;;244.0;;1557.0;6355.0;-2209.0;43.0;18560.0;;18560.0;;1919.0;612.0;174.0;;-196.0;-48.0;-12.0;;-1046.0;-308.0;-1312.0;-298.0;;;16.0;-66.0;41.0;-1185.0;-367.0;977.0;5.0;115.0;104.0;;0.79;11.38;3.61;1.67;0.69;2.47;10.8;678.0;15.1;0.4;1.3;7710.0;42.9;779.0;2444.0;23.7;31.7;-1332.0;8833.0;7319.0;13.3;15.5;33.4;80.9;170.1;0.785
2021.0;6326.0;3501.0;3859.0;2537.0;2865.0;2257.0;670.0;1070.0;53948.0;2500.0;27180.0;26769.0;2918.0;-10865.0;7862.0;-51.0;1706.0;2826.0;55.33;935.0;;438.0;438.0;;498.0;3761.0;5.0;353.0;642.0;61.0;40.1;328.0;45.28;608.0;35.67;3.33;3.33;667.0;;55.0;;55.0;648.0;186.0;181.0;17003.0;260.0;34.0;294.0;33644.0;;1938.0;52879.0;;342.0;1273.0;130.0;27.0;858.0;14877.0;48.0;8983.0;772.0;24680.0;;224.0;;20158.0;8222.0;-1664.0;;53948.0;;53948.0;;2257.0;642.0;191.0;;-52.0;25.0;-11.0;;;-119.0;-1212.0;-9732.0;;;80.0;-643.0;20.0;;-401.0;8887.0;32.0;65.0;116.0;;0.79;11.99;4.28;3.23;0.76;2.3;50.73;667.0;17.1;0.6;1.0;7995.0;40.1;811.0;2852.0;21.2;35.7;-1807.0;18801.0;33829.0;4.9;6.0;8.4;82.2;22.4;0.791
