;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1998.0;4954.0;;75.0;;754.0;35.0;400.0;;61003.0;;57030.0;3973.0;248.0;-366.0;-120.0;-137.0;248.0;;;;;;;;;4200.0;;69.0;-232.0;1.52;;-37.0;15.22;203.0;0.71;0.09;0.09;400.0;;;;;;;;;;;;;;;;61003.0;;;;;;699.0;;214.0;;913.0;57944.0;;;;;;3973.0;61003.0;;61003.0;;35.0;-232.0;49.0;;;;;;;396.0;;-111.0;-319.0;;64.0;;;;;-120.0;101.0;1700.0;1837.0;;0.65;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;10199.0;;207.0;;532.0;113.0;400.0;;69679.0;;65614.0;4065.0;1151.0;-1022.0;299.0;1368.0;1151.0;;;;;;;;;9667.0;;59.0;-254.0;2.03;;5045.0;5.21;289.0;1.11;0.28;0.28;400.0;;;;;;;;;;;;;;;;69679.0;;;;;;992.0;;231.0;;1223.0;66838.0;;;;;;4065.0;69679.0;;69679.0;;113.0;-254.0;55.0;;;;;;;1237.0;;-30.0;-11794.0;11742.0;-940.0;;;;;299.0;-91.0;2381.0;1013.0;;0.69;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;10813.0;;721.0;;788.0;535.0;422.0;;69751.0;64783.0;65283.0;4468.0;1773.0;-1370.0;-106.0;1310.0;1773.0;;;;;1671.0;1671.0;;;10025.0;;106.0;-173.0;6.66;;2213.0;7.29;253.0;4.95;1.27;1.27;331.0;;2643.0;;2643.0;;;;;;;;;;;;69751.0;;;;;64783.0;500.0;;;;500.0;;;;;;;4468.0;69751.0;;69751.0;;535.0;-173.0;55.0;;;;;;;1357.0;;;-11731.0;11700.0;-1339.0;-196.0;563.0;;-34.0;-439.0;24.0;2643.0;1333.0;;0.67;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;7290.0;;515.0;;819.0;500.0;424.0;;85847.0;75605.0;79087.0;6105.0;1299.0;-1928.0;570.0;1448.0;1299.0;;;;;1581.0;1581.0;;;6471.0;;;-198.0;7.06;;2013.0;11.23;214.0;6.86;1.18;1.17;424.0;;2796.0;;2796.0;;;;;;;;;;;;85847.0;;;;;75605.0;487.0;;657.0;-657.0;487.0;3969.0;;;;;;6105.0;85192.0;655.0;85847.0;;500.0;-198.0;26.0;;875.0;;;875.0;;96.0;;-1146.0;-12078.0;11663.0;-366.0;;207.0;-22.0;-128.0;513.0;106.0;3021.0;1572.0;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;9043.0;;203.0;;175.0;240.0;546.0;;118805.0;;106914.0;11029.0;2742.0;-2045.0;209.0;2905.0;2598.0;;;;;1774.0;1774.0;;;8868.0;;;123.0;2.25;;2071.0;1.94;-159.0;2.65;0.44;0.44;546.0;;2642.0;;2642.0;;;;;3101.0;;3101.0;;;;;118805.0;;;;;;1255.0;;813.0;;2068.0;108982.0;;;;;;;117943.0;862.0;118805.0;;240.0;123.0;-55.0;;;;;;;2435.0;-145.0;-1748.0;-28360.0;28264.0;-56.0;-256.0;17.0;;-187.0;635.0;28.0;4547.0;1642.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;12654.0;;1044.0;;1170.0;883.0;609.0;;134337.0;;121011.0;12297.0;2291.0;-1977.0;-928.0;629.0;2291.0;;;;;2388.0;2388.0;;;11485.0;;;-76.0;8.25;;2354.0;9.24;237.0;6.98;1.45;1.45;609.0;;2450.0;;2450.0;;;;;3567.0;;3567.0;;;;;134337.0;;;;;;1954.0;;848.0;;2803.0;123813.0;;;;;;;133307.0;1030.0;134337.0;;883.0;-76.0;70.0;;;;;;;1414.0;;-205.0;-36587.0;37622.0;-2807.0;-146.0;16.0;-406.0;-318.0;-74.0;-351.0;3833.0;3204.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;18077.0;;1567.0;;1718.0;1408.0;602.0;;136584.0;;123492.0;11979.0;2685.0;-1214.0;-916.0;2317.0;2458.0;;;;;1293.0;1293.0;;;16359.0;;162.0;-247.0;8.67;;2413.0;9.5;244.0;7.79;2.34;2.32;599.0;;4959.0;;4959.0;;;;;4547.0;624.0;5172.0;56488.0;;;;136584.0;;;;;;1814.0;;;;1814.0;125306.0;;;;;;;135471.0;1112.0;136584.0;;1408.0;-247.0;218.0;;;;;;;1306.0;-227.0;;-34158.0;34131.0;-959.0;-222.0;48.0;-323.0;-428.0;8.0;-75.0;4959.0;2642.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;18852.0;;1899.0;;2090.0;1614.0;590.0;26522.0;95356.0;;81942.0;13371.0;2134.0;-3163.0;249.0;1155.0;2090.0;;;;;1491.0;1491.0;;;16762.0;;235.0;-406.0;10.07;;2493.0;11.09;457.0;8.56;2.7;2.68;587.0;;4379.0;;4379.0;;;22144.0;2800.0;5129.0;689.0;5818.0;60216.0;;;68833.0;164189.0;;;;;;3396.0;;;;3396.0;85337.0;;;;7858.0;-1296.0;;95313.0;43.0;95356.0;;1614.0;-406.0;66.0;;;;;;;860.0;-44.0;-290.0;-30580.0;30514.0;-2763.0;-446.0;67.0;-468.0;-400.0;1496.0;-87.0;4379.0;3224.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;20836.0;;1917.0;;2196.0;1839.0;580.0;28417.0;101087.0;;86277.0;14742.0;3834.0;-2271.0;305.0;1884.0;3834.0;;;;;;;;;18640.0;;277.0;-533.0;9.2;;2586.0;10.54;334.0;8.83;3.11;3.07;577.0;;5352.0;;5352.0;;;23064.0;3278.0;5131.0;667.0;5798.0;63595.0;;;72671.0;173758.0;;;;;;4244.0;;;;4244.0;90521.0;;;;8670.0;-1146.0;;101019.0;68.0;101087.0;;1839.0;-533.0;-287.0;;;;;;;2815.0;;;-33504.0;29177.0;2056.0;-881.0;52.0;-493.0;-592.0;2219.0;15.0;4235.0;2351.0;;0.86;42.09;3.72;7.75;1.2;;29.78;577.0;11.1;0.6;2.9;24287.0;;-621.0;2144.0;15.2;8.8;33124.0;4947.0;17184.0;2.1;2.4;12.5;67.8;26.9;0.858
2007.0;21262.0;;3140.0;;2857.0;2298.0;572.0;37932.0;114691.0;;97315.0;17277.0;1046.0;-2332.0;-92.0;-1338.0;640.0;;;;;1893.0;1893.0;;;18405.0;;350.0;-32.0;14.77;;3223.0;13.44;524.0;10.81;3.91;3.86;569.0;;5519.0;442.0;5961.0;;;31971.0;4291.0;6039.0;778.0;6817.0;65651.0;;;76759.0;191450.0;;;;;;3025.0;;;;3025.0;100340.0;;;;11251.0;-2647.0;;114593.0;98.0;114691.0;;2298.0;-32.0;455.0;;-4643.0;;;-2322.0;;2968.0;-406.0;-728.0;-32842.0;31066.0;577.0;-28.0;55.0;-504.0;-824.0;1208.0;41.0;3616.0;4953.0;;1.0;37.24;4.02;1.12;1.44;0.71;30.26;569.0;12.0;0.7;3.0;21188.0;;-32.0;2290.0;18.3;10.8;37800.0;3014.0;17217.0;2.3;2.8;13.3;64.1;198.9;1.004
