;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1995.0;5134.0;;291.0;;;291.0;228.0;;;;;;;;;;;;;;;;;;;;;;;5.67;;;;;5.67;1.28;1.28;228.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996.0;7871.0;;310.0;;;310.0;230.0;;;;;;;;;;;;;;;;;;;;;;;3.94;;;;;3.94;1.35;1.35;230.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;9963.0;;320.0;;;320.0;228.0;;;;;;;;;;;;;;;;;;;;;;;3.21;;;;;3.21;1.29;1.29;228.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;11257.0;;282.0;;;282.0;488.0;;;;;;;;;;;;;;;;;;;;;;;2.51;;;;;2.51;0.51;0.51;488.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;8241.0;;19.0;;;19.0;502.0;;;;;;;;;;;;;;;;;;;;;;;0.23;;;;;0.23;-0.1;-0.1;502.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;14115.0;1669.0;1908.0;;566.0;527.0;475.0;;;;;;1148.0;853.0;-1936.0;65.0;606.0;12447.0;11.82;494.0;;;;;494.0;12940.0;76.0;715.0;494.0;13.52;;-609.0;4.01;172.0;3.73;1.0;1.0;475.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;527.0;494.0;33.0;;137.0;-592.0;31.0;706.0;;-43.0;-542.0;-74.0;;;927.0;-1632.0;3.0;-219.0;-358.0;270.0;;340.0;274.0;;0.67;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;3297.0;1844.0;1845.0;;760.0;421.0;477.0;;;;;;644.0;146.0;-922.0;-132.0;335.0;1453.0;55.93;498.0;;;;;498.0;1951.0;45.0;629.0;498.0;55.97;;-586.0;23.05;297.0;12.76;0.8;0.8;476.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.0;498.0;75.0;;107.0;24.0;33.0;66.0;;-457.0;-309.0;-298.0;;;445.0;-581.0;15.0;-200.0;-325.0;168.0;;188.0;320.0;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;3315.0;1933.0;1988.0;;841.0;512.0;481.0;752.0;12663.0;1432.0;8333.0;4330.0;1220.0;-599.0;-676.0;-55.0;839.0;1382.0;58.32;539.0;;;;;539.0;1921.0;55.0;608.0;539.0;59.97;;-554.0;25.35;329.0;15.44;0.99;0.99;478.0;;;;;439.0;113.0;200.0;11124.0;;;;185.0;;601.0;11910.0;;573.0;565.0;;;293.0;6533.0;;144.0;;6677.0;13578.0;;247.0;2934.0;543.0;9.0;597.0;12663.0;;12663.0;;512.0;539.0;157.0;;21.0;-29.0;-2.0;76.0;;-9.0;-381.0;-145.0;;;-454.0;-389.0;32.0;;-347.0;28.0;;135.0;190.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;4131.0;2710.0;1774.0;;1030.0;656.0;484.0;922.0;15839.0;1673.0;11080.0;4696.0;1469.0;-888.0;-485.0;96.0;1167.0;1421.0;65.6;705.0;;;;;705.0;2126.0;;;705.0;42.94;;-975.0;24.93;412.0;15.89;1.36;1.36;484.0;;260.0;;260.0;467.0;127.0;68.0;13455.0;;;;;;1463.0;14917.0;;791.0;722.0;;;160.0;7884.0;;329.0;;8213.0;17620.0;;;;914.0;-31.0;;15776.0;64.0;15839.0;;656.0;705.0;178.0;;85.0;;12.0;;-0.0;-156.0;-302.0;-439.0;;;-147.0;;50.0;;-453.0;-81.0;;260.0;164.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;4245.0;2739.0;2066.0;;1237.0;858.0;487.0;922.0;18394.0;2281.0;12875.0;5457.0;1414.0;-1334.0;-133.0;-125.0;1018.0;1506.0;64.52;786.0;;;;;786.0;2292.0;;;786.0;48.66;;-716.0;29.14;422.0;20.21;1.77;1.76;484.0;;157.0;;157.0;522.0;145.0;99.0;15547.0;;;48.0;;;1878.0;17473.0;;944.0;1160.0;;;178.0;8721.0;;423.0;;9144.0;19738.0;;;;1375.0;-59.0;;18331.0;63.0;18394.0;;858.0;786.0;64.0;;29.0;;;;;-322.0;-396.0;-1260.0;;;321.0;;27.0;;-518.0;358.0;-73.0;157.0;281.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;5267.0;3006.0;2441.0;;1565.0;1040.0;490.0;1347.0;20740.0;2677.0;14203.0;6197.0;1636.0;-1149.0;-478.0;18.0;988.0;2261.0;57.07;875.0;;;;;875.0;3136.0;;;875.0;46.33;;-565.0;29.72;525.0;19.75;2.14;2.12;486.0;;182.0;;182.0;684.0;242.0;239.0;17235.0;;;49.0;;;2108.0;19393.0;;1285.0;1200.0;;;191.0;9097.0;;605.0;;9702.0;21229.0;;;;1951.0;-77.0;;20401.0;339.0;20740.0;;1040.0;875.0;52.0;;-43.0;;-43.0;;;-288.0;-648.0;-1132.0;;;631.0;;38.0;;-504.0;-12.0;9.0;182.0;164.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;6451.0;3419.0;2243.0;;1310.0;925.0;490.0;1795.0;22227.0;2565.0;15306.0;6607.0;1780.0;-1815.0;188.0;161.0;432.0;3033.0;52.99;908.0;;;;;908.0;3941.0;;;908.0;34.76;;-1200.0;20.31;409.0;14.35;1.9;1.89;488.0;;343.0;;343.0;861.0;336.0;255.0;18433.0;;;241.0;;;1758.0;20432.0;;1287.0;1051.0;;;226.0;10315.0;;752.0;;11067.0;23808.0;;;;2337.0;-77.0;;21913.0;314.0;22227.0;;925.0;908.0;150.0;;-260.0;;-93.0;;;56.0;-1348.0;-403.0;;;-64.0;;33.0;;-530.0;685.0;8.0;343.0;182.0;;0.86;15.41;2.21;1.03;1.26;3.22;15.78;488.0;14.0;0.8;4.1;7520.0;;1059.0;1079.0;31.2;14.3;-897.0;12024.0;7702.0;4.7;6.1;14.0;42.8;115.0;0.858
2007.0;8859.0;3818.0;2901.0;;1718.0;1227.0;532.0;2313.0;30436.0;3046.0;20004.0;9820.0;2846.0;-6229.0;3538.0;105.0;1190.0;5041.0;43.1;1183.0;;;;;1183.0;6224.0;;;1183.0;32.75;;-917.0;19.39;491.0;13.85;2.32;2.31;529.0;;505.0;;505.0;1120.0;498.0;189.0;23534.0;;;2642.0;;;1946.0;28123.0;;1773.0;1011.0;;;262.0;14275.0;;1183.0;;15458.0;32416.0;;;;3231.0;-375.0;;29824.0;612.0;30436.0;;1227.0;1183.0;58.0;;215.0;;-6.0;;0.0;163.0;-1656.0;-4238.0;;;-335.0;;1717.0;-489.0;-548.0;2858.0;-50.0;505.0;401.0;;1.0;16.68;2.31;2.24;1.03;3.12;18.49;529.0;15.6;0.9;2.9;8828.0;;1179.0;1223.0;28.6;13.8;-730.0;14225.0;9785.0;4.6;5.8;12.5;55.3;-57.1;1.004
2008.0;7083.0;4149.0;3489.0;;1785.0;1183.0;572.0;2958.0;32390.0;4051.0;20810.0;10600.0;2334.0;-5344.0;3590.0;661.0;-242.0;2934.0;58.58;805.0;;;;;805.0;3738.0;76.0;834.0;977.0;49.26;;-1560.0;25.2;495.0;16.71;2.08;2.07;570.0;;1075.0;;1075.0;1052.0;402.0;430.0;23988.0;3613.0;535.0;4148.0;70.0;;1226.0;29432.0;;1542.0;2215.0;;;295.0;14340.0;;1005.0;;15345.0;32104.0;;;;3145.0;-388.0;;31409.0;981.0;32390.0;;1183.0;977.0;62.0;;-149.0;-162.0;67.0;-15.0;;260.0;-2576.0;-2654.0;;;-2691.0;-789.0;1959.0;;-590.0;3010.0;81.0;1075.0;414.0;;0.82;15.13;2.53;-0.52;1.26;5.5;22.64;570.0;14.1;0.7;3.5;8619.0;;1189.0;1440.0;27.7;16.7;-1330.0;17450.0;12898.0;6.6;8.0;11.2;50.1;566.7;0.822
2009.0;8524.0;3886.0;3957.0;;1771.0;1312.0;653.0;3018.0;41680.0;4705.0;25581.0;14982.0;2843.0;-6572.0;3539.0;-296.0;-2307.0;4638.0;45.59;1263.0;;;;;1263.0;5900.0;115.0;968.0;1309.0;46.42;;-853.0;20.78;368.0;15.39;2.01;2.01;652.0;;948.0;;948.0;918.0;486.0;666.0;31258.0;3577.0;564.0;4141.0;80.0;;3182.0;38661.0;;2087.0;2260.0;;;358.0;17089.0;;2715.0;1072.0;20876.0;;;512.0;;3980.0;-601.0;;40564.0;1116.0;41680.0;;1312.0;1309.0;339.0;;-86.0;299.0;-18.0;-146.0;;-32.0;-5150.0;-858.0;;;-5715.0;-1421.0;1730.0;;-787.0;4017.0;-105.0;948.0;1244.0;;0.95;13.75;2.12;-3.72;1.27;8.31;24.17;652.0;13.3;0.2;4.5;8966.0;;1377.0;1380.0;20.8;15.4;-1774.0;17975.0;15759.0;5.8;6.5;8.8;40.0;40.9;0.951
2010.0;8086.0;4963.0;3776.0;;1772.0;1275.0;692.0;3246.0;46715.0;5676.0;28783.0;16772.0;3090.0;-5435.0;2119.0;-234.0;-1959.0;3122.0;61.38;2524.0;;;;;2524.0;5646.0;94.0;762.0;1358.0;46.7;;-668.0;21.91;381.0;15.77;1.78;1.77;691.0;;766.0;;766.0;1274.0;426.0;779.0;36342.0;3580.0;2031.0;5611.0;;;1516.0;43469.0;;2249.0;3059.0;;;368.0;18865.0;;3231.0;1011.0;23106.0;;;1227.0;;4316.0;-879.0;;45555.0;1160.0;46715.0;;1275.0;1358.0;522.0;;-250.0;-306.0;70.0;84.0;;184.0;-5050.0;;;;-5435.0;-750.0;26.0;;-756.0;3599.0;-8.0;766.0;1000.0;;1.0;11.67;1.84;-2.83;1.09;7.29;24.21;691.0;19.1;0.9;3.1;8064.0;;1354.0;1272.0;21.5;15.8;-2424.0;18814.0;16727.0;4.8;5.3;7.6;40.7;-37.3;1.003
2011.0;8963.0;5580.0;4585.0;;2240.0;1551.0;703.0;3570.0;48049.0;5767.0;29623.0;16990.0;3896.0;-3225.0;-677.0;1.0;686.0;3382.0;62.26;2421.0;;;;;2421.0;5804.0;54.0;973.0;1499.0;51.15;;-919.0;24.99;562.0;17.31;2.14;2.13;702.0;;750.0;;750.0;1241.0;408.0;1171.0;37524.0;3580.0;473.0;4052.0;40.0;130.0;2733.0;44480.0;;2608.0;2793.0;;;366.0;19055.0;;3715.0;1087.0;23857.0;;;1200.0;;4561.0;-906.0;;46613.0;1437.0;48049.0;;1551.0;1499.0;357.0;;304.0;-6.0;26.0;294.0;;185.0;-3211.0;;;;-3225.0;-1347.0;;;-996.0;1667.0;6.0;750.0;749.0;;0.98;13.02;2.25;1.0;1.45;4.66;24.68;702.0;18.2;1.1;3.5;9139.0;;1528.0;1582.0;25.1;17.3;-2240.0;19430.0;17324.0;5.7;6.6;9.1;35.8;145.4;0.981
2012.0;8061.0;5620.0;4192.0;;1951.0;1363.0;706.0;2843.0;48657.0;5920.0;30198.0;17024.0;3595.0;-3278.0;-406.0;-104.0;983.0;2440.0;69.73;3031.0;;;;;3031.0;5471.0;86.0;975.0;1384.0;52.0;;-638.0;24.2;469.0;16.91;1.85;1.85;705.0;;555.0;;555.0;1059.0;226.0;1004.0;33939.0;3481.0;379.0;3860.0;5402.0;106.0;2508.0;45814.0;;929.0;3190.0;;;1801.0;19140.0;;3979.0;1158.0;24278.0;;;1232.0;12150.0;4718.0;-1458.0;382.0;47222.0;1435.0;48657.0;;1363.0;1384.0;287.0;;289.0;67.0;27.0;128.0;;272.0;-2612.0;-872.0;;;-2406.0;-987.0;53.0;;-1290.0;1817.0;-15.0;555.0;658.0;;1.01;11.36;1.92;1.38;1.82;3.68;23.99;705.0;22.9;1.5;4.1;8007.0;;1375.0;1354.0;24.0;16.9;-3057.0;19013.0;16911.0;5.2;5.9;8.0;5.4;125.8;1.007
2013.0;8281.0;5643.0;4601.0;;2374.0;1681.0;708.0;2962.0;50734.0;5043.0;31780.0;17438.0;3458.0;-4819.0;1689.0;354.0;-741.0;2638.0;68.15;2936.0;;;;;2936.0;5573.0;32.0;947.0;1398.0;55.56;;-333.0;28.67;575.0;20.3;2.28;2.28;707.0;;873.0;;873.0;1056.0;236.0;797.0;35399.0;3479.0;842.0;4322.0;5421.0;212.0;2419.0;47772.0;;815.0;2650.0;;;1579.0;21608.0;;4296.0;833.0;26737.0;;;1707.0;11436.0;4797.0;-879.0;377.0;49218.0;1516.0;50734.0;;1681.0;1398.0;535.0;;-307.0;-51.0;-28.0;-273.0;;152.0;-4199.0;-357.0;;;-4463.0;-1211.0;68.0;-188.0;-1276.0;4296.0;26.0;873.0;519.0;;0.94;12.44;2.53;-1.11;1.92;6.31;26.2;707.0;18.2;1.1;4.2;8797.0;;1485.0;1786.0;24.2;20.3;-2211.0;22955.0;18525.0;5.5;6.5;9.6;24.1;-188.6;0.941
2014.0;8763.0;5797.0;4668.0;;2430.0;1583.0;710.0;3046.0;50718.0;6525.0;32948.0;16408.0;3510.0;-3565.0;-321.0;-377.0;-239.0;2966.0;66.16;2965.0;;;;;2965.0;5931.0;78.0;983.0;1386.0;53.26;;-403.0;27.73;715.0;18.07;2.12;2.12;708.0;;421.0;;421.0;1130.0;251.0;1244.0;35942.0;3471.0;1341.0;4811.0;4817.0;155.0;1947.0;47672.0;;1397.0;3669.0;;;1459.0;20753.0;;4539.0;1131.0;26423.0;;;1940.0;10499.0;4713.0;-1063.0;318.0;49356.0;1362.0;50718.0;;1583.0;1386.0;590.0;;-163.0;-163.0;-24.0;324.0;;113.0;-3749.0;-428.0;;;-3138.0;-920.0;40.0;-172.0;-1238.0;1969.0;;421.0;798.0;;0.86;14.39;2.6;-0.39;2.03;6.15;26.94;708.0;18.4;1.0;4.3;10185.0;;1611.0;1840.0;29.4;18.1;-4044.0;24120.0;19070.0;5.4;6.6;9.6;21.8;-572.7;0.86
2015.0;8163.0;5272.0;1439.0;;-799.0;-828.0;709.0;2827.0;46583.0;5278.0;33467.0;11875.0;2973.0;-3330.0;537.0;261.0;-227.0;2891.0;64.58;2721.0;;;;;2721.0;5612.0;118.0;967.0;1275.0;17.63;;-3350.0;-9.79;25.0;-10.14;-1.26;-1.26;709.0;;614.0;;614.0;1003.0;233.0;977.0;32376.0;3476.0;1469.0;4946.0;4489.0;11.0;1934.0;43755.0;;1088.0;2720.0;;;1470.0;22726.0;;3716.0;1747.0;28189.0;;;1805.0;8742.0;2000.0;-678.0;5.0;45342.0;1240.0;46583.0;;-828.0;1275.0;-74.0;;-288.0;-48.0;-2.0;-111.0;;2887.0;-3200.0;-527.0;;;-2804.0;-1521.0;20.0;-212.0;-1111.0;3362.0;81.0;614.0;353.0;;0.72;15.94;-1.62;-0.44;2.17;6.25;23.18;709.0;-24.4;-1.2;5.5;11300.0;;1765.0;-1146.0;-3.1;-10.1;-3392.0;31459.0;16438.0;0.4;0.4;-7.0;234.2;;0.722
2016.0;9307.0;6248.0;3209.0;;623.0;173.0;760.0;6017.0;65536.0;5716.0;46197.0;18054.0;3773.0;-13980.0;10425.0;124.0;-173.0;3060.0;67.13;3256.0;;;;;3256.0;6315.0;77.0;1330.0;1443.0;34.47;;-2369.0;6.69;262.0;1.86;0.12;0.12;759.0;;756.0;;756.0;1544.0;274.0;3442.0;40546.0;10389.0;1559.0;11948.0;4871.0;292.0;1864.0;59519.0;;1818.0;1944.0;;;1954.0;31441.0;;5703.0;3337.0;40481.0;;;2962.0;14960.0;847.0;-715.0;;64252.0;1285.0;65536.0;;173.0;1443.0;146.0;;185.0;-359.0;-65.0;316.0;;1826.0;-3946.0;-10698.0;;;-3282.0;-5324.0;5766.0;-10.0;-1143.0;11137.0;-95.0;756.0;633.0;;0.74;16.48;0.31;-0.31;2.02;6.99;31.96;759.0;136.6;6.2;4.8;12505.0;;1939.0;233.0;42.1;1.9;404.0;42243.0;24257.0;1.7;2.7;1.0;-559.2;2659.7;0.744
2017.0;10689.0;7163.0;5663.0;;2628.0;2509.0;874.0;3720.0;68433.0;7850.0;47060.0;19901.0;4157.0;-2940.0;-1128.0;58.0;-1827.0;3527.0;67.01;3557.0;;;;;3557.0;7083.0;146.0;1591.0;1633.0;52.98;;-978.0;24.58;-71.0;23.47;2.73;2.73;872.0;;866.0;;866.0;2004.0;300.0;549.0;45524.0;10399.0;474.0;10873.0;5060.0;251.0;3006.0;64713.0;;2263.0;3679.0;;;1908.0;30903.0;;4294.0;4012.0;39210.0;;;3163.0;16824.0;1290.0;-1376.0;;66961.0;1472.0;68433.0;;2509.0;1633.0;-189.0;;-217.0;-458.0;-30.0;120.0;;420.0;-5984.0;-1336.0;;;-1604.0;-5631.0;397.0;-958.0;-1187.0;6252.0;-31.0;866.0;808.0;;0.79;15.42;3.62;-2.64;1.71;8.63;28.71;872.0;13.3;0.6;3.6;13449.0;;2055.0;3157.0;-2.7;23.5;-5197.0;38882.0;25039.0;7.0;6.0;12.6;52.7;-95.7;0.795
2018.0;10029.0;7215.0;6380.0;;2895.0;2714.0;903.0;3765.0;72528.0;9492.0;49804.0;21511.0;4806.0;-7346.0;2015.0;-471.0;-2463.0;2814.0;71.94;3050.0;;;;;3050.0;5864.0;-56.0;1626.0;1723.0;63.61;;-1270.0;28.87;317.0;27.06;2.87;2.87;902.0;;327.0;;327.0;1975.0;316.0;1147.0;48760.0;10395.0;771.0;11166.0;5215.0;236.0;3386.0;68763.0;;2364.0;4563.0;;;2565.0;32273.0;;4418.0;3621.0;40312.0;;;2918.0;16991.0;2033.0;-444.0;12.0;71315.0;1213.0;72528.0;;2714.0;1723.0;86.0;;-75.0;;;;;358.0;-7269.0;-744.0;;;-6602.0;-2603.0;878.0;;-1268.0;5008.0;54.0;327.0;798.0;;0.73;15.17;4.1;-3.72;1.92;10.99;32.53;902.0;10.3;0.4;4.5;13679.0;;2350.0;3702.0;10.9;27.1;-7811.0;44017.0;29338.0;6.7;6.5;12.6;53.3;-15.8;0.733
2019.0;10206.0;8025.0;7462.0;;3994.0;3188.0;931.0;5891.0;76445.0;9932.0;51499.0;23688.0;5453.0;-5291.0;534.0;691.0;-847.0;2181.0;78.63;3570.0;;;;;3570.0;5751.0;354.0;1796.0;1897.0;73.11;;-461.0;39.13;581.0;31.23;3.3;3.29;929.0;;1034.0;;1034.0;1983.0;348.0;2526.0;50427.0;9923.0;1321.0;11244.0;5010.0;28.0;3845.0;70554.0;;2552.0;5394.0;;;1987.0;33395.0;174.0;4391.0;3607.0;41567.0;;367.0;3065.0;18778.0;3045.0;-1200.0;;75187.0;1258.0;76445.0;;3188.0;1897.0;42.0;;226.0;24.0;-32.0;271.0;;100.0;-6300.0;-751.0;;;-4541.0;-2697.0;195.0;;-1508.0;4543.0;-5.0;1034.0;343.0;;0.77;14.27;4.46;-1.18;2.11;8.81;33.11;929.0;10.7;0.4;4.4;13255.0;;2464.0;4140.0;14.5;31.2;-5248.0;43370.0;30763.0;7.3;7.4;13.5;52.7;-155.0;0.77
