;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2005.0;1860.0;826.0;669.0;371.0;214.0;135.0;921.0;152.0;6241.0;475.0;4514.0;1728.0;648.0;-320.0;-327.0;-327.0;267.0;1033.0;44.44;455.0;;;;;455.0;1488.0;;;455.0;36.0;19.96;-157.0;11.53;79.0;7.27;-0.23;-0.23;921.0;;1.0;;1.0;96.0;38.0;16.0;1842.0;;4016.0;4016.0;;;231.0;6089.0;;343.0;43.0;;83.0;5.0;2266.0;;888.0;885.0;4039.0;;;;;-397.0;2.0;;6241.0;0.0;6241.0;;135.0;455.0;60.0;;6.0;;;;-0.0;-8.0;-381.0;;-4.0;67.0;-2.0;;0.0;-242.0;-94.0;9.0;-0.0;1.0;;;0.84;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;1936.0;1936.0;204.0;386.0;205.0;134.0;439.0;373.0;2368.0;444.0;2217.0;;1.0;16.0;-8.0;9.0;1.0;;100.0;1076.0;;1076.0;1076.0;;;1076.0;;;-1.0;10.54;19.94;-181.0;10.58;70.0;6.93;-0.15;-0.15;434.0;;233.0;;233.0;100.0;40.0;;1918.0;77.0;;77.0;;;;1995.0;;357.0;;5.0;86.0;;2625.0;;;36.0;2661.0;;;;;;;;6590.0;-4222.0;2368.0;;134.0;-1.0;;;-13.0;;;;-71.0;-120.0;;-4.0;;;20.0;;;;;-8.0;;;;;0.88;5.09;0.35;0.0;;;;434.0;39.7;2.2;;2210.0;19.9;-1.0;153.0;34.4;6.9;-81.0;2996.0;;2.2;3.1;inf;100.0;;0.876
2007.0;2627.0;1174.0;951.0;726.0;503.0;368.0;436.0;559.0;7730.0;816.0;5842.0;1888.0;947.0;-682.0;-109.0;-109.0;330.0;1453.0;44.68;448.0;;;;;448.0;1901.0;;;448.0;36.2;27.63;-223.0;19.14;135.0;14.0;0.85;0.84;432.0;;157.0;;157.0;147.0;57.0;198.0;2294.0;83.0;4522.0;4606.0;;;271.0;7171.0;;418.0;281.0;;113.0;4.0;2624.0;;1257.0;1144.0;5026.0;;;;;-65.0;0.0;;7730.0;;7730.0;;368.0;448.0;135.0;;-27.0;;;;11.0;23.0;-617.0;-69.0;;15.0;-12.0;;87.0;-290.0;;94.0;-0.0;157.0;;;0.95;6.43;0.9;0.81;;1.51;4.62;432.0;24.0;1.4;;2774.0;27.6;473.0;388.0;26.9;14.0;-272.0;2771.0;1994.0;5.3;6.5;19.5;100.0;61.3;0.947
2008.0;2919.0;1324.0;1125.0;849.0;646.0;631.0;430.0;380.0;7857.0;779.0;5737.0;2120.0;1168.0;-690.0;-633.0;-633.0;484.0;1595.0;45.36;475.0;;;;;475.0;2070.0;;;478.0;38.54;29.09;-203.0;22.15;15.0;21.63;0.29;0.29;430.0;;;;;177.0;49.0;155.0;2460.0;83.0;4490.0;4573.0;;;444.0;7477.0;;616.0;42.0;;117.0;4.0;2544.0;;1205.0;1209.0;4958.0;9916.0;;;;-54.0;22.0;;7857.0;;7857.0;;631.0;478.0;15.0;;18.0;;;;7.0;25.0;-684.0;;;1.0;-7.0;;31.0;-379.0;;-284.0;0.0;;155.0;;0.94;7.23;1.56;1.2;;1.69;5.25;430.0;12.6;0.6;;3105.0;29.1;509.0;672.0;2.4;21.6;-424.0;2707.0;2255.0;8.9;8.2;29.8;100.0;72.1;0.94
2009.0;3099.0;1406.0;1545.0;873.0;664.0;489.0;430.0;692.0;8168.0;1258.0;5885.0;2283.0;1264.0;-883.0;34.0;34.0;530.0;1692.0;45.38;533.0;;;;;533.0;2225.0;;217.0;665.0;49.86;28.19;-210.0;21.41;174.0;15.78;1.14;1.13;429.0;;232.0;182.0;414.0;178.0;48.0;53.0;2578.0;81.0;4401.0;4482.0;178.0;;237.0;7475.0;;515.0;440.0;23.0;122.0;181.0;2439.0;;1222.0;966.0;4627.0;;;;;352.0;-35.0;;8168.0;;8168.0;;489.0;665.0;153.0;16.0;54.0;-5.0;;;;-113.0;-734.0;-42.0;;;-107.0;-431.0;52.0;-31.0;-322.0;765.0;0.0;414.0;;;0.91;7.9;1.25;1.35;0.82;1.87;5.82;429.0;13.7;0.2;4.8;3391.0;28.2;728.0;535.0;26.3;15.8;-619.0;2669.0;2498.0;9.4;10.8;21.4;34.3;56.6;0.914
2010.0;3493.0;1652.0;1400.0;1036.0;683.0;501.0;434.0;559.0;9540.0;958.0;6937.0;2603.0;1369.0;-1638.0;47.0;-222.0;579.0;1840.0;47.31;617.0;;;;;617.0;2457.0;;233.0;495.0;40.09;29.66;-353.0;19.56;172.0;14.33;1.16;1.16;433.0;;204.0;;204.0;185.0;51.0;121.0;2823.0;159.0;5081.0;5240.0;698.0;;219.0;8980.0;;585.0;1.0;160.0;137.0;235.0;3741.0;;1364.0;874.0;5979.0;;;;;430.0;8.0;;9540.0;;9540.0;;501.0;495.0;14.0;17.0;77.0;-1.0;;;5.0;266.0;-790.0;-149.0;-848.0;150.0;-58.0;-955.0;44.0;-111.0;-350.0;1419.0;;204.0;426.0;;0.94;8.59;1.23;1.42;0.86;1.94;6.4;433.0;16.2;0.8;4.3;3718.0;29.7;526.0;533.0;25.2;14.3;-424.0;3982.0;2771.0;7.9;9.5;19.2;30.2;71.9;0.94
2011.0;4847.0;2076.0;1680.0;1324.0;769.0;464.0;435.0;1290.0;12805.0;1157.0;9270.0;3289.0;1259.0;-1521.0;494.0;232.0;350.0;2771.0;42.84;752.0;;;;;752.0;3523.0;4.0;343.0;664.0;34.66;27.31;-554.0;15.88;209.0;9.57;1.05;1.05;435.0;;453.0;;453.0;453.0;99.0;285.0;3272.0;833.0;7110.0;7943.0;14.0;22.0;265.0;11515.0;;813.0;1.0;13.0;158.0;185.0;5373.0;;1737.0;1003.0;8114.0;;;300.0;;528.0;1.0;;12559.0;246.0;12805.0;;464.0;664.0;-5.0;15.0;-206.0;;;;8.0;327.0;-909.0;-463.0;;8.0;-223.0;-1865.0;47.0;;-360.0;2671.0;;453.0;222.0;;1.02;10.9;1.04;0.79;0.81;2.04;7.4;435.0;20.1;1.2;3.9;4741.0;27.3;649.0;454.0;27.2;9.6;131.0;5256.0;3217.0;6.5;8.1;14.1;22.4;89.5;1.022
2012.0;5065.0;2156.0;2113.0;1337.0;988.0;738.0;442.0;1065.0;12894.0;1617.0;8804.0;3805.0;1335.0;-999.0;-352.0;-16.0;349.0;2910.0;42.56;819.0;;846.0;846.0;;-27.0;3729.0;;334.0;824.0;41.72;26.39;-349.0;19.51;217.0;14.57;1.64;1.63;441.0;;433.0;;433.0;439.0;103.0;90.0;3286.0;725.0;7454.0;8179.0;13.0;14.0;336.0;11829.0;;51.0;457.0;158.0;159.0;950.0;4877.0;;1100.0;1211.0;7188.0;;;;2787.0;1034.0;-94.0;78.0;12609.0;285.0;12894.0;;738.0;824.0;-44.0;5.0;18.0;22.0;;;2.0;-207.0;-986.0;-18.0;;4.0;-65.0;-5.0;17.0;;-337.0;-26.0;;433.0;449.0;;1.01;11.33;1.65;0.78;0.76;2.21;8.51;441.0;12.4;0.8;3.7;4998.0;26.4;813.0;728.0;21.9;14.6;-544.0;4812.0;3754.0;9.2;10.2;19.4;54.3;91.9;1.014
2013.0;4878.0;2960.0;2085.0;1296.0;1012.0;708.0;450.0;1134.0;12079.0;2092.0;7892.0;3967.0;1299.0;-609.0;-694.0;-5.0;347.0;1918.0;60.68;1664.0;;854.0;854.0;;810.0;3582.0;2.0;295.0;814.0;42.75;26.57;-284.0;20.75;268.0;14.51;1.56;1.55;448.0;;400.0;;400.0;462.0;91.0;180.0;3197.0;662.0;6786.0;7448.0;;;300.0;10945.0;;67.0;947.0;129.0;163.0;915.0;3670.0;;1083.0;1047.0;5800.0;;;;2803.0;1178.0;-83.0;68.0;11860.0;219.0;12079.0;;708.0;814.0;115.0;4.0;-10.0;;;;-10.0;-331.0;-952.0;-211.0;-65.0;;553.0;-988.0;65.0;;-315.0;543.0;;400.0;405.0;;0.95;11.48;1.67;0.82;0.74;2.24;9.33;448.0;14.2;0.8;3.1;5142.0;26.6;858.0;746.0;26.5;14.5;-1010.0;3868.0;4182.0;9.6;10.7;17.8;55.5;71.9;0.949
2014.0;4816.0;2894.0;2025.0;1322.0;1098.0;787.0;459.0;1225.0;12175.0;1283.0;7639.0;4321.0;1599.0;-946.0;-456.0;198.0;573.0;1922.0;60.08;1571.0;;868.0;868.0;;703.0;3494.0;5.0;249.0;706.0;42.05;27.46;-224.0;22.8;283.0;16.35;1.69;1.69;457.0;;585.0;;585.0;454.0;109.0;76.0;3356.0;641.0;6614.0;7256.0;55.0;24.0;260.0;10951.0;;40.0;;313.0;168.0;1074.0;4310.0;;1015.0;1031.0;6356.0;;;;2924.0;1460.0;-122.0;59.0;11959.0;216.0;12175.0;;787.0;706.0;-42.0;3.0;198.0;;;;198.0;-53.0;-1025.0;;-48.0;;51.0;-935.0;64.0;;-323.0;738.0;;585.0;388.0;;0.92;11.47;1.88;1.37;0.77;2.44;10.29;457.0;13.2;0.7;3.1;5241.0;27.5;768.0;857.0;25.8;16.4;-63.0;4690.0;4702.0;9.2;11.0;18.2;58.9;45.2;0.919
2015.0;4176.0;2522.0;1776.0;1090.0;893.0;651.0;471.0;768.0;11082.0;1475.0;6786.0;4116.0;1172.0;-1449.0;94.0;-182.0;342.0;1654.0;60.39;1432.0;;751.0;751.0;;681.0;3086.0;2.0;217.0;684.0;42.53;26.09;-196.0;21.39;224.0;15.6;1.37;1.36;468.0;;303.0;;303.0;357.0;46.0;62.0;3211.0;1146.0;5676.0;6821.0;74.0;11.0;197.0;10314.0;;62.0;463.0;148.0;149.0;801.0;3851.0;;864.0;597.0;5311.0;;;;2663.0;1433.0;-14.0;34.0;10901.0;180.0;11082.0;;651.0;684.0;-47.0;3.0;-74.0;;;;-74.0;-46.0;-829.0;-686.0;-95.0;;102.0;-387.0;98.0;;-291.0;673.0;1.0;303.0;485.0;;0.76;11.73;1.83;0.96;0.82;2.33;11.56;468.0;11.8;0.6;3.8;5488.0;26.1;899.0;856.0;25.0;15.6;-929.0;5061.0;5409.0;8.7;10.0;15.8;55.4;56.2;0.761
2016.0;3727.0;2256.0;2027.0;865.0;478.0;931.0;481.0;668.0;11629.0;1388.0;6825.0;4803.0;1269.0;-936.0;-327.0;5.0;355.0;1470.0;60.54;1391.0;;661.0;661.0;;730.0;2862.0;2.0;231.0;734.0;54.38;23.22;-387.0;12.84;130.0;24.98;1.92;1.92;480.0;;309.0;;309.0;205.0;50.0;105.0;3516.0;894.0;5685.0;6579.0;651.0;5.0;210.0;10960.0;;82.0;314.0;164.0;164.0;828.0;3968.0;;896.0;573.0;5437.0;;;;2899.0;1912.0;-40.0;32.0;11628.0;1.0;11629.0;;931.0;734.0;;2.0;55.0;;;;55.0;-453.0;-914.0;15.0;-54.0;;-67.0;-1496.0;29.0;;-300.0;1440.0;;309.0;304.0;;0.76;10.18;2.54;0.97;0.82;2.5;13.11;480.0;7.5;0.3;4.3;4884.0;23.2;962.0;1220.0;27.3;25.0;-943.0;5200.0;6294.0;9.2;11.1;19.4;67.8;76.3;0.763
2017.0;3910.0;2244.0;1801.0;800.0;598.0;682.0;492.0;896.0;11513.0;1115.0;6583.0;4929.0;1203.0;39.0;-1160.0;82.0;-89.0;1666.0;57.39;1444.0;;688.0;688.0;;756.0;3110.0;2.0;209.0;758.0;46.05;20.46;-202.0;15.3;152.0;17.43;1.38;1.37;491.0;;406.0;;406.0;229.0;87.0;173.0;3480.0;224.0;5955.0;6180.0;751.0;3.0;204.0;10617.0;;58.0;2.0;145.0;169.0;886.0;3443.0;;1488.0;537.0;5468.0;;;;3276.0;1733.0;-105.0;24.0;11512.0;1.0;11513.0;;682.0;758.0;31.0;2.0;-88.0;;;;-88.0;-182.0;-1292.0;1526.0;-74.0;;-554.0;-1450.0;62.0;;-315.0;543.0;-1.0;406.0;324.0;;0.8;9.94;1.73;-0.23;0.8;3.29;12.53;491.0;12.5;0.5;3.7;4882.0;20.5;946.0;851.0;25.4;17.4;-274.0;4298.0;6153.0;7.5;9.1;13.8;53.8;-284.7;0.801
2018.0;4018.0;2162.0;1129.0;484.0;160.0;46.0;503.0;787.0;11062.0;1235.0;6493.0;4568.0;1036.0;-900.0;-230.0;-94.0;15.0;1856.0;53.81;1678.0;;902.0;902.0;;776.0;3534.0;5.0;195.0;778.0;28.1;12.04;-324.0;3.99;110.0;1.15;0.08;0.08;502.0;;294.0;;294.0;336.0;77.0;79.0;3583.0;215.0;5738.0;5953.0;506.0;3.0;230.0;10275.0;;75.0;31.0;102.0;169.0;959.0;3305.0;;1453.0;500.0;5258.0;;;225.0;3111.0;1242.0;-30.0;21.0;11061.0;1.0;11062.0;;46.0;778.0;5.0;2.0;72.0;;;;72.0;133.0;-1022.0;14.0;;67.0;-80.0;-1.0;33.0;;-301.0;38.0;;294.0;389.0;;0.77;10.44;0.12;0.04;0.78;2.65;11.86;502.0;167.2;6.7;3.9;5239.0;12.0;1015.0;60.0;68.4;1.1;-585.0;4310.0;5956.0;1.1;3.2;1.0;-553.3;1836.8;0.767
2019.0;4011.0;2123.0;1635.0;845.0;639.0;549.0;511.0;1664.0;11752.0;2129.0;7031.0;4718.0;1178.0;-851.0;471.0;798.0;203.0;1888.0;52.92;1278.0;;498.0;498.0;;780.0;3166.0;22.0;216.0;782.0;40.77;21.07;-206.0;15.94;89.0;13.69;1.07;1.07;511.0;;1086.0;;1086.0;388.0;65.0;125.0;3668.0;210.0;5993.0;6203.0;28.0;3.0;186.0;10087.0;;86.0;970.0;62.0;167.0;907.0;3047.0;11.0;1408.0;435.0;4902.0;;;;3459.0;1311.0;-71.0;20.0;11749.0;2.0;11752.0;;549.0;782.0;3.0;2.0;-157.0;;;;-157.0;-2.0;-975.0;-339.0;;419.0;-66.0;;26.0;;-299.0;744.0;;1086.0;288.0;;0.75;10.45;1.43;0.53;0.78;2.54;12.29;511.0;14.0;0.6;3.9;5340.0;21.1;1041.0;731.0;13.9;13.7;-619.0;4057.0;6282.0;7.6;7.3;11.6;45.6;134.4;0.751
2020.0;4144.0;2325.0;1815.0;889.0;664.0;527.0;515.0;1150.0;12389.0;1294.0;7612.0;4777.0;1471.0;-884.0;-1111.0;-523.0;589.0;1819.0;56.11;1436.0;;504.0;504.0;;933.0;3255.0;5.0;215.0;935.0;43.8;21.45;-225.0;16.03;137.0;12.72;1.01;1.01;515.0;;585.0;;585.0;404.0;46.0;115.0;4707.0;215.0;6129.0;6343.0;32.0;1.0;156.0;11239.0;;63.0;241.0;44.0;162.0;828.0;4372.0;11.0;1508.0;428.0;6318.0;;973.0;225.0;3302.0;1305.0;-76.0;21.0;12389.0;;12389.0;;527.0;935.0;45.0;2.0;-53.0;;;;-53.0;15.0;-882.0;;-4.0;;-113.0;-1671.0;7.0;-107.0;-446.0;1107.0;;585.0;1108.0;;0.77;10.5;1.34;1.49;1.13;2.23;12.1;515.0;13.1;0.3;6.5;5407.0;21.5;1220.0;688.0;20.6;12.7;-188.0;5704.0;6233.0;6.3;7.1;11.0;15.4;92.7;0.766
2021.0;4366.0;2496.0;1999.0;1004.0;818.0;781.0;505.0;978.0;12515.0;1236.0;7726.0;4789.0;1524.0;-790.0;-1057.0;-323.0;718.0;1870.0;57.18;1492.0;;526.0;526.0;;966.0;3362.0;30.0;213.0;968.0;45.78;23.0;-186.0;18.73;36.0;17.9;1.54;1.54;504.0;;281.0;;281.0;518.0;50.0;129.0;4770.0;222.0;6337.0;6559.0;55.0;2.0;151.0;11537.0;;89.0;246.0;;169.0;732.0;4505.0;12.0;1583.0;390.0;6490.0;;987.0;;3328.0;1487.0;-47.0;21.0;12515.0;;12515.0;;781.0;968.0;13.0;1.0;-258.0;;;;;20.0;-806.0;;-1.0;;-93.0;-88.0;14.0;-504.0;-479.0;;;281.0;605.0;;0.79;10.93;1.96;1.8;1.2;2.02;11.99;504.0;13.6;0.5;4.5;5509.0;23.0;1221.0;986.0;4.5;17.9;-326.0;5684.0;6043.0;8.7;8.2;16.3;38.6;135.0;0.792
