;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (JPY/USD)
2010.0;4563566.0;2195160.0;818542.0;477115.0;483654.0;303593.0;1235.0;2622771.0;4904481.0;1104224.0;1445537.0;3257222.0;916447.0;-421200.0;-344581.0;56070.0;671271.0;2368406.0;48.1;1718044.0;388802.0;;;;1329242.0;4086451.0;7414.0;2377.0;340021.0;17.94;10.45;6538.0;10.6;172551.0;6.65;245.86;245.85;1235.0;;1034837.0;119189.0;1154026.0;686343.0;473699.0;308703.0;1479743.0;154120.0;34264.0;188384.0;100370.0;;513212.0;2281710.0;;471820.0;8864.0;89233.0;;623540.0;5086.0;;;336227.0;341313.0;;;;215149.0;3650503.0;-480694.0;-127736.0;4702759.0;201722.0;4904481.0;;303593.0;340021.0;36171.0;;185735.0;-8213.0;-21584.0;142470.0;36803.0;50927.0;-245176.0;-68555.0;-15815.0;4814.0;-96468.0;-99315.0;;-75338.0;-167556.0;-2371.0;-94595.0;1034837.0;978766.0;;1.23;3002.01;199.71;441.58;110.22;161.28;2142.67;1235.0;0.2;0.0;251.8;3706901.0;10.5;276193.0;246603.0;35.7;6.7;1233488.0;4131.0;2645782.0;8.6;10.2;9.3;44.8;36.2;1.231
2011.0;4621105.0;2256055.0;820157.0;491114.0;486507.0;322970.0;1216.0;2797143.0;5106014.0;1161109.0;1580961.0;3313920.0;609961.0;-333249.0;-334509.0;-87490.0;300631.0;2365050.0;48.82;1764941.0;399832.0;;;;1365109.0;4129991.0;10953.0;1283.0;339485.0;17.75;10.63;-4608.0;10.53;156419.0;6.99;265.63;265.62;1216.0;;1004422.0;163047.0;1167468.0;692637.0;619238.0;317799.0;1546896.0;;179301.0;179301.0;67275.0;;515399.0;2308871.0;;494311.0;10838.0;59624.0;;655960.0;4375.0;;;415477.0;419852.0;;;;227016.0;4050674.0;-625823.0;-337947.0;4894881.0;211133.0;5106014.0;;322970.0;339485.0;37839.0;;-129968.0;12978.0;-142868.0;46460.0;-21818.0;39635.0;-309330.0;38.0;-3290.0;2512.0;-23179.0;-6066.0;;-129596.0;-198466.0;-381.0;-29693.0;1004422.0;1091912.0;;1.3;2925.87;204.49;190.35;125.66;195.85;2098.22;1216.0;0.2;0.0;272.2;3557433.0;10.6;261343.0;248630.0;32.2;7.0;1259457.0;3368.0;2551132.0;8.7;9.8;9.7;38.5;109.1;1.299
2012.0;4009412.0;1901091.0;684212.0;373147.0;394694.0;258743.0;1174.0;2399175.0;4557531.0;972958.0;1384024.0;2993446.0;442534.0;-245119.0;-368403.0;-122766.0;78195.0;2108321.0;47.42;1527944.0;341586.0;;;;1186358.0;3636265.0;7826.0;1178.0;297421.0;17.07;9.31;21547.0;9.84;126871.0;6.45;220.46;220.46;1174.0;;768146.0;32633.0;800779.0;660643.0;635580.0;302174.0;1452191.0;;156395.0;156395.0;65234.0;;484535.0;2158355.0;;374736.0;2150.0;69198.0;;596072.0;2439.0;;;408627.0;411066.0;;;;201361.0;3616728.0;-352096.0;-472547.0;4377469.0;180061.0;4557531.0;;258743.0;297421.0;8627.0;;-154643.0;5796.0;-28580.0;-117862.0;6354.0;32386.0;-364338.0;-811.0;-1398.0;119231.0;2197.0;-4300.0;;-172793.0;-164029.0;-27281.0;48223.0;768146.0;890912.0;;1.15;2964.96;191.34;57.83;121.3;269.43;2213.65;1174.0;0.2;0.0;309.0;3479788.0;9.3;258133.0;224564.0;32.1;6.5;1237821.0;2117.0;2598026.0;7.7;8.8;8.6;36.6;430.7;1.152
2013.0;3542572.0;1707421.0;583211.0;320211.0;330015.0;218821.0;1148.0;2170273.0;4028029.0;805383.0;1116431.0;2763003.0;481955.0;-237551.0;-210939.0;116046.0;260579.0;1835151.0;48.2;1387210.0;290824.0;;;;1096386.0;3222361.0;6246.0;522.0;261249.0;16.46;9.04;9804.0;9.32;102619.0;6.18;190.62;190.62;1148.0;;748990.0;45490.0;794480.0;577939.0;525752.0;272103.0;1214026.0;;137734.0;137734.0;66798.0;;439197.0;1857756.0;;291615.0;1233.0;50504.0;;512535.0;1375.0;;;309673.0;311048.0;;;;165919.0;3050130.0;-16667.0;-436379.0;3879434.0;148595.0;4028029.0;;218821.0;261249.0;15941.0;;-17697.0;42761.0;81247.0;-103126.0;-14780.0;3641.0;-221376.0;-4665.0;-17611.0;4299.0;1803.0;-2216.0;;-47477.0;-147752.0;-13494.0;82581.0;748990.0;632944.0;;0.95;3250.52;200.78;239.1;135.57;203.13;2535.22;1148.0;0.2;0.0;397.3;3731380.0;9.0;275173.0;230483.0;31.1;6.2;1437635.0;1448.0;2910262.0;7.2;8.3;7.9;32.5;74.9;0.949
2014.0;3113746.0;1555074.0;531964.0;303659.0;320158.0;212857.0;1113.0;1998221.0;3726400.0;769720.0;1102611.0;2487975.0;487813.0;-224972.0;-251360.0;46508.0;305393.0;1558673.0;49.94;1251415.0;258121.0;;;;993294.0;2810088.0;6605.0;418.0;220111.0;17.08;9.75;16499.0;10.28;98577.0;6.84;191.33;191.33;1113.0;;705562.0;60034.0;765596.0;522689.0;441231.0;268705.0;1060565.0;;148106.0;148106.0;54448.0;;465060.0;1728179.0;;259153.0;850.0;47795.0;;509717.0;959.0;;;331932.0;332891.0;;;;145996.0;2773855.0;77596.0;-509473.0;3590586.0;135814.0;3726400.0;;212857.0;220111.0;7459.0;;43534.0;7788.0;49292.0;-20568.0;-5267.0;3850.0;-182420.0;-45757.0;-12142.0;2177.0;13169.0;-1798.0;;-125154.0;-121793.0;-2616.0;35027.0;705562.0;659055.0;;0.84;3350.32;229.03;328.6;131.05;196.28;2677.01;1113.0;0.1;0.0;412.7;3727252.0;9.8;263480.0;254797.0;30.8;6.8;1470554.0;1148.0;2978184.0;7.7;8.7;8.6;42.8;80.9;0.835
2015.0;3158025.0;1607473.0;507097.0;295180.0;288721.0;182994.0;1092.0;1709516.0;3679479.0;677538.0;1033191.0;2465091.0;394496.0;-376957.0;-174678.0;-175314.0;184296.0;1550552.0;50.9;1312294.0;272984.0;;;;1039310.0;2862846.0;4571.0;485.0;227135.0;16.06;9.35;-6459.0;9.14;96483.0;5.79;167.57;167.57;1092.0;;526532.0;17161.0;543693.0;488629.0;417075.0;260119.0;1013531.0;398002.0;200444.0;598445.0;56393.0;;301594.0;1969964.0;;231230.0;572.0;39415.0;;445737.0;732.0;;;354920.0;355652.0;;;;145227.0;2796446.0;29540.0;-506122.0;3498281.0;181198.0;3679479.0;;182994.0;227135.0;3882.0;;-8274.0;18880.0;11841.0;-14366.0;3841.0;-11241.0;-210200.0;-209025.0;-1095.0;40278.0;3085.0;-1122.0;656.0;;-145185.0;-29028.0;-18174.0;526532.0;701846.0;;0.83;3480.04;201.65;203.09;159.99;231.63;2716.45;1092.0;0.2;0.0;495.6;3800271.0;9.3;273327.0;220209.0;33.4;5.8;1241850.0;881.0;2966415.0;6.6;8.0;7.4;20.7;78.4;0.831
2016.0;2909292.0;1431629.0;414383.0;195749.0;209250.0;128851.0;1092.0;1795914.0;4394984.0;841076.0;1833684.0;2380410.0;427892.0;-715993.0;304223.0;-2925.0;250870.0;1477662.0;49.21;1235880.0;258622.0;;;;977258.0;2713543.0;4073.0;907.0;213907.0;14.24;6.73;13501.0;7.19;70717.0;4.43;117.99;117.99;1092.0;;539004.0;2742.0;541746.0;548639.0;479598.0;225932.0;1022063.0;800923.0;381693.0;1182616.0;63019.0;;331371.0;2599069.0;;318402.0;1582.0;26099.0;;521092.0;522835.0;;;469773.0;992608.0;;;;149474.0;2865878.0;-114031.0;-520910.0;4214094.0;180890.0;4394984.0;;128851.0;213907.0;6148.0;;36455.0;-3554.0;5265.0;48619.0;4695.0;42532.0;-177022.0;-555577.0;-3886.0;14194.0;6299.0;-732.0;;-12.0;-140107.0;445074.0;-19048.0;539004.0;541929.0;;0.86;3114.74;137.95;268.59;150.0;189.52;2548.51;1092.0;0.2;0.0;523.6;3401487.0;6.7;250096.0;150650.0;33.8;4.4;1116379.0;611289.0;2783129.0;3.9;4.8;5.4;-8.7;55.9;0.855
2017.0;3620197.0;1768115.0;534728.0;294121.0;314001.0;214658.0;1085.0;1981029.0;4612444.0;984442.0;1865208.0;2547110.0;524001.0;-146413.0;-302094.0;81295.0;355872.0;1852083.0;48.84;1443903.0;292856.0;;;;1151047.0;3295986.0;5334.0;726.0;232367.0;14.77;8.12;19880.0;8.67;86977.0;5.93;197.76;197.76;1085.0;;640466.0;1744.0;642209.0;577519.0;505790.0;255511.0;999650.0;831153.0;373528.0;1204682.0;42874.0;;384208.0;2631414.0;;337754.0;34896.0;68767.0;;611792.0;437650.0;;;443116.0;880766.0;;;;155066.0;3042829.0;-67744.0;-583040.0;4412318.0;200126.0;4612444.0;;214658.0;232367.0;-15619.0;;68146.0;3161.0;2633.0;4393.0;463.0;24449.0;-168129.0;-5818.0;-2793.0;3854.0;26473.0;-112313.0;;-44395.0;-144530.0;-856.0;5801.0;640466.0;559170.0;;0.89;3758.86;222.88;369.5;150.07;174.57;2644.67;1085.0;0.2;0.0;445.0;4080015.0;8.1;261881.0;241923.0;27.7;5.9;1123169.0;493238.0;2870630.0;6.4;6.9;8.4;32.7;53.1;0.887
2018.0;3606143.0;1674943.0;548646.0;312944.0;331139.0;230639.0;1080.0;1870790.0;4470762.0;939559.0;1716916.0;2580187.0;333330.0;-178499.0;-323782.0;-183567.0;158678.0;1931199.0;46.45;1361999.0;288206.0;;;;1073794.0;3293199.0;6026.0;727.0;229543.0;15.21;8.68;18195.0;9.18;87737.0;6.4;213.61;213.6;1080.0;;475089.0;872.0;475961.0;559320.0;557794.0;277716.0;995530.0;829016.0;356807.0;1185823.0;38832.0;;379786.0;2599972.0;;321646.0;35156.0;37653.0;;582757.0;330290.0;;;447067.0;777357.0;;;;159470.0;3201879.0;-184284.0;-596878.0;4297103.0;173659.0;4470762.0;;230639.0;229543.0;-10812.0;;-147069.0;-16173.0;-56351.0;-28481.0;-16186.0;31030.0;-174652.0;-12178.0;-2109.0;1840.0;8600.0;-124186.0;;-19.0;-162570.0;-37007.0;-14616.0;475089.0;658655.0;;0.91;3660.04;234.09;161.05;165.0;177.26;2618.75;1080.0;0.1;0.0;498.0;3951937.0;8.7;251554.0;252755.0;26.5;6.4;1020527.0;361962.0;2827602.0;7.0;7.4;8.9;29.5;102.5;0.912
2019.0;3307632.0;1482035.0;386327.0;160781.0;180179.0;115159.0;1070.0;1699211.0;4389267.0;884138.0;1727257.0;2478534.0;329963.0;-210397.0;-214099.0;-99258.0;131438.0;1825596.0;44.81;1321254.0;274772.0;;;;1046482.0;3146851.0;5087.0;955.0;218460.0;11.68;4.86;19398.0;5.45;51753.0;3.48;107.63;107.62;1070.0;;379995.0;1627.0;381622.0;515329.0;538268.0;263992.0;1108364.0;827217.0;320261.0;1147479.0;44516.0;;389697.0;2690056.0;;281040.0;68042.0;17306.0;;535057.0;405966.0;;;437152.0;843118.0;;106384.0;;160868.0;3186939.0;-221721.0;-647552.0;4205790.0;183477.0;4389267.0;;115159.0;218460.0;-5934.0;;1270.0;40045.0;18313.0;-32686.0;-12631.0;1008.0;-198525.0;-8174.0;-5908.0;762.0;1448.0;-7988.0;;-46036.0;-157854.0;-2221.0;-4726.0;379995.0;479254.0;;0.92;3358.36;116.93;133.45;160.27;201.57;2516.55;1070.0;0.2;0.0;573.2;3593299.0;4.9;237327.0;125105.0;28.7;3.5;885467.0;441028.0;2692595.0;3.6;4.0;4.6;-37.1;155.1;0.92
2020.0;3060063.0;1332253.0;335355.0;107043.0;126150.0;80677.0;1050.0;1732427.0;4478982.0;1284149.0;1783195.0;2493403.0;323223.0;-150512.0;-177634.0;-4967.0;163726.0;1727810.0;43.54;1225210.0;263680.0;;;;961531.0;2953021.0;2830.0;827.0;220603.0;10.96;3.5;19107.0;4.12;33249.0;2.64;76.85;76.83;1050.0;;394760.0;69.0;394829.0;518163.0;544966.0;274469.0;1108743.0;886541.0;308401.0;1194941.0;48409.0;;394461.0;2746555.0;;294178.0;411084.0;18166.0;;578887.0;79042.0;;;420004.0;499046.0;;110325.0;;169222.0;3301294.0;-247258.0;-729855.0;4276598.0;202384.0;4478982.0;;80677.0;220603.0;-15049.0;;-6209.0;14641.0;15565.0;-4489.0;-16075.0;43202.0;-159497.0;-123.0;-573.0;2140.0;7542.0;-10743.0;;-48423.0;-122914.0;4446.0;-46.0;394760.0;399728.0;;0.97;3010.32;79.37;161.06;120.92;156.9;2452.87;1050.0;0.3;0.0;596.2;3160243.0;3.5;227825.0;83318.0;26.4;2.6;462954.0;81630.0;2575031.0;2.8;2.7;3.2;-52.4;104.6;0.968
2021.0;3052053.0;1414063.0;441714.0;244902.0;262961.0;186526.0;1050.0;1631718.0;4127096.0;921546.0;1435491.0;2496447.0;391808.0;-180043.0;-232261.0;-5463.0;237744.0;1637990.0;46.33;1169161.0;249611.0;919550.0;;;;2807151.0;1939.0;562.0;192196.0;14.47;8.02;18059.0;8.62;62430.0;6.11;177.68;177.68;1050.0;;348692.0;2934.0;351625.0;441748.0;565148.0;273197.0;987880.0;828609.0;262168.0;1090777.0;52962.0;;363759.0;2495378.0;;294145.0;65879.0;37424.0;;561522.0;212949.0;;;300997.0;513946.0;;83682.0;;151816.0;3073493.0;-72779.0;;3931938.0;195159.0;4127096.0;;186526.0;192196.0;-8536.0;;8397.0;38812.0;-53005.0;45292.0;-36031.0;13225.0;-154064.0;-27582.0;-3803.0;1489.0;3917.0;-301464.0;;-15.0;-77220.0;146438.0;15033.0;348692.0;354155.0;;0.87;3346.68;204.53;260.69;84.67;168.94;2737.44;1050.0;0.1;0.0;366.1;3513357.0;8.0;221246.0;214718.0;23.7;6.1;817512.0;245135.0;2873773.0;6.3;6.3;7.5;58.6;32.5;0.869
