;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2004.0;14877.0;;9464.0;;3324.0;2313.0;1312.0;241048.0;352370.0;;335447.0;14946.0;615.0;-11496.0;12431.0;1536.0;250.0;;;;;7371.0;7371.0;;;;11310.0;5815.0;325.0;63.61;;;22.34;1011.0;15.55;1.77;1.74;1292.0;;8192.0;;8192.0;;;232856.0;1441.0;;;4016.0;105865.0;;;111322.0;463693.0;;;;;;6663.0;;;;6663.0;342110.0;;683.0;5738.0;9906.0;-1277.0;-103.0;350392.0;1978.0;352370.0;;2313.0;325.0;-57.0;;-1416.0;;;;-682.0;-551.0;-364.0;;-42107.0;47572.0;-16962.0;-813.0;;;-1209.0;14453.0;-14.0;3907.0;2370.0;;0.82;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;16261.0;;12961.0;;3990.0;2867.0;1305.0;256149.0;397308.0;;378615.0;16795.0;-24987.0;-6537.0;32719.0;1091.0;-25311.0;;;;;7947.0;7947.0;;;;14350.0;8621.0;393.0;79.71;;;24.54;1081.0;17.63;2.21;2.17;1283.0;;8663.0;;8663.0;3088.0;;244398.0;1446.0;;;3903.0;135811.0;;;141159.0;538468.0;;;;;;8095.0;;;;8095.0;386710.0;;593.0;6067.0;11596.0;-1501.0;40.0;395410.0;1898.0;397308.0;;2867.0;393.0;;;908.0;;;;916.0;-29155.0;-324.0;;-30779.0;40647.0;-16405.0;-665.0;;;-1254.0;34638.0;-103.0;4231.0;3140.0;;0.85;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;18386.0;;19617.0;;5488.0;4212.0;1300.0;306055.0;478217.0;5777.0;456662.0;19974.0;-13360.0;-38518.0;51415.0;-534.0;-13815.0;;;;;8774.0;8774.0;;;;19751.0;13727.0;429.0;106.7;;;29.85;1249.0;22.91;3.25;3.2;1280.0;;13277.0;28909.0;42186.0;4812.0;;259057.0;1619.0;3834.0;572.0;4406.0;166137.0;;;172163.0;650380.0;2277.0;3500.0;;;;7561.0;;;;7561.0;458445.0;;1200.0;6411.0;14051.0;-1785.0;97.0;476636.0;1581.0;478217.0;;4212.0;429.0;128.0;;-18579.0;;;;-18398.0;450.0;-455.0;-228.0;-48892.0;38230.0;-27172.0;-849.0;321.0;-1160.0;-1610.0;54713.0;-71.0;3921.0;4455.0;;0.89;16.12;3.69;-12.11;1.41;0.4;17.52;1280.0;11.6;0.6;3.3;20637.0;;481.0;4728.0;22.8;22.9;337049.0;8486.0;22420.0;3.1;4.0;21.1;61.8;-17.7;0.891
2007.0;23797.0;;27818.0;;7293.0;5819.0;1289.0;437701.0;636007.0;7089.0;608545.0;25890.0;20630.0;-38869.0;18406.0;-185.0;19882.0;;;;;10629.0;10629.0;;;;27944.0;19964.0;561.0;116.9;;;30.65;1474.0;24.45;4.49;4.44;1273.0;;17063.0;54948.0;72011.0;7051.0;;358639.0;2258.0;5034.0;665.0;5699.0;190348.0;;;198306.0;834312.0;3081.0;4009.0;1142.0;;;6605.0;;;;6605.0;608061.0;;2172.0;7734.0;19246.0;-3397.0;136.0;634435.0;1571.0;636007.0;;5819.0;561.0;-155.0;;12356.0;;;;11260.0;2049.0;-748.0;-395.0;-30757.0;27915.0;-34884.0;-1047.0;385.0;-984.0;-2413.0;22466.0;-352.0;4477.0;4662.0;;1.06;17.64;4.31;14.74;1.79;0.55;19.19;1273.0;11.9;0.7;3.5;22462.0;;530.0;5492.0;20.2;24.5;406468.0;6235.0;24439.0;3.5;4.3;22.5;58.5;15.2;1.059
2008.0;16454.0;;18623.0;;4952.0;3757.0;1320.0;442928.0;596967.0;16713.0;569645.0;25366.0;9428.0;-36825.0;32327.0;5657.0;8385.0;;;;;6415.0;6415.0;;;;20901.0;13182.0;556.0;113.19;;;30.1;1129.0;22.83;2.81;2.79;1306.0;;25670.0;59238.0;84909.0;11905.0;;346114.0;2689.0;8228.0;1034.0;9262.0;142088.0;;;154038.0;751005.0;12258.0;4455.0;115.0;;;6706.0;;;;6706.0;559637.0;;2196.0;8564.0;16441.0;-1945.0;110.0;595011.0;1955.0;596967.0;;3757.0;556.0;-375.0;;3845.0;;;;3845.0;1646.0;-1043.0;-803.0;-20505.0;19536.0;-34010.0;-412.0;184.0;-355.0;-2217.0;35127.0;728.0;9143.0;3485.0;;0.82;15.28;3.49;7.79;2.06;0.97;23.56;1306.0;12.6;0.6;4.7;19951.0;;674.0;4555.0;22.8;22.8;516812.0;8131.0;30758.0;2.4;3.0;14.8;41.0;28.5;0.825
2009.0;22586.0;;13694.0;;5095.0;3557.0;1412.0;419798.0;603900.0;10851.0;567963.0;34027.0;6826.0;14676.0;-23772.0;-2520.0;6180.0;;;;;8278.0;8278.0;;;;18941.0;8332.0;359.0;60.63;;;22.56;1446.0;15.75;2.39;2.37;1399.0;;15928.0;64577.0;80505.0;6128.0;;333165.0;2182.0;7715.0;1874.0;9590.0;172330.0;;;184102.0;788002.0;7813.0;3038.0;1794.0;;;5957.0;;;;5957.0;563069.0;;4438.0;12055.0;18979.0;-1582.0;137.0;601990.0;1909.0;603900.0;;3557.0;359.0;-89.0;;-1227.0;2209.0;;-136.0;-1227.0;4226.0;-645.0;-25.0;-29751.0;48323.0;-3225.0;-1530.0;2315.0;-55.0;-2530.0;-21972.0;-250.0;7701.0;10221.0;;0.92;17.51;2.76;4.79;1.96;0.5;26.39;1399.0;14.8;0.2;4.8;24497.0;;389.0;3858.0;28.4;15.7;443543.0;6461.0;36906.0;1.6;2.2;10.5;28.9;4.4;0.922
2010.0;22790.0;;14696.0;;6838.0;5126.0;1434.0;510531.0;712683.0;8864.0;672242.0;38227.0;11084.0;-50615.0;40654.0;959.0;10032.0;;;;;8660.0;8660.0;;;;18326.0;7553.0;402.0;64.49;;;30.01;1615.0;22.49;3.43;3.4;1421.0;;22162.0;68148.0;90310.0;7455.0;;412766.0;2456.0;7914.0;1878.0;9792.0;189903.0;;;202152.0;914835.0;7231.0;1633.0;2625.0;;;6557.0;;;;6557.0;669935.0;;4723.0;13129.0;22284.0;-2060.0;150.0;710469.0;2214.0;712683.0;;5126.0;402.0;76.0;;3241.0;-2544.0;;-43.0;3241.0;2240.0;-1052.0;-80.0;-39122.0;53227.0;-63588.0;-1281.0;193.0;-57.0;-2879.0;44678.0;-165.0;9156.0;8198.0;;0.98;16.35;3.68;7.19;2.07;0.75;27.42;1421.0;14.5;0.7;3.9;23222.0;;410.0;5223.0;23.6;22.5;511175.0;6681.0;38951.0;1.6;2.0;13.4;43.8;27.3;0.981
2011.0;24077.0;;15930.0;;8645.0;4853.0;1438.0;559815.0;751928.0;8237.0;708266.0;41720.0;10341.0;-32946.0;29183.0;7525.0;9003.0;;;;;8961.0;8961.0;;;;18926.0;8322.0;865.0;66.16;;;35.9;1889.0;20.16;3.21;3.19;1431.0;;25436.0;70899.0;96335.0;6612.0;;456868.0;2491.0;7705.0;2116.0;9821.0;179801.0;;;192113.0;944040.0;8058.0;179.0;1569.0;;;7751.0;;;;7751.0;707780.0;;4814.0;14021.0;24289.0;-1617.0;212.0;749986.0;1942.0;751928.0;;4853.0;865.0;-160.0;;4158.0;;;;4158.0;624.0;-1338.0;-1306.0;-33239.0;55156.0;-52218.0;-404.0;6319.0;-6082.0;-3050.0;32400.0;57.0;15968.0;8443.0;;1.0;16.82;3.39;6.29;2.13;0.94;29.15;1431.0;15.8;1.0;4.0;24070.0;;865.0;4852.0;21.8;20.2;551412.0;7749.0;41707.0;1.6;2.0;11.6;37.2;31.2;1.0
2012.0;26123.0;;18329.0;;9688.0;7441.0;1468.0;650372.0;824935.0;;778916.0;44258.0;-2074.0;3764.0;-4199.0;-2526.0;-3424.0;;;;;9285.0;9285.0;;;;20848.0;8352.0;437.0;70.17;;;37.09;2100.0;28.48;4.98;4.93;1442.0;;23863.0;67353.0;91216.0;9246.0;;549910.0;2690.0;7484.0;2685.0;10169.0;161704.0;;;174563.0;999498.0;9840.0;;1312.0;;;7613.0;1580.0;176.0;;9369.0;788285.0;;4812.0;14320.0;24265.0;861.0;;823174.0;1761.0;824935.0;;7441.0;437.0;123.0;;-12514.0;;;;20833.0;2441.0;-1351.0;1824.0;-55679.0;58513.0;457.0;-1006.0;5409.0;-5260.0;-3271.0;-71.0;-18.0;12614.0;15141.0;;1.0;18.12;5.16;-2.37;2.27;0.94;30.69;1442.0;10.7;0.7;4.1;26128.0;;437.0;7442.0;21.7;28.5;650502.0;7615.0;44267.0;1.7;2.2;16.8;56.0;-91.2;1.0
2013.0;26912.0;;18098.0;;10176.0;7985.0;1467.0;636610.0;825095.0;;776849.0;46526.0;6941.0;349.0;-4264.0;3118.0;6035.0;;;;;9767.0;9767.0;;;;20272.0;7571.0;445.0;67.25;;;37.81;2097.0;29.67;5.37;5.31;1444.0;;24062.0;68206.0;92268.0;8029.0;;536312.0;2549.0;8014.0;2680.0;10694.0;175243.0;;;188485.0;1013580.0;10172.0;;1420.0;;;7134.0;1709.0;187.0;;9030.0;785879.0;;4409.0;13780.0;27139.0;40.0;1157.0;823375.0;1721.0;825095.0;;7985.0;445.0;-149.0;;-2945.0;;;;24720.0;1605.0;-907.0;-2415.0;-39625.0;42152.0;1144.0;-1917.0;4506.0;-4983.0;-3652.0;1782.0;92.0;15211.0;12093.0;;0.96;19.45;5.77;4.36;2.64;0.66;33.62;1444.0;10.8;0.6;4.2;28077.0;;464.0;8331.0;20.6;29.7;664173.0;7443.0;48540.0;1.7;2.1;17.2;54.3;68.4;0.959
2014.0;26956.0;;18364.0;;10393.0;7908.0;1452.0;645213.0;834738.0;;786367.0;46762.0;13467.0;-7293.0;-4690.0;1661.0;12378.0;;;;;9790.0;9790.0;;;;19542.0;7014.0;1041.0;68.13;;;38.55;2402.0;29.34;5.35;5.32;1443.0;;23113.0;69092.0;92205.0;8255.0;;544754.0;2382.0;7674.0;2463.0;10137.0;177006.0;;;189525.0;1024263.0;5500.0;;1501.0;;;6975.0;1719.0;181.0;;8875.0;795242.0;;3617.0;12879.0;28058.0;63.0;2146.0;833129.0;1609.0;834738.0;;7908.0;1041.0;-184.0;;3868.0;;;;40472.0;834.0;-1089.0;154.0;-49552.0;42627.0;568.0;-1420.0;4976.0;-6271.0;-3737.0;1763.0;176.0;15461.0;13801.0;;0.89;21.06;6.18;9.67;2.92;0.85;36.53;1443.0;11.2;0.6;4.2;30373.0;;1173.0;8910.0;23.1;29.3;727001.0;7859.0;52690.0;1.6;2.1;16.9;52.7;40.7;0.887
2015.0;24565.0;;16610.0;;9650.0;7588.0;1450.0;644863.0;821232.0;68990.0;772347.0;47511.0;18462.0;-19222.0;-3387.0;-3799.0;17440.0;;;;;8855.0;8855.0;;;;17376.0;6084.0;953.0;67.61;;;39.28;1985.0;30.89;5.16;5.15;1443.0;;26947.0;65812.0;92759.0;7302.0;;544802.0;2086.0;7101.0;2151.0;9253.0;165031.0;;;176369.0;997601.0;4326.0;64664.0;1172.0;;;116089.0;1550.0;154.0;;117793.0;821150.0;;3899.0;11141.0;28907.0;29.0;3535.0;819857.0;1375.0;821232.0;;7588.0;953.0;231.0;;9093.0;;;;51255.0;598.0;-1022.0;195.0;-40707.0;33364.0;-11052.0;-1300.0;4799.0;-5027.0;-3489.0;1630.0;348.0;9520.0;13318.0;;0.76;22.27;6.88;15.81;3.16;0.93;43.07;1443.0;8.6;0.4;5.3;32132.0;;1246.0;9925.0;20.6;30.9;753267.0;151850.0;62146.0;1.7;1.9;16.0;54.0;21.3;0.764
2016.0;25537.0;;16935.0;;9916.0;7758.0;1494.0;689612.0;880000.0;52830.0;826606.0;52950.0;20024.0;-15975.0;-2337.0;1847.0;19087.0;;;;;9097.0;9097.0;;;;18231.0;5906.0;1153.0;66.32;;;38.83;2118.0;30.38;5.07;5.06;1486.0;;32125.0;82055.0;114180.0;7515.0;;567918.0;2115.0;8318.0;3466.0;11783.0;176490.0;;;190388.0;1070389.0;4280.0;48550.0;2035.0;;;118117.0;1470.0;737.0;;120324.0;894100.0;;5005.0;13375.0;30957.0;;3613.0;879557.0;444.0;880000.0;;7758.0;1153.0;-357.0;;10665.0;;;;18504.0;805.0;-937.0;-1737.0;-43604.0;32621.0;-2318.0;-1118.0;4065.0;-4389.0;-3726.0;2832.0;135.0;11131.0;9284.0;;0.75;23.05;7.0;17.23;3.36;0.85;47.79;1486.0;8.5;0.4;5.7;34250.0;;1546.0;10405.0;21.4;30.4;854053.0;158419.0;71017.0;1.5;1.8;14.7;52.0;21.2;0.746
2017.0;28762.0;;20183.0;;11384.0;8867.0;1474.0;756991.0;941053.0;64432.0;883304.0;57284.0;29271.0;-11994.0;-6712.0;10458.0;28212.0;;;;;10343.0;10343.0;;;;20875.0;7576.0;1255.0;70.17;;;39.58;2485.0;30.83;5.89;5.87;1467.0;;48223.0;84062.0;132285.0;8214.0;;616493.0;2072.0;8517.0;3497.0;12014.0;169976.0;;;184061.0;1125114.0;4660.0;59772.0;1817.0;;;117406.0;1613.0;75.0;;119094.0;937966.0;;4976.0;13757.0;35194.0;;3357.0;940588.0;465.0;941053.0;;8867.0;1255.0;158.0;;18474.0;;;;32161.0;518.0;-1058.0;;-47764.0;40561.0;-3733.0;-92.0;3680.0;-6130.0;-4119.0;-50.0;-107.0;22041.0;11583.0;;0.78;25.27;7.79;24.79;3.62;0.93;50.33;1467.0;9.5;0.4;4.9;37069.0;;1617.0;11428.0;21.8;30.8;892588.0;151316.0;73829.0;1.7;2.0;15.5;53.5;23.3;0.776
2018.0;30282.0;;24484.0;;11979.0;9425.0;1450.0;830429.0;1014531.0;73362.0;953758.0;60702.0;13282.0;-6094.0;-5868.0;1370.0;11777.0;;;;;10471.0;10471.0;;;;25099.0;11272.0;1256.0;80.85;;;39.56;2530.0;31.13;6.38;6.35;1444.0;;50958.0;56425.0;107382.0;11411.0;;711636.0;2153.0;8465.0;3563.0;12028.0;169922.0;;;184102.0;1198634.0;5953.0;67409.0;1574.0;;;120737.0;1717.0;64.0;;122517.0;1002913.0;;4793.0;13404.0;38850.0;2.0;3652.0;1014460.0;71.0;1014531.0;;9425.0;1256.0;349.0;;1380.0;;;;40428.0;873.0;-1505.0;-39.0;-45063.0;43408.0;-2895.0;;4416.0;-5589.0;-4287.0;-408.0;50.0;22962.0;21592.0;;0.76;27.59;8.59;10.73;3.91;1.37;55.31;1444.0;9.0;0.4;5.1;39839.0;;1652.0;12400.0;21.1;31.1;996010.0;158843.0;79861.0;1.9;2.3;15.5;54.5;46.4;0.76
2019.0;31667.0;;29948.0;;12090.0;9770.0;1441.0;881387.0;1085562.0;81849.0;1022032.0;63452.0;10837.0;-8452.0;-5665.0;-2962.0;9119.0;;;;;11092.0;11092.0;;;;31401.0;16397.0;1469.0;94.57;;;38.18;2312.0;30.85;6.67;6.65;1435.0;;49434.0;28424.0;77859.0;14990.0;;788539.0;2424.0;8536.0;3551.0;12087.0;189664.0;;;204175.0;1289737.0;6332.0;75516.0;1673.0;;;130812.0;1947.0;62.0;;132821.0;1073005.0;;4335.0;13405.0;42529.0;1.0;3183.0;1085484.0;77.0;1085562.0;;9770.0;1469.0;-394.0;;-1094.0;;;;25692.0;1086.0;-1718.0;51.0;-55029.0;49667.0;-1424.0;-836.0;4275.0;-5731.0;-4577.0;1204.0;318.0;19988.0;22950.0;;0.76;29.05;8.96;8.37;4.2;1.58;58.21;1435.0;8.7;0.4;5.4;41683.0;;1934.0;12860.0;19.1;30.9;1052440.0;172189.0;83523.0;2.3;2.6;15.4;53.1;66.2;0.76
2020.0;32596.0;;23332.0;;10802.0;8582.0;1429.0;993997.0;1219548.0;67167.0;1154412.0;65059.0;104211.0;-29695.0;-5815.0;69498.0;102238.0;;;;;11450.0;11450.0;;;;26187.0;10546.0;1988.0;71.58;;;33.14;2216.0;26.33;5.89;5.87;1424.0;;120316.0;33319.0;153635.0;13986.0;;826377.0;5956.0;8484.0;3567.0;12052.0;207543.0;;;225551.0;1445099.0;7104.0;60063.0;1658.0;;;140854.0;2211.0;39.0;;143104.0;1230349.0;4021.0;4465.0;13233.0;44896.0;2563.0;-99.0;1219471.0;77.0;1219548.0;;8582.0;1988.0;-440.0;;91024.0;;;;94063.0;3058.0;-1974.0;-17.0;-112242.0;85044.0;-507.0;-2694.0;3639.0;-5386.0;-4754.0;3380.0;797.0;89249.0;19751.0;;0.75;30.49;8.03;95.64;4.45;1.85;60.86;1424.0;8.9;0.2;6.2;43421.0;;2648.0;11432.0;20.5;26.3;1234622.0;187630.0;86664.0;1.5;1.8;13.2;44.6;6.4;0.751
