;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1997.0;26018.0;16833.0;8620.0;4212.0;3463.0;2467.0;1000.0;;;;;;6797.0;-5856.0;-1051.0;-1051.0;1833.0;9184.0;64.7;12622.0;888.0;;;;11733.0;21806.0;;;5157.0;33.13;16.19;-748.0;13.31;996.0;9.48;2.47;2.47;1000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2467.0;5157.0;-314.0;;-51.0;;28.0;;;-462.0;-4964.0;;-956.0;460.0;-396.0;;;;-5.0;-1046.0;29.0;;533.0;;1.1;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;28926.0;19267.0;9863.0;4844.0;4387.0;2699.0;1004.0;;;;;;8367.0;-5889.0;-550.0;1907.0;2899.0;9659.0;66.61;14423.0;903.0;;;;13520.0;24082.0;;;5476.0;34.1;16.75;-457.0;15.17;1688.0;9.33;2.7;2.69;1000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2699.0;5476.0;208.0;;327.0;;-24.0;;;-342.0;-5469.0;;-2237.0;1307.0;509.0;;1717.0;;-10.0;-2257.0;-21.0;2394.0;487.0;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;27458.0;17693.0;9665.0;4495.0;4603.0;2791.0;1022.0;;;;;;8175.0;-6701.0;-1114.0;385.0;3134.0;9765.0;64.44;13198.0;598.0;;;;12601.0;22964.0;;;5062.0;35.2;16.37;108.0;16.76;1811.0;10.17;2.72;2.68;1022.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2791.0;5062.0;299.0;;678.0;;-177.0;;;-656.0;-5041.0;;;289.0;-1949.0;;;;-72.0;-1042.0;26.0;2444.0;2059.0;;1.01;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;31822.0;19789.0;11143.0;4589.0;4700.0;3459.0;1154.0;;;;;;6249.0;-44310.0;37715.0;-363.0;-7277.0;12033.0;62.19;15201.0;424.0;;;;14776.0;27234.0;;;6443.0;35.02;14.42;111.0;14.77;1241.0;10.87;3.25;3.19;1154.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3459.0;6443.0;-262.0;;-236.0;;-311.0;;;-3155.0;-13526.0;;;7493.0;-38277.0;;;;-202.0;37917.0;-18.0;1928.0;2291.0;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;38399.0;22674.0;1327.0;4640.0;-10006.0;-7390.0;1177.0;;;;;;6315.0;-9659.0;4217.0;806.0;-1318.0;15724.0;59.05;18034.0;506.0;;;;17529.0;33759.0;;;11333.0;3.46;12.08;-14646.0;-26.06;-2616.0;-19.24;-6.7;-6.7;1103.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7390.0;11333.0;-1865.0;;-294.0;;304.0;;;4532.0;-7633.0;;-984.0;4037.0;-5080.0;;;;-114.0;4332.0;-66.0;2626.0;1820.0;;0.89;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;48927.0;29455.0;-2727.0;15652.0;-19136.0;-21758.0;1084.0;14528.0;111836.0;47093.0;112016.0;-10441.0;12422.0;-12081.0;-203.0;-130.0;4088.0;19472.0;60.2;13803.0;604.0;;;;13198.0;33275.0;;;16409.0;-5.57;31.99;-34788.0;-39.11;2622.0;-44.47;-20.07;-20.07;1084.0;;2958.0;47.0;3005.0;5743.0;731.0;5050.0;38054.0;;48355.0;48355.0;;4095.0;6803.0;97307.0;;8921.0;25167.0;;3357.0;9647.0;49207.0;;;15716.0;64923.0;;;;4996.0;-27460.0;-3477.0;15500.0;101574.0;10261.0;111836.0;;-21758.0;16409.0;1664.0;;3421.0;;202.0;;;12685.0;-8334.0;;-707.0;153.0;-3193.0;;73.0;;-80.0;-196.0;-268.0;2958.0;3088.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;57955.0;36313.0;13782.0;12005.0;774.0;4029.0;1997.0;18168.0;125450.0;39975.0;102842.0;15112.0;14227.0;-4696.0;-8630.0;668.0;7816.0;21643.0;62.66;24307.0;601.0;;;;23707.0;45950.0;;;13009.0;23.78;20.71;-11232.0;1.33;-3255.0;6.95;2.07;2.02;1949.0;;4210.0;2355.0;6565.0;4799.0;649.0;6156.0;38496.0;;53270.0;53270.0;;9961.0;5555.0;107282.0;;9259.0;13354.0;;3977.0;13386.0;48711.0;;;14156.0;62867.0;;;;12074.0;-11609.0;-4620.0;19267.0;117954.0;7496.0;125450.0;;4029.0;13009.0;-3695.0;;1561.0;;165.0;;;-677.0;-6411.0;;-2565.0;443.0;3837.0;;18716.0;;-150.0;-27196.0;-234.0;4210.0;3542.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;63888.0;40670.0;19679.0;14664.0;6478.0;3772.0;2477.0;21533.0;130501.0;41943.0;103767.0;21244.0;17366.0;-7538.0;-10056.0;-199.0;10301.0;23218.0;63.66;26006.0;764.0;;;;25242.0;49224.0;;;13201.0;30.8;22.95;-8186.0;10.14;2706.0;5.9;1.55;1.52;2434.0;;4340.0;337.0;4677.0;8940.0;784.0;7132.0;39335.0;;56508.0;56508.0;;9643.0;3482.0;108968.0;;10549.0;15396.0;;4867.0;11132.0;48807.0;;;13017.0;61824.0;;;;13371.0;-4250.0;-5048.0;17171.0;125011.0;5490.0;130501.0;;3772.0;13201.0;1529.0;;881.0;;-88.0;;-116.0;-2017.0;-7065.0;;;2467.0;-2940.0;;;;-1157.0;-8899.0;30.0;4340.0;4539.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;58031.0;34187.0;16937.0;21793.0;8612.0;6756.0;2604.0;17845.0;129405.0;35503.0;95751.0;29420.0;15827.0;-13819.0;-1018.0;1117.0;8558.0;23844.0;58.91;11857.0;;;;;11857.0;35701.0;;;8324.0;29.19;37.55;-13181.0;14.84;1856.0;11.64;2.69;2.59;2512.0;;4849.0;243.0;5092.0;9989.0;1011.0;1753.0;33810.0;39912.0;22325.0;62237.0;;13041.0;2473.0;111561.0;;11264.0;10879.0;;4444.0;8916.0;50456.0;;4403.0;5390.0;60248.0;;;;12322.0;-3096.0;2288.0;17906.0;125171.0;4235.0;129405.0;;6756.0;8324.0;;;1180.0;;-169.0;;;-434.0;-7268.0;;-1852.0;2153.0;-6851.0;;3547.0;;-1401.0;-3164.0;127.0;4849.0;3732.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;68241.0;38136.0;18679.0;9224.0;4102.0;5463.0;2639.0;19513.0;136175.0;36280.0;94416.0;35366.0;18297.0;-6191.0;-12237.0;-167.0;9007.0;30105.0;55.88;28164.0;;;;;28164.0;58269.0;;;10339.0;27.37;13.52;-5121.0;6.01;2877.0;8.01;2.1;2.07;2606.0;;5240.0;791.0;6031.0;10644.0;1114.0;1724.0;37250.0;41599.0;24699.0;66298.0;;10889.0;2225.0;116662.0;;11899.0;10635.0;;4193.0;9553.0;50240.0;;2308.0;5588.0;58136.0;;;;13763.0;-1362.0;2930.0;20035.0;129782.0;6393.0;136175.0;;5463.0;10339.0;;;19.0;;1.0;;;2476.0;-9291.0;;-1048.0;3707.0;440.0;;71.0;-13.0;-3434.0;-8861.0;-37.0;5240.0;5407.0;;1.32;19.84;1.59;2.62;1.0;2.7;10.28;2606.0;14.7;0.8;4.3;51702.0;13.5;7833.0;4139.0;70.1;8.0;-12703.0;38063.0;26794.0;2.7;6.4;15.4;37.1;37.5;1.32
