;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2011.0;39022.0;19939.0;10908.0;7688.0;6933.0;4221.0;1582.0;13851.0;73334.0;10111.0;35479.0;37855.0;9795.0;-4509.0;-2624.0;2673.0;3077.0;19083.0;51.1;12251.0;160.0;;;;12091.0;31334.0;138.0;100.0;3876.0;27.95;19.7;-755.0;17.77;2712.0;10.82;2.69;2.62;1571.0;;3730.0;;3730.0;5998.0;4124.0;;56040.0;2870.0;209.0;3078.0;224.0;59.0;81.0;59482.0;;7605.0;760.0;950.0;;1746.0;9811.0;;9531.0;6025.0;25368.0;;;;;17599.0;-189.0;;73334.0;;73334.0;;4221.0;3876.0;1612.0;-100.0;237.0;;;;;-51.0;-6718.0;-826.0;;;-3684.0;-494.0;209.0;-490.0;-651.0;-1197.0;12.0;3730.0;1056.0;;0.98;25.33;2.74;2.0;0.42;4.36;24.57;1571.0;13.5;0.8;1.1;39790.0;19.7;3952.0;4304.0;39.1;10.8;3814.0;10004.0;38600.0;6.8;9.6;11.2;84.6;30.3;0.981
2012.0;38464.0;14755.0;11808.0;4841.0;5075.0;2802.0;1549.0;14274.0;76961.0;9646.0;37475.0;39486.0;8905.0;-6690.0;-1603.0;594.0;1900.0;23709.0;38.36;9914.0;;3565.0;3565.0;;6349.0;33623.0;;240.0;6493.0;30.7;12.59;234.0;13.19;2273.0;7.28;1.81;1.8;1545.0;;4422.0;;4422.0;6083.0;3768.0;;59136.0;2944.0;205.0;3149.0;249.0;81.0;73.0;62687.0;;6512.0;1094.0;1178.0;;2040.0;10005.0;78.0;10533.0;7214.0;27829.0;;900.0;;20079.0;19036.0;-211.0;583.0;76961.0;;76961.0;;2802.0;6493.0;748.0;215.0;-905.0;;;;;-448.0;-7006.0;;;;-6690.0;;;-1461.0;-761.0;619.0;-19.0;4422.0;3828.0;;1.01;24.73;1.8;1.22;0.49;4.5;25.39;1545.0;17.8;1.2;1.5;38208.0;12.6;6450.0;2783.0;44.8;7.3;4597.0;9938.0;39223.0;4.4;6.9;7.1;72.8;117.0;1.007
2013.0;37269.0;16386.0;11139.0;6507.0;6002.0;3681.0;1502.0;13831.0;73718.0;9983.0;34955.0;38763.0;9507.0;-6150.0;-2666.0;769.0;3128.0;20883.0;43.97;9879.0;;3001.0;3001.0;;6878.0;30762.0;;533.0;4605.0;29.89;17.46;-505.0;16.1;2320.0;9.88;2.46;2.45;1501.0;;4897.0;;4897.0;5222.0;3712.0;;56518.0;2730.0;181.0;2910.0;306.0;61.0;91.0;59886.0;;6674.0;1181.0;1189.0;;2128.0;9604.0;68.0;10151.0;5149.0;24972.0;;;;18257.0;19835.0;108.0;563.0;73718.0;;73718.0;;3681.0;4605.0;360.0;201.0;648.0;;;;;12.0;-6379.0;-556.0;;;-5593.0;-294.0;;-1577.0;-1031.0;235.0;77.0;4897.0;4128.0;;0.94;26.38;2.61;2.21;0.73;4.51;27.44;1501.0;12.5;0.7;2.2;39593.0;17.5;4892.0;3911.0;38.7;9.9;4088.0;10203.0;41180.0;6.3;8.9;9.5;72.0;83.4;0.941
2014.0;34297.0;14021.0;9715.0;4706.0;3949.0;2322.0;1465.0;11973.0;68549.0;7188.0;32754.0;35795.0;7689.0;-5905.0;-1611.0;252.0;1699.0;20276.0;40.88;9316.0;;3127.0;3127.0;;6189.0;29592.0;;483.0;5283.0;28.33;13.72;-756.0;11.51;1627.0;6.77;1.58;1.58;1462.0;;4728.0;;4728.0;4263.0;2982.0;;53386.0;2495.0;157.0;2653.0;385.0;22.0;130.0;56576.0;;4908.0;723.0;910.0;;1557.0;10746.0;57.0;9071.0;5692.0;25566.0;;889.0;;16615.0;18222.0;434.0;524.0;68549.0;;68549.0;;2322.0;5283.0;-193.0;91.0;-105.0;;;;;290.0;-5989.0;-104.0;;;-5801.0;-459.0;;-1438.0;-1282.0;1568.0;79.0;4728.0;4476.0;;0.86;27.27;1.85;1.35;1.02;4.76;28.46;1462.0;19.6;1.1;2.8;39862.0;13.7;6140.0;2699.0;41.2;6.8;5562.0;12489.0;41603.0;4.2;6.5;6.5;44.8;160.1;0.86
2015.0;21100.0;7309.0;4439.0;84.0;-1464.0;-1441.0;1447.0;7533.0;56006.0;5155.0;27804.0;28202.0;4973.0;-4891.0;-1339.0;-1045.0;157.0;13791.0;34.64;7225.0;;2564.0;2564.0;;4662.0;21016.0;;485.0;5418.0;21.04;0.4;-1548.0;-6.94;-23.0;-6.83;-1.0;-1.0;1446.0;;2925.0;;2925.0;2376.0;2232.0;;45390.0;2095.0;129.0;2224.0;152.0;25.0;681.0;48472.0;;3833.0;590.0;176.0;;732.0;10465.0;43.0;7191.0;4950.0;22649.0;;875.0;;14062.0;12768.0;914.0;457.0;56006.0;;56006.0;;-1441.0;5418.0;-667.0;13.0;56.0;;;;;1594.0;-4816.0;-260.0;;;-4631.0;-186.0;;-31.0;-1191.0;69.0;213.0;2925.0;3970.0;;0.72;20.2;-1.38;0.15;1.14;4.61;27.0;1446.0;-20.8;-1.0;4.0;29208.0;0.4;7500.0;-1995.0;1.6;-6.8;3292.0;14486.0;39039.0;-1.9;-1.7;-5.1;182.6;;0.722
2016.0;19952.0;8048.0;5162.0;275.0;64.0;323.0;1612.0;8201.0;66021.0;6041.0;32803.0;33218.0;4228.0;-5587.0;647.0;-769.0;-671.0;11904.0;40.34;7773.0;;3043.0;3043.0;;4730.0;19677.0;;553.0;4553.0;25.87;1.38;-211.0;0.32;-267.0;1.62;0.2;0.2;1610.0;;2245.0;;2245.0;2648.0;2412.0;897.0;54555.0;2158.0;130.0;2289.0;142.0;47.0;787.0;57819.0;;4159.0;988.0;167.0;;895.0;11985.0;41.0;8368.0;6367.0;26761.0;;844.0;;20053.0;11978.0;750.0;438.0;66021.0;;66021.0;;323.0;4553.0;-381.0;106.0;-229.0;;;;;-144.0;-4899.0;-674.0;;;-4914.0;-1260.0;;;-1397.0;3304.0;-56.0;2245.0;3014.0;;0.74;16.65;0.27;-0.56;1.17;4.09;27.72;1610.0;101.5;4.6;4.3;26807.0;1.4;6117.0;434.0;-417.4;1.6;2902.0;16103.0;44630.0;5.3;0.9;1.0;-332.5;-208.1;0.744
2017.0;25474.0;12183.0;9572.0;3885.0;4702.0;3543.0;1665.0;7612.0;71130.0;7596.0;35059.0;36070.0;7126.0;-3989.0;-3356.0;-273.0;1919.0;13291.0;47.83;8299.0;;3028.0;3028.0;;5270.0;21589.0;;418.0;4452.0;37.57;15.25;817.0;18.46;1159.0;13.91;2.13;2.13;1661.0;;2124.0;;2124.0;2732.0;2756.0;;60043.0;;;2433.0;178.0;79.0;784.0;63518.0;;4930.0;1754.0;338.0;;912.0;10628.0;39.0;9166.0;7630.0;27464.0;;;;21146.0;13830.0;643.0;451.0;71130.0;;71130.0;;3543.0;4452.0;198.0;25.0;-138.0;;;;;-954.0;-5207.0;-245.0;;;-3744.0;-2609.0;;;-1688.0;941.0;-54.0;2124.0;2397.0;;0.79;19.3;2.68;1.45;1.28;3.94;27.32;1661.0;12.0;0.5;4.0;32051.0;15.3;5601.0;4458.0;24.6;13.9;20.0;13372.0;45383.0;6.1;7.2;9.8;52.4;88.0;0.795
2018.0;28259.0;13690.0;8681.0;5001.0;3654.0;2414.0;1629.0;6379.0;65679.0;7559.0;33415.0;32264.0;7757.0;-4910.0;-3245.0;-331.0;3794.0;14569.0;48.44;8688.0;;3051.0;3051.0;;5638.0;23258.0;;820.0;4207.0;30.72;17.7;-1348.0;12.93;1239.0;8.54;1.49;1.48;1623.0;;1628.0;;1628.0;2434.0;2316.0;;56137.0;2120.0;124.0;2244.0;174.0;94.0;652.0;59300.0;;4140.0;2537.0;392.0;;881.0;10184.0;34.0;8831.0;6807.0;25856.0;;896.0;;18997.0;12082.0;789.0;396.0;65679.0;;65679.0;;2414.0;4207.0;323.0;-86.0;299.0;;;;;600.0;-3964.0;-902.0;;;-4008.0;-136.0;;-2238.0;-1711.0;840.0;67.0;1628.0;1959.0;;0.73;23.75;2.03;3.19;1.44;3.33;27.11;1623.0;18.1;0.7;3.9;38542.0;17.7;5738.0;3293.0;33.9;8.5;-1609.0;13890.0;44005.0;5.1;6.8;7.5;29.2;104.1;0.733
2019.0;29525.0;11712.0;11060.0;1723.0;1950.0;2232.0;1561.0;7628.0;68865.0;8113.0;36493.0;32372.0;8024.0;-3918.0;-4263.0;-201.0;3745.0;17813.0;39.67;9988.0;;3747.0;3747.0;;6242.0;27802.0;;969.0;8140.0;37.46;5.84;227.0;6.61;-282.0;7.56;1.43;1.43;1559.0;;1509.0;;1509.0;3222.0;2896.0;;57802.0;2227.0;128.0;2355.0;223.0;161.0;697.0;61237.0;;5047.0;1898.0;682.0;;1168.0;11939.0;31.0;7836.0;8574.0;28379.0;;2257.0;;19379.0;11866.0;692.0;436.0;68865.0;;68865.0;;2232.0;8140.0;-1477.0;34.0;-306.0;;;;;-600.0;-4280.0;;;;-3918.0;;;-1751.0;-2013.0;-500.0;-44.0;1509.0;1710.0;;0.77;24.6;1.86;3.12;1.68;3.57;26.97;1559.0;16.8;0.7;5.4;38344.0;5.8;10572.0;2899.0;-14.4;7.6;-631.0;15505.0;42042.0;5.5;4.2;6.9;9.8;100.5;0.77
2020.0;19362.0;4729.0;3724.0;-4343.0;-4787.0;-3391.0;1526.0;7369.0;66432.0;8282.0;38359.0;28073.0;2100.0;-3552.0;1402.0;-59.0;-982.0;14633.0;24.43;9073.0;;2903.0;2903.0;;6169.0;23705.0;;1032.0;7479.0;19.23;-22.43;-444.0;-24.72;-1396.0;-17.51;-2.22;-2.22;1526.0;;1480.0;;1480.0;3049.0;2840.0;;55284.0;2271.0;342.0;2613.0;254.0;164.0;749.0;59063.0;;3677.0;4123.0;68.0;;482.0;12913.0;27.0;7040.0;10096.0;30077.0;;2283.0;;;;;;66432.0;;66432.0;;-3391.0;7479.0;-879.0;-187.0;-943.0;;;;;20.0;-3082.0;;;;-3552.0;-263.0;;-241.0;-1311.0;3217.0;-9.0;1480.0;1539.0;;0.79;16.16;-2.83;-0.82;1.09;2.57;23.43;1526.0;-6.6;-0.2;5.9;24662.0;-22.4;9526.0;-4319.0;29.2;-17.5;-1163.0;16448.0;35757.0;-4.6;-5.7;-12.1;138.7;;0.785
2021.0;30965.0;15423.0;10038.0;5257.0;4408.0;3259.0;1526.0;8686.0;66263.0;8229.0;37290.0;28973.0;9309.0;-3147.0;-5906.0;253.0;5704.0;15542.0;49.81;10167.0;;8994.0;8994.0;;1173.0;25709.0;;1001.0;4629.0;32.42;16.98;-849.0;14.23;1148.0;10.53;2.14;2.14;1526.0;;1745.0;;1745.0;3689.0;3252.0;;53628.0;;;2788.0;;127.0;1034.0;57577.0;;5146.0;1444.0;1022.0;;1639.0;13079.0;;7312.0;8669.0;29061.0;;2255.0;;;;;;66263.0;;66263.0;;3259.0;4629.0;44.0;162.0;1192.0;;;;;21.0;-3604.0;;-22.0;;-3125.0;-2197.0;;-1823.0;-1227.0;-660.0;-2.0;1745.0;1492.0;;0.79;25.64;2.7;4.72;1.02;2.98;23.99;1526.0;8.1;0.3;4.7;39132.0;17.0;5850.0;4119.0;26.1;10.5;578.0;16529.0;36614.0;6.9;8.2;11.2;62.4;53.5;0.791
