;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
1996.0;2139.0;1215.0;927.0;711.0;725.0;473.0;728.0;521.0;2690.0;890.0;1129.0;1559.0;604.0;-696.0;79.0;-11.0;62.0;;56.81;1440.0;41.0;;;;1398.0;1440.0;29.0;25.0;178.0;43.35;33.22;14.0;33.88;251.0;22.09;0.65;0.65;728.0;;19.0;;19.0;489.0;13.0;0.0;1308.0;;136.0;136.0;316.0;19.0;390.0;2170.0;;113.0;122.0;;;654.0;214.0;;13.0;13.0;239.0;;;;233.0;1251.0;-804.0;880.0;2688.0;2.0;2690.0;;473.0;178.0;;;59.0;;6.0;;;-106.0;-542.0;4.0;-42.0;;-116.0;;11.0;;-163.0;230.0;3.0;-103.0;-92.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
1997.0;2880.0;1626.0;1196.0;815.0;888.0;599.0;730.0;815.0;3987.0;1668.0;2623.0;1268.0;595.0;-1358.0;802.0;46.0;17.0;;56.48;2107.0;55.0;;;;2052.0;2107.0;33.0;60.0;254.0;41.54;28.32;72.0;30.82;283.0;20.8;0.82;0.82;730.0;;69.0;;69.0;715.0;32.0;-1.0;2075.0;;243.0;243.0;158.0;69.0;627.0;3172.0;;279.0;328.0;;;1061.0;861.0;;12.0;82.0;955.0;;;;252.0;919.0;-1103.0;1200.0;3891.0;96.0;3987.0;;599.0;254.0;;;-36.0;;-1.0;;;-222.0;-578.0;-316.0;-396.0;8.0;-76.0;-234.0;26.0;;-214.0;1225.0;7.0;-260.0;-305.0;;1.17;;;;;;;;;;;;;;;;;;;;;;;;;
1998.0;4132.0;;1548.0;1048.0;1087.0;700.0;735.0;988.0;4184.0;2385.0;3550.0;472.0;935.0;-1444.0;490.0;-12.0;71.0;;;3092.0;56.0;;;;3036.0;3092.0;27.0;110.0;398.0;37.47;25.37;39.0;26.32;340.0;16.95;0.95;0.95;733.0;;26.0;;26.0;;48.0;914.0;2628.0;;230.0;230.0;231.0;26.0;82.0;3196.0;;331.0;818.0;;;1236.0;1076.0;;9.0;80.0;1165.0;;;;258.0;84.0;-1434.0;1565.0;4022.0;162.0;4184.0;;700.0;398.0;;;36.0;;-12.0;;;-200.0;-864.0;-609.0;;;28.0;-192.0;25.0;-2.0;;658.0;8.0;-792.0;-780.0;;1.08;;;;;;;;;;;;;;;;;;;;;;;;;
1999.0;5414.0;2979.0;2057.0;1364.0;1507.0;1026.0;740.0;1275.0;5871.0;2465.0;4382.0;1313.0;1040.0;-1619.0;568.0;-42.0;-176.0;;55.02;4145.0;59.0;;;;4085.0;4145.0;23.0;146.0;478.0;37.99;25.2;143.0;27.83;406.0;18.95;1.39;1.38;737.0;;10.0;;10.0;1194.0;72.0;-1.0;3465.0;;531.0;531.0;443.0;10.0;147.0;4596.0;;347.0;608.0;;;1510.0;1832.0;;16.0;68.0;1917.0;;;;250.0;908.0;-1687.0;1842.0;5695.0;177.0;5871.0;;1026.0;478.0;;;-159.0;;-23.0;;;-306.0;-1216.0;-511.0;-7.0;86.0;27.0;-210.0;17.0;-29.0;-191.0;980.0;-30.0;-598.0;-556.0;;1.08;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;12550.0;6810.0;3695.0;1564.0;2150.0;776.0;1306.0;4012.0;244468.0;7079.0;17547.0;224487.0;2860.0;-8839.0;6164.0;689.0;-381.0;;54.27;11357.0;73.0;;;;11284.0;11357.0;88.0;618.0;1208.0;29.44;12.46;587.0;17.13;1092.0;6.19;0.6;0.6;1293.0;;301.0;48.0;349.0;3409.0;303.0;-49.0;10053.0;;35396.0;35396.0;32916.0;301.0;161789.0;240456.0;;1125.0;1266.0;;;4688.0;9625.0;;167.0;676.0;10468.0;;;;6052.0;-917.0;-2726.0;222077.0;242034.0;2434.0;244468.0;;776.0;1208.0;;;1229.0;;-104.0;;;-354.0;-3241.0;-7581.0;-27.0;1580.0;430.0;-2193.0;636.0;;-500.0;8222.0;504.0;-964.0;-1653.0;;0.96;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;21306.0;8951.0;-8074.0;-9143.0;-11482.0;-14037.0;2932.0;25818.0;244794.0;17575.0;35446.0;205910.0;3600.0;5823.0;-9501.0;-78.0;-20343.0;;42.01;16498.0;102.0;;;;16395.0;16498.0;435.0;1642.0;2296.0;-37.9;-42.92;-2339.0;-53.89;2025.0;-65.88;-4.79;-4.79;2932.0;;97.0;18760.0;18856.0;3246.0;449.0;3268.0;15032.0;;154571.0;154571.0;45176.0;97.0;4100.0;218976.0;;2697.0;5128.0;;;9751.0;15296.0;;1440.0;1135.0;17871.0;;;;5757.0;-8882.0;-3879.0;212915.0;241356.0;3438.0;244794.0;;-14037.0;2296.0;;;13230.0;;21.0;;;2110.0;-23943.0;43527.0;-4621.0;728.0;-9869.0;-13717.0;155.0;;-1098.0;5159.0;;5751.0;5829.0;;0.88;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;32568.0;13399.0;1187.0;-14793.0;-19980.0;-23031.0;3453.0;185658.0;317273.0;185658.0;-188746.0;162213.0;11550.0;-17304.0;5769.0;16.0;5641.0;19169.0;41.14;28192.0;157.0;12566.0;12566.0;;15469.0;47361.0;668.0;1385.0;19782.0;3.64;-45.42;-5187.0;-61.35;3051.0;-70.72;-7.09;-7.09;3453.0;;99.0;2226.0;2325.0;;;183333.0;;;131616.0;131616.0;;;;131616.0;;;1880.0;;;183777.0;-3088.0;;;;-3088.0;;;;;;;162213.0;-26532.0;343806.0;317273.0;;-23031.0;19782.0;;;101.0;;178.0;;;14698.0;-5909.0;-10187.0;-63.0;455.0;-1599.0;-6752.0;5122.0;;-2102.0;9501.0;;130.0;114.0;;0.87;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;47996.0;19718.0;15014.0;-8366.0;-10844.0;-15515.0;3253.0;13575.0;258001.0;22585.0;50162.0;203315.0;16512.0;-16201.0;310.0;621.0;7999.0;28278.0;41.08;28085.0;;8537.0;8537.0;;19547.0;56363.0;;723.0;25134.0;31.28;-17.43;-2478.0;-22.59;4671.0;-32.33;-4.78;-4.78;3253.0;;751.0;460.0;1211.0;;577.0;11787.0;30929.0;;170787.0;170787.0;42329.0;;381.0;244427.0;;3945.0;2260.0;;;16380.0;20818.0;;;6759.0;27577.0;;286.0;;6755.0;-43369.0;;239930.0;253477.0;4524.0;258001.0;;-15515.0;25134.0;;;-118.0;;-27.0;;;7011.0;-8513.0;-7711.0;-885.0;909.0;-1.0;-261.0;46.0;;-1663.0;2188.0;-1308.0;751.0;130.0;;1.09;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;61822.0;25971.0;22463.0;-8798.0;-10797.0;-16608.0;3220.0;24223.0;271039.0;27681.0;59315.0;206185.0;23750.0;-10277.0;-11503.0;1969.0;15445.0;35851.0;42.01;34770.0;315.0;10419.0;10419.0;;24035.0;70621.0;1092.0;921.0;32340.0;36.34;-14.23;-1999.0;-17.47;5810.0;-26.86;-5.12;-5.12;3220.0;;2596.0;8070.0;10666.0;5889.0;844.0;6824.0;33312.0;;172469.0;172469.0;33025.0;2599.0;5410.0;246816.0;;5236.0;3784.0;7887.0;;18661.0;22519.0;;6656.0;2459.0;31634.0;;229.0;;7885.0;-79240.0;181463.0;96078.0;265500.0;5540.0;271039.0;;-16608.0;32340.0;;;-439.0;;-188.0;;;8456.0;-8304.0;-4277.0;-79.0;227.0;2156.0;-4240.0;109.0;-1657.0;-2317.0;-3398.0;;2596.0;627.0;;1.23;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;64505.0;25286.0;25409.0;-10023.0;-8886.0;-14249.0;3170.0;22288.0;253057.0;28039.0;60042.0;187690.0;24050.0;-12822.0;-8572.0;2655.0;14809.0;39219.0;39.2;35309.0;374.0;13397.0;10281.0;3116.0;21538.0;74528.0;;1663.0;33769.0;39.39;-15.54;1137.0;-13.78;4226.0;-22.09;3.83;3.82;3159.0;;5386.0;1542.0;6928.0;6335.0;813.0;8212.0;34769.0;;157731.0;157731.0;38927.0;2237.0;-2896.0;230769.0;;5456.0;716.0;8226.0;;21867.0;21947.0;;9163.0;893.0;32003.0;;214.0;;8100.0;-97680.0;178464.0;98806.0;247732.0;5325.0;253057.0;;-14249.0;33769.0;;;-619.0;;42.0;;;5149.0;-9241.0;-4651.0;-36.0;42.0;1064.0;-3451.0;217.0;-7659.0;-3763.0;6084.0;55.0;5386.0;2731.0;;1.3;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;51039.0;21355.0;-23846.0;-24492.0;-25829.0;-38112.0;2988.0;13098.0;220397.0;26975.0;72040.0;148555.0;20591.0;-13204.0;-8827.0;-1381.0;11599.0;29684.0;41.84;45847.0;358.0;12463.0;9202.0;3260.0;33027.0;75531.0;;;10126.0;-46.72;-47.99;-1337.0;-50.61;4139.0;-74.67;-12.75;-12.75;2988.0;;4850.0;3199.0;8049.0;7731.0;517.0;-3199.0;23755.0;91481.0;28714.0;120196.0;40795.0;244.0;22310.0;207300.0;;13003.0;5996.0;7730.0;;7977.0;29128.0;;9860.0;6076.0;45064.0;;;;7243.0;-117132.0;-6921.0;265365.0;220594.0;-197.0;220397.0;;-38112.0;10126.0;;;275.0;;40.0;;;48302.0;-8992.0;-7279.0;-99.0;1044.0;2123.0;-2464.0;619.0;-11228.0;-4780.0;9026.0;59.0;5099.0;6480.0;;1.21;14.09;-10.52;3.2;1.32;2.48;41.02;2988.0;-2.4;-0.1;5.3;42115.0;-48.0;8356.0;-31448.0;-16.0;-74.7;-11451.0;24035.0;122580.0;-20.4;-15.4;-25.7;112.5;;1.212
2007.0;61223.0;24366.0;5800.0;-3079.0;-4691.0;-10680.0;3008.0;25220.0;215764.0;37292.0;83308.0;132011.0;20330.0;7605.0;-18408.0;8907.0;11408.0;36857.0;39.8;27445.0;;15173.0;10969.0;4204.0;12272.0;64302.0;;1655.0;10055.0;9.47;-5.03;-1612.0;-7.66;4770.0;-17.44;-3.55;-3.55;3008.0;;14725.0;;14725.0;;567.0;9928.0;26463.0;79850.0;30913.0;110763.0;;807.0;52511.0;190544.0;;4403.0;9481.0;10013.0;;23408.0;35032.0;;9105.0;1878.0;46016.0;;116.0;;8212.0;-167808.0;-84.0;291691.0;215319.0;445.0;215764.0;;-10680.0;10055.0;;183.0;968.0;;-45.0;;;19804.0;-8921.0;7798.0;-339.0;6297.0;2771.0;-3859.0;380.0;-11330.0;-13475.0;9877.0;-620.0;14679.0;5772.0;;1.34;15.24;-2.66;2.84;3.35;2.22;32.86;3008.0;-12.3;-0.7;10.2;45833.0;-5.0;7528.0;-7995.0;-101.7;-17.4;-9037.0;26226.0;98826.0;-4.8;-2.0;-8.1;226.2;;1.336
2008.0;70279.0;26917.0;31768.0;19902.0;17830.0;13193.0;2907.0;17281.0;252111.0;43526.0;100628.0;154596.0;20748.0;-16925.0;-15580.0;-11501.0;11441.0;43362.0;38.3;7011.0;464.0;17632.0;12656.0;4977.0;-11086.0;50372.0;;2422.0;11705.0;45.2;28.32;-2071.0;25.37;4448.0;18.77;4.56;4.54;2892.0;;3366.0;;3366.0;8163.0;826.0;4926.0;33151.0;101692.0;37628.0;139320.0;;864.0;61495.0;234829.0;;23695.0;8977.0;10154.0;;10854.0;44892.0;;10121.0;2089.0;57102.0;;;;8284.0;-162395.0;40831.0;267877.0;255225.0;-3114.0;252111.0;;13193.0;11705.0;;212.0;7.0;;-155.0;;;-4369.0;-9307.0;-11801.0;-190.0;1555.0;2818.0;-7625.0;614.0;-14.0;-7246.0;-1310.0;256.0;3272.0;14773.0;;1.58;15.41;2.89;2.51;1.59;2.04;33.89;2892.0;9.6;0.4;5.7;44554.0;28.3;7420.0;8364.0;24.9;18.8;-16638.0;28459.0;98007.0;7.1;7.9;8.5;45.1;58.1;1.577
2009.0;58690.0;21714.0;18139.0;8381.0;5994.0;4407.0;2889.0;18643.0;218493.0;39989.0;97188.0;123287.0;17475.0;-9779.0;-3657.0;4570.0;7505.0;36977.0;37.0;10744.0;;10744.0;6827.0;3918.0;-0.0;47721.0;373.0;2395.0;9750.0;30.91;14.28;-2387.0;10.21;1587.0;7.51;1.53;1.52;2877.0;;6980.0;;6980.0;6614.0;590.0;4460.0;27544.0;77207.0;30020.0;107227.0;;901.0;64178.0;199850.0;;4522.0;13771.0;7604.0;;21696.0;45429.0;;9504.0;2267.0;57199.0;;;;5942.0;-119936.0;29357.0;207923.0;220475.0;-1982.0;218493.0;;4407.0;9750.0;1587.0;183.0;23.0;;116.0;;;1525.0;-9970.0;-1987.0;-190.0;362.0;-517.0;-3905.0;31.0;-1378.0;-5742.0;7336.0;531.0;6934.0;2364.0;;1.33;15.4;1.16;1.97;1.51;2.62;32.34;2877.0;17.9;0.3;7.3;44291.0;14.3;7358.0;3326.0;26.5;7.5;-16109.0;34283.0;93040.0;3.4;3.8;3.6;-30.3;94.5;1.325
2010.0;67457.0;22803.0;27720.0;14380.0;13157.0;13113.0;2882.0;21568.0;238120.0;43406.0;100377.0;137093.0;19816.0;-11281.0;-8878.0;-733.0;9236.0;44654.0;33.8;12603.0;;12603.0;8082.0;4522.0;;57257.0;974.0;2524.0;11998.0;41.09;21.32;-1223.0;19.5;85.0;19.44;4.57;4.55;2868.0;;6709.0;589.0;7297.0;13614.0;657.0;;31310.0;78630.0;34007.0;112637.0;66104.0;1567.0;4934.0;216552.0;;4936.0;16932.0;5873.0;;21538.0;43430.0;;11190.0;2351.0;56971.0;;;;6299.0;-120823.0;30616.0;221001.0;237470.0;651.0;238120.0;;13113.0;11998.0;85.0;228.0;686.0;;3.0;;;-6293.0;-10580.0;-2695.0;-792.0;26.0;-476.0;-7863.0;106.0;;-6278.0;5157.0;-390.0;6618.0;7351.0;;1.35;17.41;3.38;2.38;1.62;2.73;35.37;2868.0;7.1;0.3;6.8;49924.0;21.3;8880.0;9705.0;0.6;19.4;-16162.0;32142.0;101460.0;8.0;6.6;9.6;52.1;66.8;1.351
2011.0;73975.0;24296.0;30581.0;9022.0;15313.0;12846.0;2877.0;27413.0;243799.0;43651.0;102632.0;141158.0;19339.0;-3034.0;-13315.0;2970.0;5409.0;49679.0;32.84;13489.0;;13489.0;8545.0;4945.0;;63168.0;1877.0;2412.0;12698.0;41.34;12.2;6291.0;20.7;2625.0;17.37;4.49;4.47;2859.0;;10080.0;1087.0;11166.0;15381.0;866.0;;32536.0;72930.0;37600.0;110530.0;62573.0;3253.0;7494.0;216387.0;;7179.0;15971.0;4920.0;;20501.0;45747.0;;10457.0;2778.0;58981.0;;;;6581.0;-125206.0;25062.0;234721.0;243790.0;10.0;243799.0;;12846.0;12698.0;2625.0;252.0;913.0;;-173.0;;;-9994.0;-13930.0;-648.0;-513.0;7202.0;-2062.0;-6552.0;173.0;-3365.0;-7203.0;3632.0;-19.0;10004.0;7034.0;;1.42;18.27;3.17;1.34;1.78;3.44;34.86;2859.0;8.8;0.5;6.4;52224.0;12.2;8964.0;9069.0;17.1;17.4;-11464.0;32296.0;99652.0;7.4;7.3;9.1;43.9;192.2;1.417
2012.0;74331.0;23814.0;30293.0;17915.0;15291.0;11141.0;2780.0;32067.0;223513.0;38473.0;98282.0;123201.0;20425.0;6154.0;-24611.0;1414.0;7852.0;50517.0;32.04;7361.0;;13295.0;8127.0;5168.0;-5933.0;57878.0;14.0;2490.0;12585.0;40.75;24.1;-2623.0;20.57;4077.0;14.99;4.03;4.0;2762.0;;11431.0;2119.0;13549.0;17740.0;778.0;0.0;29874.0;61413.0;33891.0;95304.0;55369.0;3155.0;7744.0;191445.0;;7248.0;10021.0;4761.0;;21204.0;43367.0;;10564.0;5879.0;59810.0;;;;6191.0;-134810.0;17569.0;234252.0;221484.0;2029.0;223513.0;;11141.0;12585.0;4077.0;229.0;330.0;;38.0;1395.0;;-7936.0;-12574.0;12470.0;-668.0;106.0;1872.0;-5637.0;114.0;-5738.0;-10638.0;-2713.0;-554.0;11351.0;9936.0;;1.33;20.17;3.02;2.13;2.89;3.41;33.43;2762.0;9.3;0.6;10.3;55708.0;24.1;9432.0;8349.0;26.7;15.0;-4801.0;32501.0;92334.0;7.1;8.0;9.0;4.5;207.1;1.334
