;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2002.0;85.0;27.0;-9.0;-23.0;-24.0;-24.0;2.0;70.0;88.0;34.0;65.0;23.0;-4.0;-3.0;6.0;-2.0;-7.0;58.0;31.58;48.0;8.0;;;;40.0;107.0;;;15.0;-10.1;-26.49;-1.0;-28.19;0.0;-28.23;-14.21;-14.21;2.0;;11.0;1.0;12.0;34.0;24.0;;12.0;;1.0;1.0;;2.0;4.0;18.0;;16.0;8.0;;;9.0;30.0;;;1.0;31.0;;;;4.0;-25.0;-1.0;46.0;88.0;;88.0;;-24.0;15.0;-0.0;;4.0;;1.0;;;0.0;-3.0;;-1.0;;1.0;;7.0;;;-1.0;-1.0;11.0;12.0;;1.05;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;66.0;13.0;-23.0;-25.0;-27.0;-28.0;2.0;51.0;62.0;33.0;63.0;-2.0;-8.0;-1.0;10.0;-0.0;-9.0;53.0;19.45;36.0;7.0;;;;29.0;89.0;;;4.0;-35.16;-38.2;-2.0;-41.89;0.0;-42.2;-15.99;-15.99;2.0;;10.0;1.0;11.0;24.0;16.0;-0.0;6.0;;1.0;1.0;;1.0;3.0;11.0;;9.0;16.0;;;8.0;30.0;;;1.0;31.0;;;;4.0;-53.0;0.0;47.0;62.0;;62.0;;-28.0;4.0;1.0;;0.0;;-2.0;;;14.0;-1.0;;;1.0;-0.0;;1.0;;;9.0;-1.0;10.0;11.0;;1.26;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;77.0;16.0;-19.0;-19.0;-22.0;-23.0;2.0;45.0;52.0;73.0;75.0;-24.0;-1.0;-2.0;2.0;-2.0;-3.0;61.0;21.08;35.0;8.0;;;;27.0;96.0;;;3.0;-25.02;-24.77;-3.0;-29.32;0.0;-29.35;-9.3;-9.3;2.0;;9.0;1.0;9.0;14.0;21.0;;5.0;;0.0;0.0;;;1.0;6.0;;16.0;43.0;;3.0;12.0;1.0;;;1.0;2.0;;;;6.0;-81.0;-1.0;52.0;52.0;-0.0;52.0;;-23.0;3.0;;;18.0;;1.0;;;1.0;-2.0;-0.0;-0.0;0.0;0.0;;5.0;;;-3.0;-0.0;9.0;10.0;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;71.0;19.0;-12.0;-10.0;-15.0;-15.0;3.0;34.0;40.0;37.0;68.0;-28.0;-4.0;-0.0;4.0;1.0;-5.0;52.0;27.15;29.0;7.0;;;;22.0;81.0;0.0;;2.0;-17.47;-13.7;-5.0;-20.55;0.0;-20.6;-4.6;-4.6;3.0;;9.0;;9.0;11.0;13.0;1.0;5.0;;0.0;0.0;;;1.0;6.0;;10.0;11.0;;5.0;12.0;28.0;;;2.0;30.0;;;;14.0;-94.0;-8.0;61.0;40.0;;40.0;;-15.0;2.0;-0.0;;6.0;;6.0;;0.0;3.0;-1.0;;;0.0;1.0;;5.0;;;-1.0;0.0;9.0;9.0;;1.18;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;78.0;27.0;-0.0;-1.0;-2.0;-2.0;6.0;34.0;41.0;34.0;62.0;-21.0;-6.0;-2.0;4.0;-4.0;-8.0;51.0;34.27;27.0;6.0;22.0;10.0;12.0;-0.0;78.0;;;1.0;-0.62;-0.65;-1.0;-2.34;0.0;-2.46;-0.3;-0.3;6.0;;5.0;;5.0;10.0;16.0;3.0;6.0;;0.0;0.0;;;1.0;7.0;;11.0;9.0;;;13.0;27.0;;;2.0;29.0;;;;14.0;-96.0;-0.0;62.0;41.0;;41.0;;-2.0;1.0;;;-7.0;;-4.0;;;1.0;-2.0;;;;0.0;-2.0;0.0;;;5.0;0.0;5.0;9.0;;1.32;9.76;-0.24;-1.02;;0.21;-2.63;6.0;-27.5;-1.5;;59.0;-0.7;1.0;-1.0;-5.4;-2.5;0.0;20.0;-16.0;-25.4;-4.4;9.1;100.0;;1.32
2007.0;86.0;29.0;6.0;-4.0;-6.0;-6.0;7.0;45.0;52.0;50.0;75.0;-22.0;-4.0;-1.0;5.0;-1.0;-5.0;57.0;34.03;33.0;7.0;25.0;11.0;14.0;1.0;90.0;8.0;10.0;1.0;6.71;-4.49;-2.0;-6.52;1.0;-7.5;-0.9;-0.9;7.0;;4.0;;4.0;20.0;20.0;0.0;6.0;;;;;;2.0;8.0;;21.0;15.0;;2.0;11.0;20.0;;;5.0;25.0;;;;17.0;-105.0;0.0;66.0;52.0;;52.0;;-6.0;1.0;;;0.0;;-3.0;;0.0;1.0;-1.0;;;;-0.0;;;;;5.0;0.0;4.0;5.0;;1.46;8.21;-0.62;-0.51;;0.11;-2.13;7.0;-9.1;-0.5;;59.0;-4.5;1.0;-4.0;-15.0;-7.5;-3.0;14.0;-15.0;182.3;8.2;28.9;100.0;;1.459
2008.0;11.0;0.0;89.0;-15.0;88.0;87.0;9.0;78.0;79.0;2.0;7.0;71.0;-9.0;55.0;-22.0;23.0;-9.0;11.0;3.72;15.0;2.0;13.0;10.0;3.0;0.0;26.0;9.0;1.0;0.0;778.33;-129.63;103.0;770.74;1.0;762.28;11.95;10.14;7.0;;27.0;49.0;76.0;2.0;;;;;;;0.0;;0.0;0.0;;0.0;;;;2.0;;;;5.0;5.0;;;;17.0;-18.0;;73.0;79.0;0.0;79.0;;87.0;0.0;;2.0;4.0;;-3.0;2.0;1.0;-103.0;-0.0;104.0;;0.0;-49.0;-21.0;;;;-1.0;-0.0;27.0;4.0;;1.4;1.12;8.56;-0.92;;0.01;6.98;7.0;0.7;0.0;;8.0;-129.6;0.0;62.0;1.1;762.3;55.0;;51.0;114.8;113.1;122.6;100.0;;1.398
2009.0;;;-1.0;-2.0;-1.0;-1.0;7.0;76.0;76.0;1.0;6.0;70.0;-1.0;50.0;;48.0;-1.0;;;2.0;;2.0;2.0;;;2.0;1.0;0.0;0.0;-inf;-inf;1.0;-inf;0.0;-inf;-0.1;-0.1;7.0;;75.0;;75.0;1.0;;;0.0;;;;;;0.0;0.0;;0.0;;;;1.0;;;;5.0;5.0;;;;17.0;-19.0;-0.0;72.0;76.0;;76.0;;-1.0;0.0;;0.0;-0.0;1.0;;0.0;;-0.0;-0.0;1.0;;49.0;;;;;;;;75.0;27.0;;1.43;;-0.09;-0.13;;0.01;6.62;7.0;-57.8;-0.8;;;-inf;0.0;-1.0;-12.1;-inf;52.0;;49.0;-1.1;-1.0;-1.4;100.0;;1.432
2010.0;;;-3.0;-3.0;-2.0;5.0;7.0;80.0;107.0;8.0;18.0;89.0;-5.0;-12.0;18.0;1.0;-20.0;;;3.0;;4.0;4.0;;-1.0;3.0;;;0.0;-inf;-inf;1.0;-inf;-0.0;inf;0.7;0.6;7.0;;77.0;;77.0;2.0;;1.0;22.0;;;;;;4.0;26.0;;3.0;;;;5.0;;;;10.0;10.0;;;;26.0;-14.0;0.0;77.0;107.0;;107.0;;5.0;0.0;;;-3.0;;;3.0;-0.0;-8.0;-15.0;-0.0;-1.0;;3.0;;;;;18.0;0.0;77.0;76.0;;1.34;;0.53;-1.99;;1.5;9.03;7.0;11.4;0.5;;;-inf;0.0;4.0;2.3;inf;54.0;;67.0;-3.2;-3.0;5.9;100.0;;1.338
2011.0;6.0;3.0;3.0;-0.0;-2.0;-1.0;11.0;62.0;126.0;30.0;42.0;84.0;-3.0;-63.0;21.0;-48.0;-28.0;3.0;48.61;3.0;;;;;3.0;6.0;2.0;3.0;2.0;47.5;-2.55;-2.0;-32.55;-1.0;-15.9;-0.09;-0.09;11.0;;29.0;10.0;39.0;7.0;;16.0;49.0;;;;13.0;;2.0;64.0;;3.0;12.0;4.0;;15.0;11.0;;;1.0;13.0;;6.0;;26.0;-15.0;-2.0;74.0;126.0;;126.0;;-1.0;2.0;;0.0;-6.0;-0.0;;-0.0;0.0;3.0;-25.0;;-10.0;;-28.0;;;-0.0;;21.0;-3.0;29.0;76.0;;1.29;0.44;-0.07;-2.0;;1.79;6.02;11.0;-91.5;-5.6;;5.0;-2.6;1.0;-1.0;51.2;-15.9;25.0;9.0;65.0;0.6;1.0;-1.2;100.0;;1.294
2012.0;9.0;4.0;1.0;1.0;-3.0;-2.0;11.0;51.0;128.0;23.0;46.0;83.0;6.0;-2.0;-0.0;4.0;5.0;5.0;47.46;3.0;;3.0;3.0;;;7.0;0.0;2.0;3.0;12.77;8.04;-4.0;-35.37;-1.0;-23.73;-0.2;-0.2;11.0;;33.0;5.0;38.0;4.0;;9.0;54.0;;;;19.0;;4.0;77.0;;2.0;7.0;2.0;0.0;14.0;19.0;;0.0;3.0;22.0;;7.0;;26.0;-17.0;-2.0;76.0;128.0;0.0;128.0;;-2.0;3.0;-0.0;0.0;4.0;-0.0;;-0.0;0.0;2.0;-1.0;-13.0;;0.0;12.0;-7.0;;-0.0;;8.0;0.0;33.0;29.0;;1.32;0.63;-0.15;0.33;;0.09;5.87;11.0;-38.0;-2.6;;7.0;8.0;2.0;-2.0;32.2;-23.7;21.0;14.0;63.0;-1.0;-1.2;-2.5;100.0;;1.319
2013.0;13.0;7.0;16.0;13.0;10.0;10.0;11.0;22.0;146.0;27.0;47.0;99.0;6.0;-43.0;10.0;-26.0;-3.0;6.0;50.69;5.0;;5.0;5.0;;;11.0;0.0;2.0;4.0;126.02;102.97;-3.0;79.59;0.0;77.55;0.94;0.94;11.0;;7.0;5.0;12.0;3.0;;7.0;93.0;;;;24.0;;6.0;124.0;;2.0;19.0;;0.0;5.0;18.0;;0.0;2.0;20.0;;7.0;;26.0;-7.0;4.0;76.0;146.0;0.0;146.0;;10.0;4.0;0.0;1.0;1.0;0.0;;0.0;0.0;-9.0;-9.0;-35.0;-0.0;0.0;2.0;-8.0;;;;18.0;0.0;7.0;33.0;;1.37;0.88;0.68;-0.19;;0.62;6.75;11.0;11.6;0.7;;9.0;103.0;3.0;7.0;2.4;77.6;-3.0;13.0;72.0;10.0;8.4;10.1;100.0;;1.375
2014.0;16.0;7.0;17.0;10.0;7.0;7.0;11.0;30.0;158.0;11.0;65.0;94.0;3.0;-16.0;25.0;8.0;3.0;8.0;45.89;4.0;;4.0;4.0;;;13.0;0.0;4.0;5.0;106.53;64.9;-3.0;43.38;0.0;42.19;0.62;0.62;11.0;;16.0;8.0;23.0;6.0;;1.0;93.0;;;;27.0;;8.0;129.0;;1.0;6.0;2.0;;4.0;49.0;;1.0;3.0;54.0;;6.0;;26.0;-0.0;-8.0;76.0;158.0;0.0;158.0;;7.0;5.0;0.0;;-2.0;0.0;;-0.0;-0.0;-7.0;-1.0;-17.0;-4.0;1.0;4.0;-31.0;;;;56.0;-4.0;16.0;7.0;;1.21;1.21;0.51;0.2;;0.05;7.21;11.0;18.8;1.0;;13.0;64.9;4.0;5.0;2.9;42.2;16.0;41.0;77.0;7.4;7.1;7.1;100.0;;1.21
2015.0;14.0;6.0;14.0;5.0;5.0;8.0;11.0;33.0;159.0;10.0;66.0;94.0;5.0;-4.0;4.0;3.0;5.0;8.0;43.79;4.0;;4.0;4.0;;;11.0;0.0;3.0;5.0;99.79;34.54;1.0;38.83;-2.0;54.66;0.7;0.7;11.0;;19.0;6.0;25.0;8.0;;1.0;78.0;;;;34.0;3.0;11.0;126.0;;1.0;6.0;2.0;;3.0;52.0;;1.0;2.0;56.0;;5.0;;26.0;7.0;-15.0;75.0;160.0;-0.0;159.0;;8.0;5.0;-2.0;0.0;1.0;0.0;;-0.0;-0.0;-6.0;;-8.0;-3.0;6.0;-0.0;-6.0;;-1.0;;12.0;-2.0;19.0;16.0;;1.09;1.17;0.64;0.42;;;8.0;11.0;13.6;0.7;;13.0;34.5;4.0;7.0;-36.0;54.7;21.0;48.0;86.0;8.0;5.5;8.0;100.0;29.5;1.086
2016.0;13.0;6.0;8.0;3.0;-0.0;-1.0;10.0;35.0;156.0;11.0;67.0;89.0;8.0;1.0;-3.0;5.0;3.0;7.0;44.15;5.0;;5.0;5.0;;;12.0;0.0;3.0;5.0;64.78;20.26;-3.0;-3.48;1.0;-4.7;-0.06;-0.06;10.0;;24.0;1.0;25.0;7.0;;3.0;77.0;;;;31.0;3.0;11.0;121.0;;2.0;6.0;1.0;;3.0;53.0;;1.0;3.0;56.0;;4.0;;27.0;4.0;-17.0;76.0;157.0;-1.0;156.0;;-1.0;5.0;1.0;0.0;0.0;;;1.0;-0.0;3.0;-5.0;-1.0;-2.0;7.0;3.0;-6.0;;-0.0;-2.0;6.0;-1.0;24.0;19.0;;1.05;1.21;-0.06;0.27;0.23;0.51;8.44;10.0;-143.9;-6.5;2.8;12.0;20.3;5.0;-1.0;-139.5;-4.7;22.0;50.0;85.0;5.7;2.2;-0.7;497.4;;1.051
2017.0;16.0;8.0;3.0;4.0;-8.0;-7.0;11.0;51.0;238.0;14.0;145.0;94.0;3.0;-33.0;36.0;2.0;-6.0;8.0;48.17;6.0;3.0;3.0;3.0;;;15.0;2.0;4.0;5.0;17.7;21.7;-11.0;-45.97;0.0;-44.84;-0.68;-0.68;11.0;;29.0;4.0;33.0;13.0;;5.0;95.0;;7.0;7.0;33.0;2.0;50.0;187.0;;2.0;9.0;0.0;;3.0;118.0;;7.0;5.0;131.0;;4.0;;24.0;-0.0;3.0;68.0;239.0;-1.0;238.0;;-7.0;5.0;0.0;0.0;-1.0;2.0;;-0.0;0.0;5.0;-9.0;-12.0;-18.0;2.0;3.0;-8.0;;-0.0;;44.0;-4.0;29.0;27.0;;1.2;1.27;-0.57;-0.49;;0.71;7.33;11.0;-14.8;-0.6;;14.0;21.7;5.0;-6.0;-5.9;-44.8;31.0;99.0;79.0;-1.2;-1.1;-7.8;100.0;;1.2
2018.0;21.0;7.0;14.0;3.0;1.0;1.0;11.0;68.0;242.0;23.0;154.0;90.0;8.0;-7.0;14.0;15.0;3.0;14.0;32.89;7.0;3.0;4.0;4.0;;;21.0;3.0;6.0;7.0;67.49;16.06;-2.0;4.52;0.0;5.83;0.11;0.11;11.0;;42.0;4.0;46.0;14.0;;7.0;100.0;;6.0;6.0;32.0;3.0;34.0;175.0;;2.0;17.0;0.0;;4.0;118.0;;7.0;6.0;131.0;;;;23.0;1.0;1.0;65.0;244.0;-2.0;242.0;;1.0;7.0;0.0;0.0;1.0;-0.0;;1.0;0.0;-1.0;-4.0;-1.0;;5.0;-6.0;-26.0;;;;40.0;-0.0;42.0;27.0;;1.15;1.71;0.1;0.27;;0.35;7.43;11.0;85.4;3.4;;18.0;16.1;6.0;1.0;26.3;5.8;39.0;103.0;79.0;2.5;3.0;1.3;100.0;;1.147
2019.0;21.0;7.0;29.0;20.0;11.0;14.0;11.0;93.0;348.0;42.0;227.0;120.0;4.0;-77.0;81.0;9.0;-79.0;15.0;31.25;9.0;5.0;4.0;4.0;;;24.0;2.0;9.0;7.0;135.99;92.95;-9.0;50.02;-0.0;63.51;1.22;1.22;11.0;;50.0;11.0;61.0;5.0;0.0;27.0;145.0;;6.0;6.0;38.0;3.0;63.0;255.0;;2.0;35.0;0.0;;5.0;167.0;;7.0;10.0;185.0;;18.0;;25.0;14.0;11.0;70.0;347.0;1.0;348.0;;14.0;7.0;-0.0;0.0;6.0;0.0;;1.0;;-23.0;-84.0;-1.0;-7.0;39.0;-25.0;-18.0;9.0;;;90.0;0.0;50.0;41.0;;1.12;1.72;1.09;-6.41;;6.74;9.64;11.0;10.1;0.4;;19.0;93.0;6.0;12.0;-3.0;63.5;45.0;149.0;107.0;7.4;6.3;11.3;100.0;11.0;1.121
