;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2007.0;8.0;;-19.0;-20.0;;-22.0;0.0;8.0;19.0;12.0;18.0;2.0;-22.0;-1.0;6.0;-19.0;-23.0;;;29.0;19.0;;;;10.0;29.0;;;3.0;-229.37;-240.09;0.0;;;-264.84;-90.32;-90.32;0.0;;2.0;;2.0;3.0;2.0;1.0;3.0;;5.0;5.0;;;3.0;11.0;;5.0;4.0;;2.0;2.0;3.0;;;3.0;6.0;;;;;-198.0;-8.0;;19.0;;19.0;;-22.0;3.0;;;-4.0;;-0.0;;;1.0;-1.0;;-0.0;;;;9.0;;;-3.0;-1.0;2.0;21.0;;1.0;34.81;-92.2;-95.56;;4.7;6.2;0.0;;;;8.0;-240.1;3.0;-22.0;;-264.8;-3.0;3.0;2.0;;-115.2;-1486.5;100.0;;1.004
2008.0;8.0;7.0;-13.0;-14.0;;-17.0;0.0;7.0;16.0;11.0;15.0;1.0;-12.0;-0.0;13.0;-1.0;-13.0;2.0;81.72;20.0;14.0;;;;7.0;22.0;;2.0;1.0;-155.33;-162.2;-1.0;;;-198.72;-57.53;-57.53;0.0;;1.0;;1.0;4.0;2.0;0.0;2.0;;;4.0;3.0;;;9.0;;;4.0;;1.0;6.0;0.0;;;4.0;4.0;;;;;-180.0;-7.0;;16.0;;16.0;;-17.0;1.0;;0.0;-0.0;-1.0;-0.0;;;3.0;-1.0;;-0.0;;-0.0;-3.0;16.0;;;-0.0;-1.0;1.0;2.0;;0.82;34.57;-68.7;-54.04;;2.6;4.81;0.0;;;;10.0;-162.2;1.0;-20.0;;-198.7;-5.0;0.0;1.0;;-90.1;-1428.0;100.0;;0.822
2009.0;13.0;10.0;-5.0;-8.0;;-9.0;0.0;5.0;11.0;13.0;16.0;-6.0;-6.0;-0.0;6.0;-0.0;-7.0;3.0;77.13;18.0;12.0;;;;6.0;21.0;;2.0;2.0;-41.72;-60.55;1.0;;;-68.79;-28.52;-28.52;0.0;;0.0;;0.0;2.0;2.0;0.0;1.0;;4.0;4.0;1.0;;;5.0;;4.0;4.0;;2.0;3.0;2.0;2.0;;;4.0;;;;;-217.0;-1.0;;11.0;;11.0;;-9.0;2.0;;0.0;1.0;2.0;0.0;;;-1.0;-0.0;;-0.0;0.0;-0.0;-4.0;;;;10.0;0.0;0.0;1.0;;0.95;41.87;-28.8;-21.91;;0.86;-19.35;0.0;-5.8;-0.1;;14.0;-60.5;2.0;-9.0;;-68.8;-8.0;2.0;-6.0;;-68.2;148.8;100.0;;0.951
2010.0;11.0;9.0;-9.0;-9.0;;-11.0;0.0;3.0;9.0;9.0;22.0;-14.0;-11.0;-1.0;11.0;-0.0;-12.0;3.0;75.35;18.0;12.0;;;;6.0;21.0;0.0;2.0;1.0;-77.06;-81.57;-0.0;;;-98.69;-30.08;-30.08;0.0;;0.0;;0.0;2.0;1.0;0.0;1.0;;4.0;4.0;0.0;;0.0;5.0;;5.0;3.0;;1.0;;12.0;2.0;;;13.0;;;;;-244.0;-0.0;;9.0;;9.0;;-11.0;1.0;;0.0;-1.0;1.0;1.0;;;0.0;-1.0;;;0.0;-1.0;-3.0;4.0;;;11.0;0.0;0.0;0.0;;1.0;32.85;-32.42;-34.88;;2.73;-38.7;0.0;-3.8;-0.2;;11.0;-81.6;1.0;-11.0;;-98.7;-6.0;12.0;-13.0;;-110.6;83.8;100.0;;1.003
2011.0;17.0;15.0;-0.0;-1.0;;-3.0;0.0;3.0;9.0;12.0;17.0;-8.0;-7.0;-1.0;8.0;0.0;-8.0;2.0;89.46;17.0;11.0;;;;6.0;19.0;;1.0;1.0;-2.46;-8.48;-0.0;;;-14.52;-9.81;-9.81;0.0;;0.0;;0.0;1.0;1.0;0.0;1.0;;4.0;4.0;;;0.0;5.0;;7.0;3.0;;2.0;;4.0;2.0;;;5.0;;1.0;;;-241.0;0.0;;9.0;-0.0;9.0;;-3.0;1.0;;0.0;3.0;0.0;-0.0;;;-9.0;-1.0;;;;-1.0;-1.0;5.0;;;4.0;-0.0;0.0;0.0;;0.98;47.08;-6.84;-22.45;;2.75;-22.59;0.0;-23.2;-1.4;;18.0;-8.5;1.0;-3.0;;-14.5;-9.0;4.0;-8.0;;-13.5;30.3;100.0;;0.981
2012.0;23.0;18.0;3.0;2.0;-0.0;0.0;0.0;17.0;23.0;13.0;17.0;7.0;-2.0;-1.0;4.0;1.0;-3.0;5.0;77.16;16.0;10.0;;;;6.0;22.0;;1.0;1.0;10.7;7.37;-2.0;-1.82;;1.0;0.56;0.56;0.0;;1.0;;1.0;15.0;1.0;0.0;1.0;;4.0;4.0;0.0;;0.0;6.0;;2.0;6.0;;2.0;3.0;4.0;0.0;;;4.0;;1.0;;236.0;-248.0;0.0;18.0;24.0;-1.0;23.0;;0.0;1.0;;1.0;-4.0;-3.0;0.0;-3.0;2.0;0.0;-1.0;;;0.0;-0.0;-1.0;;;;4.0;0.0;1.0;0.0;;1.01;55.38;0.56;-6.86;;1.79;15.68;0.0;1469.3;98.8;;23.0;7.4;1.0;0.0;;1.0;4.0;4.0;7.0;16.0;7.2;3.5;100.0;;1.007
2013.0;19.0;13.0;-13.0;-12.0;-16.0;-16.0;0.0;33.0;47.0;23.0;29.0;19.0;-16.0;-7.0;39.0;15.0;-23.0;6.0;68.06;26.0;17.0;;;;8.0;32.0;0.0;2.0;1.0;-66.08;-63.41;-4.0;-83.64;0.0;-79.87;-28.24;-28.24;0.0;;16.0;;16.0;13.0;3.0;1.0;9.0;;4.0;4.0;0.0;;0.0;14.0;;4.0;6.0;0.0;1.0;12.0;6.0;;;;6.0;;0.0;;248.0;-249.0;0.0;20.0;49.0;-2.0;47.0;;-16.0;1.0;;3.0;-11.0;;;;-11.0;7.0;-7.0;;;0.0;-1.0;-3.0;32.0;;;10.0;-0.0;16.0;1.0;;0.94;41.85;-33.43;-50.11;;15.49;41.22;0.0;-15.5;-0.9;;21.0;-63.4;1.0;-16.0;-0.8;-79.9;11.0;6.0;20.0;-54.6;-28.1;-81.1;100.0;;0.941
2014.0;20.0;14.0;7.0;-28.0;-0.0;5.0;1.0;37.0;175.0;33.0;85.0;60.0;-22.0;-8.0;38.0;8.0;-30.0;6.0;69.51;41.0;30.0;;;;11.0;47.0;0.0;3.0;1.0;33.23;-139.55;27.0;-2.09;-3.0;25.81;8.6;8.6;1.0;;23.0;;23.0;11.0;2.0;1.0;12.0;;126.0;126.0;0.0;;0.0;138.0;;8.0;;;4.0;21.0;20.0;;32.0;;52.0;;0.0;;254.0;-220.0;0.0;26.0;145.0;30.0;175.0;;5.0;1.0;-3.0;4.0;-1.0;;;;-1.0;-29.0;-8.0;;;;-1.0;-3.0;25.0;;;16.0;0.0;23.0;15.0;;0.86;43.38;11.2;-65.94;;17.01;131.91;1.0;114.2;6.3;;23.0;-139.5;2.0;6.0;636.7;25.8;5.0;24.0;70.0;-24.4;3.5;8.5;100.0;82.5;0.86
2015.0;18.0;12.0;-36.0;-36.0;-45.0;-37.0;1.0;33.0;156.0;10.0;51.0;82.0;-33.0;-5.0;40.0;2.0;-38.0;6.0;66.5;48.0;36.0;;;;12.0;54.0;0.0;2.0;2.0;-205.57;-205.88;-8.0;-252.4;-4.0;-207.72;-65.02;-65.02;1.0;;21.0;;21.0;6.0;4.0;1.0;14.0;;107.0;107.0;;0.0;2.0;123.0;;8.0;;;2.0;;16.0;2.0;23.0;;41.0;;0.0;;264.0;-226.0;0.0;44.0;132.0;23.0;156.0;;-37.0;2.0;-4.0;2.0;-1.0;;;;-1.0;4.0;-5.0;-1.0;;;-1.0;;42.0;;;-2.0;0.0;21.0;20.0;;0.72;42.98;-89.27;-92.09;;12.13;198.57;1.0;-20.3;-1.0;;25.0;-205.9;2.0;-51.0;8.3;-207.7;31.0;23.0;113.0;-28.6;-28.8;-45.0;100.0;;0.722
2016.0;12.0;7.0;-74.0;-80.0;-87.0;-75.0;1.0;48.0;197.0;24.0;79.0;99.0;-73.0;7.0;65.0;-1.0;-84.0;5.0;58.77;87.0;66.0;;;;22.0;92.0;0.0;4.0;2.0;-603.25;-657.29;-7.0;-713.07;-5.0;-614.98;-126.53;-126.53;1.0;;21.0;8.0;29.0;7.0;10.0;2.0;31.0;;116.0;116.0;1.0;0.0;2.0;150.0;;11.0;5.0;;2.0;6.0;32.0;1.0;19.0;3.0;55.0;;1.0;;357.0;-315.0;-1.0;57.0;177.0;20.0;197.0;;-75.0;2.0;-5.0;5.0;-1.0;;;;-1.0;1.0;-12.0;10.0;;9.0;-1.0;;45.0;;;20.0;-0.0;21.0;22.0;;0.74;27.39;-168.46;-189.22;;25.96;221.2;1.0;-12.7;-0.6;;16.0;-657.3;3.0;-101.0;5.3;-615.0;32.0;43.0;132.0;-46.9;-42.9;-76.2;100.0;;0.744
2017.0;31.0;23.0;-89.0;-98.0;-107.0;-87.0;1.0;57.0;226.0;29.0;112.0;97.0;-97.0;1.0;93.0;-4.0;-105.0;8.0;74.05;121.0;80.0;;;;41.0;129.0;0.0;7.0;4.0;-285.39;-315.37;-9.0;-344.59;-12.0;-280.53;-127.17;-127.17;1.0;;18.0;;18.0;9.0;29.0;2.0;36.0;;125.0;125.0;1.0;1.0;6.0;168.0;;15.0;5.0;;2.0;6.0;68.0;;12.0;3.0;83.0;;4.0;;457.0;-431.0;-1.0;72.0;209.0;17.0;226.0;;-87.0;4.0;-9.0;7.0;-16.0;;;;-16.0;4.0;-8.0;;;9.0;-2.0;-3.0;42.0;;;54.0;-1.0;18.0;22.0;;0.79;57.19;-160.44;-193.95;;14.74;178.35;1.0;-8.7;-0.4;;39.0;-315.4;5.0;-110.0;10.9;-280.5;36.0;86.0;122.0;-45.7;-44.3;-90.0;100.0;;0.795
2018.0;35.0;7.0;-138.0;-83.0;-189.0;-143.0;1.0;30.0;75.0;26.0;122.0;-42.0;-60.0;-4.0;53.0;-12.0;-64.0;28.0;19.78;90.0;67.0;;;;23.0;118.0;0.0;16.0;4.0;-395.91;-240.27;-106.0;-544.42;-15.0;-412.39;-197.96;-197.96;1.0;;5.0;;5.0;15.0;9.0;1.0;30.0;;15.0;15.0;0.0;0.0;0.0;45.0;;15.0;7.0;;0.0;4.0;91.0;0.0;;4.0;96.0;;6.0;;428.0;-554.0;-1.0;86.0;80.0;-5.0;75.0;;-143.0;4.0;-10.0;5.0;8.0;;;;8.0;76.0;-4.0;-1.0;-1.0;;-0.0;-3.0;1.0;;;55.0;0.0;5.0;17.0;;0.73;66.15;-272.78;-122.29;;7.16;-79.03;1.0;-2.3;-0.1;;47.0;-240.3;5.0;-195.0;7.8;-412.4;5.0;124.0;-57.0;-241.6;-176.4;345.1;100.0;;0.733
2019.0;4.0;2.0;-140.0;-91.0;-181.0;-158.0;16.0;73.0;127.0;24.0;54.0;79.0;-77.0;28.0;91.0;41.0;-80.0;2.0;43.66;93.0;58.0;;;;35.0;95.0;;11.0;8.0;-3710.93;-2411.42;-89.0;-4781.02;-0.0;-4194.72;-9.86;-9.86;16.0;;47.0;;47.0;10.0;6.0;10.0;42.0;;11.0;11.0;;0.0;1.0;54.0;;8.0;7.0;;;9.0;30.0;;;0.0;30.0;;29.0;;718.0;-745.0;-2.0;107.0;133.0;-6.0;127.0;;-158.0;8.0;0.0;17.0;-11.0;;;;-11.0;69.0;-3.0;34.0;;;-4.0;-7.0;91.0;;;6.0;-1.0;47.0;6.0;;0.77;0.31;-12.81;-6.46;;0.28;6.36;16.0;-6.6;-0.3;;5.0;-2411.4;10.0;-206.0;0.1;-4194.7;64.0;39.0;102.0;-135.9;-111.3;-201.3;100.0;;0.77
2020.0;3.0;1.0;-79.0;-74.0;-96.0;-93.0;24.0;57.0;92.0;19.0;81.0;18.0;-60.0;2.0;45.0;-13.0;-61.0;2.0;38.71;75.0;45.0;;;;30.0;76.0;0.0;7.0;7.0;-3043.56;-2836.72;-22.0;-3688.21;-0.0;-3555.17;-3.79;-3.79;24.0;;35.0;;35.0;3.0;7.0;12.0;21.0;;12.0;12.0;;0.0;1.0;35.0;;7.0;5.0;;;6.0;53.0;;;9.0;62.0;;26.0;;767.0;-853.0;-2.0;107.0;99.0;-6.0;92.0;;-93.0;7.0;;5.0;1.0;;;;;21.0;-2.0;4.0;;;-1.0;-6.0;31.0;;;19.0;-0.0;35.0;48.0;;0.79;0.14;-4.83;-3.19;;0.08;0.95;24.0;-2.1;-0.1;;3.0;-2836.7;8.0;-118.0;0.2;-3555.2;49.0;67.0;23.0;-107.0;-86.9;-510.5;100.0;;0.785
2021.0;1.0;;19.0;-39.0;-36.0;10.0;30.0;91.0;100.0;15.0;73.0;34.0;-79.0;135.0;-7.0;50.0;-79.0;;;40.0;15.0;25.0;;;;40.0;;5.0;3.0;3681.8;-7718.82;4.0;-6989.89;0.0;2003.42;0.34;0.34;30.0;;86.0;;86.0;1.0;;4.0;6.0;;3.0;3.0;;0.0;0.0;9.0;;5.0;6.0;0.0;;4.0;42.0;;;16.0;58.0;;18.0;;775.0;-850.0;-2.0;111.0;107.0;-7.0;100.0;;10.0;3.0;0.0;3.0;1.0;;;;;-97.0;-0.0;137.0;;;-2.0;-3.0;;;;-4.0;1.0;86.0;36.0;;0.79;0.02;0.43;-3.32;;0.02;1.41;30.0;8.4;0.3;;1.0;-7718.8;4.0;13.0;-0.3;2003.4;96.0;54.0;43.0;16.7;14.3;30.2;100.0;;0.791
