;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2009.0;44026.0;32744.0;17130.0;9115.0;8685.0;7538.0;2613.0;25102.0;114614.0;15700.0;45249.0;68996.0;12192.0;-10434.0;-1127.0;667.0;9636.0;11283.0;74.37;21550.0;6562.0;10488.0;;10488.0;4500.0;32833.0;34.0;464.0;7175.0;38.91;20.7;-430.0;19.73;1953.0;17.12;2.89;2.89;2613.0;;6718.0;397.0;7115.0;8612.0;6363.0;3013.0;11211.0;42572.0;19683.0;62255.0;2796.0;4169.0;9080.0;89512.0;;3800.0;4104.0;;;7796.0;8535.0;;7063.0;13951.0;29549.0;;;;3776.0;;-5636.0;70855.0;114245.0;369.0;114614.0;;7538.0;7175.0;-1674.0;;-1213.0;-614.0;-700.0;-481.0;583.0;365.0;-2556.0;;-7.0;;-7871.0;-3972.0;241.0;;-4121.0;6725.0;36.0;6718.0;6051.0;;1.43;11.77;2.01;2.58;1.1;0.68;18.44;2613.0;16.1;0.2;3.4;30749.0;20.7;5011.0;5265.0;22.5;17.1;6567.0;5961.0;48188.0;7.8;8.7;10.9;45.3;40.3;1.432
2010.0;42860.0;31197.0;16463.0;7975.0;7491.0;7314.0;2611.0;26816.0;114075.0;13495.0;42781.0;71038.0;13057.0;-4526.0;-6217.0;2372.0;10952.0;11662.0;72.79;21386.0;5888.0;10124.0;;10124.0;5374.0;33049.0;140.0;625.0;6862.0;38.41;18.61;-484.0;17.48;1662.0;17.07;2.8;2.8;2611.0;;8650.0;68.0;8718.0;8706.0;6716.0;2676.0;10911.0;42722.0;16696.0;59417.0;1236.0;4082.0;11613.0;87259.0;;3746.0;2094.0;;;7655.0;8957.0;;5095.0;15233.0;29285.0;;;;3508.0;;-1541.0;69072.0;113819.0;256.0;114075.0;;7314.0;6862.0;-2023.0;;-371.0;-110.0;-506.0;37.0;207.0;1274.0;-2105.0;;-99.0;;-2323.0;-2650.0;100.0;-429.0;-4198.0;961.0;59.0;8650.0;6277.0;;1.34;12.27;2.09;3.14;1.2;0.6;20.34;2611.0;16.0;0.8;3.6;32035.0;18.6;5129.0;5467.0;22.2;17.1;9956.0;6695.0;53097.0;7.4;8.4;10.3;42.6;41.3;1.338
2011.0;45383.0;31270.0;15862.0;7419.0;6885.0;7370.0;2643.0;26914.0;129664.0;17559.0;56668.0;72775.0;12063.0;-19030.0;3745.0;-3030.0;9757.0;14113.0;68.9;21966.0;6228.0;11050.0;;11050.0;4689.0;36079.0;181.0;715.0;7188.0;34.95;16.35;-533.0;15.17;589.0;16.24;2.79;2.79;2643.0;;5339.0;224.0;5562.0;10410.0;7833.0;3108.0;13916.0;49293.0;30601.0;79894.0;1045.0;4703.0;3192.0;102750.0;;4120.0;3806.0;;;9632.0;16180.0;;7781.0;15148.0;39109.0;;;;3472.0;;-1243.0;70546.0;129444.0;220.0;129664.0;;7370.0;7188.0;-2414.0;;-667.0;-333.0;-300.0;-113.0;79.0;586.0;-2307.0;;-34.0;;-16690.0;-3794.0;94.0;-1390.0;-1776.0;10611.0;1.0;5339.0;8369.0;;1.29;13.26;2.15;2.85;0.52;0.67;21.27;2643.0;16.6;1.0;1.5;35058.0;16.3;5553.0;5693.0;8.6;16.2;7227.0;12499.0;56219.0;7.1;6.7;10.1;75.9;31.5;1.294
2012.0;47442.0;32773.0;15254.0;8361.0;7754.0;6553.0;2639.0;30216.0;132477.0;18337.0;56648.0;75652.0;10781.0;-2094.0;-5741.0;2978.0;8654.0;14669.0;69.08;22498.0;6494.0;11805.0;;11805.0;4200.0;37167.0;123.0;730.0;6474.0;32.15;17.62;-607.0;16.34;1496.0;13.81;2.48;2.48;2639.0;;8419.0;74.0;8493.0;12672.0;8416.0;635.0;13957.0;50234.0;26641.0;76875.0;4210.0;5775.0;1445.0;102261.0;;4209.0;5030.0;1234.0;;9099.0;14143.0;;7827.0;16342.0;38311.0;;;;3500.0;;69575.0;2577.0;132300.0;177.0;132477.0;;6553.0;6474.0;-1209.0;;-438.0;486.0;-587.0;88.0;-425.0;-600.0;-2127.0;;-61.0;;94.0;-1775.0;852.0;-1086.0;-4601.0;868.0;32.0;8419.0;5441.0;;1.32;13.63;1.88;2.49;1.32;0.61;21.73;2639.0;21.1;1.4;3.3;35957.0;17.6;4907.0;4967.0;19.3;13.8;9003.0;10719.0;57338.0;6.2;6.6;8.7;29.8;55.9;1.319
2013.0;45779.0;30673.0;14654.0;7018.0;6327.0;5109.0;2646.0;32886.0;132041.0;19185.0;53676.0;78188.0;9558.0;-1750.0;-5121.0;2579.0;7637.0;15106.0;67.0;21768.0;6556.0;11823.0;;11823.0;3388.0;36874.0;150.0;841.0;7655.0;32.01;15.33;-691.0;13.82;1049.0;11.16;1.93;1.93;2646.0;;11349.0;81.0;11430.0;12170.0;8731.0;555.0;13995.0;51041.0;21160.0;72201.0;5930.0;5710.0;1320.0;99155.0;;4128.0;5740.0;1348.0;;9318.0;14314.0;;6955.0;13221.0;34490.0;;;;3641.0;;71598.0;2950.0;131864.0;177.0;132041.0;;5109.0;7655.0;-1388.0;;186.0;241.0;-161.0;-170.0;276.0;-2003.0;-1922.0;;-25.0;;197.0;-3879.0;1383.0;-2256.0;-5000.0;4631.0;-109.0;11349.0;8771.0;;1.37;12.59;1.4;2.1;1.37;0.53;21.5;2646.0;36.2;2.1;2.7;33306.0;15.3;5569.0;3717.0;16.6;11.2;9968.0;10414.0;56885.0;5.2;5.3;6.5;2.1;76.9;1.375
2014.0;41262.0;27920.0;12028.0;7431.0;6933.0;5311.0;2632.0;28352.0;117815.0;15765.0;49748.0;67888.0;9303.0;-4186.0;-6266.0;-1108.0;7419.0;13342.0;67.67;19656.0;5836.0;11017.0;;11017.0;2804.0;32998.0;233.0;732.0;4569.0;29.15;18.01;-498.0;16.8;1417.0;12.87;2.02;2.02;2632.0;;8880.0;11.0;8891.0;10899.0;7938.0;623.0;12576.0;47417.0;17593.0;65009.0;4803.0;5879.0;1196.0;89463.0;;4417.0;1861.0;1147.0;;9488.0;16060.0;;4966.0;12957.0;33983.0;;;;3192.0;;62391.0;2304.0;117636.0;179.0;117815.0;;5311.0;4569.0;-1536.0;;1158.0;-28.0;-13.0;578.0;621.0;-198.0;-1884.0;;-691.0;;-1611.0;-3668.0;824.0;-2179.0;-4447.0;3203.0;41.0;8880.0;9988.0;;1.21;12.96;1.67;2.33;1.4;0.59;21.33;2632.0;30.8;1.7;2.7;34109.0;18.0;3777.0;4390.0;20.4;12.9;10405.0;13276.0;56120.0;5.8;6.3;7.8;16.3;78.2;1.21
2015.0;37859.0;26001.0;10676.0;6108.0;5694.0;4656.0;2612.0;33318.0;111121.0;19339.0;47905.0;63041.0;9687.0;-3537.0;-3911.0;1962.0;6677.0;11858.0;68.68;18255.0;5519.0;10189.0;;10189.0;2547.0;30113.0;193.0;607.0;4644.0;28.2;16.13;-414.0;15.04;770.0;12.3;1.78;1.78;2612.0;;9935.0;14.0;9949.0;9614.0;7076.0;6679.0;10798.0;42959.0;13060.0;56019.0;4953.0;5119.0;912.0;77802.0;;4145.0;3731.0;1134.0;;11463.0;14246.0;;3144.0;11175.0;28565.0;;;;2836.0;;57473.0;2732.0;110946.0;175.0;111121.0;;4656.0;4644.0;-1361.0;;1146.0;-535.0;-506.0;262.0;1925.0;603.0;-3010.0;;-154.0;;-372.0;-769.0;623.0;-1937.0;-4012.0;2184.0;-252.0;9935.0;7972.0;;1.09;13.34;1.64;2.35;1.41;1.06;22.22;2612.0;29.7;1.5;2.9;34861.0;16.1;4276.0;4287.0;13.5;12.3;12872.0;13118.0;58049.0;5.7;5.4;7.4;13.8;79.8;1.086
2016.0;36489.0;25238.0;10786.0;6869.0;5969.0;4951.0;2573.0;34806.0;110042.0;18533.0;49356.0;60507.0;8240.0;-2640.0;-4311.0;1183.0;6050.0;11251.0;69.17;17322.0;5437.0;9973.0;;9973.0;1912.0;28573.0;71.0;971.0;3470.0;29.56;18.83;-900.0;16.36;1394.0;13.57;1.92;1.92;2573.0;;10800.0;33.0;10833.0;9514.0;7246.0;7214.0;10533.0;42354.0;11437.0;53791.0;5048.0;4909.0;955.0;75235.0;;4517.0;1854.0;1192.0;;12161.0;17678.0;;2410.0;10736.0;30823.0;;;;2717.0;;56183.0;1607.0;109863.0;179.0;110042.0;;4951.0;3470.0;-570.0;;870.0;177.0;-340.0;470.0;563.0;-481.0;-2190.0;;-219.0;;-231.0;-2708.0;321.0;-3057.0;-3952.0;5085.0;-106.0;10800.0;9617.0;;1.05;13.49;1.83;2.24;1.46;0.81;22.37;2573.0;21.9;1.0;3.6;34708.0;18.8;3301.0;4709.0;23.4;13.6;15479.0;16815.0;57554.0;6.1;6.7;8.2;20.2;110.5;1.051
2017.0;43430.0;29502.0;17109.0;6961.0;6634.0;10117.0;2514.0;31653.0;119751.0;18542.0;49865.0;69684.0;8852.0;767.0;-9479.0;50.0;6505.0;13929.0;67.93;20863.0;6564.0;12066.0;;12066.0;2234.0;34792.0;176.0;504.0;4422.0;39.39;16.03;-327.0;15.27;2066.0;23.3;4.02;4.02;2514.0;;12374.0;92.0;12466.0;10407.0;8176.0;603.0;11491.0;48301.0;15691.0;63991.0;6455.0;5146.0;1015.0;88099.0;;5558.0;1529.0;1416.0;;11455.0;17185.0;;1925.0;12212.0;31323.0;;;;3009.0;;62735.0;3939.0;119549.0;203.0;119751.0;;10117.0;4422.0;-1090.0;;563.0;-635.0;-174.0;692.0;679.0;-5159.0;-2346.0;;-193.0;;3306.0;-2841.0;383.0;-2594.0;-4451.0;23.0;-89.0;12374.0;12323.0;;1.2;14.4;3.36;2.16;1.48;0.78;23.11;2514.0;13.8;0.6;3.2;36204.0;16.0;3686.0;8434.0;31.1;23.3;10929.0;14326.0;58089.0;8.6;10.6;14.5;56.0;102.4;1.2
2018.0;40918.0;27803.0;10897.0;5363.0;5052.0;4939.0;2494.0;28268.0;127774.0;19929.0;60067.0;67525.0;6362.0;-14763.0;4512.0;-3888.0;4094.0;13115.0;67.95;20629.0;6760.0;11307.0;;11307.0;2562.0;33744.0;188.0;499.0;4908.0;26.63;13.11;-311.0;12.35;552.0;12.07;1.98;1.98;2494.0;;7942.0;228.0;8171.0;10718.0;8575.0;804.0;11069.0;50733.0;25104.0;75838.0;6344.0;5291.0;966.0;99506.0;;5782.0;3020.0;841.0;;11127.0;25240.0;;3916.0;10983.0;40138.0;;;;2862.0;;60715.0;3949.0;127591.0;182.0;127774.0;;4939.0;4908.0;-834.0;;-1772.0;-40.0;-804.0;310.0;-1238.0;-879.0;-2267.0;;-157.0;;-12338.0;-903.0;203.0;-1263.0;-4327.0;10802.0;1.0;7942.0;11830.0;;1.15;14.3;1.73;1.43;1.51;0.79;23.61;2494.0;24.3;1.0;3.6;35677.0;13.1;4279.0;4306.0;10.9;12.1;7271.0;22007.0;58876.0;5.0;4.7;7.3;12.4;131.6;1.147
2019.0;42184.0;28759.0;12153.0;3503.0;3163.0;3146.0;2500.0;32437.0;126377.0;22854.0;60117.0;66065.0;8681.0;-1186.0;-4700.0;2805.0;6645.0;13425.0;68.18;20659.0;6746.0;11079.0;;11079.0;2834.0;34084.0;158.0;498.0;8354.0;28.81;8.3;-340.0;7.5;156.0;7.46;1.26;1.26;2500.0;;10568.0;478.0;11045.0;11303.0;8961.0;1128.0;12350.0;49906.0;18577.0;68483.0;5903.0;6092.0;1112.0;93940.0;;5956.0;5398.0;687.0;;11500.0;23673.0;;2572.0;11018.0;37263.0;;1399.0;;2811.0;;58933.0;4320.0;126182.0;195.0;126377.0;;3146.0;8354.0;-1965.0;;-405.0;-518.0;-613.0;189.0;537.0;-448.0;-2036.0;;-43.0;;892.0;-2616.0;182.0;-10.0;-4298.0;2042.0;10.0;10568.0;7763.0;;1.12;15.05;1.12;2.37;1.53;0.73;23.58;2500.0;39.0;1.6;3.5;37631.0;8.3;7452.0;2806.0;4.9;7.5;8549.0;21118.0;58934.0;3.5;3.0;4.8;-36.6;62.1;1.121
2020.0;45639.0;30791.0;22285.0;17270.0;16859.0;15039.0;2507.0;41263.0;139874.0;23547.0;62753.0;76943.0;9097.0;4382.0;-7920.0;5481.0;6516.0;14847.0;67.47;21152.0;6753.0;11468.0;;11468.0;2931.0;35999.0;126.0;532.0;4499.0;48.83;37.84;-412.0;36.94;2214.0;32.95;6.0;6.0;2507.0;;16994.0;1099.0;18094.0;12156.0;10200.0;813.0;12901.0;54182.0;22498.0;76679.0;2571.0;5144.0;1317.0;98611.0;;6467.0;3663.0;1469.0;;13417.0;25252.0;;2162.0;11793.0;39206.0;;1420.0;;3075.0;;69233.0;4635.0;139696.0;178.0;139874.0;;15039.0;4499.0;-261.0;;-570.0;-164.0;-724.0;105.0;213.0;-9609.0;-2582.0;;-167.0;;4549.0;-5112.0;248.0;-1004.0;-4808.0;2756.0;-78.0;16994.0;11513.0;;1.22;14.9;4.91;2.13;1.57;0.84;25.13;2507.0;10.0;0.3;3.2;37369.0;37.8;3684.0;12314.0;13.1;33.0;14506.0;20676.0;63001.0;13.3;12.7;19.5;68.0;85.4;1.221
2021.0;44534.0;30603.0;13073.0;9238.0;8865.0;7074.0;2505.0;34846.0;136691.0;24208.0;58217.0;78077.0;11961.0;-8296.0;-8021.0;-4339.0;9639.0;13931.0;68.72;20204.0;6471.0;10862.0;;;2872.0;34136.0;45.0;418.0;3809.0;29.36;20.74;-373.0;19.91;1771.0;15.89;2.82;2.82;2505.0;;11479.0;;11479.0;696.0;22570.0;101.0;13614.0;;;78966.0;9066.0;;199.0;101845.0;;19777.0;3924.0;351.0;;507.0;21556.0;;1838.0;10614.0;34009.0;;2396.0;;;;;;136293.0;398.0;136691.0;;7074.0;3809.0;-405.0;;1602.0;210.0;-406.0;513.0;1285.0;-119.0;-2322.0;-6359.0;-354.0;;739.0;-2717.0;211.0;-434.0;-4556.0;-525.0;17.0;11479.0;15819.0;;1.14;15.64;2.48;3.38;1.6;0.82;27.42;2505.0;20.2;0.7;3.2;39175.0;20.7;3351.0;6223.0;20.0;15.9;9358.0;18962.0;68681.0;6.6;6.8;9.1;35.6;49.6;1.137
