;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (ARS/USD)
2010.0;1574.0;;633.0;;168.0;103.0;124.0;8055.0;8995.0;155.0;8277.0;622.0;220.0;-709.0;968.0;508.0;121.0;;;;;525.0;404.0;121.0;;;911.0;356.0;109.0;40.21;;;10.67;65.0;6.54;0.83;0.83;124.0;;1422.0;;1422.0;1111.0;;5522.0;239.0;6.0;108.0;114.0;587.0;;;940.0;9935.0;1.0;154.0;;;;316.0;;;;316.0;8437.0;;;313.0;239.0;-173.0;244.0;8899.0;96.0;8995.0;;103.0;109.0;;;89.0;;;;83.0;-81.0;-99.0;-56.0;-87.0;599.0;-1066.0;-366.0;;;-3.0;1337.0;28.0;1875.0;1367.0;;0.25;50.35;3.29;3.88;0.09;3.15;19.89;124.0;2.5;0.1;1.1;6250.0;;433.0;409.0;38.7;6.5;31359.0;1253.0;2470.0;3.7;5.9;16.6;97.3;2.3;0.252
2011.0;2556.0;;1010.0;;432.0;257.0;124.0;10271.0;11894.0;1290.0;10946.0;825.0;106.0;-64.0;557.0;657.0;68.0;;;;;836.0;664.0;172.0;;;1398.0;528.0;49.0;39.51;;;16.91;175.0;10.06;2.07;2.07;124.0;;1491.0;;1491.0;1635.0;;7145.0;240.0;3.0;165.0;168.0;1215.0;;;1624.0;13518.0;1101.0;189.0;;;;418.0;;;;418.0;10074.0;;;288.0;257.0;-178.0;457.0;11771.0;123.0;11894.0;;257.0;;;;-1382.0;20.0;;;6.0;1232.0;-38.0;;-3.0;;-22.0;359.0;;;-10.0;208.0;57.0;2386.0;1729.0;;0.23;88.62;8.92;2.36;0.36;1.33;28.61;124.0;1.3;0.1;3.1;11001.0;;212.0;1107.0;40.5;10.1;38652.0;1800.0;3552.0;5.5;8.2;31.2;95.9;15.4;0.232
2012.0;1987.0;;1074.0;;470.0;272.0;124.0;11659.0;12906.0;;11916.0;990.0;;-63.0;-137.0;220.0;292.0;;;;;971.0;898.0;73.0;47.0;;1640.0;618.0;24.0;54.07;;;23.67;161.0;13.68;2.19;2.19;124.0;;1697.0;0.0;1697.0;1115.0;;8846.0;274.0;2.0;219.0;221.0;753.0;;;1247.0;14154.0;82.0;;151.0;;;1423.0;;;;1423.0;13339.0;;;252.0;272.0;410.0;57.0;12906.0;;12906.0;;272.0;;;;;;;;;-272.0;-49.0;;-4.0;;-10.0;-14.0;;;-7.0;-117.0;79.0;2303.0;2083.0;;0.2;78.68;10.76;11.55;0.27;1.95;39.23;124.0;0.5;0.0;4.8;9768.0;;117.0;1336.0;34.1;13.7;57325.0;6996.0;4870.0;5.4;8.1;27.4;97.5;2.4;0.203
2013.0;2038.0;;1258.0;;501.0;280.0;126.0;11668.0;12756.0;;11690.0;1066.0;535.0;-67.0;65.0;690.0;495.0;;;;;956.0;897.0;59.0;48.0;;1771.0;766.0;23.0;61.71;;;24.57;189.0;13.73;2.25;2.22;124.0;;1927.0;5.0;1931.0;1088.0;;8648.0;243.0;2.0;218.0;220.0;625.0;;;1088.0;13845.0;95.0;;;;;1465.0;;;;1465.0;13155.0;;;199.0;280.0;510.0;76.0;12756.0;;12756.0;;280.0;;;;;;;;;255.0;-40.0;;-6.0;;-22.0;-13.0;;;-5.0;83.0;158.0;2427.0;1737.0;;0.15;107.03;14.69;26.0;0.28;2.08;55.96;124.0;0.5;0.0;3.8;13286.0;;153.0;1824.0;37.7;13.7;76060.0;9550.0;6947.0;6.0;9.7;26.3;98.1;1.1;0.153
2014.0;2073.0;;1642.0;;649.0;390.0;130.0;10927.0;12535.0;97.0;11339.0;1197.0;876.0;-58.0;-150.0;845.0;842.0;;;;;901.0;853.0;48.0;59.0;;1915.0;999.0;20.0;79.2;;;31.33;233.0;18.81;3.0;3.0;130.0;;1981.0;0.0;1981.0;963.0;;7983.0;223.0;3.0;207.0;210.0;1175.0;;;1608.0;14144.0;96.0;2.0;315.0;;;1371.0;;;;1371.0;12612.0;;;152.0;390.0;597.0;58.0;12535.0;;12535.0;;390.0;;;;;;;;;486.0;-33.0;;-6.0;6.0;-24.0;-145.0;;;-6.0;0.0;177.0;2693.0;1848.0;;0.12;136.49;25.67;55.46;0.38;2.19;78.8;130.0;0.5;0.0;2.9;17747.0;;173.0;3338.0;35.8;18.8;92714.0;11736.0;10246.0;8.4;12.9;32.6;98.5;0.7;0.117
2015.0;1845.0;;1420.0;;552.0;335.0;130.0;10921.0;12497.0;;11378.0;1119.0;;-87.0;-118.0;1539.0;1150.0;;;;;838.0;796.0;42.0;52.0;;1576.0;851.0;17.0;76.96;;;29.9;216.0;18.17;2.58;2.58;130.0;;2382.0;;2382.0;725.0;;7814.0;215.0;1.0;155.0;157.0;1203.0;;;1575.0;14072.0;94.0;;;;;1174.0;;;;1174.0;12552.0;;;100.0;335.0;645.0;38.0;12497.0;;12497.0;;335.0;;;;;;;;;-335.0;-57.0;;;;-30.0;-121.0;;;-8.0;10.0;537.0;3320.0;1781.0;;0.08;183.66;33.37;114.47;0.77;5.69;111.4;130.0;0.6;0.0;3.6;23881.0;;219.0;4338.0;39.2;18.2;141360.0;15196.0;14485.0;6.8;11.2;30.0;97.7;0.7;0.077
2016.0;2035.0;;1675.0;;590.0;379.0;130.0;13972.0;15252.0;;13971.0;1281.0;1575.0;-93.0;168.0;1896.0;1518.0;;;;;915.0;868.0;47.0;57.0;;1837.0;1066.0;19.0;82.32;;;28.99;211.0;18.62;2.91;2.91;130.0;;3851.0;;3851.0;1361.0;;8760.0;251.0;0.0;162.0;163.0;866.0;;;1280.0;16532.0;91.0;;282.0;;;1441.0;;;;1441.0;15412.0;;;82.0;379.0;789.0;31.0;15252.0;;15252.0;;379.0;;;;;;;;;1196.0;-57.0;;;;-36.0;-24.0;;;-9.0;202.0;246.0;4602.0;2706.0;;0.06;248.6;46.28;185.44;1.15;6.93;156.53;130.0;0.6;0.0;4.0;32324.0;;301.0;6018.0;35.8;18.6;221923.0;22890.0;20353.0;7.0;10.9;29.6;97.5;0.6;0.063
2017.0;2422.0;;1597.0;;713.0;447.0;143.0;15764.0;18299.0;;16190.0;2109.0;-47.0;-94.0;575.0;710.0;-97.0;;;;;867.0;821.0;47.0;7.0;;1898.0;858.0;26.0;65.97;;;29.44;266.0;18.46;3.13;3.13;143.0;;3040.0;1.0;3041.0;1994.0;;10729.0;261.0;;192.0;192.0;2082.0;;;2534.0;20833.0;113.0;;;;;1519.0;;;;1519.0;17709.0;;;;;-112.0;;18299.0;;18299.0;;447.0;;;;;;;;;-494.0;-50.0;;;10.0;-54.0;-115.0;590.0;;-13.0;112.0;276.0;4632.0;3922.0;;0.05;316.3;58.38;-12.71;1.68;6.52;275.45;143.0;0.7;0.0;3.8;45128.0;;487.0;8329.0;37.3;18.5;293781.0;28315.0;39300.0;5.4;8.6;21.2;97.1;593.4;0.054
2018.0;2237.0;;1328.0;;90.0;-92.0;143.0;11837.0;15114.0;;13473.0;1595.0;2289.0;-59.0;276.0;2491.0;2191.0;;;;;915.0;887.0;29.0;-479.0;;2077.0;1191.0;44.0;59.34;;;4.0;184.0;-4.11;-0.64;-0.64;143.0;;3802.0;;3802.0;64.0;;7971.0;514.0;;122.0;122.0;2642.0;;;3277.0;18391.0;;;239.0;;;1571.0;28.0;51.0;;1649.0;15123.0;;;38.0;-397.0;1159.0;795.0;15068.0;46.0;15114.0;;-92.0;44.0;;;1731.0;;;;-1869.0;606.0;-98.0;-20.0;-20.0;;-18.0;-557.0;;;-43.0;875.0;1189.0;5992.0;3501.0;;0.03;591.02;-24.29;578.78;11.33;25.85;421.41;143.0;-1.8;-0.1;26.2;84325.0;;1652.0;-3466.0;205.8;-4.1;446174.0;59198.0;60125.0;-9.0;8.5;-5.8;146.7;;0.027
2019.0;2594.0;;2302.0;;616.0;396.0;143.0;9161.0;11448.0;;9497.0;1903.0;-177.0;-87.0;-453.0;-1926.0;-308.0;;;;;834.0;834.0;;-514.0;;2179.0;1604.0;85.0;88.75;;;23.73;218.0;15.26;2.77;2.77;143.0;;2182.0;;2182.0;127.0;;6852.0;550.0;;145.0;145.0;1591.0;;;2287.0;13735.0;;;291.0;;;1190.0;;37.0;;1227.0;10724.0;63.0;;24.0;-956.0;1568.0;1268.0;11400.0;48.0;11448.0;;396.0;85.0;;;-2297.0;;;;-3096.0;1640.0;-132.0;;;;-87.0;-419.0;;;-44.0;10.0;853.0;3876.0;5803.0;;0.02;1088.8;166.17;-129.43;18.65;55.35;798.6;143.0;0.1;0.0;79.4;155347.0;;5065.0;23708.0;35.4;15.3;548565.0;71232.0;113942.0;12.6;19.5;20.8;88.8;-14.4;0.017
2020.0;2448.0;;1687.0;;516.0;300.0;148.0;9617.0;12547.0;;10379.0;2168.0;2185.0;-81.0;-417.0;747.0;2100.0;;;;;649.0;628.0;21.0;-439.0;;1983.0;1077.0;99.0;68.93;;;21.07;212.0;12.24;2.13;2.13;148.0;;2086.0;;2086.0;124.0;;7408.0;520.0;;172.0;172.0;2238.0;;;2930.0;15477.0;;;310.0;;;677.0;;2.0;;678.0;11058.0;52.0;;18.0;-1216.0;2129.0;1237.0;12547.0;0.0;12547.0;;300.0;99.0;;;615.0;;;;1471.0;1172.0;-85.0;;-1.0;;-79.0;-765.0;;;-24.0;372.0;390.0;4504.0;3757.0;;0.01;1395.3;170.75;1197.17;13.8;48.29;1235.83;148.0;0.1;0.0;139.3;205861.0;;8284.0;25192.0;41.1;12.2;808862.0;56903.0;182334.0;7.5;12.7;13.8;91.9;1.2;0.012
2021.0;2654.0;;2091.0;;433.0;287.0;148.0;9803.0;16380.0;;13433.0;2947.0;2755.0;-82.0;82.0;683.0;2658.0;;;;;784.0;784.0;;;;2480.0;1535.0;123.0;78.79;;;16.32;147.0;10.8;1.94;1.94;148.0;;2313.0;;2313.0;;;7490.0;606.0;;;207.0;5764.0;;;6577.0;22957.0;;;;;;759.0;;;;759.0;14192.0;;;;;;;16380.0;;16380.0;;463.0;141.0;;;104.0;;;;-150.0;2047.0;-97.0;-2.0;;;16.0;-356.0;;;-19.0;457.0;432.0;6253.0;5569.0;;0.01;1847.02;199.47;1849.46;13.05;67.39;2050.75;148.0;0.0;0.0;143.3;272507.0;;12656.0;29430.0;33.8;10.8;1006454.0;77958.0;302566.0;7.9;12.0;9.7;95.9;0.7;0.01
